00000033.png 738.66,181.71;1246.24,179.9;1251.46,816.03;746.27,823.94
00002569.png 1041.81,127.7;1590.22,106.82;1597.94,797.02;1051.62,797.3
00002602.png 1059.46,128.07;1610.75,106.55;1617.81,799.97;1069.61,800.2
00002635.png 1076.99,128.23;1629.88,106.06;1638.85,801.94;1088.56,801.4
00002669.png 1093.18,129.52;1650.27,103.91;1658.77,805.2;1104.01,804.7
00002702.png 1108.97,131.08;1666.79,105.98;1676.49,807.82;1120,806.04
00002736.png 1122.11,131.09;1682.02,105.82;1690.88,808.82;1133.77,807.57
00002769.png 1145.32,136.04;1710.28,108.45;1721.06,815.13;1158.81,814.01
00002802.png 1155.86,137.56;1722.36,109.22;1734.99,820.01;1169.35,816.88
00002836.png 1164.65,139.64;1731.84,111.36;1743.36,820.75;1177.62,819.65
00002869.png 1169.28,141.34;1738.7,112.74;1754.28,825.87;1185.05,823.31
00002902.png 1174.72,143.71;1746.03,114.13;1759.46,828.2;1190.28,826.68
00002936.png 1178.58,146.84;1749.38,116.59;1764.05,831.04;1193.54,829.77
00002969.png 1178.27,151.79;1748.51,121.36;1765.21,835.45;1194.21,835.14
00003003.png 1175.83,155.17;1746.96,124.43;1763.08,839.15;1191.98,836.8
00003036.png 1169.82,156.42;1739.2,127.33;1757.29,841.1;1186.34,839.49
00003069.png 1162.58,160;1730.16,129.53;1747.79,840.99;1179.48,840.27
00003103.png 1152.07,162.69;1717.63,132.57;1736.22,842.82;1169.54,840.9
00003136.png 1140.97,164.31;1704.46,135.5;1723.28,843.64;1157.79,843.28
00003169.png 1129.07,167.68;1689,137.91;1707.57,842.3;1144.71,841.56
00003203.png 1099.78,172.11;1652.97,145.29;1671.24,844.62;1116.22,843.42
00003236.png 1085.36,174.2;1635.38,147.77;1654.69,846.4;1100.24,846.34
00003269.png 1065.73,176.47;1614.22,150.56;1632.01,844.13;1082.74,844.17
00003303.png 1048.71,176.93;1594.51,152.67;1611.91,846.37;1064.63,844.62
00003336.png 1029.71,178.31;1571.5,154.76;1588.58,846.12;1045.04,846.08
00003370.png 1006.81,178.89;1551.1,157.16;1567.6,844.17;1022.55,846.43
00003403.png 964.19,180.69;1500.58,162.39;1518.22,843.51;977.75,847.33
00003436.png 939.16,180.69;1474.98,163.88;1488.81,843.93;954.46,847.85
00003470.png 916.03,181.5;1446.55,165.67;1461.04,841.89;931.1,845
00003503.png 891.41,180.92;1422.01,165.98;1433.51,834.33;903.79,844.94
00003536.png 865.39,180.84;1391.74,168.58;1405.64,840.73;877.63,845.26
00003570.png 839.76,180.3;1363.21,170.67;1374.91,838.66;851.57,843.31
00003603.png 785.94,179.32;1310.03,172.82;1318.95,835.3;795.33,842.05
00003636.png 759.45,177.88;1282.87,173.54;1291.37,835.69;767.83,842.04
00003670.png 731.18,177.12;1256.11,175.12;1264.54,834.63;740.03,842.97
00003703.png 704.11,176.95;1226.88,176.04;1232.49,832.55;712.8,840.8
00003737.png 678.76,175.42;1199.17,177.91;1208.93,832.49;684.71,840.56
00003770.png 652.55,175.31;1173.34,179.16;1179.89,830.81;656.98,839.96
00003803.png 599.66,175.28;1118.55,181.82;1120.84,827.86;605.12,839.89
00003837.png 575.02,175.3;1092.39,184.68;1093.82,828.64;578.37,838.73
00003870.png 548.57,173.48;1068,184.91;1070.84,828.55;552,839.36
00003903.png 523.52,174.24;1043.42,187.48;1045.27,828.3;525.72,838.54
00003937.png 498.18,173.69;1018.76,187.88;1019.18,828.36;500.03,840
00003970.png 475.66,173.69;996.49,188.26;996.02,828.35;475.94,839.49
00004004.png 452.9,172.04;975.21,188.88;974.29,827.09;452.85,839.32
00004037.png 409.67,172.05;935.23,190.94;933.68,830.38;407.17,842.04
00004070.png 391.22,172.06;917.69,192.47;914.95,830.29;388.89,842.72
00004104.png 372.31,172.3;899.85,193.87;897.9,831.77;369.97,844.62
00004137.png 355.95,171.92;885.21,192.99;883.14,831.15;353.15,843.27
00004170.png 340.55,172.34;872.44,193.79;869.34,832.29;338.23,845.96
00004204.png 327.99,172.59;860.6,194.17;857.18,832.12;325.41,845.69
00004237.png 312.67,174.41;842.36,195.44;840.21,832.76;309.48,846.77
00004270.png 308.52,174.26;839.94,195.88;838.23,833.29;305.81,847.74
00004304.png 308.76,175.01;841.52,196.24;838.66,834.24;306.75,848.76
00004337.png 314.11,177.07;846.77,196.34;843.95,834.36;312.71,849.73
00004371.png 322.93,176.31;855.31,196.5;853.35,834.58;321.39,849.3
00004404.png 335.39,175.75;868.29,195.03;866.47,833.76;334.59,851.32
00004437.png 375.07,174.15;905.25,191.3;904.39,833.93;373.88,849.89
00004471.png 400,172.17;929.42,188.43;929.18,831.24;399.2,847.1
00004504.png 429.69,171.99;951.28,186.63;954.11,830.19;427.75,847.37
00004537.png 458.58,170.76;976.69,185.15;978.65,829.14;458.26,845.17
00004571.png 485.74,170.17;1004.81,182.45;1005.78,830.3;487.49,845.28
00004604.png 514.22,170.87;1034.89,180.59;1038.25,830.61;517.27,846.04
00004637.png 546.7,170.95;1064.9,178.14;1068.08,830.89;551.71,846.23
00004671.png 615.27,170.16;1137.88,173.2;1144.05,833.09;624.18,845.43
00004704.png 651.83,169.53;1173.15,170.75;1177.77,832.75;658.26,844.94
00004738.png 688.31,169.82;1211.08,169.29;1217.13,833.98;694.39,844.59
00004771.png 720.84,168.96;1251.22,163.82;1257.15,835.45;729.65,843.92
00004804.png 760.13,169.35;1285.85,163.36;1293.79,834.43;768.35,841.98
00004838.png 794.71,167.84;1324.3,160.46;1331.58,833.66;804.33,841.22
00004871.png 861.3,165.7;1396.61,153.94;1406.46,835.04;869.17,841.57
00004904.png 892,165.02;1429.73,152.09;1439.94,836.4;902.99,839.97
00004938.png 922.95,164.11;1463.56,147.72;1474.82,838.38;934.92,841.59
00004971.png 949.28,164.25;1493.99,146.3;1506.53,838.06;962.04,842.43
00005005.png 976.54,163.19;1522.8,143.72;1535,839.68;989.31,842.94
00005038.png 1000.43,163.1;1550.78,142.09;1562.69,840.83;1012.1,843.92
00005071.png 1039.32,163.97;1593.89,141.61;1607.57,843.76;1053.16,845.88
00005105.png 1054,163.57;1611.89,141.33;1625.61,843.57;1067.43,847.8
00005138.png 1065.49,165.17;1625.13,141.09;1639.2,845.91;1079.45,847.73
00005171.png 1073.7,165.04;1635.66,141.51;1650.55,847.95;1088.5,848.38
00005205.png 1078.63,166.53;1641.51,142.74;1655.85,850.05;1094.87,851.54
00005238.png 1077.72,167.19;1641.4,143.34;1657.7,852.84;1093.55,855.17
00005271.png 1063.16,171.68;1624.53,148.55;1640.37,854.65;1079.57,856.39
00005305.png 1050.46,174.29;1608.53,152.04;1624.58,855.28;1065.84,858.07
00005338.png 1032.45,176.3;1587.2,156.36;1605.43,855.91;1049.01,859.03
00005372.png 1010.62,180.64;1555.12,160.79;1573.56,855.78;1025.04,857.1
00005405.png 983.34,183.8;1524.38,165.01;1537.66,849.53;998.76,857.98
00005438.png 953.28,185.41;1490.16,169.43;1505.81,855.75;966.69,859.82
00005472.png 921.46,188.8;1452.35,173.91;1469.21,857.5;935.47,860.31
00005505.png 845.23,194.34;1374.55,182.24;1387.68,854.01;858.08,861.63
00005538.png 808.6,196.47;1325.71,187.56;1339.42,850.35;819.54,862.52
00005572.png 767.95,197.89;1282.91,192.57;1294.02,857.04;778.98,863.51
00005605.png 727.05,199.76;1238.51,197.28;1249.08,855.86;736.59,864.84
00005638.png 683.15,199.18;1197.12,200.12;1208.35,854.55;691.65,864.68
00005672.png 640.64,198.41;1154.83,201.36;1164.76,855.55;647.19,867.48
00005705.png 557.92,199.3;1074.9,206.58;1082.23,852.22;561.58,866.72
00005739.png 518.77,198.91;1035.1,208.21;1040.93,853.31;525.76,866.18
00005772.png 483.02,199.9;996.43,211.24;1002,853.66;483.81,867.77
00005805.png 449.98,200.57;964.41,214.06;969.12,852.05;451.38,867.6
00005839.png 418.46,200.2;936.71,214.51;939.71,852.62;420.15,867.17
00005872.png 394.17,200.45;914.53,214.01;917.81,851.91;393.32,867.9
00005905.png 362.4,200.02;887.57,216.89;888.56,852.55;361.55,867.65
00005939.png 356.58,199.79;884.31,215.54;883.01,845.4;355.92,868.18
00005972.png 360.44,200.05;887.43,216.57;886.44,854.66;356.88,868.36
00006006.png 369.31,199.66;897.02,216.92;895.36,853.75;365.68,869.18
00006039.png 386.2,200.03;911.53,217.36;910.4,856.12;382.18,870.45
00006072.png 407.04,199.27;928.84,215.23;928.1,855.62;402.94,869.74
00006106.png 466.5,198;982.85,212.82;981.4,855.74;462.38,868.95
00006139.png 501.37,196.84;1014.64,210.66;1011.28,849.86;498.32,867.49
00006172.png 539.69,197.06;1051.73,208.49;1049.17,857.91;533.22,869.19
00006206.png 577.06,195.8;1089.85,206.73;1088.22,859.14;576.02,869.31
00006239.png 621.79,195.85;1140.55,202.64;1138.34,858.34;620.19,868.58
00006272.png 668.97,195.7;1183.21,200.17;1182.88,862.91;666.89,869.18
00006306.png 714.24,193.34;1231.35,195.63;1230.67,863.3;712.98,868.55
00006339.png 799.1,188.34;1328.77,185.31;1329.9,863.09;799.68,867.07
00006373.png 839.3,183.99;1373.4,181.1;1378.71,864.18;844.36,862.44
00006406.png 878.35,181.61;1417.23,174.65;1420.27,860.55;879.21,860.3
00006439.png 913.54,178.25;1455.59,170.01;1457.88,859.92;916.44,857.37
00006473.png 942.97,174.96;1490.19,162.59;1492.46,850.84;948.26,855.77
00006506.png 971.16,170.54;1519.05,158.32;1525.88,855.01;975.7,853.92
00006539.png 1011.7,165.48;1566.6,149.37;1573.92,852.64;1018.6,851.69
00006573.png 1022.2,163.18;1579.54,147.09;1588.05,850.55;1028.59,849.65
00006606.png 1026.06,161.78;1586.15,143.85;1595.48,849.6;1036.31,849.17
00006639.png 1024.08,160.16;1583.61,143.21;1593.6,848.91;1033.61,848.89
00006673.png 1014.23,160.77;1572.78,142.96;1583.97,847.99;1025.13,848.52
00006706.png 996.32,161.09;1553.58,144.29;1563.37,839.75;1009.57,847.91
00006740.png 951.17,166.48;1489.51,152.67;1504.59,842.69;960.46,845.98
00006773.png 918.16,171.63;1451.04,156.6;1466.16,842.12;932.61,845.05
00006806.png 882.81,172.06;1413.17,159.99;1428.18,840.63;896.69,845.53
00006840.png 846.79,173.19;1369.83,163.95;1382.53,832.98;861.23,843.94
00006873.png 806.9,175.55;1324.92,167.02;1338.41,829.45;819.52,844.15
00006906.png 765.19,175.84;1283.03,171.15;1293.92,835.52;777.86,844.68
00006940.png 721.29,175.96;1236.08,172.89;1246.86,833.78;734.45,845.26
00006973.png 631.24,173.73;1145.18,173.44;1156.6,826.27;641.36,843.6
00007007.png 584.92,171.67;1102.52,175.88;1113.56,825.37;596.47,840.61
00007040.png 540.2,169.69;1055.86,175.79;1070.12,821.57;549.48,839.66
00007073.png 499.95,170.07;1015.72,177.36;1025.27,822.08;507.87,839.7
00007107.png 458.26,167.75;976.84,176.57;986.35,819.69;467.97,837.4
00007140.png 425.23,167.22;945.42,177.25;954.63,817.65;435.51,836.87
00007173.png 377.69,167.03;903.11,178.66;908.7,817.9;385.21,835.92
00007207.png 364.69,166.28;894.64,177.68;899.15,817.62;371.97,836.15
00007240.png 358.95,164.97;889.06,177.43;894.86,816.44;365.33,836.14
00007273.png 366.37,165.44;895.59,177.7;900.29,816.37;371.68,836.37
00007307.png 379.55,164.62;907.72,176.27;913.07,815.55;386.12,835.7
00007340.png 403.35,162.47;928.94,174.18;934.85,814.13;409.91,833.61
00007374.png 477.56,158.96;994.75,167.56;998.76,812.17;484.39,831.46
00007407.png 525.3,158.64;1033.38,163.78;1038.69,810.99;529.18,830.14
00007440.png 571.46,157.15;1079.86,160.96;1086.27,812.28;579,828.89
00007474.png 624.36,155.54;1133.5,156.13;1139.63,812.33;631.9,828.71
00007507.png 679.81,155.32;1188.44,151.96;1195.44,808.01;690.8,828.91
00007540.png 737.96,156.5;1248.93,148.26;1259.31,811.34;749.29,828.83
00007574.png 851.96,153.32;1376.09,138.65;1388.63,820.25;864.96,831.11
00007607.png 902.49,154.7;1438.17,135.91;1452.75,821.11;917.39,832.63
00007640.png 947.81,153.07;1487.68,132.91;1503.61,822.94;966.15,833.93
00007674.png 988.46,152.38;1533.78,130.22;1548.29,828.9;1006.48,835.5
00007707.png 1018.89,151.85;1567.83,128.29;1585.58,831.49;1033.46,839.63
00007741.png 1037.3,152.54;1596.1,128.65;1613.94,834.03;1053.77,841.51
00007774.png 1048.78,154.77;1608.73,130.91;1627.15,837.74;1065.62,844.16
00007807.png 1040.54,160.55;1599.73,135.99;1620.17,841.77;1060.02,847.82
00007841.png 1023.7,165.98;1574.54,142.3;1595.51,844.83;1041.51,849.33
00007874.png 998.23,170.38;1539.97,150.64;1558.96,845.02;1014.93,848.35
00007907.png 967.97,174.49;1501.6,156.75;1519.93,846.54;983.06,850.79
00007941.png 930.35,179.55;1456.54,165.84;1471.47,848.06;945.45,849.59
00007974.png 884.7,185.33;1408.99,173.97;1422.15,845.38;899.32,851.55
00008008.png 783.99,189.46;1299.76,184.59;1310.47,842.41;798.48,852.39
00008041.png 732.15,189.51;1243.77,189.22;1252.12,849.02;738.48,855.13
00008074.png 675.79,190.16;1184.48,193.96;1190.68,846.62;684.21,854.6
00008108.png 620.31,188.66;1126.21,194.64;1134.6,845.86;625.3,856.12
00008141.png 563.84,187.84;1071.63,197.53;1077.36,843.8;568.49,855.03
00008174.png 510.12,187.81;1019.89,199.38;1023.92,842.72;512.6,853.8
00008208.png 425.93,184.01;939.58,199.96;941.84,829.64;426.41,850.71
00008241.png 394.83,182.38;918.74,199.44;918.39,836.48;392.35,849.79
00008274.png 379.79,181.44;906.22,200.02;905.84,836.28;378.88,850.24
00008308.png 377.34,180.85;904.68,199.72;902.39,836.35;374.41,850.34
00008341.png 388.5,181.03;914.91,198.68;911.39,837.16;385.39,850.41
00008375.png 406.38,180.74;929.8,198.75;927.67,836.23;402.71,848.65
00008408.png 435.23,178.34;954.13,195.45;952.33,834.4;430.22,848.02
00008441.png 526.15,176.91;1037.07,190.44;1033.28,833.66;523.37,843.97
00008475.png 586.07,174.66;1089.21,184.06;1085.88,825.23;582.4,842.16
00008508.png 651.17,173.1;1151.52,178.66;1151.33,833.1;649.28,841.24
00008541.png 718.1,171.83;1220.22,171.84;1220.8,832.75;717.64,840.75
00008575.png 788.09,169.43;1295.41,166.28;1297,834.53;792.34,839.34
00008608.png 852.68,167.3;1373.44,159.72;1376.25,833.93;857.72,838.87
00008641.png 966.23,165.38;1501.78,151.77;1504.16,840.69;974.75,841.43
00008675.png 1000.5,161.37;1544.88,146.09;1553.65,841.56;1008.77,842.89
00008708.png 1023.55,161.13;1574.28,144.09;1585.49,839.94;1032.78,844.88
00008742.png 1035.54,164.06;1589.81,144.75;1600.59,845.87;1046.95,846.89
00008775.png 1034.03,166.64;1589.02,148.11;1601.69,846.51;1045.63,848.57
00008808.png 1022.75,171.51;1572.04,154.1;1586.39,851.09;1034.79,851.14
00008842.png 956.58,182;1482,169.03;1497.13,854.47;965.36,854.47
00008875.png 906.45,187.32;1423.3,178.27;1431.33,852.17;915.3,853.34
00008908.png 845.07,192.46;1349.18,187.09;1358.98,853.7;852.02,855.34
00008942.png 775.31,194.6;1276.13,194.93;1283.6,851.46;783.46,854.94
00008975.png 705.85,195.67;1206.23,198.14;1209.2,848.94;710.98,855.52
00009009.png 633.74,195.28;1137.16,202.06;1144.38,849.23;637.97,857.39
00009042.png 517.81,195.89;1026.4,208.57;1029.78,847.37;519.37,858.83
00009075.png 480.89,193.97;993.11,208.82;995.66,844.7;481.29,857.68
00009109.png 453.29,192.11;977.55,206.6;978.14,844.06;453.2,859.05
00009142.png 446.38,191.61;972.26,206.97;972.26,847.84;445.82,862.29
00009175.png 457.5,190.22;981.18,204.69;980.06,846.7;455.27,859.69
00009209.png 485.02,187.18;1003.42,201.09;1003.88,844.79;482.28,859.09
00009242.png 531.1,185.55;1045.6,197.03;1043.27,837.53;530.24,857.3
00009275.png 664.74,179.51;1166.03,183.74;1166.9,843.85;662.44,852.69
00009309.png 740.11,180.83;1247.75,177.51;1248.21,847.22;741.9,852.99
00009342.png 815,179.35;1328.11,175.28;1330.48,849.25;816.64,852.45
00009376.png 883.24,177.25;1407.39,166.8;1408.32,850.15;888.51,853.97
00009409.png 943.49,176.34;1478.73,162.88;1481.53,853.8;949.3,854.14
00009442.png 985.42,170.76;1530.76,159.62;1537.86,855.96;993.28,856.12
00009476.png 1027.13,173.61;1582.43,159.25;1592.13,861.4;1033.43,860.03
00009509.png 1026.25,175.85;1583.8,159.1;1592.55,863.4;1035.12,863.8
00009542.png 1010.59,179.29;1565.68,165.9;1578.22,866.17;1019.95,865.56
00009576.png 984.17,185.95;1525.62,174.83;1534.62,870.41;987.72,867.43
00009609.png 942.04,192.7;1468.01,182.93;1475.9,872.82;946.98,867.94
00009642.png 883.09,194.87;1402.03,191.79;1407.59,870.49;889.34,868.92
00009676.png 744.54,200.24;1248.46,206.44;1250.1,865.3;744.88,866.07
00009709.png 669.45,201.48;1169.69,212.46;1170.33,862.6;667.88,865.39
00009743.png 596.19,200.03;1099.42,213.46;1099.36,858.32;593.36,864.07
00009776.png 527.64,198.59;1034.17,215.43;1033.17,856.52;524.22,864.47
00009809.png 474.48,195.91;983.86,215.56;979.98,853.83;468.85,862.54
00009843.png 427.57,192.09;948.38,212.56;944.66,852.34;421.72,863.38
00009876.png 388.22,185.57;919.96,208.48;913.74,850.88;380.8,862.99
00009909.png 395.16,183.26;926.29,205.69;919.66,848.16;386.93,861.56
00009943.png 416.78,181.12;944.65,201.17;939.07,846.4;407.75,859.83
00009976.png 453.34,178.7;972.94,197.36;968.31,845.9;442.04,857.96
00010010.png 493.99,175.65;1016.14,192.76;1009.09,844.41;489.65,854.29
00010043.png 545.39,174.59;1058.97,187.26;1055.12,842.97;539.46,853.73
00010076.png 594.4,174.93;1107.27,183.5;1105.06,835.67;592.14,850.11
00010110.png 687.64,171.11;1215.77,174.28;1215.64,842.54;689.39,850.23
00010143.png 734.54,169.96;1264.39,168.93;1265.34,841.56;736.22,848.95
00010176.png 774.72,169.3;1307.01,167.4;1309,837.45;781.86,848.35
00010210.png 811.36,168.06;1347.2,162.23;1354.76,841.87;817.04,847.91
00010243.png 843.29,166.76;1382.29,157.85;1388.29,843.75;850.79,847.56
00010276.png 870.44,167.17;1411.64,155.9;1420.37,845.02;877.96,847.69
00010310.png 909.51,166.5;1455.89,153.13;1466.74,846.14;919.13,849.09
00010343.png 922.76,168.75;1470.97,152.9;1482.51,846.07;934.01,849
00010377.png 932.45,168.89;1481.38,152.48;1493.93,847.56;943.71,849.4
00010410.png 937.89,168.39;1488.25,152.99;1501.21,848.12;950.87,850.11
00010443.png 943.5,170.44;1492.55,153.42;1505.03,847.66;955.49,849.94
00010477.png 945,171.4;1494.39,153.56;1506.09,847.84;957.98,849.88
00010510.png 945.15,172.79;1493.22,155.14;1505.39,848.02;957.92,850.09
00010543.png 944,174.06;1490,156.27;1501.7,847.84;955.78,849.23
00010577.png 941.69,173.62;1487.39,156.9;1499.48,847.56;952.18,849.41
00010610.png 938.25,173.87;1482.5,157.17;1494.93,847.02;950.16,848.93
00010643.png 934.68,174.49;1478.18,158.49;1489.51,845.66;946.18,847.78
00010677.png 931.02,174.36;1472.96,159.12;1483.92,844.62;942.39,846.51
00010710.png 927,174.23;1468.25,158.92;1478.21,843.44;937.28,844.75
00010744.png 919.27,174.69;1456.33,160.24;1465.91,839.13;928.87,841.79
00010777.png 914.95,173.29;1452.88,160.25;1461.1,839.54;924.42,840.42
00010810.png 911.76,172.02;1447.7,158.98;1456.45,837.5;921.15,837.87
00010844.png 908.72,171.83;1441.77,159.29;1448.92,832.66;917.44,833.88
00010877.png 905.28,170.41;1436.84,158.66;1443.11,830.64;914.03,831.62
00010910.png 902.34,169.87;1431.94,158.97;1438.99,827.65;911.63,829.18
00010944.png 898.33,167.97;1426.29,158.33;1432.12,825.18;906.81,826.47
00010977.png 897.16,168.83;1422.81,158.64;1429.08,823.08;905.38,824.85
00011011.png 894.9,167.87;1419.89,158.15;1426.67,822.49;901.73,826.92
00011044.png 893.65,169.64;1413.82,161.13;1419.95,816.87;900.52,821.6
00011077.png 892.1,170.62;1412.25,161.49;1417.82,819.38;898.18,820.27
00011111.png 889.55,171.55;1407.47,163.35;1412.05,816.72;898.04,818.48
00011144.png 886.34,174.14;1399.58,166.66;1404.08,813.63;893.64,815.73
00011177.png 885.49,175.61;1393.97,167.69;1398.88,808.66;892.39,811.07
00011211.png 883.88,175.13;1390.81,168.75;1395.37,806.96;891.6,810.8
00011244.png 883.8,177.02;1385.9,169.84;1389.53,804.7;890.18,806.86
00011277.png 882.31,175.97;1381.98,169.34;1386.68,800.93;887.74,803.03
00011311.png 881.45,176.76;1378.32,171.12;1383.4,798.49;887.88,799.72
00011344.png 878.29,176.84;1368.8,171.7;1372.68,789.46;884.59,792.67
00011378.png 876.92,178.86;1365.93,172.93;1369.93,788.45;884.15,791.95
00011411.png 876.87,180.73;1362.55,175.41;1366.41,787.93;883.84,791.97
00011444.png 874.67,181.53;1362.08,175.57;1366.11,789.2;881.54,794.03
00011478.png 875.52,183.66;1362.2,178.04;1366.25,790.97;882.41,795.12
00011511.png 874.53,185.99;1359.33,180.07;1363.96,792.09;881.66,795.73
00011544.png 871.07,185.83;1358.15,180.03;1362.79,792.87;878.63,797.38
00011578.png 864.81,180.64;1359.41,175.32;1363.1,797.46;872.88,802.57
00011611.png 861.19,178.56;1359.76,174.02;1364.58,801.04;869.55,805.88
00011644.png 856.25,174.97;1359.68,170.05;1363.19,802.64;864.27,806.7
00011678.png 850.4,169.3;1363.72,164.35;1368.38,810.23;858.12,815.61
00011711.png 845.21,166.34;1363.73,162.1;1368.29,814.23;853.49,819.53
