00000033.png 834.8,176.03;1321.22,175.42;1319.97,786.28;838.77,786.6
00002869.png 948.98,284.62;1294.49,281.34;1293.77,718.85;948.44,716.58
00002902.png 951.47,286.09;1294.74,283.64;1295.28,719.09;951.15,716.6
00002936.png 953.45,287.86;1295.72,286.46;1295.61,719.06;953.16,716.46
00002969.png 955.44,290.87;1296.66,289.24;1296.62,718.75;955.93,715.98
00003003.png 957.22,292.01;1297.67,290.05;1298.45,721.55;957.16,717.22
00003036.png 959.53,293.41;1298.96,291.2;1298.52,720.26;957.84,717.53
00003069.png 961.15,296.91;1299.34,293.82;1299.32,721.77;960.61,717.99
00003103.png 962.65,298.26;1299.54,296.41;1299.55,721.03;962.13,718.15
00003136.png 962.92,299.96;1299.9,298.38;1300.35,723.34;963.66,720.21
00003169.png 964.86,301.76;1299.56,300.04;1298.82,722.77;964.84,718.5
00003203.png 965.26,303.23;1298.28,301.36;1298.05,721.51;965.03,718.48
00003236.png 965.34,304.41;1297.66,302.36;1298.21,722.03;965.58,718.13
00003269.png 966.29,305.83;1297.63,303.81;1296.38,720.65;965.68,717.69
00003303.png 965.31,306.1;1295.86,303.55;1294.8,720.43;965.33,717.08
00003336.png 965.3,305.47;1293.74,302.97;1293.64,719.03;965.3,716.14
00003370.png 965.04,306.9;1292.15,303.99;1292.24,717.57;965.04,714.97
00003403.png 964.34,306.13;1290.75,303.36;1290.28,714.16;965.02,713.51
00003436.png 963.75,306.58;1289.3,303.27;1289.48,715.11;964.62,712.24
00003470.png 962.91,304.82;1288.52,302.93;1287.95,712.47;964.71,711.77
00003503.png 963.56,305.35;1287.47,302.05;1288.46,711.39;965,709.95
00003536.png 963.1,305.1;1286.59,301.46;1286.28,710.21;964.68,707.62
00003570.png 961.96,303.94;1286.72,300.54;1285.69,707.51;965.41,706.9
00003603.png 962.65,303.79;1285.67,299.81;1285.75,705.67;965.02,705.94
00003636.png 963.62,302.78;1286.34,297.99;1286.14,705.93;965.41,705.05
00003670.png 964.16,302.53;1284.67,297.85;1286.05,701.28;966.73,702.21
00003703.png 964.36,302.27;1283.58,297.98;1285.32,701.77;966.77,700.84
00003737.png 964.12,301.98;1282.97,296.77;1284.93,697.14;967.97,699.49
00003770.png 963.59,301.17;1281.61,295.78;1283.56,695.38;966.88,697.6
00003803.png 963.34,300.38;1281.59,294.46;1282.93,693.5;968.89,696.1
00003837.png 963.97,299.15;1279.18,293.48;1281.48,691.69;968.65,692.79
00003870.png 963.41,299.28;1277.66,293.89;1281.22,689.07;968.41,691.39
00003903.png 963.56,298.64;1277.74,292.02;1279.6,688.41;968.57,688.53
00003937.png 962.3,297.82;1275.94,290.27;1279.44,686.09;969.14,686.65
00003970.png 962.37,296.14;1275.96,289.56;1277.85,683.43;967.28,686.15
00004004.png 962.2,295.74;1273.99,288.8;1277.31,682.69;967.96,684.72
00004037.png 961.24,294.67;1273.37,288.21;1276.29,680.47;967.39,683.65
00004070.png 960.68,294.04;1271.53,287.68;1275.98,678.8;966.83,681.67
00004104.png 959.92,293.65;1269.52,286.82;1273.17,678.12;964.47,679.92
00004137.png 960.04,292.89;1269.65,286.9;1272.33,675.74;965.28,678.34
00004170.png 959.89,293.19;1267.74,287.32;1269.82,675.22;965.36,678.11
00004204.png 958.48,293.5;1266.75,287.21;1268.89,673.76;963.62,676.56
00004237.png 958.19,293.59;1265.49,287.77;1267.65,674.94;962.81,677.1
00004270.png 957.86,295.1;1263.24,288.92;1266.37,675.28;963.18,675.05
00004304.png 956.86,294.8;1262.22,289.11;1264.46,673.44;962.23,675.74
00004337.png 956.07,295.59;1261.23,290.02;1263.01,674.94;961.57,674.6
00004371.png 956.53,296.7;1259.66,291.79;1262.3,674.37;961.16,674.85
00004404.png 957.14,297.12;1258.8,292.57;1261.03,673.21;961.37,675.5
00004437.png 955.68,299.05;1257.69,294.8;1260.06,674.45;961.32,675.5
00004471.png 957.16,299.74;1257.81,295.47;1259.87,676.42;960.9,676.88
00004504.png 957.4,301.58;1258.49,297.53;1259.62,676.12;960.7,678.03
00004537.png 958.52,304.02;1257.7,300.06;1259.78,677.82;961.53,678.29
00004571.png 958.96,305.87;1257.91,300.91;1259.13,678.85;961.23,679.1
00004604.png 959.19,307.62;1257.54,303.94;1259.9,678.18;962.56,679.1
00004637.png 959.72,308.31;1258.35,304.9;1258.14,681.67;961.49,681.54
00004671.png 960.83,310.96;1257.74,307.13;1259.39,680.04;963.17,681.23
00004704.png 961.48,313.32;1256.73,310.42;1258.24,683.49;963.64,682.19
00004738.png 962.64,315.28;1257.05,312.28;1258.32,683.5;964.49,683.8
00004771.png 963.33,317.8;1257.07,313.95;1257.8,685.44;964.99,684.68
00004804.png 962.87,320.7;1256.43,317.54;1258.28,687.16;965.99,687.03
00004838.png 964.98,323.28;1255.95,320.74;1255.97,689.13;966.23,686.93
00004871.png 965.67,326.27;1255.95,323.56;1256.89,691.54;967.16,689.06
00004904.png 966.95,328.34;1256.02,326.18;1257.6,692.45;967.81,690.71
00004938.png 967.36,331.51;1256.3,329.01;1258.52,694.22;968.39,693
00004971.png 968.73,334.83;1256.41,331.09;1258.02,696.03;969.6,694.73
00005005.png 967.28,336.92;1257.17,333.62;1258.23,698.19;969.93,696.52
00005038.png 969.78,340.4;1256.47,337.95;1257.97,699.73;971.35,698.15
00005071.png 969.85,343.43;1256.29,340.07;1257.93,701.76;971.66,699.8
00005105.png 970.83,345.93;1255.12,343.36;1257.71,702.5;972.51,701.53
00005138.png 969.46,346.85;1254.86,345.06;1257.02,704.34;971.64,704.75
00005171.png 970.83,350.6;1254.16,347.37;1256.72,706.39;974.03,704.33
00005205.png 971.3,351.98;1254.22,347.81;1257.13,704.96;973.37,706.28
00005238.png 970.84,352.93;1254.75,349.97;1256.84,707.29;973.66,707.96
00005271.png 971.19,355.18;1252.7,352.01;1256.66,706.7;974.77,708.49
00005305.png 971.97,356.26;1252.78,353.17;1256.57,709.38;974.84,708.22
00005338.png 972.5,358.19;1252.83,353.68;1256.5,708.86;975.35,708.28
00005372.png 972.47,357.9;1252.71,354.1;1257.4,707.96;975.31,709.32
00005405.png 972.85,358.56;1252.37,353.98;1256.88,708.49;977.24,708.4
00005438.png 973.41,359.02;1252.18,354.52;1255.98,706.92;976.96,707.8
00005472.png 973.45,358.09;1251.91,352.77;1257.15,703.55;978.79,706.85
00005505.png 973.72,357.85;1251.53,352.18;1256.68,702.81;978.41,705.13
00005538.png 975.32,358.15;1251.07,352.29;1257.65,702.06;979.95,703.79
00005572.png 976.17,357.32;1252.53,351.85;1258.19,700.89;981.93,703.2
00005605.png 977.76,357.06;1252.89,350.8;1259.21,699.71;982.91,701.41
00005638.png 978.74,357.06;1253.27,350.51;1259.73,698.18;984.08,699.61
00005672.png 980.25,356.3;1254.79,349.68;1259.81,696.44;986.1,698.19
00005705.png 982.03,355.65;1255.95,348.69;1261.63,693.53;987.33,696.75
00005739.png 983.96,353.8;1257.62,347.31;1263.97,693.15;990.05,695.48
00005772.png 986.72,353.95;1257.95,347.36;1264.34,686.68;993.92,692.98
00005805.png 987.79,352.14;1259.61,345.06;1266.58,687.84;994.68,691.11
00005839.png 989.11,351.55;1260.21,343.19;1266.61,686.01;995.7,687.9
00005872.png 990.74,350.09;1259.75,341.68;1266.6,682.44;998.11,685.05
00005905.png 991.38,346.74;1260.48,340.57;1268.06,679.55;998.75,683.52
00005939.png 993.67,345.96;1262.24,338.81;1269.24,676.68;1002.07,679.63
00005972.png 995.29,344.01;1263.61,335.8;1269.81,675.19;1002.68,676.73
00006006.png 996.22,341.79;1263.19,334.11;1269.68,670.88;1003.64,674.6
00006039.png 997.06,339.3;1264.36,331.7;1270.72,667.92;1003.57,672.09
00006072.png 998.02,337.86;1264.55,329.66;1270.46,665.99;1005.21,669.06
00006106.png 998.37,334.45;1264.45,326.39;1270.36,661.21;1005.61,665.87
00006139.png 998.73,334;1264.5,324.63;1270.39,660.12;1005.43,663.7
00006172.png 998.09,330.38;1263.03,322.07;1269.01,656.33;1004.71,660.29
00006206.png 998.83,328.48;1260.53,320.28;1266.62,649.86;1005.65,656.45
00006239.png 998.23,325.75;1260.72,318.24;1266.61,649.77;1003.81,654.29
00006272.png 997.45,323.95;1259.93,316.6;1265.01,648.41;1003.7,650.37
00006306.png 997.04,321.68;1258.72,314.41;1263.06,644.27;1003.35,647.17
00006339.png 996.93,318.74;1257.84,311.89;1263.24,640.96;1002.52,644.51
00006373.png 997.09,316.09;1258.08,309.44;1263.63,640.29;1003.17,642.48
00006406.png 996.7,313.58;1258.97,307.52;1262.68,636.79;1003.64,640.2
00006439.png 997.62,311.38;1258.94,305.03;1263.29,634.26;1003.34,636.54
00006473.png 998.58,309.77;1258.47,303.67;1263.33,631.66;1003.48,634.84
00006506.png 998.31,308.57;1258.07,302.02;1262.42,630.49;1003.91,632.73
00006539.png 998.64,306.48;1259.41,300.33;1263.43,627.6;1004.31,631.84
00006573.png 1000.46,304.89;1258.75,299.19;1263.48,626.92;1005.12,630.03
00006606.png 1000.86,304.62;1260.65,298.74;1263.86,625.93;1004.75,629.32
00006639.png 1001.51,303.88;1261.03,298.1;1263.92,623.38;1006.94,627.15
00006673.png 1002.95,304.91;1260.91,298.53;1265,625.51;1006.87,626.96
00006706.png 1003.19,306.06;1261.34,300.41;1264.36,625.41;1007.1,627.22
00006740.png 1003.56,308.19;1260.99,302.11;1264.39,626.92;1007.12,628.36
00006773.png 1003.71,310.43;1261.84,305.38;1264.2,630.04;1008.34,630.08
00006806.png 1005.65,312.96;1260.85,307.16;1261.86,629.28;1008.7,630.65
00006840.png 1005.93,315.51;1262.43,311.16;1264.99,632.32;1010.93,633.61
00006873.png 1006.64,316.93;1262.48,312.69;1266,635.41;1009.96,636.22
00006906.png 1008.58,319.67;1265.04,314.11;1267.91,638.95;1011.42,639.2
00006940.png 1010.71,322.57;1266.03,317.89;1269.27,639.95;1013.73,640.82
00006973.png 1011.65,324.46;1267.11,319.48;1270.15,642.28;1015.15,642.7
00007007.png 1013.75,327.49;1270.05,322.08;1271.47,644.03;1016.5,644.9
00007040.png 1015.41,330.31;1270.99,325.88;1273.18,647.76;1018.64,647.68
00007073.png 1016.88,332.05;1272.96,326.96;1274.96,649.22;1019.1,650.54
00007107.png 1018.63,335.22;1274.33,330.97;1276.21,652.88;1020.57,652.82
00007140.png 1020.48,338.38;1274.76,333.17;1278.47,653.79;1023.24,656.04
00007173.png 1022.27,340.09;1276.75,336.91;1279.61,659.5;1023.47,658.38
00007207.png 1023.36,344.1;1280.17,338.71;1281.64,662.36;1025.14,660.78
00007240.png 1025.7,344.69;1281.74,339.78;1284.14,661.61;1027.89,663.79
00007273.png 1026.72,347.47;1282.88,342.45;1286.21,664.43;1029.52,665.29
00007307.png 1029.88,350.55;1284.41,345.9;1288.17,667.53;1031.61,668.37
00007340.png 1029.92,351.59;1287.43,347.12;1289.77,670.06;1033.2,670.47
00007374.png 1031.14,352.83;1287.95,348.32;1293.13,672.72;1033.65,673.34
00007407.png 1032.13,355.38;1289.8,350.02;1292.81,671.62;1035.2,675.16
00007440.png 1033.1,356.95;1290.15,352.05;1295.06,677.42;1036.85,677.38
00007474.png 1033.17,358.1;1291.35,352.11;1295.25,678.51;1036.81,679.01
00007507.png 1032.63,359.35;1292.21,353.58;1296.47,680.32;1036.92,680.06
00007540.png 1032.76,359.95;1292.93,354.31;1297.76,681.98;1036.86,683.48
00007574.png 1032.27,360.21;1292.53,354.16;1298.41,681.97;1037.01,683.99
00007607.png 1032,359.9;1292.58,353.61;1298.15,683.19;1036.7,684.99
00007640.png 1031.56,359.81;1293.1,353.1;1299.33,682.79;1036.42,684.92
00007674.png 1030.03,358.42;1293.45,351.57;1299.68,683.32;1035.95,685.54
00007707.png 1029.48,358.26;1292.61,351.3;1298.47,684.92;1034.27,685.48
00007741.png 1027.77,356.73;1293.17,350.26;1298.64,682.01;1034.58,685.97
00007774.png 1027.39,356.08;1291.63,348.9;1298.4,682.7;1033.37,685.01
00007807.png 1026.71,355.76;1291.27,348.77;1299.84,682.32;1033.66,684.01
00007841.png 1025,353.42;1291.82,345.87;1298.54,682.61;1031.29,685.56
00007874.png 1023.92,351.8;1291.15,343.67;1298.9,680.5;1031.12,684.67
00007907.png 1023.4,350.61;1291.62,341.66;1298.38,679.39;1030.59,684.22
00007941.png 1021.5,346.69;1291.98,338.45;1298.42,679.35;1028.33,683.74
00007974.png 1021.52,345.34;1290.9,337.19;1298.49,677.7;1028.54,680.86
00008008.png 1021.24,342.04;1292.36,333.72;1299.51,674.92;1028.72,678.1
00008041.png 1019.73,338.63;1292.91,330.47;1300.32,673.01;1028.36,676.59
00008074.png 1020.1,335.61;1293.33,326.2;1300.28,669.79;1027.67,674.17
00008108.png 1020.69,332.81;1293.85,323.18;1300.73,667.62;1028.15,672.59
00008141.png 1019.53,329.87;1292.91,319.88;1301.91,665.15;1027.95,670.06
00008174.png 1017.48,325.95;1293.5,316.74;1300.87,661.16;1027.16,668.07
00008208.png 1017.27,322.47;1293.3,313.05;1299.73,660.13;1025.78,665.73
00008241.png 1016.47,319.47;1292.74,309.98;1300.04,657.03;1025.03,663.24
00008274.png 1014.95,318.09;1292.32,308.72;1300.16,657.95;1023.46,662.59
00008308.png 1014.39,314.7;1293.82,305.29;1300.17,656.21;1023.07,660.46
00008341.png 1014.83,312.53;1294.39,303.69;1301.67,655.52;1023.11,660.14
00008375.png 1013.99,310.16;1296.69,300.27;1302.27,655.41;1023.54,658.14
00008408.png 1013.08,307.56;1296.72,298.13;1303.41,654.32;1021.98,660.51
00008441.png 1013.86,306.06;1298.12,297.46;1304.72,654.04;1022.41,659.27
00008475.png 1014.41,305.23;1299.63,295.98;1305.39,654.14;1023.11,658.12
00008508.png 1014.54,304.14;1299.46,294.7;1306.3,654.7;1022.21,658.57
00008541.png 1014.08,302.48;1301.47,292.78;1307.16,655.18;1021.55,658.28
00008575.png 1013.53,301.92;1301.17,292.38;1307.74,654.97;1021.88,658.63
00008608.png 1013.41,301.45;1301.03,292.16;1306.83,655.25;1020.39,659.44
00008641.png 1012.02,301.24;1302,291.06;1308.21,656.9;1019.38,660.19
00008675.png 1009.61,299.47;1302.01,290.68;1307.91,658.96;1017.83,662.14
00008708.png 1008.22,298.24;1303.27,289.83;1308.32,660.81;1015.45,664.88
00008742.png 1006.89,299.34;1301.39,289.92;1307.71,661.83;1015.32,664.54
00008775.png 1005.48,298.28;1301,289.62;1308.05,661.87;1013.54,666.14
00008808.png 1003.71,298.47;1301.04,290.32;1308.46,666.22;1011.59,668.31
00008842.png 1002.83,299.79;1301.16,290.75;1308.21,667.56;1010.72,672.16
00008875.png 1000.88,299.96;1301.11,291.5;1307.98,669.78;1008.56,673.35
00008908.png 999.35,300.49;1300.95,291.52;1308.04,672.77;1007.87,676.29
00008942.png 997.36,302.25;1301.35,293.75;1307.98,676;1005.14,678.75
00008975.png 996.44,303.1;1301.62,294.67;1309.53,679.31;1004.25,681.95
00009009.png 995.72,304.11;1301.16,295.56;1308.66,681.79;1003.25,685.65
00009042.png 994.63,306.75;1301.09,297.83;1309.13,684.99;1001.85,688.3
00009075.png 993.71,308.05;1301.05,299.43;1309.97,688.35;1000.9,691.53
00009109.png 992.89,308.73;1301.69,299.75;1310.2,691.52;1000.21,694.91
00009142.png 992.47,309.63;1303.68,300.65;1311.71,695.57;1000.03,698.95
00009175.png 991.73,311.04;1304.88,302.35;1313.62,697.51;999.87,701.17
00009209.png 992.01,312.99;1305.97,303.51;1315.18,701.39;1000.07,703.99
00009242.png 992.37,313.8;1307.41,303.7;1317.26,703.07;1000.43,706.54
00009275.png 991.85,314.4;1310.25,304.02;1319.59,705.59;1000.64,709.94
00009309.png 992.88,313.74;1313.15,304.14;1322.03,708.91;1001.08,712.24
00009342.png 993.87,313.78;1316.15,303.89;1324.64,711.63;1002.97,713.78
00009376.png 994.8,314.45;1317.54,303.34;1328.07,713.35;1002.79,716.31
00009409.png 995.12,313.19;1320.45,303.02;1330.08,713.55;1003.62,718.4
00009442.png 995.42,311.59;1322.87,301.81;1332.84,715.43;1004.05,719.95
00009476.png 995.48,312.06;1324.53,301.38;1334.64,716.55;1005.02,720.64
00009509.png 995.84,310.48;1326.96,299.38;1336.75,718.04;1005.12,721.94
00009542.png 995.62,308.68;1329.03,297.65;1339.63,718.39;1005.12,723.38
00009576.png 996.15,305.79;1331.6,294.66;1343.22,718.83;1006.24,723.46
00009609.png 995.68,303.04;1334.09,291.25;1344.43,717.11;1005.66,723.74
00009642.png 994.98,300.33;1336.18,288.44;1347.1,718.73;1005.6,723.22
00009676.png 994.03,298.72;1337.2,286.42;1348.25,719.58;1005.2,725.06
00009709.png 993.16,295.85;1339.52,283.58;1351.44,718.95;1004.67,726.18
00009743.png 993.2,293.05;1341,279.61;1352.98,720.37;1003.86,726.94
00009776.png 991.88,290.41;1342.88,277.66;1354.69,719.8;1003.71,726.32
00009809.png 992.13,287.17;1345.48,273.42;1357.12,719.3;1003.15,726.88
00009843.png 990.86,284.77;1345.97,270.11;1358.3,718.09;1003.16,724.85
00009876.png 990.2,280.27;1347.45,266.65;1360.33,717.48;1003.44,723.33
00009909.png 989.25,276.39;1349.45,261.75;1361.4,715.58;1002.58,722.52
00009943.png 988.48,272.58;1349.99,257.14;1362.58,713.02;1001.91,720.88
00009976.png 986.77,267.46;1351.75,252.04;1362.9,711.75;1001.06,718.6
00010010.png 986.07,262.95;1353.25,247.44;1365.18,710.23;999.82,718.11
00010043.png 984.97,259.34;1352.34,243.79;1364.84,708.49;998.22,715.39
00010076.png 983.61,255.55;1353.17,239.91;1365.24,706.26;997.91,713.19
00010110.png 982.45,251.91;1354.42,236.16;1366.77,706.13;998.17,713.47
00010143.png 981.05,250.63;1355.92,233.75;1367.69,704.21;995.74,712.74
00010176.png 980.52,246.61;1356.36,230.42;1369.11,703.63;995.72,713.38
00010210.png 977.99,243.92;1358.31,228.07;1370.02,706.75;993.02,715.73
00010243.png 978.31,242.82;1360.96,227.13;1373.19,708.4;993.13,715.36
00010276.png 978.12,241.96;1363.01,225.14;1375.3,710.46;992,717.79
00010310.png 977.33,239.86;1363.5,224.76;1376.45,711.69;991.43,719.94
00010343.png 976.94,239.06;1365.98,223.81;1378.14,714.87;990.1,721.79
00010377.png 975.26,237.68;1367.11,222.31;1376.7,718.25;989.29,724.09
00010410.png 974.29,238.33;1367.43,223.2;1379.08,718.75;987.94,726.86
00010443.png 971.96,236.75;1367.48,221.63;1379.72,722.49;985.05,727.87
00010477.png 970.15,236.08;1368.08,221.4;1379.93,723.96;983.1,731.48
00010510.png 967.77,235.14;1369.43,221.32;1380.01,728.17;979.98,732.88
00010543.png 966.05,233.26;1370.67,220.22;1382.26,730.96;978.33,736.79
00010577.png 963.57,233.97;1370.77,221.08;1382.64,733.58;976.05,739.51
00010610.png 961.75,234.22;1372.2,221.88;1383.36,741.57;973.67,744.77
00010643.png 960.15,236.46;1372.05,224.14;1383.21,745.34;970.94,748.65
00010677.png 957.96,237.16;1372.59,224.22;1383.21,749.86;968.38,753.11
00010710.png 956.87,238.7;1372.47,227.57;1382.4,752.66;966.06,756.84
00010744.png 955.66,240.36;1372.11,228.04;1382.45,756.31;964.19,759.45
00010777.png 953.61,240.5;1373.27,228.92;1382.75,760.1;962.54,762.88
00010810.png 952.22,239.71;1375.55,229.52;1385.26,763.1;960.22,767.25
00010844.png 951.6,240.64;1376.73,229.88;1386.99,768.85;959.19,770.68
00010877.png 950.55,242.07;1377.91,231.06;1387.65,771.23;958.39,773.25
00010910.png 949.9,243.13;1378.09,233.25;1387.96,775.51;957.17,777.82
00010944.png 948.76,243.73;1379.68,233.73;1389.19,780.04;955.26,781.85
00010977.png 947.46,243.85;1379.53,236.06;1390.03,782.47;953.75,784.64
00011011.png 945.83,244.16;1382.59,234.4;1391.44,785.84;951.88,788.35
00011044.png 945.08,243.33;1385.29,233.54;1395.16,790.35;951.89,792
00011077.png 944.52,243.31;1387.05,233.91;1396.44,794.57;951.26,794.95
00011111.png 942.53,242.83;1387.42,232.9;1397.46,796.23;949.95,797.38
00011144.png 941.61,242.26;1388.19,232.76;1397.54,797.24;946.05,799.83
00011177.png 938.89,240.46;1389.24,230.27;1400.17,801.05;945.49,801.91
00011211.png 935.9,237.61;1389.35,227.99;1399.64,802.88;942.87,803.91
00011244.png 932.56,235.24;1389.64,224.38;1400.28,804.24;939.81,805.62
00011277.png 929.39,231.94;1389.57,221.06;1401.42,805;937.29,806.85
00011311.png 924.95,228.53;1388.51,217.59;1400.09,804.79;933.43,807.47
00011344.png 920.26,224.82;1386.02,213.61;1397.91,803.83;929.42,807.01
00011378.png 915.88,222.64;1384.42,209.44;1395.69,804.71;925.53,806.77
00011411.png 911.16,218.63;1382.36,207.14;1395.08,803.9;921.12,807.95
00011444.png 906.63,213.58;1382.77,201.88;1394.62,804.55;916.7,809.98
00011478.png 902.74,210.79;1383.39,198.21;1395.09,804.9;913.77,811.29
00011511.png 897.76,206.09;1385.03,193.04;1397.44,807.73;909,814.03
