00000033.png 901.75,361.39;1479.77,354.33;1490.03,750.61;898.49,746.41
00001868.png 875.02,382.19;1445.6,380.29;1457.49,772.54;871.4,768.09
00001901.png 876.01,383.38;1448.56,380.22;1458.47,772.34;871.86,768.52
00001935.png 874.79,382.68;1448.03,380.74;1457.41,773.86;873.82,768.26
00001968.png 877.45,385.19;1451.04,383.14;1459.15,775.3;873.78,771.33
00002002.png 879.55,385.78;1452.99,384.59;1461.59,776.9;875.66,771.1
00002035.png 880.2,386.95;1454.63,384.54;1463.02,778.26;876.96,772.78
00002068.png 881.09,386.84;1456.28,384.12;1464.76,778.56;876.55,772.93
00002102.png 881.62,385.58;1457.49,385.3;1463.94,777.81;877.68,771.18
00002135.png 882.44,385.48;1456.91,383.19;1465.48,777.38;878.02,771.32
00002168.png 884.71,387.06;1457.29,384.51;1467.09,776.94;880.38,771.7
00002202.png 885.46,387.06;1459.49,384.94;1467.76,778.05;882.57,772.2
00002235.png 886.41,388.29;1459.48,385.55;1468.88,780.19;881.61,773.42
00002268.png 885.7,389.4;1460.25,386.89;1468.15,781.25;881.44,774.72
00002302.png 887.41,390.28;1461.73,386.9;1470.95,781.06;882.38,776.83
00002335.png 888.38,389.52;1464.2,387.59;1472.28,782.57;884.3,777.08
00002369.png 890.14,390.68;1465.11,386.68;1474.81,781;887.56,775.24
00002402.png 891.91,389.73;1466.96,385.52;1476.19,780.01;888.57,775.31
00002435.png 891.85,389.71;1468.29,385.44;1477.87,779.44;888.67,775.95
00002469.png 891.85,388.52;1468.09,384.51;1478.61,779.61;889.31,775.98
00002502.png 891.98,387.38;1469.26,382.37;1479.48,777.78;889.63,774.5
00002535.png 893.36,388.27;1469.54,381.93;1479.95,776.37;891.9,774.85
00002569.png 893.83,387.73;1470.49,381.51;1480.99,776.72;891.92,774.58
00002602.png 893.8,388.2;1470.37,381.55;1481.46,776.47;892.82,775.21
00002635.png 893.04,388.42;1469.8,381.74;1481.45,776.3;891.72,775.47
00002669.png 892.6,389.71;1468.36,383.31;1479.96,776.75;890.66,776.3
00002702.png 891.15,389.92;1468.19,383.37;1480.29,779.52;890.09,777.98
00002736.png 891.59,391.89;1467.76,386.3;1480.67,781.69;890.47,780.22
00002769.png 892.18,395.99;1468.21,388.56;1479.68,783.17;890.92,781.84
00002802.png 892.65,396.06;1468.09,389.48;1480.31,786.09;890.54,783.59
00002836.png 894.09,398.01;1469.57,391.84;1482.02,787.99;891.48,784.62
00002869.png 894.46,398.97;1470.76,393.36;1481.59,789.39;893.58,784.6
00002902.png 895.51,400.47;1472.95,394.71;1484.03,790.9;893.86,787.32
00002936.png 895.88,400.59;1471.86,394.75;1483.62,790.76;893.56,786.87
00002969.png 896.2,401.07;1471.04,394.89;1483.31,791.27;893.8,787.46
00003003.png 895.82,401.37;1471.01,395.45;1482.53,790.84;892.27,787.65
00003036.png 894.17,399.67;1470.32,394.08;1480.94,789.96;891.44,785.34
00003069.png 892.89,399.61;1469.13,395.29;1478.51,790.42;889.8,784.76
00003103.png 893.31,398.17;1468.44,394.73;1478.43,789.26;890.24,784.1
00003136.png 893.22,396.2;1470.25,392.24;1479.37,790.06;889.45,783.77
00003169.png 893.77,396.11;1470.17,392.91;1479.99,788.57;889.42,782.86
00003203.png 893.94,393.06;1469.96,391.46;1480.16,788.08;889.97,782.96
00003236.png 893.98,394.26;1470.64,391.29;1478.45,786.52;890.93,779.92
00003269.png 893.39,392.71;1470.24,389.61;1478.74,785.16;889.81,779.25
00003303.png 893.59,392.43;1470,389.28;1479.37,785.01;889.84,778.99
00003336.png 893.51,391.73;1469.59,388.91;1479.49,784.49;889.69,778.76
00003370.png 893.51,393.92;1469.7,391.22;1478.46,784.32;890.5,779.55
00003403.png 894,393.48;1470.8,390.35;1480.41,786.09;890.42,780.45
00003436.png 893.7,392.71;1470.45,390.02;1480.16,785.89;890.15,780.87
00003470.png 893.55,393.74;1467.99,391.97;1479.05,782.55;890.23,779.59
00003503.png 893.68,394.61;1470.18,390.27;1479.78,786.35;890.9,781.88
00003536.png 891.06,392.28;1469.37,389.19;1480.47,784.81;889.95,779.25
00003570.png 892.64,393.62;1469.33,389.41;1479.62,784.6;889.75,781.67
00003603.png 891.8,394.51;1467.61,388.77;1478.6,782.88;889.98,778.52
00003636.png 892.05,391.52;1467.9,385.58;1478.9,782.62;889.76,780.03
00003670.png 893.45,393.41;1468.88,386.51;1479.97,780.21;891.48,777.55
00003703.png 893.07,390.65;1471.47,385.13;1481.82,780.83;891.68,777.07
00003737.png 895.67,391.49;1473.65,386.35;1484.58,782.63;893.74,778.79
00003770.png 896.08,390.19;1476.18,385.45;1485.33,783;893.99,779.15
00003803.png 898.13,394.43;1473.63,388.11;1484.65,782.9;895.96,780.16
00003837.png 897.5,393.67;1474.35,387.13;1484.49,782.43;895.66,779.58
00003870.png 898.1,393.15;1476.09,388.02;1486.36,784.19;896.66,780.02
00003903.png 898.01,392.3;1476.35,389.08;1486.5,783.34;896.8,779.96
00003937.png 900.8,392.16;1480.03,388.16;1488.92,786.65;897.1,781.25
00003970.png 901.36,392.26;1479.61,388.73;1489.58,785.88;898.26,780.18
00004004.png 901.85,392.24;1479.93,388.1;1489.54,784.57;897.85,780.19
00004037.png 900.44,390.93;1480.07,386.36;1489.9,784.59;897.17,779.55
00004070.png 901.57,391.5;1479.07,386.09;1489.02,783.21;898.68,778.94
00004104.png 902.48,390.4;1482.93,385.26;1491.49,783.88;898.97,778.49
00004137.png 902.92,390.18;1482.07,386.17;1491.72,783.22;899.63,777.09
00004170.png 902.49,389.31;1478.77,386.41;1489.56,779.77;897.94,775.32
00004204.png 901.48,389.82;1479.9,383.87;1490.08,783.02;898.94,777.2
00004237.png 902.21,389.86;1480.96,384.76;1490.31,781.35;899.77,776.67
00004270.png 901.48,388.68;1481.88,384.82;1490.29,782.61;898.69,776.72
00004304.png 901.99,389.24;1479.99,384.59;1490.09,779.63;899.46,775.69
00004337.png 901.64,388.48;1480.71,383.63;1490.33,780.86;898.22,775.7
00004371.png 901.09,387.69;1480.96,383.86;1490.52,781.88;898.21,776.88
00004404.png 900.26,387.68;1479.68,383.4;1488.85,781.75;896.76,776.15
00004437.png 899.96,388.36;1478.54,383.83;1487,782.26;896.6,775.4
00004471.png 900.1,389.07;1476.7,385.71;1486.51,781.25;897.17,775.28
00004504.png 900.12,388.11;1478.3,384.37;1487.47,781.32;896.24,775.15
00004537.png 900.78,389.51;1478.36,384.52;1487.78,781.33;897.7,776.75
00004571.png 900.75,388.18;1478.68,384.42;1487.88,783.23;896.55,777.58
00004604.png 899.15,388.51;1476.94,383.84;1485.37,780.15;896.12,774.6
00004637.png 897.88,385.74;1476.62,381.41;1485.04,777.67;895.24,772.76
00004671.png 898.7,384.05;1476.09,380.09;1485.39,775.69;895.82,771.34
00004704.png 897.28,382.37;1475.08,377.78;1485.18,773.55;895.21,770.48
00004738.png 896.86,381.79;1474.7,377.58;1484.91,773.2;894.3,769.51
00004771.png 897.19,381.32;1475.68,376.73;1485.12,774.15;894.69,768.48
00004804.png 897.29,382.97;1474.33,378.74;1484.51,773.53;894.66,769.88
00004838.png 897.17,383.75;1473.64,380.5;1483.37,774.75;893.9,770.79
00004871.png 896.86,384.08;1473.49,379.21;1483.35,774.81;893.82,770.23
00004904.png 897.44,383.58;1473.69,379.39;1484.85,775.18;894.77,770.14
00004938.png 897,382.84;1474.93,378.94;1484.85,774.91;895.07,771.06
00004971.png 897.73,383.56;1473.81,379.49;1483.7,774.74;894.66,769.74
00005005.png 897.31,384.2;1473.05,379.23;1483.23,773.17;895.2,767.75
00005038.png 896.49,381.43;1474.09,376.57;1483.86,771.66;893.93,768.48
00005071.png 897,380.04;1473.88,374.39;1483.93,769.11;893.4,765.92
00005105.png 896.38,378.85;1473.13,373.57;1483.3,768.17;893.26,765.06
00005138.png 894.73,377.4;1470.04,373.01;1480.82,766.2;892.8,762.22
00005171.png 895.62,375.33;1471.45,370.49;1481.5,764.37;892.84,761.06
00005205.png 896.23,374.77;1472.18,369.45;1482.04,764.57;893.04,760.27
00005238.png 895.82,373.13;1473.15,369.76;1482.33,764.29;892.76,759.55
00005271.png 895.72,373.3;1472.38,368.78;1481.85,763.33;892.63,758.86
00005305.png 896.57,373.03;1473.22,368.43;1482.6,764.57;892.9,758.9
00005338.png 896.94,371.81;1474.57,368.15;1482.93,763.13;894.54,757.78
00005372.png 897.9,373.34;1474.86,368.41;1483.05,763.47;894.86,758.98
00005405.png 897.95,373.21;1475.6,368.76;1485.4,766.18;893.2,760.33
00005438.png 898.12,373.39;1475.94,369.65;1485.49,765.77;893.86,760.25
00005472.png 898.48,373.82;1475.96,371.05;1485.03,767.52;894.77,761.17
00005505.png 897.77,376.73;1474.36,373.01;1483.61,767.53;895.3,762.32
00005538.png 897.71,376.93;1474.36,372.51;1482.35,768.41;893.68,762.74
00005572.png 897.58,377.46;1475.14,373.46;1484.29,770.2;893.69,764.36
00005605.png 897.77,376.98;1475.17,373.08;1483.96,768.27;894.89,763.41
00005638.png 898.03,375.81;1475.29,370.82;1483.8,767;895.41,761.6
00005672.png 897.1,373.68;1474.05,369.65;1482.71,765.01;894.31,760.21
00005705.png 896.57,374.06;1473.24,368.94;1482.15,763.58;893.69,760.3
00005739.png 895.98,372.36;1471.8,368.18;1481.15,763.63;893.04,758.59
00005772.png 895.05,371.49;1471.73,367.27;1481.24,763.67;890.95,758.5
00005805.png 894.42,371.16;1469.71,366.74;1478.78,761.88;891.17,757.39
00005839.png 892.17,371.23;1468.98,367.86;1477.38,761.7;889.87,756.63
00005872.png 892.51,370.88;1469.34,367.5;1477.73,761.65;888.32,757.43
00005905.png 891.97,370.34;1466.61,368.95;1476.89,760.81;888.5,755.69
00005939.png 891.19,371.08;1466.23,367.74;1475.6,762.83;887.69,756.21
00005972.png 891.1,371.62;1466.84,368.64;1475.14,762.42;886.77,756.94
00006006.png 890.48,373.15;1466.08,372.28;1474.99,764.22;886.32,758.76
00006039.png 890.24,373.81;1468.42,373.21;1474.55,765.87;885.81,760.15
00006072.png 890.84,376.82;1466.2,374.48;1474.54,768.27;888.14,762.46
00006106.png 891.59,378.98;1466.21,375.23;1473.83,767.52;885.32,764.37
00006139.png 889.84,379.38;1466.67,376.4;1474.75,771.72;886.31,766.52
00006172.png 889.86,380.44;1464.84,380.29;1475.46,772.6;885.79,767.91
00006206.png 890.14,382.22;1466.71,379.38;1474.92,775.85;885.12,769.72
00006239.png 890.12,381;1466.36,379.92;1474.25,775.35;885.42,770.53
00006272.png 888.49,382.28;1464.64,380.18;1473,774.58;885.29,768.52
00006306.png 888.66,381.86;1464.71,378.91;1471.5,773.65;885.17,766.95
00006339.png 887.72,381.59;1463.35,378.98;1471.15,772.93;883.28,766.8
00006373.png 886.65,380.48;1462.47,379.04;1469.23,772.67;882.98,766.68
00006406.png 887.9,379.92;1462.49,376.98;1469.92,771.98;881.66,766.68
00006439.png 887.26,378.28;1462.9,376.74;1470.77,771.69;881.24,766.24
00006473.png 887.6,377.83;1462.28,376.36;1470.4,769.19;882.59,763.3
00006506.png 886.96,376.91;1461.53,374.73;1468.33,767.66;881.96,762.17
00006539.png 886.19,375.22;1461.4,373.47;1468.42,766.72;881.14,761.88
00006573.png 885.79,374.87;1461.3,371.95;1467.99,766.31;880.22,760.27
00006606.png 884.78,374.24;1461.44,371.25;1467.99,767.08;879.88,761.16
00006639.png 886.45,376.66;1461.44,374.05;1468.4,768.43;881.18,761.2
00006673.png 885.48,376.86;1461.19,375.76;1468.65,770.01;880.84,764.31
00006706.png 885.22,378.35;1460.25,375.68;1469.1,771.54;879.03,766.2
00006740.png 885.63,379.3;1461.97,377.8;1468.24,772.05;880.11,766.15
00006773.png 887.2,379.79;1461.54,377.82;1470.71,774.85;881.11,769.03
00006806.png 886.45,378.49;1464.55,377.55;1471.05,775.4;880.88,768.33
00006840.png 886.99,378.59;1464.84,377.3;1470.83,773.34;881.78,767.55
00006873.png 889.16,378.42;1465.78,380.02;1471.1,771.78;882.25,767.61
00006906.png 890.29,378.8;1465.07,377.61;1473.4,773.24;886.66,766.22
00006940.png 891.22,377.46;1468.6,377.9;1474.59,772.64;886.1,765.1
00006973.png 892.01,378.18;1470.16,377.48;1477.36,770.88;887.66,765.46
00007007.png nan,nan;nan,nan;nan,nan;nan,nan
00007040.png 894.53,375.12;1473.61,374.14;1479.87,770.66;888.21,762.63
00007073.png 893.76,372.82;1472.73,370.81;1480.17,767.3;888.19,759.72
00007107.png nan,nan;nan,nan;nan,nan;nan,nan
00007140.png 896.99,374.66;1471.44,372.31;1481.01,763.42;893.82,757.48
00007173.png nan,nan;nan,nan;nan,nan;nan,nan
00007207.png 896.22,369.85;1473.56,368.15;1482.2,760.78;893.32,754.01
00007240.png nan,nan;nan,nan;nan,nan;nan,nan
00007273.png 896.05,363.9;1474.21,363.05;1482.71,759.37;889.88,752.19
00007307.png nan,nan;nan,nan;nan,nan;nan,nan
00007340.png nan,nan;nan,nan;nan,nan;nan,nan
00007374.png nan,nan;nan,nan;nan,nan;nan,nan
00007407.png nan,nan;nan,nan;nan,nan;nan,nan
00007440.png nan,nan;nan,nan;nan,nan;nan,nan
00007474.png nan,nan;nan,nan;nan,nan;nan,nan
00007507.png 892.56,358.02;1469,354.53;1483.76,749.77;887.95,743.22
00007540.png nan,nan;nan,nan;nan,nan;nan,nan
00007574.png nan,nan;nan,nan;nan,nan;nan,nan
00007607.png nan,nan;nan,nan;nan,nan;nan,nan
00007640.png nan,nan;nan,nan;nan,nan;nan,nan
00007674.png nan,nan;nan,nan;nan,nan;nan,nan
00007707.png nan,nan;nan,nan;nan,nan;nan,nan
00007741.png nan,nan;nan,nan;nan,nan;nan,nan
00007774.png nan,nan;nan,nan;nan,nan;nan,nan
00007807.png nan,nan;nan,nan;nan,nan;nan,nan
00007841.png nan,nan;nan,nan;nan,nan;nan,nan
00007874.png nan,nan;nan,nan;nan,nan;nan,nan
00007907.png nan,nan;nan,nan;nan,nan;nan,nan
00007941.png nan,nan;nan,nan;nan,nan;nan,nan
00007974.png 903.44,369.52;1475.53,371.23;1485.92,758.46;897.32,752.5
00008008.png nan,nan;nan,nan;nan,nan;nan,nan
00008041.png 905.45,367.87;1482.65,363.07;1488.13,758.73;901.32,753.04
00008074.png 905.63,366.34;1484.58,363.25;1491.05,760.1;902.29,753.94
00008108.png 904.08,363.94;1483.71,362.29;1491.11,756.7;902.54,749.39
00008141.png 909.33,362.92;1484.77,360.58;1490.95,754.24;903.15,748.86
00008174.png 907.16,363.39;1485.57,359.59;1492.18,755.55;904.72,749.42
00008208.png 909.69,363.29;1482.81,361.7;1492.97,753.8;906.23,747.06
00008241.png 911.55,362.1;1485.91,359.39;1493.07,753.85;906.39,747.63
00008274.png 894.36,394.5;1470.4,390.39;1480.24,786.36;891.3,780.74
00008308.png 911.13,362.7;1486.04,359.68;1493.14,752.99;906.92,746.7
00008341.png 911.89,363.53;1484.82,360;1491.82,751.45;906.44,746.38
00008375.png 912.69,365.06;1484.59,359.04;1491.19,751.11;907.38,746.53
00008408.png 910.28,360.28;1487.27,357.2;1494.65,753.06;905.41,746.72
00008441.png 911.48,360.87;1489.41,355.97;1495.61,751.29;907.81,745.98
00008475.png 910.94,360.86;1487.34,356.94;1496.19,749.47;908.82,745.86
00008508.png 914.18,360.7;1492.3,357.31;1499.99,751.05;910.3,744.55
00008541.png 913.64,361.6;1490.38,356.66;1499.56,751.55;912.15,745.86
00008575.png 915.66,362.54;1492.31,357.64;1500.67,750.94;913.16,747.97
00008608.png 915.88,361.89;1494.22,356.81;1503.22,752.66;913.76,748.14
00008641.png 919.05,364.45;1495.34,357.63;1504.66,753.66;916.8,748.14
00008675.png 920.55,364.01;1497.83,358.01;1507.47,754.11;918.42,749.01
00008708.png 920.45,363.82;1499.14,357.92;1508.25,752.89;918.36,748.95
00008742.png 921.11,363.08;1500.45,358.37;1509.3,752.63;919.46,748.68
00008775.png 923.02,364.56;1502.23,357.8;1511.08,753.45;921.26,750.12
00008808.png 926.32,364.45;1505.4,357.71;1515.01,753.94;923.62,750.05
00008842.png 927.01,362.94;1507.8,356.45;1517.02,753.75;924.54,751.25
00008875.png 928.67,364.03;1507.09,355.3;1516.96,752.9;927.15,749.6
00008908.png 927.76,363.19;1508.03,357.28;1517.75,752.77;926.46,749.15
00008942.png 928.71,364.06;1508.35,356.2;1518.4,753.28;926.45,749.59
00008975.png 930.44,364.12;1510.57,359.11;1519.7,753.93;926.62,749.97
00009009.png 931.28,365.09;1510.26,358.4;1520.17,754.88;928.62,750.18
00009042.png 933.37,365.16;1512.8,358.99;1522.11,756.89;930.11,751.82
00009075.png 933.15,365.17;1514.55,359.51;1523.52,757.3;930.53,752.11
00009109.png 933.5,366.73;1513.63,362.35;1522.46,759.66;930.33,753.37
00009142.png 933.34,370.09;1515.25,364.28;1522.11,760.78;931.37,755.19
00009175.png 934.39,371.38;1514.72,366.32;1522.58,764.28;930.73,756.74
00009209.png 934.11,371.77;1515.55,368.09;1524.02,765.96;930.52,759.48
00009242.png 935.21,374.74;1516.14,369.98;1523.28,766.44;931.21,759.66
00009275.png 935.73,375.48;1517.11,371.89;1525.71,769.05;931.74,760.84
00009309.png 937.63,377.16;1520.04,372.9;1526.95,771.62;934.46,763.09
00009342.png 939.31,377.88;1522.89,374.34;1530.39,774.76;934.96,764.46
00009376.png 941.16,378.08;1523.39,375.97;1530.78,774.86;935.58,765.43
00009409.png 942.27,379.53;1525.23,376.13;1532.13,775.95;938.02,767.13
00009442.png 944.15,379.98;1526.83,377.44;1533.39,776;940.01,766.97
00009476.png 946.06,380.36;1530.61,378.37;1537.41,777.58;941.01,768.28
00009509.png 948.14,381.5;1532.02,379.55;1538.75,778.14;942.84,768.33
00009542.png 949.2,381.44;1532.9,378.51;1539.36,778.4;943.83,768.61
00009576.png 949.72,378.39;1533.91,376.27;1541.43,777.87;944.53,767.68
00009609.png 952.24,378.89;1534.93,375.99;1541.65,776.2;947.27,766.14
00009642.png 951.92,378.39;1537.88,375.11;1543.96,776.7;948.31,765.36
00009676.png 954.36,380.37;1537.09,377.37;1543.16,776.03;949.5,765.85
00009709.png 952.63,378.28;1537.89,375.48;1545.27,778.04;948.89,766.46
00009743.png 954.48,379.1;1540.08,376.03;1546.94,776.98;949.1,765.88
00009776.png 955.47,378.79;1540.21,376.72;1546.95,776.38;950.77,765.57
00009809.png 957.55,377.8;1542.5,376.1;1549.7,777.63;951.64,767.36
00009843.png 959.16,378.74;1543.92,375.66;1549.85,776.31;953.08,765.59
00009876.png 959.28,377.92;1545.59,375.38;1552.7,776.48;954,765.97
00009909.png 960.72,376.51;1546.71,374.61;1552.81,775.94;955.96,765.91
00009943.png 962.15,376.89;1548.16,374.18;1555.04,775.39;957.73,765.2
00009976.png 961.82,376.39;1549.38,373.25;1556.48,776.06;956.85,764.75
00010010.png 962.29,377.55;1548.47,373.98;1555.76,774.86;957.93,764.74
00010043.png 962.84,376.35;1550.5,372.85;1557.34,774.8;958.83,763.83
00010076.png 964.01,374.82;1552,371.32;1559.16,774.78;960.11,765.23
00010110.png 964.41,374.97;1552.54,370.82;1560.15,773.64;960.13,763.54
00010143.png 967.13,373.79;1554.31,369.76;1562.5,772.62;962.01,762.45
00010176.png 968.31,372.19;1557.67,367.04;1564.6,770.11;965,759.84
00010210.png 969.39,370.77;1557.96,366.32;1564.66,767.92;966.89,758.06
00010243.png 970.92,369.04;1560.23,364.59;1567.73,767.21;968.06,758.37
00010276.png 971.63,368.42;1560.62,363.34;1568.66,766.89;969.02,756.67
00010310.png 972.39,369.38;1560.83,364.11;1569.77,764.66;968.83,756.54
00010343.png 974.54,368.48;1563.17,364.16;1569.95,764.74;970.36,755.11
00010377.png 975.54,367.55;1564.43,363.43;1571.37,764;971.84,754.99
00010410.png 977.51,366.29;1568.87,363.09;1575.25,766.2;972.06,755.47
00010443.png 977.94,368.04;1568.9,366.95;1575.26,767.65;972.74,755.92
00010477.png 978.08,368.1;1569.39,365.31;1575.08,770.29;971.84,757.53
00010510.png 975.06,367.03;1566.13,365.56;1572.21,769.56;971.74,756.22
00010543.png 977.82,371.36;1566.48,369.26;1572.27,773.25;970.97,759.53
00010577.png 977.43,371.71;1567.43,371.17;1571.58,774.47;971.11,760.77
00010610.png 977.83,372.04;1568.1,371.13;1573.45,777.43;970.83,762.69
00010643.png 978.33,374.37;1568.29,374.17;1573.25,778.86;971.06,764.24
00010677.png 978.3,374.93;1569.48,377.03;1573.27,781.76;970.98,766.33
00010710.png 978.79,378.81;1570.16,379.34;1575.08,785.1;972.26,768.57
00010744.png 980.98,381.42;1571.82,383.36;1575.55,786.88;973.1,771.1
00010777.png 981.21,383.49;1573.24,384.96;1577.67,790.6;973.23,773.45
00010810.png 982.77,386.32;1574.9,387.8;1578.03,792.59;975.07,775.51
00010844.png 984.29,388.13;1576.37,390.07;1578.61,795.35;975.48,777.83
00010877.png 985.19,388.98;1577.17,391.62;1580.38,797.37;976.39,780.17
00010910.png 985.51,390.07;1578.86,392.98;1582.03,800.14;977.19,782.43
00010944.png 984.71,390.82;1578.52,394.85;1582.06,799.98;976.94,782.07
00010977.png 985.58,392.58;1579.07,395.2;1582.61,801.35;977.36,782.99
00011011.png 986.41,394.44;1578.03,395.23;1581.24,800.34;977.89,782.88
00011044.png 985.57,392.44;1577.84,394.96;1582.18,801.67;976.96,783.52
00011077.png 985.83,394.55;1577.9,395.66;1581.3,800.98;979,783.55
00011111.png 985.62,391.33;1578.36,393.86;1582.17,801.36;977.14,784.39
00011144.png 985.46,393.42;1578.78,395.61;1582.39,801.57;977.73,784.63
00011177.png 985.83,395.41;1577.57,397.29;1581.89,800.71;978.58,784.79
00011211.png 985.32,395.18;1577.95,396.59;1581.64,802.44;977.55,785.45
00011244.png 985.83,395.18;1578.25,397.52;1580.59,801.25;978.96,784.59
00011277.png 985.6,393.51;1579.87,395;1583.08,802.68;976.82,785.26
00011311.png 985.7,393.01;1578.83,394.11;1583.07,800.63;977.73,783.03
00011344.png 985.65,391.66;1579.3,393.43;1583.1,799.71;978.91,782.17
00011378.png 986.21,389.98;1579.81,390.03;1583.51,796.71;978.34,781.12
00011411.png 984.86,388.25;1579.95,388.43;1583.77,795.11;978.21,778.97
00011444.png 984.49,387.15;1578.36,387.06;1582.55,794.71;977.43,778.96
00011478.png 984.56,386.38;1578.35,386.13;1582.67,793.31;977.35,777.82
00011511.png 984.69,385.22;1578.16,384.45;1583.19,791.57;978.11,775.37
00011544.png 983,382.22;1576.07,381.25;1581.34,788.1;976.38,773.42
00011578.png 981.38,379.7;1573.32,379.4;1579.04,784.42;975.35,772.15
00011611.png 979.27,379.61;1572.7,378.81;1577.65,785.23;974.31,770.68
00011644.png 980.54,378.83;1572.65,377.37;1578.12,783.8;973.29,770.32
00011678.png 979.59,379.03;1571.46,377.16;1576.79,781.43;974.8,768.56
00011711.png 977.46,376.6;1570.44,374.45;1576.18,780.19;972.55,767.04
00011745.png 976.93,374.56;1567.13,370.84;1575.7,777.49;972.57,764.36
00011778.png 977.2,374.08;1567.9,370.67;1573.95,773.56;973.07,763.51
00011811.png 976.64,371.59;1569.7,367.45;1576.14,772.61;973.21,761.91
00011845.png 978.05,371.38;1569.97,367.52;1576.34,770.85;974.4,761.04
00011878.png 977.94,371.18;1569.73,368.9;1577.1,772.37;973.41,760.28
00011911.png 980.27,370.53;1571.58,366.04;1578.34,770.86;975.44,760.05
