00000033.png 669.18,238.67;1469.36,231.22;1461.33,771.14;675.24,767.27
00001167.png 685.24,423.98;1577.34,429.49;1531.9,981.88;709.27,957.58
00001201.png 681.94,421.9;1578.63,428.54;1531.32,981;706.28,957.76
00001234.png 675.99,412.71;1571.46,419.25;1524.78,969.51;702.96,946.84
00001267.png 670.02,403.86;1569.57,408.68;1521.1,960.28;697.8,940.35
00001301.png 662.4,396.37;1565.65,397.75;1515.59,945.66;693.95,928.32
00001334.png 655.26,391.28;1562.71,393.77;1512.36,934.36;688.86,919.83
00001368.png 648.43,374.6;1562.87,373.93;1510.12,914.29;686.19,903.88
00001401.png 642.18,364.06;1565.92,361.1;1511.48,909.82;684,899.97
00001434.png 640.64,356.48;1568.53,353.99;1512.72,901.11;684.14,892.43
00001468.png 639.39,350.34;1575.16,343.53;1516.35,890.08;686.32,883.24
00001501.png 639.87,350.97;1577.75,344.03;1517.91,886.75;689.16,880.53
00001534.png 640.17,350.91;1584.37,342.61;1522.79,884.49;691.75,880.15
00001568.png 641.98,353.77;1588.03,345.93;1524.49,884.83;695.32,879.13
00001601.png 643.73,358.02;1587.91,349.5;1524.04,884.06;697.59,878.64
00001634.png 647.61,364.79;1596.53,355.75;1528.68,888.21;703.53,879.89
00001668.png 649.86,367.12;1603.52,362.23;1532.94,892.64;705.59,882.49
00001701.png 651.11,375.51;1606.83,372.4;1536.06,900.49;707.33,886.67
00001735.png 653.05,380.6;1608.87,377.82;1534.89,900.06;709.94,887.22
00001768.png 653.44,381.26;1616.59,379.67;1539.13,904.33;710.29,888.39
00001801.png 654.17,380.42;1621.17,381.69;1542.06,904.01;710.91,887.19
00001835.png 653.43,381.59;1625.12,383.62;1543.55,907.31;710.87,887.83
00001868.png 653.87,386.68;1632.31,388.69;1548.24,910.36;713.47,891.19
00001901.png 654.34,387.81;1635.21,388.24;1549.92,910.41;712.78,891.59
00001935.png 654.17,385.42;1641.86,385.72;1555.3,908.62;715.53,889.22
00001968.png 652.9,385.41;1641.62,384.89;1554.81,906.49;715.43,888.15
00002002.png 649.89,384.67;1639.9,384.03;1552.59,900.32;715.45,884.46
00002035.png 648.07,385.27;1642.63,381.91;1554.58,899.83;715.99,884.7
00002068.png 648.48,385.58;1645.71,381.28;1558.09,899.36;718.66,883.31
00002102.png 651.39,388.63;1654.63,382.82;1565.17,898.98;723.53,884.46
00002135.png 653.37,390.65;1660.52,385.06;1569.76,901.22;725.9,886.63
00002168.png 654.35,399.69;1666.24,395.04;1573.9,905.58;728.22,892.41
00002202.png 655.33,404.85;1669.81,397.53;1577.65,910.85;730.62,897.01
00002235.png 658.46,415.28;1682.35,407.94;1587.23,919.42;735.04,904.33
00002268.png 659.82,420.87;1691.15,413.69;1594.2,926.98;737.36,911.13
00002302.png 661.71,426.95;1697.6,419.46;1597.72,929.58;741.01,914.86
00002335.png 662.56,434.9;1704.13,426.3;1603.78,937.58;742.32,922.49
00002369.png 659.56,438.51;1706.81,428.64;1606.52,941.02;741.25,926.37
00002402.png 655.52,444;1706.35,433.84;1604.97,942.06;739.21,929.45
00002435.png 651.71,447.72;1704.67,437.65;1603.47,944.3;737.67,930.37
00002469.png 646.26,452.02;1704.65,442.35;1602.16,947.73;733.5,933.46
00002502.png 641.92,455.13;1705.1,445.88;1599.94,951.41;729.31,937.53
00002535.png 637.69,457.87;1702.63,450.35;1597.05,953.38;725.77,938.91
00002569.png 630.66,463.53;1699.28,458.09;1591.36,957.63;719.9,942.06
00002602.png 625.96,469.31;1694.7,464.52;1587.48,961.1;715.21,946.49
00002635.png 620.38,476.45;1692.25,473.07;1581.95,966.51;711.47,949.94
00002669.png 616.08,480.96;1688.71,479.29;1578.51,969.62;707,952.49
00002702.png 610.58,488.25;1685.69,487.93;1575.37,975.03;704.19,955.68
00002736.png 609.29,492.02;1687.18,491.94;1575.12,976.73;702.4,958.22
00002769.png 610.65,495.41;1687.92,496.38;1574.79,980.14;702.76,960.71
00002802.png 612.81,501.39;1695.14,502.76;1580.71,983.04;706.62,963.17
00002836.png 616.32,503.37;1701.21,505.59;1585.57,983.97;713.02,963.99
00002869.png 624.1,508.46;1711.87,510.02;1593.76,984.59;719.21,963.21
00002902.png 629.38,510.13;1719.82,511.32;1600.14,984.58;725.08,962.72
00002936.png 631.52,508.66;1730.66,509.72;1609.29,985.12;729.32,963.03
00002969.png 639.34,510.67;1742.46,511.13;1618.27,983.64;737.54,961.31
00003003.png 641.52,509.02;1749.19,509.97;1624.01,982.39;740.65,959.72
00003036.png 644.34,510.97;1758.32,510.04;1630.48,980.67;745.08,958.74
00003069.png 644.89,511.66;1760.58,510.28;1632.06,978.7;746.36,956.7
00003103.png 641.29,512.81;1759.86,512.47;1630.99,975.63;746.23,954.62
00003136.png 636.82,510.27;1759.77,507.99;1630.48,974.78;743.08,953.01
00003169.png 630.92,511.82;1756.05,507.3;1625.58,970.35;738.34,950.74
00003203.png 622.59,509.7;1743.71,504.85;1615.43,963.79;732.79,945.92
00003236.png 616.79,508.04;1742.09,502.74;1612.68,960.92;728.46,943.96
00003269.png 609.06,505.2;1738.09,497.02;1609.62,954.96;723.28,939.54
00003303.png 604.89,506.86;1736.12,498.17;1607.69,953.15;721.6,940.18
00003336.png 599.76,508.96;1736.57,497.58;1607.24,953.45;719.02,941.64
00003370.png 598.9,510.44;1738.78,498.43;1608.96,952.99;718.54,941.67
00003403.png 598.64,513.38;1738.69,500.89;1608.87,952.38;718.95,942.54
00003436.png 595.92,517.26;1743.28,504.57;1611.89,955.11;719.03,946.32
00003470.png 596.16,517.92;1741.29,503.33;1609.86,954.59;718.42,945.93
00003503.png 594.19,521.11;1738.18,505.05;1607.85,951.77;718.07,943.36
00003536.png 590.62,518.79;1739.44,503.6;1608.11,950.8;716.2,943.41
00003570.png 589.18,519.27;1738.96,503.01;1607.49,947.79;715.96,941.82
00003603.png 588.14,518.93;1738.45,503.32;1607.3,946.48;715.7,939.89
00003636.png 585.15,517.66;1742.11,500.61;1608.61,946.05;713.97,938.98
00003670.png 586.17,520.86;1742.66,503.06;1608.83,943.17;715.78,937.03
00003703.png 582.91,520.27;1745.38,502.88;1610.44,944.33;714.39,938.57
00003737.png 581.86,525.83;1745,507.07;1610.23,944.44;713.88,938.39
00003770.png 580.59,528.29;1745.96,507.85;1611.29,943.51;714.01,938.99
00003803.png 578.22,529.82;1740.7,509.2;1607.21,940.14;713.19,937.23
00003837.png 573.84,526.83;1738.1,504.04;1604.29,935.94;710.59,934.18
00003870.png 569.17,521.54;1733.16,498.95;1600.71,930.62;706.63,930.06
00003903.png 564.75,516.1;1725.73,490.6;1594.93,919.4;704.67,919.67
00003937.png 560.34,510.67;1721.39,483.12;1590.05,910.73;702.26,911.46
00003970.png 556.19,504.63;1708.57,475.66;1578.95,895.25;697.67,898.84
00004004.png 551.41,500.43;1706.5,471.15;1575.59,889.7;694.89,894.12
00004037.png 544.54,493.23;1699.94,465.51;1568.79,881.77;689.07,884.71
00004070.png 537.13,489.49;1695.76,461.63;1564.23,877.91;683.11,882.5
00004104.png 532.72,488.05;1688.35,463.56;1556.75,875.73;678.54,878.08
00004137.png 526.16,487.52;1675.77,465.29;1545.75,872.56;670.83,874.11
00004170.png 523.2,488.69;1674.9,468.9;1542.63,873.55;668.95,873.1
00004204.png 519.61,490.38;1669.21,474.37;1536.76,875.28;663.79,872.9
00004237.png 517.08,492.4;1665.97,478.53;1532.06,878.73;660.74,873.74
00004270.png 515.4,497.2;1662.44,486.32;1528.64,881.25;658.8,875.01
00004304.png 512.91,500.7;1663.63,491.61;1528.48,886.27;656.54,879.53
00004337.png 511.09,502.96;1661.03,495.6;1526.56,890.59;654.41,882.1
00004371.png 507.7,509.36;1657.87,501.95;1523.27,894.21;651.18,886.59
00004404.png 509.04,509.39;1653.82,503.11;1520.57,894.49;651.62,886.65
00004437.png 511.05,505.37;1657.99,498.14;1523.76,893.45;651.67,885.84
00004471.png 515.17,501.94;1663.5,493.4;1527.9,890.53;655.39,883.45
00004504.png 517.77,496.28;1664.98,487.87;1529.54,886.35;658.31,879.8
00004537.png 522.35,488.66;1671.04,477.76;1534.47,882.47;661.53,876.32
00004571.png 527.19,484.8;1673.64,471.83;1537.86,878.61;664.92,873.16
00004604.png 530.43,471.46;1680.18,454.88;1544.65,869.95;668.66,867.68
00004637.png 532.84,463.39;1684.86,445.19;1548.28,863.3;671.92,863.1
00004671.png 532.56,448.92;1683.63,428.11;1551.23,851.94;670.79,853.4
00004704.png 531.96,439.61;1684.66,414.89;1552.2,844.23;673.61,848.78
00004738.png 532.38,429.8;1683.11,401.76;1553.04,836.03;674.16,841.34
00004771.png 531.39,409.84;1682.71,376.41;1554.82,819.48;674.79,828.47
00004804.png 531.49,397.23;1680.96,361.59;1555.15,807.9;675.32,818.26
00004838.png 530.85,379.98;1680,340.16;1554.82,794.28;675.49,807.42
00004871.png 528.9,366.19;1680.33,323.14;1556.44,785.03;674.91,799.62
00004904.png 525.48,347.72;1676.91,301.78;1555.73,771.2;671.78,789.44
00004938.png 525.34,338.67;1674.47,291.68;1554.48,764.03;672.92,782.76
00004971.png 524.54,329.66;1673.99,280.1;1553.99,757.22;673.05,776.88
00005005.png 526.62,319.98;1673.64,269.73;1555.3,750.28;673.95,770.58
00005038.png 527.81,314.97;1673.36,263.8;1557.18,748.49;674.7,770.15
00005071.png 532.73,310.24;1674.33,256.91;1558.56,745.25;677.7,767.75
00005105.png 533.9,307.36;1674.11,252.99;1559.26,744.62;678.87,767.84
00005138.png 529.88,299.22;1675.14,241.82;1561.54,743.8;676.53,768.79
00005171.png 529.6,297.45;1669.04,238.42;1558.8,739.9;675.05,766.78
00005205.png 529.02,293.11;1661.84,232.71;1554.28,736.61;673.99,764.54
00005238.png 524.39,283.65;1651.81,221.66;1549.12,731.2;670.59,761.4
00005271.png 520.13,279.08;1643.25,213.14;1543.73,725.4;666.42,758.5
00005305.png 514.51,267.87;1634.33,199.75;1537.17,717.68;659.64,753.61
00005338.png 510.63,259.45;1627.59,189.67;1534.55,711.09;657.02,749.1
00005372.png 508.92,249.08;1619.17,177.42;1527.7,700.57;653.53,739.96
00005405.png 506.85,238.51;1615.68,168.06;1524.27,695.46;649.63,735.12
00005438.png 507.18,232.59;1611.46,161.12;1521.58,689.85;649.74,730.75
00005472.png 506.08,219.68;1607.32,148.6;1518.2,682.93;647.97,724.49
00005505.png 507.2,213.72;1602.48,143.21;1515.51,679.06;646.45,720.23
00005538.png 514.24,207.73;1597.7,138.68;1512.96,674.74;649.31,714.62
00005572.png 517.61,201.62;1595.13,133.4;1511.24,670.85;650.7,711.28
00005605.png 520.34,192.97;1592.95,125.12;1512.1,666.92;651.81,706.44
00005638.png 524.44,187.31;1592.93,119.54;1511.6,663.29;652.38,702.33
00005672.png 529.51,182.52;1592.67,115.04;1513.44,659.51;656.2,699.82
00005705.png 536.81,174.77;1594.3,106.56;1516.54,654.22;661.65,693.85
00005739.png 542.22,165.81;1594.23,98.91;1519.09,647.88;665.03,688.33
00005772.png 549.21,151.51;1596.44,81.56;1522.1,634.9;670.22,676.61
00005805.png 554.23,142;1595.01,70.71;1522.5,627.48;674.5,668.12
00005839.png 558.29,134.88;1595.49,63.89;1524.89,619.46;677.98,662.37
00005872.png 563.31,125.38;1592.69,53.15;1524.77,610.34;681.99,654.36
00005905.png 565.44,120.6;1590.37,46.88;1524.2,604.97;684.41,649.63
00005939.png 568.32,116.35;1588.24,41.41;1524.6,602.13;685.17,648.69
00005972.png 571.08,116.35;1583.59,39.78;1522.25,598.33;687.88,647.87
00006006.png 574.37,118.02;1579.33,37.95;1521.95,599.45;689.26,649.28
00006039.png 574.78,120.47;1575.08,39.78;1521.31,601.93;687.92,651.93
00006072.png 575.7,124.46;1571.99,42.93;1519.54,603.1;689.52,656.75
00006106.png 577.02,133.75;1566.56,50.17;1517.63,608.43;691.63,663.54
00006139.png 577.77,137.69;1566.26,52.99;1519.63,613.39;691.41,668.51
00006172.png 580.11,143.65;1560.75,57.84;1517.67,616.8;692.45,674.3
00006206.png 579.91,145.1;1558.15,58.37;1517.15,618.21;691.73,677.83
00006239.png 580.42,148.36;1553.07,59.27;1514.6,619.39;692.77,676.72
00006272.png 582.41,148.7;1552.86,60.78;1515.04,619.83;693.84,680.41
00006306.png 582.35,150;1551.75,61.33;1515.88,621.26;692.85,681.54
00006339.png 584.41,152.25;1548.96,63.18;1514.1,622.4;694.21,683.29
00006373.png 586.48,151.14;1546.71,63.69;1512.73,622.22;694.54,683.62
00006406.png 589.95,152.19;1543.24,64.39;1511.33,621.96;696.61,683.37
00006439.png 593.79,154.84;1540.25,66.9;1509,623.71;699.21,683.54
00006473.png 593.71,151.9;1539.45,65.24;1509.76,622.88;698.33,684.64
00006506.png 595.8,150.81;1538.05,62.89;1510.11,621.54;698.49,684.53
00006539.png 598.84,152.57;1537.46,65.21;1511.06,622.7;700.55,686.28
00006573.png 601.65,155.1;1533.52,67.56;1511.2,625.36;701.68,690.44
00006606.png 604.63,155.07;1532.89,68.52;1510.82,626.54;703.4,690.6
00006639.png 613.4,154.77;1536.35,69.02;1515.36,628.8;708.56,691.64
00006673.png 619.77,157.43;1538.49,70.89;1519.43,629.6;713.65,690.89
00006706.png 628.31,156.42;1544.16,72.61;1524.4,631.49;720.09,691.92
00006740.png 632.99,159.01;1543.31,76.89;1525.61,633.14;723.02,691.25
00006773.png 636.09,161.2;1542.93,81.05;1523.59,635.94;723.88,693.86
00006806.png 640.16,160.34;1543.38,85.4;1523.45,640.88;724.32,694.12
00006840.png 645.45,160.6;1546.15,88.88;1525.21,642.84;725.94,694.01
00006873.png 651.86,158.98;1550.41,91.64;1526.81,645.94;730,691.28
00006906.png 655.55,157.98;1550.83,95.05;1524.38,646.01;731.3,688.39
00006940.png 655.4,155.11;1548.16,97.3;1519.36,646.28;728.85,683.75
00006973.png 654.71,156;1543.94,102.39;1514.2,650.92;723.97,686.93
00007007.png 654.49,159.93;1538.28,109.78;1507.83,655.05;721.73,688.07
00007040.png 654.55,165.39;1534.53,121.7;1502.41,666.26;717.24,694.95
00007073.png 653.83,172.29;1532.74,131.2;1499.92,674.09;713.39,700.82
00007107.png 654.74,185.36;1530.01,149.14;1497.95,687.37;710.77,710.34
00007140.png 656.04,194.15;1529.88,158.47;1498.41,701.6;707.89,722.69
00007173.png 655.7,199.84;1533.29,169.79;1499.23,716.31;704.28,734.25
00007207.png 656.23,202.19;1533.92,174.32;1499.81,726.03;702.19,741.09
00007240.png 656.4,202.02;1534.17,176.3;1499.48,730.09;700.28,742.63
00007273.png 656.49,193.56;1533.67,174.52;1497.7,729.81;695.03,738.2
00007307.png 657.35,186.81;1533.35,171.88;1497.29,730.24;693.04,735.22
00007340.png 655.03,178.48;1528.25,168.46;1491.67,729.29;686.15,730.44
00007374.png 653.53,177.73;1524.92,169.49;1489.85,732;683.68,728.87
00007407.png 653.92,175.87;1519.62,170.35;1484.02,728.75;681.08,725.82
00007440.png 653.75,176.23;1513.06,171.14;1479.9,731.16;677.94,726.41
00007474.png 651.38,182.27;1510.05,175.17;1479.97,736.08;675.3,732.15
00007507.png 648.66,199.35;1503.48,188.64;1478.59,742.88;671.23,740.8
00007540.png 648.25,209.37;1499.82,192.94;1480.28,751.16;674.24,752.88
00007574.png 646,216.42;1494.45,192.23;1482.47,753.23;675.96,765.1
00007607.png 645.41,221.18;1489.14,193.11;1483.13,752.92;678.98,769.75
00007640.png 650.37,228.79;1486.78,196.62;1484.77,749.85;684.56,771.6
00007674.png 658.43,232.1;1493.89,193.82;1495,751.26;694.14,775.66
00007707.png 663.4,231.17;1497.54,190.89;1502.46,749.31;700.33,776.58
00007741.png 671.53,234.68;1501.68,194.25;1508.48,752.43;706.11,779.14
00007774.png 677.2,231.89;1502.83,191.48;1509.64,748.79;709.2,775.01
00007807.png 687.3,226.13;1504.26,188.25;1511.7,741.84;715.68,764.01
00007841.png 694.14,225.2;1506.69,188.52;1513.95,738.6;720.05,757.31
00007874.png 699,220.2;1508.04,186.99;1514.83,737.22;722.68,755.18
00007907.png 713.36,219.54;1516.42,190.21;1521.97,736.85;732.05,749.85
00007941.png 721.76,217.45;1523.24,190.07;1528.35,737.55;738.63,747.16
00007974.png 735.07,216.68;1528.23,190.95;1535.23,735.65;747.13,742.93
00008008.png 743.1,218.5;1529.53,192.16;1537.23,732.92;753.11,737.57
00008041.png 755.88,221.44;1532.99,197.23;1541.14,732.15;764.44,736.97
00008074.png 761,223.1;1533.28,198.95;1542.47,732.27;768.12,734.99
00008108.png 765.79,227.73;1529.35,203.49;1540.19,730.26;772.29,733.03
00008141.png 769.64,231.51;1529.39,205.89;1542.09,729.62;775.64,735.49
00008174.png 775.02,236.47;1527.02,209.24;1541.49,727.88;779.92,733.41
00008208.png 777.01,237.87;1524.67,209.67;1541.54,723.69;782.99,732.44
00008241.png 777.35,236.44;1523.95,206.3;1542.86,723.14;782.86,732.27
00008274.png 778.09,236.45;1523.66,205.17;1545.23,720.5;783.5,732.9
00008308.png 777.69,237.56;1524.73,205.9;1547.63,722.42;783.82,733.25
00008341.png 779.87,238.36;1525.29,205.67;1549.56,721.01;785.23,734.02
00008375.png 779.22,239.73;1528.09,205.54;1553.95,723.24;784.21,736.67
00008408.png 779.55,241.11;1529.57,207.58;1557.07,722.38;783.1,734.53
00008441.png 776.99,243.76;1529.11,209.29;1561.21,729.29;780.09,743.58
00008475.png 774.86,246.19;1528.65,211.14;1561.29,732.04;777.11,746.43
00008508.png 768.52,250.23;1524.65,214.05;1559.32,735.1;768.52,751.92
00008541.png 761.1,248.27;1518.48,213.94;1555.53,736.96;760.42,753.65
00008575.png 755.94,244.37;1512.73,208.72;1551.29,731.67;754.87,750.35
00008608.png 748.29,234.84;1506.67,199.41;1545.52,721.62;744.58,739.55
00008641.png 742.98,229.22;1502.87,191.32;1544.38,715.03;740.03,734.51
00008675.png 737.45,224.34;1493.91,185.17;1536.75,706.78;732.53,726.11
00008708.png 730.46,219.54;1489.62,182.59;1530.88,703.65;728.04,722.76
00008742.png 726.32,215.77;1484.37,178.49;1526.61,696.88;723.37,718.38
00008775.png 721.99,211.42;1481.02,174.6;1522.63,692.08;718.01,713.64
00008808.png 719.3,207.04;1478.34,171.91;1520.17,689.72;714.87,711.88
00008842.png 720.26,204.52;1473.82,169.19;1514.61,684.11;713.76,704.65
00008875.png 718.64,203.3;1473.68,167.16;1515.04,682.17;711.78,701.94
00008908.png 715.33,203.67;1467.54,169.85;1511.1,681.24;707.2,701.99
00008942.png 714.18,204.58;1465.69,171.4;1509.3,681.07;704.25,701.57
00008975.png 715.48,205.72;1464.59,173.03;1508.01,681.48;704.28,700.49
00009009.png 716.21,204.28;1461.71,173.15;1506.38,675.82;703.87,694.25
00009042.png 715.91,201.05;1459.26,171.46;1503.94,670.36;702.41,687.62
00009075.png 717.82,200.23;1459.18,173.27;1505.54,670.27;698.74,685.43
00009109.png 718.57,202.25;1459.93,179.12;1505.15,669.46;695.87,684.08
00009142.png 721.95,206.41;1460.21,184.84;1505.2,673.38;696.28,681.42
00009175.png 726.83,208;1461.7,189.01;1506.44,676.7;696.11,680.19
00009209.png 731.26,207.2;1464.44,191.01;1507.15,672.78;698.77,674.82
00009242.png 740.09,204.24;1469.35,191.79;1510.43,668.53;704.17,664.22
00009275.png 746.3,200.64;1472.67,190.28;1512.72,664.52;707.42,657.7
00009309.png 754.54,198.52;1475.06,190.9;1513.83,658.33;713.88,649.12
00009342.png 759.96,196.82;1479.52,191.5;1517.31,657.97;716.67,646.62
00009376.png 765.46,196.16;1482.46,192.27;1519.16,656.42;721.37,641.54
00009409.png 768.3,195.78;1483.82,193.05;1520.01,653.03;722.36,637.88
00009442.png 770.42,194.72;1485.18,192.27;1521.57,653.55;723.9,637
00009476.png 771.02,197.38;1485.12,193.33;1522.6,650.48;724.79,636.15
00009509.png 770.11,198.83;1486.22,194.76;1525.14,651.95;722.99,639.66
00009542.png 768.56,203.67;1486.66,197.87;1528.11,653.56;722.76,642.41
00009576.png 767.95,209.1;1483.75,202.12;1527.87,658.44;723.2,648.28
00009609.png 766.82,212.98;1483.06,202.16;1529.21,657.42;721.86,651.68
00009642.png 765.99,210.04;1483.86,199;1532.59,652.19;722.96,649.52
00009676.png 768.33,208.55;1486.14,194.62;1536.64,648.14;726.86,646.92
00009709.png 767.28,208.54;1487.81,191.68;1542.47,645.28;729.22,645.26
00009743.png 769.05,209.55;1489.17,192.21;1544.28,642.67;730.66,646.66
00009776.png 770.58,206.38;1493.07,186.59;1550.35,638.49;731.06,641.65
00009809.png 772.29,201.94;1495.65,182.3;1555.67,634.25;730.98,639.65
00009843.png 775.02,199.67;1498.41,179.51;1559.7,626.33;734.37,632.66
00009876.png 780.04,196.92;1501.5,177.52;1563.53,620.75;736.74,627.53
00009909.png 781.33,192.66;1504.91,172.82;1567.4,615.36;739.09,618.51
00009943.png 786.99,196.13;1509.64,178.31;1573.39,613.48;741.6,616.47
00009976.png 789.77,200.39;1512.92,183.66;1575.59,616.06;743.81,618.32
00010010.png 793.45,204.44;1517.5,188.91;1582.92,620.76;743.63,619.92
00010043.png 796.79,207.9;1519.63,192.73;1585.49,622.18;744.58,619.81
00010076.png 800.92,211.75;1522.82,197.6;1588.74,622.94;748.52,619.38
00010110.png 806.38,213.82;1525.51,200.01;1593.4,622.08;751.04,618.57
00010143.png 809.09,212.18;1529.48,198.18;1598.87,616.9;755.15,614.44
00010176.png 812.51,208.04;1533.87,192.08;1604.54,606.05;759.09,605.09
00010210.png 814.64,202.03;1535.1,186.16;1607.32,597.3;760.97,597
00010243.png 816.46,193.28;1538.09,175.45;1611.87,579.77;763.06,584.25
00010276.png 818.87,188.15;1539.28,167.58;1614.59,569.27;766.52,574.07
00010310.png 819.65,178.56;1542.56,156.86;1618.8,562.54;767.02,566.56
00010343.png 819.15,173.23;1542.47,149.33;1620.51,547.4;766.97,556.62
00010377.png 818.67,171.45;1542.44,146.79;1621.54,542.21;766.08,552.72
00010410.png 818.23,170.65;1543.64,143.42;1625.69,538.87;764.88,552.19
00010443.png 818.5,174.5;1541.03,145.14;1624.14,537.92;764.92,553.39
00010477.png 815.62,182.25;1540.53,151.61;1624.8,542.64;763.39,559.41
00010510.png 812.91,186;1538.21,154.51;1623.24,544.86;760.24,563.3
00010543.png 809.91,187.67;1534.71,155.98;1621.52,546.65;756.43,565.54
00010577.png 807,185.95;1533.53,153.26;1619.24,543.33;753.08,561.68
00010610.png 805.27,180.94;1530.7,148.69;1617.19,536.82;750.39,556.36
00010643.png 804.55,174.91;1529.05,142.32;1617.24,526.88;747.29,544.82
00010677.png 805.65,170.6;1528.79,137.78;1616.12,517.62;749.34,538.17
00010710.png 805.54,159.1;1533.53,126.51;1620.93,503.29;750.48,523.61
00010744.png 806.46,153.47;1536.54,119.68;1626.17,495.93;749.89,516.5
00010777.png 806.35,151.73;1535.66,118.3;1624.44,489.27;749.94,511.45
00010810.png 807.58,142.62;1534.81,110.64;1625.01,476.74;748.56,499
00010844.png 808.63,137.44;1537.43,103.15;1626.32,469.46;748.18,490.5
00010877.png 810.69,130.38;1538.01,96.75;1627.99,457.61;747.64,477.76
00010910.png 811.28,126.96;1539.68,94.71;1629.61,452.84;748.47,472.39
00010944.png 811.75,123.02;1540.22,91.27;1631.3,444.83;748.79,465.13
00010977.png 809.79,121.78;1539.14,91.63;1629.6,441.33;746.76,460.69
00011011.png 810.15,121.92;1537.86,91.08;1627.29,438.86;743.78,458.32
00011044.png 806.08,120.99;1531.9,93.42;1620.01,433.86;740.1,452.26
00011077.png 804.41,117.88;1529.92,91.3;1619.56,434;735.23,450.24
00011111.png 800.21,115.17;1524.83,89.15;1613.4,426.47;729.93,442.65
00011144.png 796.48,114.78;1520.49,88.37;1608.1,423.13;724.99,438.68
00011177.png 791.41,115.15;1514.92,89.11;1601.4,421.07;719.42,435.72
00011211.png 787.65,113.33;1511.05,88.05;1597.5,417.39;714.73,432.88
00011244.png 784.35,111.07;1508.38,84.61;1596.44,414.49;709.86,430.01
00011277.png 782,110.45;1505.36,83.19;1592.88,406.5;709.09,423.33
00011311.png 779.77,106.83;1503.57,78.53;1592.84,401.74;704.68,420.53
00011344.png 779.2,105.06;1502.73,74.93;1591.95,392.59;704.82,414.49
00011378.png 779.52,103.19;1502.4,72.57;1593.29,388.76;704.54,411.39
00011411.png 781.55,102.16;1503.72,69.43;1593.93,380.37;707.33,406.45
00011444.png 782.54,100.2;1504.79,67.07;1597.06,376.3;708.98,402.8
00011478.png 784.51,100.08;1507.16,65.41;1599.56,372.25;710.6,400.88
00011511.png 789.78,99.86;1512.13,64.95;1606.53,372.06;715.45,399.61
00011544.png 793.85,102.85;1517.27,66.26;1609.81,368.68;718.61,398.74
00011578.png 800.91,104.78;1526.29,67.99;1619.29,369.5;724.89,397.31
00011611.png 806.14,105.23;1532.74,69.81;1626.24,371.03;728.36,399.08
00011644.png 810.61,105.13;1538.69,71.28;1633.1,373.06;735.56,399.1
00011678.png 822.98,107.15;1553.28,74.36;1647.46,374.51;743.47,396.55
