00000033.png 668.04,227.71;1361.67,219.23;1363.87,692.73;669.44,693.93
00003436.png 565.98,211.51;1239.87,215.08;1240.32,673.18;566.56,673.06
00003470.png 540.13,211.33;1211.67,216.1;1211.53,670.66;539.82,671.65
00003503.png 512.51,210.32;1186.72,216.63;1187.74,669.9;513.53,669.47
00003536.png 489.06,208.98;1158.84,217.57;1156.8,666.86;488.8,668.47
00003570.png 464.46,207.5;1134.35,217.36;1132.82,665.22;463.72,666.75
00003603.png 440.03,206.74;1112.41,217.13;1110.84,664.09;440.05,666.8
00003636.png 417.64,203.41;1093.28,217.03;1092.41,663.32;416.09,665.08
00003670.png 399.48,203.87;1074.99,216.87;1072.39,662.49;398.17,664.93
00003703.png 384.51,202.32;1059.65,216.22;1057.64,661.39;384.2,663.9
00003737.png 373.53,203.44;1047.51,217.29;1044.97,659.49;371.67,662.06
00003770.png 362.19,201.03;1039.7,216.76;1037.42,659.65;361.18,662.73
00003803.png 358.7,202.22;1036.04,217.63;1034.3,659.17;357.65,662.87
00003837.png 362.47,201.89;1041.03,216.35;1038.01,660.26;359.78,664.08
00003870.png 371.21,202.93;1050.61,215.37;1047.69,659.93;370.44,664.5
00003903.png 385.54,202.18;1064.94,214.59;1062.67,661.81;383.74,664.71
00003937.png 404.2,202.25;1083.81,213.32;1080.81,661.8;401.73,665.58
00003970.png 428.28,202.45;1105.79,212.1;1102.27,660.61;426.83,665.33
00004004.png 452.07,201.26;1135,210.8;1129.96,660.23;451.34,664.71
00004037.png 483.65,201.93;1154.67,208.84;1151.54,661.53;484.92,666.13
00004070.png 515.78,202.75;1189.86,207.66;1187.63,663.51;514.56,667.82
00004104.png 547.3,203.44;1223.17,204.62;1221.41,663.99;550.38,668.31
00004137.png 582.99,203.7;1257.94,202.55;1256.66,665.77;585.71,669.8
00004170.png 618.38,205.04;1300.5,199.59;1299.63,667.7;622.76,671.48
00004204.png 656.32,205.59;1339.59,198.32;1338.73,669.04;660.7,671.72
00004237.png 692.46,203.95;1380.86,193.31;1380.17,670.65;694.15,672.26
00004270.png 725.28,201.92;1426.04,188.19;1426.24,671.8;730.4,672.92
00004304.png 761.25,202.73;1468.29,186.84;1469.8,672.19;765.65,673.87
00004337.png 795.79,201.13;1505.36,183.74;1507.3,672.35;799.22,674.28
00004371.png 829.04,201.1;1544.06,179.97;1547.26,672.65;833.11,674.95
00004404.png 855.4,198.89;1583.01,176.89;1585.78,672.75;859.02,674.44
00004437.png 882.39,198.21;1616.48,174.25;1619.47,675.01;886.3,675.01
00004471.png 926.92,196.71;1663.11,168.9;1667.9,674.75;932.13,674.93
00004504.png 943.76,195.97;1684.33,167.71;1686.53,674.31;949.25,674.72
00004537.png 951.64,195.56;1698.14,166.17;1701.97,676.58;955.91,674.79
00004571.png 957,195.9;1704.52,167.29;1708.36,677.78;961,675.77
00004604.png 956.59,195.83;1706.15,167.3;1710.65,679.66;960.42,677.9
00004637.png 953.98,199.48;1699.56,171.01;1703.88,680.62;956.92,677.89
00004671.png 945.36,201.53;1688.23,175;1692.62,682.62;949.41,678.71
00004704.png 933.65,203.46;1673.33,179.3;1677.22,685.34;936.91,680.68
00004738.png 918.38,206.29;1654.47,183.37;1657.07,686.82;921.23,681.55
00004771.png 900.89,208.56;1631.68,188.48;1636.15,690.32;902.44,684.17
00004804.png 880.3,212.98;1598.42,195.78;1602.32,691.35;882.25,685.02
00004838.png 852.32,215.79;1571,200.19;1575.63,695.41;856.43,687.79
00004871.png 828.68,220.43;1533.53,207.51;1535.23,696.08;828.89,688.79
00004904.png 796.71,223.05;1497.69,211.95;1498.53,699.38;798.43,691.63
00004938.png 765.16,227.05;1460.93,218.87;1459.72,701.31;765.78,693.53
00004971.png 732.06,229.83;1422.07,225.69;1420.51,702.82;731.84,695.75
00005005.png 699.42,232.87;1383.68,232.15;1381.7,704.02;697.8,697.02
00005038.png 665.15,236.05;1347.37,238.02;1344.75,706.73;663.4,699.65
00005071.png 633.85,239.52;1310.27,243.45;1307.12,708.05;631.25,701.44
00005105.png 568.9,242.91;1244.27,251.87;1240.66,711.29;563.52,704.98
00005138.png 540.54,244.78;1214.49,256.47;1210.58,712.52;534.94,706.5
00005171.png 515.57,246.89;1188.55,260.56;1183.55,712.99;508.44,707.74
00005205.png 492.24,249.32;1166.81,263.31;1160.56,715.14;485.07,709.47
00005238.png 473.25,250.29;1147.97,265.94;1143.04,715.69;468.11,710.26
00005271.png 458.34,250.6;1138.77,267.72;1132.38,718.13;449.01,713.21
00005305.png 452.09,252.14;1129.67,268.12;1123.16,717.89;444.64,713.53
00005338.png 450.48,255.14;1128.27,270.3;1121.65,718.67;442.62,715.5
00005372.png 456.07,257.26;1132.81,271.88;1126.9,720.35;449.56,717.27
00005405.png 467.1,257.42;1144.77,271.06;1138.09,721.53;459.36,718.34
00005438.png 484.11,257.67;1161.39,270.31;1156.54,723.14;477.02,721.14
00005472.png 506.67,257.03;1188.5,267.12;1183.43,723.62;498.83,722.41
00005505.png 544.62,256.89;1213.6,264.13;1208.35,724.11;539.26,721.62
00005538.png 583.77,256.33;1252.89,261.05;1247.78,723.07;577.22,721.4
00005572.png 624.01,254.62;1299.84,254.99;1297.01,723.6;619.24,722.28
00005605.png 677.43,255.34;1352.47,251.05;1352.04,724.21;674.02,722.1
00005638.png 731.65,254.21;1413.53,244.93;1413.2,725.32;730.92,722.19
00005672.png 776.96,250.27;1471.87,236.44;1473.83,723.98;778.74,723.31
00005705.png 814.48,250.92;1523.08,232.12;1527.11,723.48;816.77,722.82
00005739.png 859.92,248.41;1581.38,224.39;1588.98,720.71;865.85,722.15
00005772.png 863.42,245.78;1594.07,219.47;1603.82,721.14;870.26,723.28
00005805.png 859.87,246.8;1585.35,220.8;1596.94,719.41;866.78,721.55
00005839.png 843.48,248.49;1565.96,223.08;1575.34,717.96;851.37,721.76
00005872.png 818.9,252.02;1527.68,227.75;1539.27,719.84;825.94,722.69
00005905.png 789.69,253.45;1481.92,232.7;1492.29,718.47;797.17,721.84
00005939.png 748.29,255.6;1434.77,237.58;1446.28,715.92;757.62,721.65
00005972.png 706.76,258.39;1383.81,244.14;1393.4,717.87;714,723.4
00006006.png 656.42,259.85;1329.96,250.34;1342.35,718.22;661.9,724.44
00006039.png 606.82,262.52;1273.44,255.13;1281.55,717.67;611.69,723.76
00006072.png 554.62,263.42;1219.13,260.37;1226.07,716.6;558.55,723.21
00006106.png 503.52,264.19;1170.4,265.23;1174.74,716.46;507,724.34
00006139.png 455.82,263.55;1124.96,267.5;1128.84,715.93;456.72,725.55
00006172.png 405.8,262.87;1086.54,269.42;1090.74,717.45;405.63,725.39
00006206.png 378,262.69;1051.45,271.12;1053.41,716.54;375.88,724.89
00006239.png 351.61,262.19;1029.47,272.48;1030.89,717.06;349.58,724.59
00006272.png 336.19,261.69;1017,272.37;1016.87,718.08;333.11,725.54
00006306.png 334.5,260.53;1014.98,273.21;1013.86,716.31;330.22,723.75
00006339.png 342.96,258.26;1023.24,270.39;1021.46,715.23;336.95,723.28
00006373.png 394.68,255.73;1070.17,267.79;1067.1,714.8;389.63,719.61
00006406.png 439.76,254.5;1109.5,265.13;1106.88,714.32;432.22,717.86
00006439.png 495.44,253.9;1157.16,262.88;1154.92,713.59;491.1,715.85
00006473.png 559.03,251.5;1217.56,255.71;1215.21,713.77;553.79,714.54
00006506.png 624.37,248.4;1294.19,248.43;1292.86,714.36;622.66,713.01
00006539.png 703.45,246.34;1373.52,240.71;1371.23,714.43;700.35,711.37
00006573.png 777.99,243.83;1461.63,232.78;1460.78,715.14;776.84,710.98
00006606.png 843.9,243.57;1541.04,226.3;1542.12,713.98;845.98,709.84
00006639.png 901.71,237.88;1610.69,216.76;1614.87,714.03;903.16,709.35
00006673.png 944,236.48;1670.91,208.69;1674.35,710.86;947.06,709.33
00006706.png 969.4,234.57;1708.4,202.25;1713.57,708.21;977.02,708.26
00006740.png 984.98,234.7;1727.34,198.51;1737.04,706.47;992.53,707.96
00006773.png 979.1,234.33;1717.92,197.06;1731.75,703;988.63,708.66
00006806.png 965.08,235.19;1693.95,197.52;1709.97,702.08;973.81,707.12
00006840.png 937.57,236.47;1656.92,199.89;1673.42,699.12;948.72,704.73
00006873.png 899.75,238.06;1609.06,204.66;1623.73,699.58;911.58,704.52
00006906.png 855.52,239.84;1553.71,210.12;1566.3,698.07;866.68,704.78
00006940.png 803.03,240.76;1493.91,214.84;1505.23,699.28;813.27,705.61
00006973.png 749.07,242.05;1429.41,221.61;1439.5,696.64;757.48,704.88
00007007.png 627.49,244.36;1301.65,234.54;1311.12,697.98;633.34,705.67
00007040.png 568.15,244.43;1236.02,238.03;1244.7,697.66;574.47,706.29
00007073.png 511.22,244.85;1177.65,244.01;1183.43,697.49;516.33,707.79
00007107.png 459.08,245.41;1124.41,247.33;1128.77,696.76;460.74,706.53
00007140.png 412.94,246.27;1078.48,251.42;1083.24,696.76;416.85,707.35
00007173.png 368.05,245.52;1045.85,252.84;1047.68,698.07;372.1,708.76
00007207.png 338.25,246.98;1016.75,256.88;1017.27,699.36;339.58,710.66
00007240.png 315.88,247.64;997.83,259.16;998.5,702.74;316.17,712.17
00007273.png 305.32,248.26;990.76,260.75;990.14,705.17;303.43,714.42
00007307.png 305.18,249.54;990.71,263.87;988.54,707.1;304,714.73
00007340.png 319.11,249.32;1003.74,265.81;1000.69,710.58;314.06,716.95
00007374.png 342.13,250.35;1024.56,265.9;1020.66,712.32;336.35,717.07
00007407.png 375.75,251.06;1055.21,267.1;1051.39,715.32;368.73,719.2
00007440.png 419.51,252.75;1093.33,266.56;1088.85,717.38;412.42,719.66
00007474.png 463.08,252.98;1136.21,265.24;1130.77,719.08;455.74,719.06
00007507.png 515.12,253.38;1184.69,263.63;1179.12,720.7;508.48,720.09
00007540.png 568.87,253.92;1239.68,261.93;1234.27,724.18;561.77,720.94
00007574.png 613.48,254.75;1299.83,257.75;1295.06,726.12;611.02,721.97
00007607.png 673.43,254.05;1353.29,253.94;1349.29,727.11;669.58,722.29
00007640.png 763.58,253.61;1460.82,245.24;1458.78,729.66;761.28,722.98
00007674.png 801.16,250.76;1506.19,241.42;1504.86,728.82;799.32,721.87
00007707.png 831.82,249.09;1545.48,236.55;1545.11,728.38;831.3,722.16
00007741.png 853.02,246.88;1574.98,231.05;1577.81,728.74;852.41,721.14
00007774.png 867.98,246.74;1593.84,228.48;1595.84,728.24;869.41,720.44
00007807.png 875.27,245.53;1603.08,228.25;1606.67,726.69;876.73,719.36
00007841.png 875.05,244.42;1602.7,226.87;1605.1,724.52;877.53,717.92
00007874.png 865.97,241.98;1594.25,225.23;1597.3,723.92;868.82,716.72
00007907.png 853.86,241.9;1577.99,225.71;1579.65,720.83;855.08,715.68
00007941.png 839.2,242.91;1549.49,227.47;1552.12,716.9;841.93,711.31
00007974.png 818.29,241.39;1523.89,227.4;1525.77,715.47;819.66,709.47
00008008.png 794.48,240.07;1495.77,227.66;1498.36,713.74;795.35,707.38
00008041.png 767.29,239.76;1465.82,228.15;1467.35,712.05;770.76,706.4
00008074.png 739.99,238.1;1437.06,230.79;1437.73,709.67;741.72,704.33
00008108.png 715.51,238.34;1405.84,232.76;1404.6,706.52;716.98,702.66
00008141.png 691.67,236.87;1377.43,233.86;1376.71,705.2;692.56,701.07
00008174.png 669.55,237.71;1352.84,235.69;1351.73,703.49;671.19,700.04
00008208.png 648.81,235.09;1334.3,235.37;1330.86,701.34;649.2,697.41
00008241.png 633.18,233.61;1318.06,234.01;1315.46,699.52;633.33,695.81
00008274.png 611.52,230.69;1299.74,233.64;1294.67,698.31;611.17,694.57
00008308.png 606.37,228.89;1296.15,231.17;1291.38,696.12;606.06,693.44
00008341.png 604.81,226.9;1296.12,228.94;1290.75,696.04;604.85,693.21
00008375.png 607.04,225.04;1298.11,227.54;1292.59,693.83;606.83,690.85
00008408.png 611.31,222.21;1304.33,224.05;1298.61,693.32;610.64,689.57
00008441.png 616.96,219.4;1312.14,220.73;1306.19,692.27;617.19,688.63
00008475.png 624.53,218.33;1320.4,218.62;1315.31,690.11;624.5,687.9
00008508.png 632.97,216.29;1331.08,216.76;1325.52,689.21;633.3,687.29
00008541.png 640.93,215.74;1340.12,215.32;1334.03,687.71;643.9,686.07
00008575.png 649.88,213.91;1350.62,212.69;1345.72,687.3;651.53,686.22
00008608.png 657.19,214.56;1359.42,210.58;1354.8,688.12;661.42,685.53
00008641.png 664.75,214.49;1369.24,209.98;1364.74,688.04;670.32,684.29
00008675.png 672.42,213.87;1378.88,208.48;1373.74,687.66;676.17,685.04
00008708.png 680.56,214.48;1388.08,208.22;1383.03,687.51;685.96,685.77
00008742.png 687.42,211.65;1397.44,206.81;1394.63,689.1;690.72,687.21
00008775.png 694.7,212.29;1407.87,205.68;1403.4,689.27;699.92,687.99
00008808.png 701.23,213.12;1415.57,204.51;1411.65,690.48;707.52,688.43
00008842.png 707.28,213.61;1425.16,205.26;1421.46,693.38;713.22,691.36
00008875.png 713.22,215.45;1432.83,206.66;1429.69,695.3;718.93,694.79
00008908.png 722.72,216.95;1448.19,206.36;1445.37,700.23;729.34,698.5
00008942.png 726.98,217.06;1456.37,205.31;1453.56,701.67;733.65,700.14
00008975.png 730.16,215.45;1465.16,204.2;1461.25,704.87;736.83,702.62
00009009.png 733.34,216.57;1472.98,203.06;1470.05,707.29;739.45,705.03
00009042.png 736.09,216.61;1480.15,203.57;1477.88,710.85;743.07,709.03
00009075.png 737.47,213.64;1490.93,201.64;1487.85,714.25;743.23,711.89
00009109.png 738.49,215.55;1497.8,201.82;1495.2,719.64;744.89,716.54
00009142.png 738.84,211.87;1506.38,200.27;1504.72,723.96;744.85,721.27
00009175.png 739.11,214.29;1514.43,200.78;1511.85,729.72;744.95,726.11
00009209.png 737.84,213.13;1522.01,200.29;1520.28,735.08;743.02,731.96
00009242.png 736.44,213.12;1528.12,198.37;1527.06,740.31;741.99,735.29
00009275.png 734.36,211.92;1535.17,196.81;1533.53,745.82;739.2,740.69
00009309.png 731.7,212.06;1542.32,197.64;1541.38,752.07;736.41,747.01
00009342.png 727.84,211.59;1548.85,196.86;1548.72,759.65;731.55,753.82
00009376.png 724.65,211.49;1555.95,196.09;1555.45,766.33;728.19,759.71
00009409.png 719.89,209.18;1563.45,193.67;1563.08,772.34;723.06,766.84
00009442.png 714.13,208.24;1572.89,192.32;1573.91,782.43;715.63,775.26
00009476.png 709.06,209.24;1578.85,192.99;1580.24,790.77;711.48,782.46
00009509.png 705.27,208.03;1586.66,191.47;1588.22,799.03;704.89,791.53
00009542.png 694.99,206.67;1600.8,190.48;1603.5,813.43;694.96,804.39
00009576.png 691.15,205.54;1608.26,188.04;1611.67,820.73;690.19,811.64
00009609.png 687.63,204.85;1613.25,186.08;1618.17,826.74;687.98,816.6
00009642.png 683.91,203.34;1619.72,184.32;1624.95,831.68;683.05,823.18
00009676.png 682.16,202.78;1625.41,183.65;1631.37,835.11;681.13,826.91
00009709.png 681.54,202.54;1630.88,182.38;1637.47,839.9;679.52,829.84
00009743.png 679.71,201.93;1633.59,181.52;1641.09,843.3;678.02,833.65
00009776.png 679.96,203.84;1634.23,183.39;1642.25,843.51;678.48,834.03
00009809.png 680.75,204.56;1634.31,183.92;1643.28,844.85;678.44,834.41
00009843.png 682.15,208.5;1633.1,187.01;1643.25,845.74;679.64,836.9
00009876.png 683.95,211.12;1629.98,189.74;1640.13,844.79;681.49,836.32
00009909.png 686.7,213.32;1624.6,191.68;1636.63,843.02;683.64,835.3
00009943.png 688.12,215.8;1622.23,194.54;1633.62,841.59;686.43,835.01
00009976.png 692.52,221.98;1613.41,200.69;1625.67,838.85;690.89,832.14
00010010.png 697.15,227.81;1603.98,207.44;1616.7,834.14;695.7,829.41
00010043.png 700.67,234.41;1595.21,213.12;1607.23,831.75;699.89,826.85
00010076.png 704.56,240.41;1586.23,219.55;1598.55,827.95;705.23,823.97
00010110.png 711.63,248.65;1577.59,227.3;1589.21,824.02;712.44,821.79
00010143.png 716.45,255.39;1566.54,235.39;1579.19,821.55;716.69,819.82
00010176.png 727.38,270.51;1546.21,250.04;1557.65,815.07;729.58,813.99
00010210.png 733.67,276.79;1538.48,256.96;1550.34,812.35;734.88,811.77
00010243.png 739.99,283.42;1527.75,264.12;1538.59,806.75;742.69,806.04
00010276.png 744.88,286.04;1521.25,267.11;1531.38,801.59;747.96,801.6
00010310.png 750.73,288.23;1516.4,269.37;1526.48,796.73;752.84,797.01
00010343.png 757.03,290.32;1509.76,271.59;1519.92,790.76;759.94,791.83
00010377.png 761.07,292.86;1502.57,274.58;1512.46,783.45;765.09,785.81
00010410.png 766.17,295.09;1497.77,276.92;1507.3,780.45;769.96,782.08
00010443.png 770.4,296.91;1492.89,279.73;1501.78,774.7;774.65,776.91
00010477.png 774.36,298.92;1486,281.23;1495.74,771.15;778.76,772.48
00010510.png 777.89,300.37;1482.24,282.21;1491.42,766.86;781.33,769.44
00010543.png 780.8,301.19;1476.8,283.45;1485.47,762.11;785.36,764.23
00010577.png 785.07,302.24;1471.29,284.87;1479.54,756.29;789.36,758.36
00010610.png 788.76,302.11;1467.86,286.29;1475.53,751.38;792.51,753.2
00010643.png 792.5,302.55;1463.21,286.19;1470.24,747.5;796.18,748.7
00010677.png 795.8,303.12;1457.68,287.5;1464.55,741.82;800.52,743.31
00010710.png 798.24,302.14;1453.77,287.44;1460.82,735.75;802.37,737.71
00010744.png 802.47,301.62;1449.96,288.07;1456.64,731.69;805.57,732.9
00010777.png 806.03,301.41;1446.67,287.75;1453.43,727.1;809.55,728.74
00010810.png 814.93,300.32;1444.22,286.72;1449.32,716.57;817.98,718.81
00010844.png 818.55,298.31;1441.36,286.28;1446.6,713.08;821.39,713.75
00010877.png 822.93,298.01;1439.81,286.59;1444.97,708.78;824.45,708.69
00010910.png 826.55,297.87;1437.82,286.67;1442.15,703.93;828.89,703.88
00010944.png 830.21,297.47;1433.77,287.65;1439.74,698.81;833.68,698.32
00010977.png 832.83,295.93;1430.79,285.61;1434.94,693.94;835.56,694.05
00011011.png 835.43,294.21;1429.45,283.53;1432.67,689.85;836.75,689.61
00011044.png 838.5,294.39;1427.2,283.92;1429.34,685.52;839.21,684.82
00011077.png 840.15,292.85;1424.78,283.26;1428.09,682.67;841.35,681.5
00011111.png 841.96,292.44;1421.9,283.6;1423.92,678.58;843.02,677.04
00011144.png 844.23,291.51;1420.78,283.08;1423.01,676.21;844.89,674.74
00011177.png 845.43,290.45;1419.37,283.32;1422.21,675.6;845.78,672.73
00011211.png 846.65,289.15;1421.21,280.14;1422.6,672.12;848.16,670.68
00011244.png 847.93,287.85;1424.85,279.86;1426.25,674.09;849.57,671.16
00011277.png 849.94,288.63;1427.63,279.3;1429.59,674.56;850.97,671.73
00011311.png 851.4,286.62;1432.23,278.02;1433.26,673.48;852.58,671.89
00011344.png 852.98,287.14;1435.98,278.22;1437.41,676.75;852.78,673.88
00011378.png 852.57,285.53;1441.41,276.62;1442.18,677.69;854.07,676.09
00011411.png 853.15,284.47;1447.81,275.55;1449.92,681.03;854.47,678.55
00011444.png 853.44,285.83;1457.92,276.46;1459.11,689.1;855.07,686.07
00011478.png 850.72,284.25;1465.87,273.67;1468.24,694.29;851.36,691.31
00011511.png 851.84,285.78;1478.75,274.83;1480.76,701.18;854.47,697.26
00011544.png 852.65,289.87;1487.21,278.79;1490.44,709.76;855.39,706.31
00011578.png 850.42,289.09;1494.57,275.69;1497.35,714.04;852.5,710.49
00011611.png 848.03,288.23;1507.86,273.65;1511.43,721.62;852.33,721.21
00011644.png 846.07,292.59;1514.97,273.42;1521.99,729.93;851.08,730.33
00011678.png 841.58,289.57;1519.16,269.05;1527.11,732.42;848.48,734.45
