00000033.png 624.78,234.36;1488.51,228.13;1490.5,817.34;625.33,814.3
00004537.png 880.4,347;1384.08,344.52;1383.97,685.95;878.37,682.2
00004571.png 878.94,348.02;1382.99,344.3;1383.77,688.53;878.32,683.56
00004604.png 880.24,351.24;1381.09,346.5;1381.24,688.1;879.04,684.34
00004637.png 880.13,352.54;1379.22,348.6;1380.23,688.27;878.98,684.86
00004671.png 880.27,354.19;1377.56,349.5;1378.64,688.99;879.66,685.37
00004704.png 881.16,355.66;1376.75,349.83;1378.24,688.07;880.23,685.76
00004738.png 881.73,355.79;1376.37,351.2;1376.64,688;882.52,685.07
00004771.png 882.32,357.41;1374.95,351.94;1376.71,687.22;883.16,685.65
00004804.png 883.72,359.02;1373.76,353.35;1375.87,687.01;883.88,684.03
00004838.png 884.57,358.95;1373.43,352.76;1374.8,685.77;884.76,683.61
00004871.png 885.54,358.45;1372.14,352.02;1374.62,684.5;886.47,683.19
00004904.png 886.93,358.61;1370.62,352.34;1372.01,680.99;887.5,680.41
00004938.png 887.66,358.71;1368.9,351.81;1370.77,678.44;888.27,677.61
00004971.png 888,357.65;1367.28,349.42;1369.25,677.22;889.33,676.36
00005005.png 888.14,354.83;1366.77,347.28;1368.65,673.27;889.67,673.02
00005038.png 888.72,353.68;1366.41,345.74;1368.15,671.13;890.23,670.52
00005071.png 888.85,352.15;1365.08,343.85;1366.89,668.83;890.62,667.04
00005105.png 890.45,351.9;1362.37,343.79;1362.71,664.12;892.92,664.43
00005138.png 889.81,349.7;1360.63,343.29;1362.28,662.3;891.73,662.81
00005171.png 889.28,348.05;1360.24,342.01;1360.76,661.3;891.71,660.82
00005205.png 888.59,347.41;1356.06,341.65;1357.54,658.73;891.16,658.42
00005238.png 889.31,346.37;1354.63,340.08;1354.58,655.88;891.28,655.61
00005271.png 888.41,344.32;1354.48,337.91;1355.36,655.17;890.2,654.56
00005305.png 889.07,343.84;1352.59,338.42;1352.72,652.88;890.04,652.03
00005338.png 889.03,342.78;1351.71,337.72;1350.75,651.3;890.21,650.21
00005372.png 889.27,341.7;1349.79,336.02;1350.05,649.76;889.57,648.73
00005405.png 889.6,340.68;1349.25,335.77;1348.08,647.95;890.65,646.36
00005438.png 890.14,339.64;1348.51,336.37;1347.62,647.44;890.14,645.52
00005472.png 891.79,340.59;1347.63,336.05;1346.24,645.01;891.91,642.95
00005505.png 891.97,338.97;1348.03,335.4;1346.43,644.67;891.98,641.35
00005538.png 892.67,338.42;1347.77,335.33;1346.82,645.13;892.34,641.19
00005572.png 894.4,338.03;1348.22,335.62;1346.62,644.86;893.38,641.14
00005605.png 895.98,339.47;1348.18,336.8;1346.71,644.26;894.94,639.89
00005638.png 897.81,339.5;1348.12,337.5;1346.87,643.21;896.59,639.92
00005672.png 898.24,339.14;1349.36,337.64;1347.6,644.69;896.94,639.62
00005705.png 899.94,341.52;1350.38,338.76;1348.07,645.25;898.29,641.01
00005739.png 902.58,342.92;1350.82,341.15;1347.89,646.07;900.5,640.51
00005772.png 904.27,343.98;1349.78,343.5;1347.81,647.14;901.98,640.48
00005805.png 905.62,345.39;1351.36,343.61;1348.26,646.83;904.04,640.09
00005839.png 907.7,344.63;1351.48,344.85;1349.11,647.92;903.95,642.05
00005872.png 908.75,346.43;1351.26,346.31;1349.78,648.59;906.21,641.67
00005905.png 911.09,349.71;1351.63,348.72;1349.74,649.37;908.14,642.37
00005939.png 913.67,351.11;1351.93,350.89;1350.71,650.71;910.22,642.67
00005972.png 914.9,353.17;1352.78,352.53;1350.38,650.01;911.91,643.22
00006006.png 917.43,354.21;1353.43,354.21;1351.19,651.02;914.13,644.36
00006039.png 919.88,356.93;1353.19,355.2;1349.19,651.06;916.89,643.97
00006072.png 921.02,357.41;1354.23,357.77;1351.76,653.57;917.69,646.21
00006106.png 924.08,361.13;1354.02,360.85;1350.67,652.71;920.36,646.23
00006139.png 924.11,361.32;1356.22,361.59;1353.92,655.09;920.9,647.95
00006172.png 926.37,363.27;1355.67,365.27;1353.23,656.22;921.94,649.12
00006206.png 927.98,366.32;1357.58,366.99;1354.67,658.56;924.55,651.22
00006239.png 929.58,369.17;1357.96,369;1355.49,659.89;926.51,653.16
00006272.png 930.98,370.93;1358.41,370.93;1356.65,661.93;926.82,654.44
00006306.png 931.7,373.67;1359.51,373.47;1357.02,664.12;928.53,656.88
00006339.png 933.73,375.69;1359.99,375.14;1358.16,665.55;930.32,658.11
00006373.png 935.99,378.49;1360.45,376.98;1358.54,666.17;932.05,659.14
00006406.png 937.78,378.65;1361.38,378.15;1360.22,667.36;934.53,660.43
00006439.png 939.92,380.66;1363.13,379.89;1361.54,668.06;936.81,661.61
00006473.png 944.09,383.57;1363.64,382.08;1362.16,668.14;941.6,661.72
00006506.png 945.34,383.8;1367.75,383.9;1365.49,670.37;942.57,664.91
00006539.png 949.55,386.81;1369.86,385.28;1367.48,671.14;946.47,664.57
00006573.png 952.29,387.21;1373.19,385.68;1370.48,673.22;949.15,665.35
00006606.png 955.55,388.79;1374.24,387.48;1372.75,672.63;952.93,665.74
00006639.png 959.17,387.8;1376.1,387.71;1374.63,671.72;956.46,665.1
00006673.png 962.76,389.75;1379.74,388.53;1378.19,671.55;960.55,665.18
00006706.png 966.4,390.6;1381.31,388.57;1380.23,669.98;964.37,664.65
00006740.png 970.23,389.15;1383.89,388.58;1383.07,668.03;966.92,662.33
00006773.png 973.24,387.72;1389.87,385.2;1388.07,668.5;970.12,662.49
00006806.png 977.94,387.78;1393.88,385.65;1392.15,666.47;976.53,660.44
00006840.png 980.67,385.11;1398.31,382.85;1396.87,666.16;978.87,660.02
00006873.png 983.89,384.88;1399.49,382.22;1398.32,663.73;980.89,657.36
00006906.png 986.82,383.85;1402.01,381.2;1401.53,664.03;984.42,657.37
00006940.png 988.96,382.89;1405.83,380.51;1404.07,662.3;986.78,657.76
00006973.png 991.26,382.9;1406.66,379.95;1405.47,660.83;989.07,656.68
00007007.png 992.53,381.37;1409.74,378.35;1408.45,661.84;990.72,654.67
00007040.png 993.52,380.14;1411.23,376.82;1409.86,661.17;990.75,655.35
00007073.png 994.28,379.99;1411.27,376.14;1410.58,658.87;993.8,652.52
00007107.png 995.39,377.5;1413.16,374.76;1413.11,658.26;993.57,653.21
00007140.png 995.82,376.89;1414.85,374.16;1413.04,656.91;993.38,652.11
00007173.png 995.76,374.8;1416.85,371.01;1415.24,656.71;994.08,651.52
00007207.png 995.71,372.23;1417.65,369.29;1415.99,655.76;993.56,651.08
00007240.png 995.97,371.02;1418.25,368.17;1416.5,654.34;995.37,647.76
00007273.png 996.45,370.02;1419.38,366.8;1417.97,653.71;994.43,647.79
00007307.png 994.89,367.69;1420.06,364.01;1418.6,654.01;993.11,647.33
00007340.png 994.75,367.74;1419.22,363.6;1417.12,650.92;992.46,646.72
00007374.png 992.65,365.74;1419.21,363.92;1416.55,652.23;992,645.83
00007407.png 991.68,367.27;1417.61,363.76;1416.07,653.04;989.65,646.53
00007440.png 989.43,366.12;1416.62,362.65;1415.41,653.09;988.34,647.39
00007474.png 988.22,366.9;1416.35,364.15;1414.56,653.53;986.65,648
00007507.png 986.94,365.76;1416.51,363.51;1415.76,654.98;985.26,648.07
00007540.png 986.07,364.95;1417.04,362.19;1416.06,656.05;984.28,649.67
00007574.png 984.67,366.8;1416.85,363.75;1415.48,657.17;982.39,649.44
00007607.png 983.08,366.19;1416.44,362.75;1415.49,657.66;981.37,651.81
00007640.png 981.64,367.04;1415.37,363.53;1414.82,657.84;980.07,651.57
00007674.png 980.07,367.13;1415.08,363.52;1414.81,660.16;978.43,652.46
00007707.png 978.15,366.64;1414.73,362.24;1414.28,658.79;976.2,654.08
00007741.png 976.72,366.74;1414.67,362.39;1414.71,660.14;975.17,655.07
00007774.png 975.28,365.48;1415.73,361.92;1414.67,659.92;973.4,654.5
00007807.png 973.92,365.2;1416.89,360.79;1416.57,662.29;972.68,656.33
00007841.png 972.77,363.63;1416.93,358.91;1417.45,661.83;971.2,656.96
00007874.png 971.61,363.29;1417.53,358.9;1417.49,660.76;970.51,655.86
00007907.png 970.19,363.13;1417.05,357.82;1417.49,660.45;969.56,657.8
00007941.png 968.03,360.86;1419.4,355.87;1420.07,663.23;967.37,658.77
00007974.png 966.26,360.1;1420.88,354.58;1421.62,664.43;965.04,660.33
00008008.png 964.04,359.5;1421.47,353.03;1421.74,664.1;963.23,660.84
00008041.png 960.62,358.56;1420.46,351.69;1421.35,664.17;960.73,661.46
00008074.png 958.24,357.49;1422.27,348.84;1420.61,662.46;959.98,660.59
00008108.png 955.93,355.65;1420.66,347.82;1423.46,663.23;956.92,662.66
00008141.png 953.28,354.47;1421.48,345.99;1423.7,664.86;954.61,663.52
00008174.png 949.41,353.04;1422.88,343.99;1425.01,666.01;950.52,664.82
00008208.png 946.99,352.14;1423.16,342.7;1426.42,667.3;947.82,666.35
00008241.png 943.31,349.78;1424.78,341.77;1427.22,668.82;945.86,668.48
00008274.png 940.23,350.48;1423.93,340.12;1427.23,669.32;942.87,668.71
00008308.png 937.23,349.99;1423.05,337.78;1426.21,668.42;940.34,668.72
00008341.png 935.32,348.98;1421.62,337.76;1424.44,667.78;938.65,668.26
00008375.png 930.44,345.72;1422.55,333.62;1425.54,669.26;933.91,670.3
00008408.png 927.94,343.17;1422.27,331.12;1425.19,666.52;932.61,668.79
00008441.png 925.51,339.17;1423.35,325.96;1427.73,665.24;929.91,667.93
00008475.png 924.61,336.5;1423.66,322.54;1428.06,663.09;928.72,666.07
00008508.png 922.21,333.39;1425.16,319.13;1429.38,662.32;928.15,663.51
00008541.png 920.65,331.16;1425.68,315.34;1430.83,659.94;925.33,663.74
00008575.png 917.48,328.44;1424.72,313.12;1429.85,657.93;923.02,663.24
00008608.png 915.53,326.31;1424.4,311.38;1429.02,659.39;921.57,662.32
00008641.png 913.2,324.82;1424.46,309.03;1429.36,657.31;919.02,662.41
00008675.png 910.58,322.01;1426.79,305.56;1431.34,657.67;916.73,662.42
00008708.png 908.8,321.26;1426.84,305.05;1431.61,657.92;914.23,662.39
00008742.png 906.93,319.16;1428.13,303.37;1432.4,658.02;912.38,662.22
00008775.png 905.04,316.51;1429,300.97;1434.12,658.9;910.45,662.57
00008808.png 902.21,315.27;1430.68,299.42;1435.75,659.12;908.49,663.68
00008842.png 901.17,312.86;1431.36,298.11;1436.59,658.7;907.1,663
00008875.png 898.89,310.79;1432.38,296.69;1435.69,658.31;905.25,663.52
00008908.png 896.77,310;1432.89,295.05;1437.66,661.65;902.52,665.4
00008942.png 894.37,307.61;1436.17,293.39;1440.38,663.59;897.89,666.74
00008975.png 891.59,307.71;1434.81,292.49;1439.73,664.92;897.01,666.21
00009009.png 888.74,305.27;1436.42,291.47;1439.79,665.48;892.9,668.41
00009042.png 884.05,304.09;1435.37,289.78;1440.55,666.68;889.25,670.55
00009075.png 881.1,301.9;1437.8,287.9;1442.16,668.88;885.49,670.74
00009109.png 876.59,300.38;1439.24,286.91;1443.47,670.68;880.51,671.57
00009142.png 872.5,298.65;1439.86,284.49;1445.13,673.4;876.83,674.6
00009175.png 867.98,299.37;1439.55,285.33;1444.54,676.56;872.63,677.56
00009209.png 863.71,300.23;1439.25,286.64;1444.11,680.13;867.6,681.38
00009242.png 859.49,300.92;1438.5,287.44;1443.64,682.85;862.8,684.5
00009275.png 856.39,302.72;1436.78,289.25;1441.02,685.96;859.17,686.31
00009309.png 850.97,301.71;1437.44,289.01;1443.09,691.3;854.05,690.41
00009342.png 847.95,301.78;1437.72,288.33;1443.58,694.03;849.98,695.42
00009376.png 844.83,303.77;1437.08,290.22;1443.39,695.89;847.3,696.48
00009409.png 840.37,302.31;1439.65,289.22;1446.2,699.24;843.93,700.28
00009442.png 838.32,304.2;1441.46,288.84;1445.88,700.53;842.59,701.97
00009476.png 834.96,304;1442.17,289.5;1448.72,705.21;838.45,706.17
00009509.png 832.36,304.34;1443.11,289.98;1449.9,708.05;835.88,709.11
00009542.png 829.39,305.06;1444.58,290.2;1451.71,711.64;832.31,712.9
00009576.png 826.99,305.07;1446.07,291.23;1454.27,715.39;829.74,716.83
00009609.png 824.31,306.83;1449.21,290.66;1456.46,717.29;828.92,720.45
00009642.png 823.6,307.18;1451.65,291.51;1458.83,720.51;828,724.65
00009676.png 820.87,305.95;1455.64,290.18;1465.32,724.31;825.96,728.34
00009709.png 820.11,306.6;1459.53,290.26;1468.2,726.81;825.54,730.22
00009743.png 818.78,306.45;1463.38,288.05;1472.57,729.4;822.98,734.02
00009776.png 817.13,305.44;1467.45,287.63;1476.88,732.75;822.06,736.39
00009809.png 813.6,303.98;1471.19,285.15;1481.72,735.18;819.64,740.03
00009843.png 809.75,303.45;1472.14,283.23;1482.09,736.47;816.26,741.8
00009876.png 805.32,300.95;1472.96,280.05;1483.82,738.3;813.31,744.02
00009909.png 800.45,298.89;1473.87,278.61;1484.75,740.88;807.29,745.87
00009943.png 795.02,296.87;1475.16,275.89;1485.19,741.67;802.01,747.97
00009976.png 789.52,295.03;1476.17,273.04;1486.79,743.79;796.81,749.75
00010010.png 783.64,292.77;1477.16,271.04;1488.59,746.37;790.97,753.15
00010043.png 777.67,290.47;1476.8,269.39;1488.09,748.35;785.56,754.47
00010076.png 770.76,287.44;1473.52,266.59;1486.24,748.91;779.61,755.58
00010110.png 765.7,288.19;1473.7,265.25;1484.5,750.17;775.74,758.42
00010143.png 760.53,285.16;1474.5,262.84;1485.56,751.33;770.34,759.33
00010176.png 755.4,283.04;1474.69,259.92;1485.02,751.78;765.3,759.92
00010210.png 750.85,279.71;1475.69,256.64;1486.9,753.2;760.37,761.59
00010243.png 746.79,275.19;1478.97,251.58;1490.41,753.86;756.2,762.71
00010276.png 742.29,269.54;1479.88,250.19;1491.42,752.69;752.91,761.48
00010310.png 739.72,267.28;1482.75,243.19;1492.81,752.16;749.52,761.4
00010343.png 734.82,261.3;1485.6,237.8;1496.12,752.34;745.16,760.96
00010377.png 731.48,257.3;1488.01,234.75;1498.68,753.14;740.67,761.21
00010410.png 727.89,252.56;1492.35,229.21;1502.65,753.67;736.96,761.62
00010443.png 722.09,248.1;1495.17,226.71;1505.03,754.47;731.92,763.52
00010477.png 718.62,245.85;1497.87,223.47;1507.38,757.61;727.76,764.42
00010510.png 714.41,242.96;1501.25,220.61;1510.32,759.53;722.78,766.66
00010543.png 709.55,238.14;1505.81,217.52;1514.4,763.25;717.87,768.74
00010577.png 705.22,234.1;1510.37,213.45;1519.45,765.17;711.9,770.74
00010610.png 700.84,230.31;1514.47,210.25;1523.08,768.83;707.21,772.86
00010643.png 695.92,226.9;1517.84,208.47;1525.66,771.65;701.52,774.8
00010677.png 691.28,223.51;1520.17,206.35;1527.95,774.63;696.05,776.49
00010710.png 686.97,219.59;1523.5,203.42;1531.11,777.78;690.03,778.56
00010744.png 680.12,215.54;1527.08,199.26;1533.16,779.64;682.83,779.96
00010777.png 673.44,210.18;1530.54,195.12;1536.3,784.68;675.24,782.18
00010810.png 663.5,205.22;1534.55,191.65;1541.08,789.86;666.02,786.69
00010844.png 656.94,201.95;1537.98,189.91;1543.37,792.98;657.67,791.26
00010877.png 648.75,198.32;1540.19,187.51;1545.17,799.78;647.6,795.46
00010910.png 641.54,196.44;1541.1,186.87;1546.13,803.98;639.53,798.02
00010944.png 634.45,193.67;1541.36,185.07;1545.81,808.23;631.01,801.21
00010977.png 627.66,192.21;1541.05,185;1545.18,812.51;622.47,803.87
00011011.png 619.77,190.63;1541.76,184.22;1544.75,816.46;615.3,807.4
00011044.png 613.91,187.82;1543.38,182.95;1546.79,821.8;606.7,811.42
00011077.png 609.02,185.69;1545.55,181.85;1547.97,826.87;599.24,814.82
00011111.png 603.98,184.62;1546.57,182.03;1549.7,830.31;594.4,816.71
00011144.png 597.37,181.33;1550.22,179.71;1551.79,834.92;585.76,821.71
00011177.png 590.28,180.09;1552.47,178.71;1554.49,840.89;578.02,826.47
00011211.png 584.61,177.13;1554.37,177.78;1556.75,844.56;570.77,830.07
00011244.png 578.26,176.79;1556.56,176.67;1557.4,849.9;564.58,833.49
00011277.png 572.25,174.37;1557.95,176.64;1559.74,855.01;558.04,837.19
00011311.png 566.52,173.85;1560.75,176.23;1561.52,859.76;551.32,842.13
00011344.png 560.75,172.94;1564.75,174.66;1565.91,866.09;544.07,847.63
00011378.png 555.35,169.85;1569.68,173.57;1569.99,869.91;539.11,852.67
00011411.png 550.11,169.4;1574.18,172.42;1574.08,875.53;532.06,858.79
00011444.png 542.47,168.01;1577.92,170.82;1578.64,881.74;527.99,864.24
00011478.png 535.6,166.15;1581.6,169.95;1583.31,888.44;519.74,870.75
00011511.png 529.51,166.4;1584.52,169.94;1585.94,893.77;513.66,876.43
00011544.png 522.25,164.89;1586.71,168.35;1588.2,900;506.64,882.41
00011578.png 512.34,165.08;1588.25,168.19;1590.43,906.78;498.04,889.79
00011611.png 505.83,162.68;1589.17,164.99;1591.68,909.73;490.22,893.48
00011644.png 495.45,158.97;1592.72,161.92;1594.34,914.65;481.33,898.93
00011678.png 485.67,155.71;1595.16,158.46;1597.41,921.58;472.05,903.37
