00000033.png 677.41,306.44;972.42,299.44;982.04,802.27;676.91,813.14
00005038.png 763.84,252.32;1086.38,252.13;1090.92,803.72;759.35,806.1
00005071.png 760.82,249.66;1090.49,247.64;1097.53,809.85;756.64,815.07
00005105.png 762.25,247.72;1092.44,246.88;1099.8,816.28;756.11,820.51
00005138.png 759.51,254.41;1090.74,252.7;1097.19,822.7;756.46,825.99
00005171.png 751.89,253.49;1089.45,251.98;1093.89,829.63;749.02,832.63
00005205.png 739.21,250.96;1082.15,249.14;1088.78,839.32;736.92,843.74
00005238.png 734.19,247.9;1081.95,245.84;1090.44,844.42;731.95,848.61
00005271.png 729.41,245.99;1085.48,243.43;1091.83,850.35;726.98,858.95
00005305.png 727.06,242.3;1085.63,239.78;1093.02,853.55;723.44,863.95
00005338.png 724.72,238.64;1089.15,235.94;1098.04,859.34;721.38,869.64
00005372.png 725.75,235.08;1090.01,233.03;1099.81,861.18;722.9,867.84
00005405.png 724.76,230.68;1095.36,228.99;1105.42,865.32;723.08,869.85
00005438.png 725.16,227.33;1098.71,225.59;1108.56,870.1;720.51,873.59
00005472.png 720.51,217.73;1106.65,216.86;1114.43,875.89;715.75,882.76
00005505.png 720.41,211.67;1108.02,210.51;1115.04,874.05;715.06,878.88
00005538.png 718.94,201.99;1111.41,200.97;1118.09,873.91;712.42,879.21
00005572.png 715.03,192.42;1116.02,191.94;1119.94,877.81;708.15,886
00005605.png 711.88,183.36;1119.03,183.84;1124.1,878.45;705.94,887.31
00005638.png 711.19,179.21;1119.19,178.61;1126.1,880.59;704.96,882.56
00005672.png 709.63,177.19;1121,177.02;1127.03,882.42;701.32,886.56
00005705.png 704.75,173.75;1122.15,173.85;1128.14,891.46;697.3,893.72
00005739.png 697.56,169.27;1122.33,168.68;1128.09,898.31;688.88,903.83
00005772.png 693,163.35;1123.83,163.64;1127.2,902.97;683.13,906.78
00005805.png 689.91,156.96;1126.96,157.1;1133.54,906.24;681.38,909.91
00005839.png 685.8,150.93;1128.14,151.08;1133.52,912.89;677,915.5
00005872.png 680.56,145.24;1133,145.71;1136.9,922.83;671.35,924.44
00005905.png 681.09,142.77;1135.14,142.87;1141.15,922.74;671.36,926.08
00005939.png 677.53,139.03;1142.17,139.01;1143.84,935.12;666.57,937.4
00005972.png 676.23,131.75;1148.96,133.29;1151.86,940.2;667.99,939.58
00006006.png 676.87,129.59;1152.65,129.87;1154.96,942.89;664.07,953.28
00006039.png 677.07,124.17;1153.12,125.96;1158.68,945.97;666.23,949.86
00006072.png 678.92,115.69;1164.87,116.84;1166.97,947.3;667.64,950.86
00006106.png 677.2,103.54;1170.21,105.28;1169.37,948.73;665.4,954.7
00006139.png 676.12,98.5;1170.84,99.63;1174.27,947.88;665.82,950.02
00006172.png 673,92.77;1172.21,94.52;1172.69,950.18;659.04,957.2
00006206.png 665.03,89.97;1168.19,91.24;1170.44,949.22;653.86,953.17
00006239.png 653.45,85.69;1159.18,87.34;1161.94,950.51;642.04,954.53
00006272.png 646.5,81.86;1154.02,83.79;1155.85,949.78;634.68,955.21
00006306.png 642.31,79.32;1151.54,80.95;1154.46,949.92;629.99,955.3
00006339.png 639.19,74.94;1148.29,75.46;1152.21,949.01;627.97,952.58
00006373.png 633.95,69.84;1148.99,70.45;1155.69,947.59;625.32,952.98
00006406.png 634.81,67.91;1148.07,67.29;1155.07,947.89;627.68,951.68
00006439.png 634.14,64.23;1152.24,62.96;1156.89,946.65;628.8,952.12
00006473.png 637.21,67.52;1149.25,67.42;1158.17,944.87;632.09,952.05
00006506.png 638.34,74.83;1148.95,72.66;1156.34,943.46;632.89,954.78
00006539.png 640.35,79.12;1144.06,78.05;1151,934.37;636.02,941.36
00006573.png 640.33,83.41;1135.99,81.03;1148.07,926.18;638.01,933.21
00006606.png 641.69,87.28;1128.48,83.67;1139.9,917.73;640.18,926.81
00006639.png 641.87,91.27;1124.92,89.01;1136.24,915.3;638.42,926.05
00006673.png 645.25,101.74;1116.79,98.3;1128.41,903.66;642.51,912.71
00006706.png 644.48,112.39;1109.28,107.9;1119.9,899.07;642.55,911.98
00006740.png 649.79,122.73;1100.91,119.93;1113.26,889.74;647.33,898.98
00006773.png 654.38,144.8;1087.79,140.77;1102.97,883.39;653.96,891.91
00006806.png 658.48,156.76;1081.8,152.33;1097.54,879.13;656.69,888.14
00006840.png 663.29,164.66;1080.76,160.96;1097.94,879.65;660.3,891.54
00006873.png 668.95,174.89;1076.47,170.58;1092.96,869.99;668,877.5
00006906.png 673.66,181.02;1075.7,176.34;1090.46,861.88;673.03,871.64
00006940.png 679.64,183.51;1072.8,178.94;1087.86,852.82;677.93,861.68
00006973.png 682.65,184.41;1068.99,180.35;1083.41,840.64;680.75,850.36
00007007.png 690.8,183.98;1067.48,180.4;1081.12,823.22;687.17,828.32
00007040.png 694.23,183.07;1064.03,180.25;1077.15,812.86;689.24,818.9
00007073.png 697.62,181.43;1061.06,179.75;1074.25,802.66;689.49,809.24
00007107.png 699.3,183.88;1059.24,180.99;1071.91,794.5;693.02,798.86
00007140.png 702.95,182.71;1058.16,180.42;1071.03,782;693.73,787.68
00007173.png 705.12,182.32;1053.41,181.29;1063.41,772.07;695.2,775.64
00007207.png 703.55,183.28;1048.54,181.98;1059.28,764.13;691.4,773.83
00007240.png 702.85,188.73;1041.98,188.69;1050.14,761.51;687.87,767.03
00007273.png 704.38,196.83;1031.23,197.26;1039.95,750.37;689.8,748.87
00007307.png 706.24,194.8;1027,195.98;1033.88,737.49;689.3,739.02
00007340.png 710.99,193.77;1023.74,196.02;1031.24,726.38;691.06,727.15
00007374.png 712.37,192.46;1024.38,194.4;1030.84,716.13;693.66,715.38
00007407.png 715.66,188.03;1025.57,190.51;1028.55,707.03;694.52,708.56
00007440.png 721.5,187.11;1024.68,188.45;1030.16,689.55;701.35,688.07
00007474.png 725.82,184.4;1024.54,186.49;1029.99,676.86;705.23,673.56
00007507.png 732.3,181.75;1027.58,183.95;1035.4,666.21;710.79,667.35
00007540.png 747.69,180.37;1033.9,182.49;1042.58,646.31;730.03,647.16
00007574.png 756.53,185.6;1034.59,186.66;1041.53,637.28;739.64,636.12
00007607.png 761.95,189.53;1034.05,190.18;1042.54,627.82;747.28,630.03
00007640.png 765.48,190.81;1033.06,191.81;1041.48,619.39;751.9,620.75
00007674.png 770.64,192.33;1031.65,192.52;1041.65,607.3;757.12,610.32
00007707.png 776.63,191.12;1029.72,190.11;1042.89,589.98;764.04,590.56
00007741.png 782.9,187.41;1029.7,186.06;1043.11,571.69;773.18,571.69
00007774.png 791.27,183.77;1028.86,181.7;1043.86,548.47;782.93,552.08
00007807.png 798.39,182.49;1028.1,179.61;1043.66,531;792.55,535.95
00007841.png 801.93,181.86;1025.15,177.65;1042.02,515.37;796.97,523.78
00007874.png 802.4,182.9;1018.51,178.11;1037.13,500.81;798.86,505.73
00007907.png 800.73,181.79;1010.58,176.55;1028.23,490.95;799.07,498.1
00007941.png 799.19,182.74;1003.54,176.84;1021.05,476.27;797.46,480.61
00007974.png 798.12,183.99;997.7,178.12;1015.75,467.03;797.91,473.69
00008008.png 797.53,189.42;992.37,182.44;1011.34,464.02;797.81,470.09
00008041.png 794.72,203.65;983.89,196.61;1002.41,466.47;796.07,474.57
00008074.png 795.74,210.54;980.67,203.66;999.26,467.43;796.38,473.21
00008108.png 796.51,215.02;979.17,208.03;997.99,464.57;797.13,474.11
00008141.png 798.09,220.37;978.9,212.75;996.5,465.18;799.67,473.85
00008174.png 800.55,225.7;978.87,218.48;996.61,465.78;800.93,473.58
00008208.png 805.24,230.5;980.16,223.34;997,466.45;803.04,472.53
00008241.png 808.79,234.42;981.67,228.13;997.45,466.88;807.52,474.4
00008274.png 813.23,239.5;987,233.9;1000.93,470.73;812.69,479.43
00008308.png 821.1,250.39;989.35,245.26;1002.45,473.99;817.99,480.64
00008341.png 822.38,252.54;989,247.88;999.9,472.22;818.03,476.27
00008375.png 821.39,252.27;985.7,248.31;996.28,467.45;816.14,472.94
00008408.png 818.12,249.8;978.95,246.54;987.07,460.32;810.67,464.08
00008441.png 810.99,243.9;970.2,240.88;977.71,450.01;802.17,454.06
00008475.png 804.99,237.97;963,236.26;968.68,440.96;796.09,444.53
00008508.png 802.28,232.72;957.55,230.62;961.49,429.55;792,431
00008541.png 801.93,227.68;955.37,226.28;957.68,423.94;788.96,425.1
00008575.png 799.85,222.11;948.95,221.88;950.04,407.31;787.25,410.49
00008608.png 797.72,220.59;944.45,219.44;945.03,400.07;785.52,402.22
00008641.png 795.38,216.94;939.05,216;939.02,391.58;782.92,393.19
00008675.png 796.18,217.11;937.38,216.34;936.77,385.83;783.56,386.41
00008708.png 797.09,218.31;935.9,218.08;935.73,383.04;783.5,385.35
00008742.png 796.84,222.12;934.33,222.12;932.25,384.83;782.62,383.34
00008775.png 796.12,230.74;930.76,229.81;929.83,387.64;783.36,389.37
00008808.png 797.68,244.91;929.08,243.74;927.85,396.68;783.68,399
00008842.png 800.29,253.63;929.14,252;929,401.51;787.99,403.53
00008875.png 804.04,260.24;933.17,258.44;932.02,406.41;792.21,408.16
00008908.png 808.58,266.22;935.34,265.76;935.34,408.29;796.99,408.99
00008942.png 812.77,268.67;938.94,267.26;938.74,408.92;802.15,412.98
00008975.png 817.44,270.05;940.18,269.03;940.35,406.49;806.47,409.11
00009009.png 820.85,267.74;941.13,266.11;943.62,399.43;812.4,402.03
00009042.png 822.1,265.06;941.21,263.49;944.24,392.62;814.45,395.23
00009075.png 824.05,258.77;941.26,257.31;943.08,381.5;816.89,383.69
00009109.png 822.3,254.8;937.71,252.47;940.72,374.28;816.28,376.38
00009142.png 819.26,251.12;932.58,248.55;936.29,365.24;813.47,369.19
00009175.png 813.39,247.14;925.09,244.81;929.73,358.93;808.29,360.56
00009209.png 808.38,242.34;919.1,240.17;922.98,352.4;803.12,355.51
00009242.png 804.71,242.37;912.71,239.58;915.95,347.87;798.92,350.67
00009275.png 802.07,242.09;909.17,239.01;911.79,346.15;796.94,349.46
00009309.png 800.16,245.34;905.2,241.96;908.73,346.22;795.78,350.23
00009342.png 798.47,252.15;901.88,250.24;904.73,351.6;793.47,354.46
00009376.png 797.44,258.45;898.71,256.12;902.88,355.8;792.8,358.37
00009409.png 798.58,262.74;898.52,260.18;902.44,357.66;793.38,360.26
00009442.png 799.51,268.77;898.23,266.67;900.78,361.23;793.02,364.03
00009476.png 799.48,273.05;897.97,270.96;899.13,364.58;792.76,367.61
00009509.png 798.95,274.57;895.95,273.14;897.48,365.71;792.39,368.67
00009542.png 797.68,275.95;894.31,274.78;895.01,365.15;790.26,367.01
00009576.png 797.72,276.04;893.26,275.1;892.95,364.35;789.11,365.28
00009609.png 800.23,274.66;894.32,272.79;892.7,359.43;790.96,359.9
00009642.png 804.63,270.27;897.31,270.45;894.78,354.61;793.58,355
00009676.png 810.23,267.73;901.3,267.27;898.06,348.55;799.57,349.02
00009709.png 816.4,265.64;905.91,265.18;901.75,345.1;805.05,345.97
00009743.png 822.65,263.29;910.48,263.29;906.54,341.31;810.83,341.54
00009776.png 827.94,259.06;915.78,258.74;911.36,336.68;816.45,336.35
00009809.png 832.36,257.88;918.57,258.58;914.39,333.34;819.84,333.58
00009843.png 837.36,257.24;923.48,257.09;918.12,329.94;824.67,330.45
00009876.png 841.34,259.84;926.62,260.31;921.06,331.34;829.98,330.41
00009909.png 844.81,262.22;928.93,263.15;923.6,333.72;831.83,333.02
00009943.png 846.31,264.46;930.34,265.09;924.4,336.63;833.36,335.91
00009976.png 846.31,268.89;929.71,268.99;924.59,339.53;835.05,338.64
00010010.png 845.74,274.51;928.61,275.08;923.22,343.89;833.49,343.09
00010043.png 846.17,279;927.05,279.46;923.11,347.7;834.82,346.3
00010076.png 847.04,282.96;928.85,283.43;923.52,350.04;835.92,350.74
00010110.png 847.86,287.73;929.73,287.73;923.89,354.07;837.59,353.49
00010143.png 848.72,289.99;928.68,290.22;925.2,354.03;838.99,355.2
00010176.png 849.3,290.61;928.33,290.14;925.78,353.72;839.34,353.96
00010210.png 850.33,289.75;928.19,290.21;925.65,351.7;839.9,352.4
00010243.png 850.86,288.71;928.03,288.71;925.48,349.96;840.89,350.66
00010276.png 850.09,286.97;926.8,286.27;924.25,346.36;840.59,347.52
00010310.png 848.99,284.07;925.47,283.84;923.61,343.92;840.18,343.92
00010343.png 847.21,281.87;923.23,281.64;921.37,340.79;839.1,341.73
00010377.png 842.33,281.17;917.65,280.7;915.56,338;834.68,338.93
00010410.png 837.59,279.41;911.98,278.94;910.36,335.77;829.71,336.93
00010443.png 831.2,277.04;906.24,276.95;905.63,334.2;823.49,335.61
00010477.png 827,276.92;899.77,275.99;897.68,332.58;818.66,333.04
00010510.png 820.42,276.05;893.42,274.89;891.56,331.25;813.47,331.95
00010543.png 816.62,273.98;889.79,273.47;887.52,328.49;809.39,329.72
00010577.png 814.22,272.76;887.22,272.06;884.44,326.79;805.88,327.95
00010610.png 813.17,273.06;885.01,272.13;883.15,325.93;804.83,326.86
00010643.png 811.62,272.62;882.3,271.92;880.45,324.79;802.81,326.19
00010677.png 809.41,270.26;881.85,269.54;879.93,322.38;800.57,323.24
00010710.png 809.34,268.13;880.48,267.43;877.47,319.83;800.53,320.3
00010744.png 808.73,261.1;880.33,261.04;876.05,313.67;800.01,313.99
00010777.png 809.65,257.27;879.8,257.27;875.27,309.09;800.61,309.08
00010810.png 811.49,252.26;880.81,252.26;878.5,303.16;801.32,304.56
00010844.png 813.44,247.16;883.43,247.16;877.81,297.64;802.76,297.81
00010877.png 817.89,239.45;886.95,239.91;882.08,290.22;806.99,291.62
00010910.png 821.53,236.35;890.83,237.05;885.03,287.12;810.64,286.89
00010944.png 824.23,235.24;894.13,236.28;888.55,284.95;813.86,284.71
00010977.png 828.34,235.56;897.52,236.04;891.34,287.67;816.69,286.96
00011011.png 831.81,238.21;902.03,238.91;896.93,289.45;822.08,288.75
00011044.png 835.83,240.97;906.16,241.42;901.05,292.21;825.63,292.45
00011077.png 838.03,244.22;908.9,243.58;904.01,295.96;828.69,296.28
00011111.png 841.78,249.98;911.99,250.22;907.59,300.99;831.35,301.69
00011144.png 843.44,254.55;913.67,254.79;910.83,307.88;835.08,307.88
00011177.png 843.66,258.75;915.73,257.81;912.95,310.22;835.78,312.08
00011211.png 842.9,259.37;915.21,259.6;912.43,313.17;834.56,313.63
00011244.png 840.43,258.73;913.05,258.17;911.06,312.8;832.56,313.25
00011277.png 836.34,259.19;911.17,258.01;908.31,312.82;829.64,314.13
00011311.png 832.87,259.31;907.04,258.36;904.9,314.53;825.5,315.25
00011344.png 830.19,260.44;904.35,259.04;902.49,314.47;823.7,316.1
00011378.png 827.58,259.02;902.19,258.11;900.2,315.8;820.47,316.43
00011411.png 823.77,259.84;899.89,257.69;898.37,315.12;816.16,317.57
00011444.png 823.66,260.87;898.51,260.18;898.97,318.17;816.47,319.56
00011478.png 824.73,263.17;900.51,261.77;899.81,321.63;816.62,323.49
00011511.png 826.68,267.42;902.92,266.49;902.22,326.34;818.8,328.91
00011544.png 831.05,273.76;908.45,272.6;907.76,333.61;822.94,335.48
00011578.png 834.09,280.08;914.51,279.61;914.04,343.43;827.84,344.83
00011611.png 838.39,287.68;919.5,286.75;917.87,352.89;830.74,354.29
00011644.png 841.58,296.66;924.31,295.94;922.65,365.98;832.55,366.22
00011678.png 843.46,303.28;928.78,303.28;925.99,373.97;834.69,374.54
00011711.png 846.79,310.24;932.3,309.77;929.76,381.97;836.13,383.13
00011745.png 849.85,313.82;936.34,313.82;932.5,389.81;839.81,388.92
00011778.png 853.83,315.72;941.2,316.18;938.42,394.2;842.01,393.27
00011811.png 857.21,316.06;947.12,316.6;942.9,395.99;845.26,395.99
00011845.png 862.51,316.27;953.08,317.23;948.33,398.98;850.14,397.55
00011878.png 867.62,316.76;958.69,317.46;954.99,399.2;855.1,398.04
00011911.png 876.21,313.9;968.21,315.77;963.34,399.84;862.07,398.44
00011945.png 880.15,312.41;973.08,313.57;968.22,398.58;866.71,397.18
00011978.png 884.66,309.42;979.44,311.51;974.81,397.22;871.68,394.89
00012012.png 888.96,306.4;983.7,307.33;979.08,395.59;876.02,394.19
00012045.png 892.78,306.86;988.03,307.79;983.16,397.23;878.88,395.6
00012078.png 894.06,305.66;990.01,307.52;984.91,396.72;881.32,394.62
00012112.png 894.93,304.04;992.26,305.44;986.47,396.73;880.56,395.33
