00000033.png 739.41,251.88;1078.38,253.53;1074.26,840.76;719.76,836.69
00002769.png 1254.37,223.71;1417,292.99;1413.42,873.7;1246.32,895.61
00002802.png 1259.56,224.55;1414.56,293.62;1413.52,872.34;1247.48,896.15
00002836.png 1262.77,223;1417.68,294.1;1414.26,874.96;1253.88,897.04
00002869.png 1270.18,227.54;1419.61,298.98;1416.88,876.04;1261.97,897.1
00002902.png 1274.04,233.32;1417.42,306.2;1413.89,881.41;1263.18,904.12
00002936.png 1275.13,237.05;1415.61,310.17;1412.31,886.34;1268.11,907.31
00002969.png 1279.36,241.43;1415.73,315.08;1413.07,891.38;1271.54,911.83
00003003.png 1284.2,239.79;1417.42,315.4;1412.97,892.43;1276.12,913.73
00003036.png 1285.69,237.99;1415.85,315.04;1411.12,893.2;1277.45,913.26
00003069.png 1288.44,237.48;1414.96,314.78;1412.23,892.53;1275.79,914.97
00003103.png 1288.21,235.82;1413.02,313.82;1409.26,893.98;1276.58,916.76
00003136.png 1293.49,235.12;1414.43,314.42;1409.97,894.37;1280.33,917.22
00003169.png 1298.65,233.57;1416.65,312.94;1412.02,892.73;1291.23,913.6
00003203.png 1302.27,230.7;1420.48,312.26;1415.14,893.32;1291.58,915.57
00003236.png 1310.54,234.47;1421.88,316.01;1416.94,895.64;1297.06,917.57
00003269.png 1313.55,237.33;1422.98,319.81;1418.19,900.32;1299.19,923.79
00003303.png 1313.1,242.78;1421.92,324.07;1416.4,904.93;1299.37,928.06
00003336.png 1307.79,244.16;1416.58,325.04;1411.99,904.9;1294.6,928.14
00003370.png 1290.02,244.4;1402.19,325.16;1398.08,906.02;1279.42,927.07
00003403.png 1262.17,248.23;1380.42,328.75;1378.3,908.76;1256.07,930.33
00003436.png 1225.77,257.3;1349.54,335.07;1349.86,914.91;1219.46,937.88
00003470.png 1197.67,263.61;1329.17,339.06;1331.19,918.96;1192.79,943.58
00003503.png 1172.46,266.06;1311.12,341.29;1315.51,922.26;1169.89,948.34
00003536.png 1156.03,265.51;1302.33,338.52;1309.81,919.26;1158.13,943.78
00003570.png 1145.99,265.21;1295.51,335.76;1303.72,913.48;1145.6,940.94
00003603.png 1139.02,256.15;1294.2,325.28;1303.2,904.42;1141.41,930.24
00003636.png 1128.32,247.81;1290.24,318.07;1300.83,899.6;1132.8,926.1
00003670.png 1106.83,246.3;1274.73,313.6;1286.02,893.77;1109.22,923.1
00003703.png 1084.13,248.03;1259.7,312.99;1270.43,891.29;1087.74,921.91
00003737.png 1068.94,247.64;1250.25,311.1;1261.49,888.37;1073,918.68
00003770.png 1054.57,240.05;1241.64,302.82;1254.93,880.74;1063.51,908.73
00003803.png 1047.05,235.72;1239.71,296.97;1252.43,875.9;1057.15,901.8
00003837.png 1039.13,232.73;1239.51,293.13;1254.22,871.23;1045.28,900.22
00003870.png 1033.28,226.08;1238.95,284.23;1255.98,863.09;1041.14,890.85
00003903.png 1027.45,219.14;1241.75,278.19;1258.23,863.92;1037.7,890.4
00003937.png 1011.59,212.71;1235.91,271.04;1255.75,859.83;1021.85,889.51
00003970.png 999.2,210;1229.66,265.4;1250.86,854.97;1012.06,884.35
00004004.png 979.24,200.78;1223.39,255.35;1247.2,852.46;997.63,881.32
00004037.png 950.91,200.89;1204.42,253.21;1229.56,850.47;967.89,883.94
00004070.png 923.71,208.22;1184.27,257.42;1211.93,858.62;939.24,893.24
00004104.png 896.76,213.19;1168.36,260.01;1196.24,863.36;915.23,898.87
00004137.png 886.25,211.51;1163.58,256.03;1191.62,860.36;901.98,894.18
00004170.png 888.78,209.44;1169.78,252.99;1197.85,856.35;907.04,886.55
00004204.png 899.96,207.22;1184.87,250.99;1210.36,851.1;916.41,879.4
00004237.png 906.05,206.59;1194.23,249.68;1220.68,852.11;920.71,879.85
00004270.png 913.91,208.4;1206.62,249.82;1228.85,848.97;926.9,876.58
00004304.png 916.85,209.65;1212.62,249.23;1234,846.96;926,872.34
00004337.png 917.84,208.71;1216.01,246.02;1237.13,842.45;928.7,860.4
00004371.png 914.58,202.5;1220.3,237.64;1240.75,837.87;925.72,858.38
00004404.png 905.63,200.21;1219.29,233.78;1239.07,839.34;917.3,859.57
00004437.png 892.7,199.48;1213.65,229.88;1233.49,835.73;906.07,854.61
00004471.png 891.14,196.73;1214.98,223.46;1236.24,828.19;900.87,848.53
00004504.png 890.8,197.46;1215.24,221.24;1236.81,821.98;903.62,837.9
00004537.png 886.42,195.79;1219.96,217.76;1241.84,825.81;900.09,843.07
00004571.png 888.15,197.95;1221.22,217.63;1242.42,820.57;899.09,843.01
00004604.png 887.72,199.7;1223.76,216.15;1244.71,820.44;897.31,836.84
00004637.png 882.32,195.48;1220.55,209.33;1240.59,812.12;895.9,828.18
00004671.png 876.73,194.95;1216.07,207.48;1236.09,807.17;888.41,824.38
00004704.png 866.44,198.22;1206.18,207.32;1226.36,805.16;877.33,819.35
00004738.png 857.4,198.99;1201.35,207.05;1220.33,807.52;871.66,823.47
00004771.png 854.84,199.56;1199.56,205.04;1220.42,803.54;867.28,819.4
00004804.png 854.64,203.6;1196.84,206.74;1218.29,802.19;863.17,815.96
00004838.png 852.36,205;1193.48,207.57;1212.98,797.99;861.94,808.41
00004871.png 845.91,205.69;1190.6,206.03;1209.07,799.66;853.44,814.5
00004904.png 842.59,206.89;1188.95,206.22;1207.73,803.66;847.41,815.52
00004938.png 834.07,209.71;1181.16,206.67;1198.25,802.16;838.35,813.3
00004971.png 823.76,213.46;1171.61,208.75;1182.39,804.77;825.41,815.07
00005005.png 812.72,217.45;1159.48,211.85;1175.19,807.19;814.78,817.68
00005038.png 800.34,222.89;1146.56,214.96;1160.97,810.06;803.28,817.13
00005071.png 794.31,226.59;1138.32,217.62;1150.29,807.1;796.71,817.8
00005105.png 788.47,231.69;1129.07,220.13;1144.49,809.59;788.09,816.52
00005138.png 789.22,229.7;1130.72,215.31;1141.38,803.95;789.91,811.95
00005171.png 793.71,227.37;1133.05,211.4;1142.23,797.35;793.97,805.95
00005205.png 794.48,223.89;1131.98,206.45;1142.67,791.79;794.98,797.9
00005238.png 793.26,222.18;1129.71,202.54;1138.24,790.42;791.33,795.31
00005271.png 790.68,225.7;1122.61,204.37;1133.23,789.64;790.31,794.49
00005305.png 785.61,228.41;1114.52,205.75;1124.02,787.51;783.93,793.63
00005338.png 786.98,230.08;1112.12,205.59;1121.11,781.12;785.33,783.73
00005372.png 787.13,228.46;1110.06,201.83;1117.8,777.06;787.14,784.75
00005405.png 786.71,230.66;1106.6,201.6;1113.44,777.3;785.91,783.2
00005438.png 780.81,234.33;1097.02,203.52;1105.73,776.99;780.15,783.39
00005472.png 771.71,238.83;1083.53,207.02;1091.78,776.46;771.26,779.94
00005505.png 767.86,240.28;1079.38,206.8;1089.98,777.31;771.62,786.28
00005538.png 769.09,243.65;1076.85,206.98;1090.53,781.63;772.51,787.67
00005572.png 773.67,246.87;1077.77,209.53;1089.59,781.84;777.32,785.64
00005605.png 775.21,247.42;1076.1,208.17;1087.7,776.07;779.45,782.85
00005638.png 772.33,245.74;1072.15,203.69;1083.55,775.21;777.78,781.3
00005672.png 765.64,245.09;1060.23,200.99;1074.18,771.29;771.35,779.56
00005705.png 757.11,247.58;1045.99,201.04;1061.1,768.5;764.91,777.97
00005739.png 745.05,251.79;1029.9,202.78;1048.37,767.42;756.68,778.8
00005772.png 739.1,257.13;1019.12,206.12;1038.06,772.6;749.41,783.64
00005805.png 741,266.82;1015.82,213.69;1035.73,775.1;753.03,787.51
00005839.png 747.99,271.49;1018.34,218.29;1039.1,778.84;760.81,789.33
00005872.png 759.8,280.7;1028.38,225.9;1051.61,785.48;772.97,797.56
00005905.png 768.51,283.21;1033.64,229.19;1053.55,788.99;780.54,795.94
00005939.png 770.77,281.64;1035.03,224.39;1055.78,790.02;783.37,799.03
00005972.png 767.84,283.25;1026.11,225.91;1047.38,786.85;779.28,795.83
00006006.png 758.27,282.92;1014.84,224.41;1037.25,789.24;770.45,799.45
00006039.png 746.06,285.77;995.46,227.48;1018.67,787.71;758.93,797.32
00006072.png 733.27,289.66;979.53,230.16;1002.04,788.42;747.83,799.67
00006106.png 730.61,298.27;970.21,239.73;994.12,789.09;745.59,798.94
00006139.png 720.69,305.01;958.92,243.82;983.07,795.31;736.13,806.98
00006172.png 714.49,308.18;947.91,246.81;973.65,798.74;730.35,810.04
00006206.png 705.04,317.48;931.92,255.87;960.79,803.27;720.44,816.77
00006239.png 702.66,329.34;925.68,267.21;952.08,813.86;718.94,825.75
00006272.png 703.14,337.23;925.07,274.76;949.69,822.83;720.58,834.57
00006306.png 698.3,346.42;915.32,282.72;941.45,830.37;716.25,839.41
00006339.png 693.78,344.72;904.1,280.08;931.08,825.81;710.06,836.71
00006373.png 687.19,339.21;894.75,273.59;921.86,818.28;705.03,830.71
00006406.png 686.54,341.66;887.61,273.49;919.34,815.55;705.89,829.99
00006439.png 682.84,343.52;882.73,274.62;912.56,816.9;703.1,830.81
00006473.png 672.71,348.81;865.74,279.45;898.16,820.38;693.91,833.76
00006506.png 667.77,354.5;857.2,283.12;886.81,824.54;689.36,839.44
00006539.png 666.18,362.11;852.18,289.19;883.57,829.92;688.55,844.89
00006573.png 658.49,366.22;840.59,291.27;872.96,833.08;680.61,848.77
00006606.png 652.05,367;830.99,292.15;862.47,835.16;674.03,853.42
00006639.png 648.66,368.24;824.16,293.71;856.77,842.69;670.71,856.89
00006673.png 642.95,373.65;816.67,297.72;848.13,845.1;666.55,862.7
00006706.png 638.79,380.92;807.67,303.8;837.76,846.91;658.66,864.27
00006740.png 626.68,382.69;793.9,305.04;821.94,850.69;647.2,867.95
00006773.png 615.83,387.02;776.31,309.74;804.53,854.2;633,871.1
00006806.png 602.24,390.3;761.64,309.6;788.56,858.88;618.91,874.4
00006840.png 593.89,389.96;748.24,309.8;775.32,852.2;610.54,871.78
00006873.png 586.88,387.84;741.79,306.04;769.14,849.28;605.35,869.64
00006906.png 582.48,387.4;729,305.03;754.34,844.22;598.83,862.46
00006940.png 572.5,386.66;717.38,303.84;744.46,843.45;589.68,865.43
00006973.png 565.51,387.25;707.31,302.17;733.67,843.04;582.41,866.43
00007007.png 566.19,388.63;704.05,302.58;731.87,845.42;584.2,868.56
00007040.png 569.84,392.89;704.68,306.14;733.23,846.62;588.84,869.96
00007073.png 577.31,394.72;708.77,307.9;738.35,842.93;598.07,867.02
00007107.png 581.88,395.88;711.79,308.14;741.55,842.13;602.68,866.22
00007140.png 592.56,394.66;720.38,308.22;748.83,841.14;612.61,866.57
00007173.png 607.56,396.57;733.73,308.83;762.8,840.75;627.99,865.32
00007207.png 623.11,398.32;749.58,311.12;779.65,838.4;644.74,862.89
00007240.png 644.27,398.68;771.15,313.65;800.41,837.17;664.3,861.38
00007273.png 664.13,398.04;792.75,312.87;821.51,836.56;683.31,859.68
00007307.png 684.47,395.74;817.15,312.91;843.82,835.09;702.6,858.21
00007340.png 705.01,396.05;837.81,314.25;865.06,832.95;721.33,856.01
00007374.png 719.34,396.03;857.97,313.49;884.03,834.26;737.06,856.78
00007407.png 735.55,395;875.87,313.56;900.85,833.92;750.24,851.3
00007440.png 739.5,393.42;887.29,312.39;911.66,836.49;756.41,856.9
00007474.png 740.78,392.7;891.92,313.32;918.25,839.65;757.53,859.32
00007507.png 738.83,396.43;891.63,316.19;917.25,840.14;754.08,861.43
00007540.png 729.37,398.74;885.92,318.3;912.76,845.58;746.06,866.97
00007574.png 719.21,399.35;878.97,321.52;906,850.32;736.19,871.03
00007607.png 709.48,399.67;872.46,323.94;901.59,856.69;727.02,875.08
00007640.png 697.41,404.88;865.48,326.68;894.72,862.42;716.89,878.13
00007674.png 687.82,400.7;860.85,325.46;894.71,860.07;707.66,878.71
00007707.png 685.11,397;860.56,322.08;890.7,860.68;705.87,876.59
00007741.png 683.12,392.45;862.24,316.98;897.03,857.61;704.55,875.63
00007774.png 683.36,383.67;868.36,309.12;901.18,852.71;706.27,871.69
00007807.png 683.49,380.75;870.27,305.28;906.55,851.18;706.85,870.2
00007841.png 682.14,372.21;873.59,298.34;910.37,850.47;707.36,868.23
00007874.png 682.88,370.6;878.45,295.06;915.8,851.81;709.42,866.99
00007907.png 683.88,365.06;880.04,293.01;919.53,845.01;709.02,860.64
00007941.png 676.87,356.28;880.86,281.9;919.04,844.5;703.65,860.19
00007974.png 674.47,351.18;880.01,277.32;918.62,836.35;701.48,850.25
00008008.png 668.9,342.91;883.31,270.09;923.66,835.41;697.28,853.02
00008041.png 671.26,338.89;887.85,267.65;926.22,832.52;698.82,849.46
00008074.png 674.8,333.73;893.25,262.22;934.54,829.85;702.2,848
00008108.png 678.04,323.4;901.58,253.2;943.27,825.53;704.6,841.74
00008141.png 686.97,311.35;920.12,240.7;958.62,817.87;712.69,833.7
00008174.png 696.4,307.15;931.89,238.16;970.31,815.32;722.75,831.89
00008208.png 706.72,303.94;947.8,236.29;985.07,814.04;731.68,829.57
00008241.png 718.13,303.25;964.87,235.36;999.29,816.31;741.35,828.44
00008274.png 724.05,303.02;973.13,237.67;1005.87,814.84;744.96,824.69
00008308.png 720.79,300.98;975.62,236.65;1007.32,820.3;742.38,831.67
00008341.png 712.73,298.97;973.08,235.73;1004.92,822.38;734.6,833.93
00008375.png 704.06,296.14;967.2,234.46;1000.89,820.4;726.19,832.43
00008408.png 691.9,288.34;961.84,228.99;995,822.08;714.36,832.71
00008441.png 687.42,282.63;962.77,223.67;993.98,818.51;709.06,829.63
00008475.png 685.62,277.47;964.5,219.68;997.46,819.12;707.62,828.89
00008508.png 684.78,272.18;967.16,216.62;1001.28,816.69;707.84,826.2
00008541.png 684.55,268.17;972.14,213.99;1004.63,812.1;707.47,825.91
00008575.png 686.07,268.98;974.12,214.67;1005.55,812.57;705.77,819.52
00008608.png 675.46,264.13;971.8,211.27;1001.09,817.03;695.95,826.75
00008641.png 658.12,259.86;959.04,207.74;987.77,811.03;678.64,823.8
00008675.png 643.35,256.52;948.04,206.13;976.42,809.08;665.92,824.26
00008708.png 633.95,251.89;940.96,201.69;971.52,809.73;655.2,822.16
00008742.png 634.39,240.53;949.87,195.11;980.42,804.18;654.76,817.97
00008775.png 645.14,237.82;969.35,193.1;997.64,807.75;666.47,820.51
00008808.png 657.68,237.54;982.82,193.98;1013.15,807.11;677.79,820.23
00008842.png 670.53,238.06;1001.44,196.78;1030.86,811.03;689.7,824.82
00008875.png 671.6,236.39;1005.46,196.84;1036.95,815.6;691.84,827.02
00008908.png 667.23,228.35;1005.19,190.29;1031.47,806.68;685.65,823.52
00008942.png 662.91,220.04;1001.77,184.22;1029.63,799.01;680.61,811.46
00008975.png 660.97,214.17;1003.52,179.51;1030.3,794.67;678.73,812.3
00009009.png 660.35,205.25;1006.9,173.83;1032.67,792.84;675.77,807.74
00009042.png 667.03,200.55;1015.47,171.21;1038.27,789.31;681.3,802.22
00009075.png 668.03,195.18;1020.03,167.5;1041.24,787.75;680.16,800.52
00009109.png 673.54,190.54;1026.72,165.61;1045.79,786.48;684.93,797.75
00009142.png 683.53,190.57;1035.65,167.81;1055.81,784.28;692.78,798.68
00009175.png 693.33,193.66;1047.5,172.8;1067.06,789.87;701.59,803.82
00009209.png 697.72,202.52;1053.39,183.18;1070.78,801.21;704.82,814.51
00009242.png 701.96,211.3;1056.85,192.41;1077.43,808.07;710.32,823.45
00009275.png 707.29,218.24;1065.11,200.07;1085.18,820.48;715.58,833.64
00009309.png 710.87,219.23;1070.26,201.98;1093.17,821.14;721.81,838.05
00009342.png 715.02,222.46;1074.48,204.27;1102.3,827.03;725.92,840.06
00009376.png 718.55,223.49;1079.7,204.02;1111.51,827.32;733.97,842.67
00009409.png 721.3,225.19;1085.48,205.18;1115.91,829.17;739.08,850.92
00009442.png 715.04,225.62;1081.39,203.34;1121.22,834.76;736.45,857.69
00009476.png 709.37,225.18;1077.16,202.58;1117.14,833.64;733.43,858.67
00009509.png 701.63,228.11;1064.87,203.64;1107.3,828.55;727.14,856.49
00009542.png 704.3,233.44;1063.12,208.19;1110.95,825.62;731.68,851.1
00009576.png 704.05,231.58;1064.81,204.32;1113.71,820.72;734.48,854.89
00009609.png 710.54,232.82;1065.3,204.89;1122.14,810.69;743.21,845.06
00009642.png 719.61,238.47;1072.01,209.39;1133.6,811.84;753.91,846.45
00009676.png 733.09,245.49;1076.62,216.01;1141.5,805.17;767.42,836.44
00009709.png 736.6,244.74;1079.11,215.98;1145.51,796.49;771.66,835.09
00009743.png 736.56,240.35;1077.97,212.03;1147.75,789.56;768.77,825.29
00009776.png 739.45,226.29;1078.52,200.14;1145.71,766.51;769.47,803.01
00009809.png 736,224.13;1072,201.73;1131,758.4;756.84,789.31
00009843.png 726.86,227.22;1059.64,208.51;1110.08,756.15;739.49,785.11
00009876.png 712.73,225.63;1042.35,211.65;1083.24,747.27;712.83,766.27
00009909.png 713.71,234.56;1035.49,224.2;1067.64,743.62;704.48,761.92
00009943.png 718.24,262;1026.93,255.86;1050.03,754.11;697.28,765.5
00009976.png 734.41,271.73;1035.42,267.29;1055.74,747.6;711.6,754.92
00010010.png 754.53,267.71;1048.13,263.67;1067.13,728.82;732.78,730.27
00010043.png 776.65,267.41;1066.42,263.46;1087.01,715.17;753.82,718.36
00010076.png 785.63,270.53;1075.83,265.32;1097.32,711.95;764.02,720.29
00010110.png 787.75,277.55;1076.33,271.81;1102.15,709.22;764.92,717.28
00010143.png 785.28,281.84;1069.4,275.69;1096.98,704.75;763.08,713.81
00010176.png 780.1,277.05;1064.27,269.45;1091.28,688.44;761.3,699.14
00010210.png 784.81,262.51;1068.83,255.18;1103.25,669.47;767.51,681.18
00010243.png 799.07,259.98;1078.35,252.64;1114.23,653.01;785.94,661.41
00010276.png 807.58,258.37;1087.1,250.61;1127.9,644.12;797.88,652.8
00010310.png 807.34,260.89;1089.11,252.26;1134.25,644.33;799.48,660.2
00010343.png 801.55,275.75;1084.76,265.72;1131.88,653.71;795.01,670.41
00010377.png 800.47,304.6;1082.25,293.9;1132.51,675.96;796.03,694.25
00010410.png 797.02,317.43;1078.4,304.65;1133.73,678.44;793.15,699.67
00010443.png 783.84,314.75;1067.79,301.92;1126.71,674.28;778.06,695.93
00010477.png 777.15,295.9;1065.42,281.75;1122.53,646.56;774.42,670.03
00010510.png 777.73,280.99;1066.42,267.51;1127.77,626.18;774.93,647.8
00010543.png 778.35,263.11;1068.56,248.53;1133.62,601.66;776.35,627.13
00010577.png 776.88,251.94;1068.31,236.93;1136.48,590.06;775.28,611.19
00010610.png 774.29,241.09;1067.27,226.03;1135.5,569.91;773.71,591.68
00010643.png 772.56,229.78;1065.28,213.9;1136.06,551.79;772.9,577.67
00010677.png 771.02,222.53;1063.69,206.95;1134.62,538.6;771.4,565.75
00010710.png 766.3,214.53;1060.01,198.69;1131.77,521.13;766.54,547.56
00010744.png 764.72,204.97;1062.48,187.96;1137.76,504.8;766.52,531.24
00010777.png 769.51,191.74;1067.46,174.65;1147.62,487.25;770.8,513.93
00010810.png 767.07,180.36;1066.34,163.62;1146.19,463.2;769,490.64
00010844.png 765.35,173.26;1066.71,156.62;1146.76,451.57;762.32,475.26
00010877.png 758.93,169.83;1061.38,153.7;1139.83,445.94;752.83,467.39
00010910.png 760.39,164.95;1063.49,150.12;1136.49,430;750.73,452.15
00010944.png 768.88,162;1071.2,148.17;1143.32,422.24;756.62,442.13
00010977.png 782.85,160.53;1082.4,149.14;1149.77,412.82;767.8,432.49
00011011.png 792.09,167.58;1088.22,157.23;1153.88,413.31;776.01,429.88
00011044.png 800.2,177.39;1095.6,169.31;1157.02,412.91;778.97,427.26
00011077.png 804.87,176.46;1097.17,169.3;1156.13,401.7;779.24,414.11
00011111.png 806.26,183.78;1096.47,177.27;1152.29,401.01;776.68,414.21
00011144.png 801.62,196.36;1088.18,190.84;1137.76,404.13;767.77,414.83
00011177.png 802.88,209.78;1085.34,203.91;1126.71,409.96;763.9,423.07
00011211.png 805.85,223.23;1086.75,216.48;1123.65,414.34;762.01,424.73
00011244.png 816.16,230.32;1092.46,224.45;1121.19,417.03;768.63,428.77
00011277.png 822.77,238.43;1096.67,231.52;1124.03,422.73;773.18,433.08
00011311.png 829.59,258.59;1102.46,252.24;1121.51,445.55;771.85,453.91
00011344.png 838.47,263.95;1115.2,257.66;1133.02,454.32;776.68,464.64
00011378.png 847.63,271.99;1131.24,266.76;1144.41,473.28;779.73,476.4
00011411.png 853.38,267.08;1139.04,263.02;1149.99,470.5;781.62,474.39
00011444.png 861.05,258.75;1145.59,255.57;1151.42,463.31;783.96,465.96
00011478.png 872.36,243.99;1159.07,240.89;1157.44,447.93;787.6,449.58
00011511.png 885.03,233.24;1174.88,231.43;1167.41,441.62;793.3,439.27
00011544.png 905.41,226.84;1195.05,226.15;1175.21,435.65;803.51,434.27
00011578.png 935.02,220.61;1222.95,223.03;1189.78,428.38;822.18,423.55
00011611.png 948.79,211.81;1236.94,213.1;1186.85,418.3;822.18,410.71
00011644.png 948.39,201.47;1232.32,203.79;1163.94,406.9;806.84,395.85
00011678.png 942.2,200.45;1224.6,205.93;1136.21,410.71;782.25,395
