00000033.png 691.51,250.09;1375.4,259.59;1362.36,745.55;681.27,727.22
00002802.png 501.51,631.86;960.11,120.28;1317.91,444.9;862.48,956.4
00002836.png 499.43,635.45;948.82,120.04;1311.18,433.95;866.14,952.29
00002869.png 498.97,638.26;939.14,113.01;1306.36,423.06;870.99,949.47
00002902.png 499.77,639.82;930.65,106.49;1303.15,411.19;876.54,942.77
00002936.png 501.04,641.64;924.83,102.32;1302.18,402.24;881.37,939.11
00002969.png 503.27,644.69;919.18,99.39;1300.55,393.98;887.19,935.59
00003003.png 505.48,647.58;914.86,98.31;1299.45,387.32;894.31,934.49
00003036.png 509.18,651.11;911.68,96.96;1298.66,381.14;900.69,933.4
00003069.png 512.39,656.94;909.61,96.97;1299.96,376.1;909.24,933.8
00003103.png 517.85,661.81;906.29,97.61;1301.21,372.44;916.84,934.64
00003136.png 524.05,668.26;904.75,100.5;1303.36,369.46;924.81,936.38
00003169.png 527.61,672.54;904.3,100.72;1304.67,366.4;931.4,938.26
00003203.png 533.82,678.91;902.93,100.55;1309.05,363.21;942.39,939.27
00003236.png 540.95,685.5;902.46,103.75;1311.28,359.37;951.75,940.71
00003269.png 546.83,693.77;900.78,104.79;1313.77,357.66;961.45,945.91
00003303.png 553.54,699.75;901.38,109.62;1315.17,354.52;969.58,945.98
00003336.png 560.49,704.89;899.97,113.65;1317.05,353.18;978.04,946.62
00003370.png 564.54,712.28;898.88,113.32;1319.17,349.43;986.86,948.96
00003403.png 572.12,717.88;897.88,117.26;1321.47,347.62;995.71,949.53
00003436.png 575.85,723.39;897.23,118.93;1323.23,344.73;1004.33,950.52
00003470.png 583.05,728.84;895.29,121.08;1323.93,341.06;1012.31,951.18
00003503.png 588.22,733.55;892.77,121.48;1323.89,335.66;1020.36,950.67
00003536.png nan,nan;nan,nan;nan,nan;nan,nan
00003570.png 594.82,741.8;882.71,121.22;1320.35,324.27;1033.14,947.54
00003603.png 598.03,744.78;877.5,118.72;1317.93,317.46;1037.66,944.78
00003636.png 599.41,746.05;872.07,117.19;1315.02,310.75;1042.49,941.15
00003670.png 600.88,747.65;868.82,116.48;1313.78,306.35;1046.04,939.38
00003703.png 603.14,749.45;863.31,113.22;1312.36,299.28;1051.57,937.17
00003737.png 606.04,751.71;859.61,114.05;1308.69,293.07;1055.12,932.21
00003770.png 607.67,755.35;854.97,113.46;1307.2,287.44;1061.41,931.31
00003803.png 610.61,760.73;851.07,115.17;1304.47,283.07;1065.81,930.08
00003837.png 614.47,763.98;844.77,116.17;1299.96,279.79;1070.56,928.21
00003870.png 616.71,768.35;838.7,117.92;1298.1,274.81;1077.27,927.18
00003903.png 619.8,774.56;833.65,118.6;1295.14,269.92;1082.4,926.14
00003937.png 624.57,777.79;827.42,120.89;1291.2,264.4;1088.34,923.52
00003970.png 628.6,781.48;822.63,120.08;1289.55,255.93;1097.14,920.38
00004004.png 633.65,783.41;819.23,118.56;1287.79,247.09;1103.12,914.71
00004037.png 639.37,784.99;813.89,115.4;1286.89,239.55;1111.93,909.98
00004070.png 644.31,786.03;810.49,116.1;1283.44,233.66;1117.86,906.93
00004104.png 646.67,787.18;807.04,115.82;1282.65,227.32;1122.64,904.07
00004137.png 648.8,792.44;801.92,117.33;1279.38,225.87;1126.13,902.79
00004170.png 649.5,797.44;798.58,120.72;1276.02,224.75;1128.21,903.93
00004204.png 651.07,799.14;794.7,122.02;1273.31,223.88;1129.4,903.82
00004237.png 652.46,803.95;791.87,124.58;1270.64,222.07;1132.09,904.07
00004270.png 655.07,808.11;787.5,127.73;1267.37,222.14;1134.09,902.84
00004304.png 655.25,811.69;783.01,129.89;1264.87,219.64;1136.58,904.81
00004337.png 656.38,814.37;778.69,130.35;1261.46,216.73;1139.71,903.01
00004371.png 659.47,816.22;774.23,131.07;1257.16,211.37;1142.71,899.4
00004404.png 663.43,818.64;769.71,132.95;1253.79,208.7;1147.22,896.82
00004437.png 665.13,823.06;766.43,134.11;1251.79,205.04;1151.45,896.2
00004471.png 669.66,825.68;762.11,136.37;1249.58,201.56;1157.22,894.8
00004504.png 673.7,828.98;756.64,136.33;1246.53,195.51;1163.27,891.91
00004537.png 676.47,831.12;752.87,136.24;1243.27,189.96;1167.58,886.93
00004571.png 679.53,832.91;747.15,138.29;1238.85,185.63;1171.97,884.69
00004604.png 683.24,835.85;741.99,139.58;1233.67,180.93;1175.13,880.3
00004637.png 685.49,839.43;736.33,141.66;1227.65,176.78;1177.82,877.49
00004671.png 688.5,843.18;732.01,144.86;1223.57,175.04;1181.82,875.73
00004704.png 690.08,848.68;726.11,149.67;1217.99,173.63;1185.14,874.45
00004738.png 691.38,851.22;723.02,153.26;1215.03,173.14;1185.73,873.53
00004771.png 693.63,856.48;718.22,159.06;1210.14,174.34;1188.3,873.85
00004804.png 697.55,861.12;712,163.62;1202.71,174.52;1189.76,873.85
00004838.png 696.76,865.9;705.58,169.06;1196.55,174.23;1189.93,872.55
00004871.png 697.58,869.8;697.83,171.92;1189.5,172.13;1190.44,869.88
00004904.png 696.58,870.82;689.66,173.92;1179.17,168.47;1188.8,866.58
00004938.png 692.8,871.51;680.45,174.96;1170.25,165.49;1187.3,862.63
00004971.png 691.37,873.84;668.63,175.36;1161.2,159.69;1184.87,859.11
00005005.png 689.51,874.04;659.9,175.22;1151.4,157.24;1176.89,852.26
00005038.png 687.68,874.41;647.55,176.14;1140.47,151;1180.61,846.38
00005071.png 685.4,876.27;639.46,179.06;1130.07,147.62;1178.76,842.05
00005105.png 687.04,878.98;630.56,179.95;1121.2,143.54;1178.03,838.28
00005138.png 685.81,881.12;620.34,184.14;1111.92,140.69;1177.44,834.24
00005171.png 685.91,885.56;613.39,190.29;1101.69,141.02;1176.3,832.4
00005205.png 687.79,889.64;603.09,195.05;1092.61,139.73;1175.48,830.23
00005238.png 684.62,891.78;596.96,197.31;1085.34,138.05;1174.34,828
00005271.png 684.04,894.62;587.84,201.72;1074.87,136.26;1173.26,824
00005305.png 684.42,896.34;578.75,205.2;1064.04,134.9;1171.21,820.59
00005338.png 684.83,899.28;569.29,210;1056.81,134.01;1170.04,816.64
00005372.png 684.21,902.83;561.91,213.39;1048.18,132.31;1168.71,816.43
00005405.png 683.67,906.19;552.38,216.9;1039.21,129.34;1167.94,812.11
00005438.png 682.11,907.66;544.42,220.58;1028.22,128.56;1164.91,808.04
00005472.png 680.51,911.4;535.87,225.2;1018.78,129.61;1161.98,807.32
00005505.png 677.24,916.13;526.7,231.36;1009.38,130.54;1158.62,806.13
00005538.png 674.37,922.12;518.86,236.75;998.86,132.92;1155.86,807.12
00005572.png 671.31,927.07;508.46,243.49;989.27,134.75;1151.02,809.52
00005605.png 669.2,934.56;499.52,252.47;978.39,140.11;1146.5,808.62
00005638.png 666.42,942.97;490.83,260.59;969.83,142.93;1145.44,811.26
00005672.png 668.76,947.57;482.96,268.43;961.47,146.15;1144.65,813.62
00005705.png 668.4,953.54;476.57,275.93;954.31,147.95;1143.94,812.25
00005739.png 670.69,958.57;470.19,282.45;945.74,147.46;1145.63,810.95
00005772.png 673.14,960.07;467.06,286;939.77,147.5;1145.73,806.92
00005805.png 676.88,961.9;461.22,289.08;933.65,144.8;1148.46,804.03
00005839.png 683.24,961.47;458.95,294.27;928.89,143.68;1150.46,797.85
00005872.png 688.07,964.84;456.88,298.43;925.15,143.5;1155.03,794.32
00005905.png 694.19,966.97;456.3,303.33;923.08,143.94;1158.64,792.79
00005939.png 697.7,968.29;454.86,307.84;919.37,143.91;1161.62,790.75
00005972.png 701.62,969.5;451.72,313.35;915.5,144.68;1163.92,788.26
00006006.png 705.37,971.52;449.36,317.58;911.05,144.16;1165.02,785.94
00006039.png 709.11,972.85;447.05,319.74;907.17,143.3;1165.39,782.65
00006072.png 713.78,970.83;445.26,321.19;902.55,139.69;1168.98,777.2
00006106.png 718.74,969.4;444.4,322.21;900.16,136.53;1172.07,770.05
00006139.png 724.25,966.4;439.79,322.2;895.3,129.75;1173.85,761.22
00006172.png 728.77,963.52;438.45,324.38;891.2,126.12;1176.38,754.17
00006206.png 734.26,960.43;434.96,323.89;884.88,121.55;1178.84,746.18
00006239.png 739.47,959.74;432.66,325.73;881.08,117.54;1181.74,740.32
00006272.png 742.82,959.02;430.76,327.32;878.41,115.82;1183.72,735.19
00006306.png 747.05,957.72;427.05,329.22;872.97,111.98;1185.94,728.94
00006339.png 752.92,954.4;424.94,330.87;866.89,107.79;1187.36,724.89
00006373.png 754.57,955.62;421.82,333.95;862.34,106.81;1189.53,718.69
00006406.png 759.05,955.69;418.05,338.19;856.61,106.19;1190.26,713
00006439.png 762.5,956.91;414.65,342.1;851.03,105.66;1191.64,710.08
00006473.png 767.3,958.51;412.89,347.04;845.53,106.07;1192.97,705.91
00006506.png 770.88,959.58;409.27,351.51;839.97,105.18;1194.96,702.15
00006539.png 776.73,958.92;405.56,355.11;833.69,101.74;1195.67,694.47
00006573.png 781.03,956.29;401.03,359.11;826.7,99.38;1198.04,687.6
00006606.png 786.04,955.41;398.34,360.84;820.04,96.38;1199.47,680.78
00006639.png 788.94,953.63;393.18,366.39;810.59,95.38;1198.88,674.63
00006673.png 792.88,951.48;387.83,368.86;803.86,92.48;1198.89,667.34
00006706.png 796.55,949.8;384.09,373.05;794.72,91.12;1196.84,659.92
00006740.png 800.92,946.15;380.05,375.6;787.97,88.36;1197.7,653.15
00006773.png 804.88,946.19;376.21,379.03;782.36,85.33;1199.98,646.02
00006806.png 809.58,945;376.04,381.6;777.99,84.64;1201.21,641.52
00006840.png 814.42,943.01;373.67,386.18;771.45,83.04;1201.03,635.19
00006873.png 818.09,944.41;367.26,391.85;764.1,81.15;1203.57,629.2
00006906.png 822.48,944.73;364,397.6;756.71,83.15;1202.6,624.59
00006940.png 825.56,944.71;359.76,404.34;746.72,84.89;1199.52,620.86
00006973.png 828.14,947.72;354.85,412.54;738.27,86.91;1199.43,618.2
00007007.png 830.08,949.95;350.31,421.56;730.35,91.7;1197.2,615.93
00007040.png 833.29,957.05;345.61,432.02;723,96.44;1196.9,613.96
00007073.png 837.57,959.29;343.44,441.28;716.1,102.34;1197.13,614.86
00007107.png 842.65,961.35;340.65,448.06;710.48,104.76;1197.64,612.94
00007140.png 845.54,963.85;338.84,456.85;704.94,107.76;1198.47,610.32
00007173.png 849.57,964.82;338.02,461.79;698.9,109.67;1197.95,607.52
00007207.png 852.72,965.71;335.29,469.34;693.96,113.52;1197.43,603.97
00007240.png 856.66,968.06;334.64,476.38;686.68,118.15;1197.62,602.28
00007273.png 860.58,968.54;331.55,481.75;682.06,116.57;1198.04,598.93
00007307.png 863.63,968.66;331.2,488.25;678.62,121.18;1199.16,597.81
00007340.png 870,973.11;330.52,497.39;675.23,126.15;1199.87,597.69
00007374.png 875.98,976.1;331.28,506.12;669.78,130.59;1200.96,594.77
00007407.png 882.89,975.46;331.79,513.73;665.89,134.6;1201.05,591.04
00007440.png 891.49,977.49;333.76,522.33;663.18,137.28;1205.59,586.76
00007474.png 901.4,977.2;337.26,530.12;659.8,140.77;1210.41,582.62
00007507.png 909.08,977.62;340.64,538.58;656.67,146.79;1211.34,578.95
00007540.png 916.26,978.39;341.14,550.26;652.58,150.8;1214.85,576.15
00007574.png 923.99,979.59;342.82,559.45;647.93,158.75;1214.87,572.61
00007607.png 931.91,981.43;343.65,569.92;642.48,163.03;1216.01,570.22
00007640.png 937.63,980.31;345.29,577.35;636.95,167.13;1215.55,565.7
00007674.png 944.15,978.17;345.45,584.45;631.6,171.7;1214.14,559.78
00007707.png 949.02,975.21;344.7,588.9;625.76,173.1;1214.51,553.33
00007741.png 954.54,973.53;345.14,598.85;618.39,177.72;1211.07,548.78
00007774.png 960.94,972.6;345.52,610.28;611.86,185.37;1210.61,542.89
00007807.png 968.75,970.64;346.37,617.89;605.03,187.63;1210.78,537.15
00007841.png 973.18,968.76;348.1,623.79;601.21,191.24;1210.62,532.4
00007874.png 981.76,966.06;349.56,633.58;593.98,194.28;1210.59,524.68
00007907.png 991.1,958.11;352.89,639.15;588.74,196.23;1212.12,514.78
00007941.png 1001.98,948.01;358.13,641.07;584.68,194.03;1212.54,499.83
00007974.png 1014.04,940.2;363.81,645.12;581.09,192.5;1216.84,487.4
00008008.png 1023.46,929.55;367.76,647;576.95,190.72;1217.54,473.76
00008041.png 1033.09,920.02;373.27,649.05;574.54,188.78;1221.33,461.86
00008074.png 1040.73,913.84;376.56,652.64;571.19,188.29;1224.16,452.15
00008108.png 1048.09,908.26;379.91,655.29;568.3,188.43;1224.39,444.52
00008141.png 1053.14,905.67;382.78,660.54;564.26,190.68;1223.86,439.11
00008174.png 1057.49,904.52;383.14,666.11;559.44,194.75;1223.95,435.15
00008208.png 1062.75,906.84;383.13,674.14;556.52,199.37;1224.35,433.64
00008241.png 1066.07,907.69;385.42,683.34;552.03,207.75;1220.95,433.74
00008274.png 1069.21,910.57;385.33,695.16;546.88,217.41;1218.71,435.26
00008308.png 1071.32,915.03;385.65,706.4;540.94,227.92;1215.33,437.31
00008341.png 1074.06,916.63;385.41,714;537.29,232.04;1213.47,437.12
00008375.png 1077.42,917.59;386.59,723.5;533.02,241.25;1209.09,435.78
00008408.png 1082.66,915.91;387.93,731.36;526.97,247.13;1208.43,432.73
00008441.png 1087.92,910.21;391.96,737.15;523.77,251.92;1206.51,427.37
00008475.png 1095.16,903.66;397.93,742.44;522.13,254.96;1205.99,419.14
00008508.png 1105.09,895.91;405.23,744.46;522.19,254.58;1210.61,409.52
00008541.png 1113.99,887.67;414.52,744.6;523.88,254.78;1211.47,399.21
00008575.png 1124.58,875.28;425.63,744.57;525.42,254.11;1214.88,387.06
00008608.png 1135.82,866.73;434.27,743.03;527.31,250.07;1220.57,374.96
00008641.png 1144.88,854.64;444.6,742.52;530.45,249.9;1223.53,365.13
00008675.png 1155.48,847.09;453.51,743.21;532.82,249.14;1228.56,355.88
00008708.png 1164.61,837.71;463.07,742.39;536.72,249.09;1231.7,345.96
00008742.png 1175.08,830.13;474.51,742.87;540.66,250.51;1236.98,339.1
00008775.png 1184.22,825.27;483.22,744.91;544.29,252.36;1240.91,333.6
00008808.png 1191.46,821.01;490.38,747.16;545.6,256.52;1241.25,328.04
00008842.png 1197.26,815.65;496.78,752.09;545.46,260.11;1241.88,324.01
00008875.png 1200.33,812.72;499.75,753.98;544.58,262.06;1241.3,319.98
00008908.png 1205.15,809.88;500.69,759.99;540.65,265.01;1238.27,314.33
00008942.png 1207.86,806.82;502.44,765.36;536,269.66;1236.7,311.15
00008975.png 1208.19,803.25;503.28,770.46;532.15,273.82;1230.73,308.94
00009009.png 1206.23,802.96;501.97,775.42;525.09,279.11;1225.08,307.52
00009042.png 1204.7,803.88;498.86,782.45;518.74,284.73;1220.28,306.87
00009075.png 1202.76,804.82;497.36,787.49;514.39,291.82;1213.55,309.8
00009109.png 1204.35,807.41;493.3,795.4;507.96,295.33;1211.4,309.6
00009142.png 1201.05,809.33;491.52,800.57;503.56,300.83;1207.48,312.34
00009175.png 1199.51,810.66;489.57,803.03;499.6,304.57;1203.33,313.64
00009209.png 1196.29,810.92;487.59,806.04;497.38,307.57;1198.82,315.16
00009242.png 1195.66,808.89;486.55,806.23;495.29,307.32;1197.35,313.43
00009275.png 1194.79,807.77;484.19,806.53;493.57,306.89;1196.62,311.96
00009309.png 1194.14,807.33;485.44,804.26;493.73,306.51;1195.4,311.64
00009342.png 1194.84,806.13;485.21,802.48;493.36,304.69;1196.89,310.24
00009376.png 1193.06,806.92;481.06,802.05;492.21,301.55;1196.78,310.05
00009409.png 1191.39,806.75;481.93,800.33;492.41,302.23;1194.79,311.84
00009442.png 1188.42,808.78;478.77,797.23;492.81,297.67;1195.72,312.2
00009476.png 1184.84,811.59;475.37,792.35;493.63,293.27;1197.96,315.46
00009509.png 1182.41,816.67;471.76,785.32;501.69,286.23;1204.86,320.09
00009542.png 1178.08,820.32;470.56,779.26;505.07,282.17;1205.52,326.21
00009576.png 1171.39,828.47;466.45,772.85;511.68,276.45;1210.78,335.04
00009609.png 1162.81,839.65;458.82,767.84;516.82,271.74;1214.35,346.87
00009642.png 1151.2,849.08;450.16,757.84;520.25,266.07;1213.57,360.43
00009676.png 1138.72,860.72;438.39,751.41;523.78,258.19;1215.31,371.09
00009709.png 1126.78,871.57;428.59,739.9;528.33,250.84;1214.05,382.51
00009743.png 1112.46,878.78;416.77,732.6;529.47,245.5;1213.76,395.34
00009776.png 1096.96,884.71;404.54,722.04;528.53,237.79;1209.64,403.63
00009809.png 1080.44,890.57;392.62,712.24;527.21,229.42;1203.74,412.26
00009843.png 1068.03,897.62;381.26,705.77;525.43,224;1200.87,419.92
00009876.png 1054.36,902.22;370.46,697.22;526.71,218.7;1196.53,427.66
00009909.png 1045.46,904.34;364.36,691.35;525.34,215.07;1193.52,432.37
00009943.png 1032.29,907.19;354.63,682.93;524.99,209.25;1188.64,438.29
00009976.png 1020.15,911.25;346.17,672.31;526.98,201.09;1184.05,444.47
00010010.png 1006.85,912.91;336.49,661.7;525.64,194.25;1179.93,449.47
00010043.png 997.28,916.12;328.93,654.48;527.59,188.94;1178.7,455.17
00010076.png 986.53,917.39;323.56,645.48;528.81,182.89;1175.49,459.78
00010110.png 976.71,916.81;319.07,634.32;530.34,175.31;1172.33,463.63
00010143.png 966.26,917.03;311.71,622.34;531.45,167.77;1168.85,467.16
00010176.png 955.47,916.33;305.09,612.6;531.72,161.1;1166.02,470.29
00010210.png 945.47,918.08;301.02,602.89;537.08,154.62;1163.99,475.4
00010243.png 934.84,920.7;296.39,594.39;540.17,151.43;1162.71,481.08
00010276.png 928.33,925.35;293.06,587.07;546.25,146.7;1162.44,489.15
00010310.png 919.59,928.72;291.48,578.9;552.17,144.51;1160.68,497.75
00010343.png 910.59,934.7;289.84,571.99;558.81,143.54;1159.38,508.05
00010377.png 901.31,937.87;288.28,564.26;565.09,141.31;1159.43,516.64
00010410.png 892.32,938.74;285.84,556.06;570.8,135.22;1157.93,522.21
00010443.png 886.52,939.85;283.62,547.95;573.65,133.35;1155.74,525.72
00010477.png 879.61,937.43;282.78,538.22;579.23,126.89;1155.68,529.58
00010510.png 872.32,938.5;281.98,528.38;585.97,120.63;1156.32,532.52
00010543.png 866.66,935.22;282.62,516.37;591.31,114.71;1154.99,533.91
00010577.png 860.2,931.6;280.69,506.52;595.68,109.12;1153.71,536.08
00010610.png 853.42,933.12;281.74,497.67;601.45,104.13;1154.73,539.6
00010643.png 848.2,933.03;281.49,489.51;609.41,100.91;1154.21,546.23
00010677.png 842.42,936.37;283.42,485.09;615.93,101.29;1154.78,553.69
00010710.png 837.12,940.62;285.01,479;623.55,100.33;1155.72,561.25
00010744.png 832.92,943.56;288.97,474.06;632.62,101;1156.67,569.29
00010777.png 831.19,946.18;293.41,466.81;643.65,99.15;1161,575.2
00010810.png 829.16,947.47;299.52,461.02;654.38,99.98;1165.42,582.38
00010844.png 828.78,948.22;308.61,454.43;668.38,97.69;1169.8,588.76
00010877.png 828.92,949.73;315.34,447.61;680.49,96.94;1176.68,594.86
00010910.png 827.78,950.86;323.14,439.35;693,94.15;1181.39,599.92
00010944.png 827.52,948.31;328.87,432.67;702.11,91.79;1183.09,603.66
00010977.png 825.15,947.28;335.65,424.68;713.23,90.61;1186.37,608.31
00011011.png 822.83,948.68;342.61,416.44;725.54,88.04;1190.91,613.25
00011044.png 822.14,948.48;350.1,410.12;737.56,87.62;1193.35,620.04
00011077.png 817.47,950.46;355.05,403.58;747.72,87.42;1195.95,626.32
00011111.png 814.51,954.08;360.83,398.9;759.79,87.68;1199.48,636.61
00011144.png 810.36,956.34;367.16,392.65;770.67,90.84;1201.37,645.64
00011177.png 806.18,959.73;371.87,389.82;780.78,92.82;1202.22,656.28
00011211.png 800.45,963.83;376.46,385.04;790.12,95.43;1202.12,664.94
00011244.png 795.08,965.18;382.12,380.43;799.18,100.29;1199.81,673.91
00011277.png 789.13,963.87;387.34,372;809.45,98.49;1199.85,680.48
00011311.png 782.8,961.36;391.48,362.89;819.33,97.39;1198.18,686.67
00011344.png 776.01,959.41;394.71,352.98;826.64,94.5;1198.15,691.39
00011378.png 770.07,953.05;398.68,342.16;833.65,90;1195.21,692.22
00011411.png 763.66,946.62;399.76,329.08;840.7,83.04;1193.54,691.61
00011444.png 755.58,942.82;401.24,319.42;845.65,79.9;1189.01,694.88
00011478.png 750.89,940.03;400.91,312.1;847.09,77.43;1187.82,697.44
00011511.png 743.89,935.89;402.25,303.82;853.03,72.83;1183.24,696.73
00011544.png 738.42,934.29;404.44,296.34;858.37,70.27;1180.58,699.35
00011578.png 733.79,932.33;407.27,290.95;865.46,72.03;1177.54,703.83
00011611.png 727.44,933.29;411.26,286.45;872,74.43;1176.72,710.85
00011644.png 722.77,934.31;416.59,281.28;880.67,75.86;1176.9,718.69
00011678.png 721.02,930.8;423.82,276.11;888.87,78.2;1175.97,723.1
00011711.png 717.22,932.39;431.04,271.91;899.69,81.14;1176.61,730.66
00011745.png 713.31,931.68;440.06,264.46;912.82,81.31;1178.59,737.79
00011778.png 711.17,927.82;451.72,256.13;929.46,83.03;1180.83,744.36
00011811.png 710.57,925.57;465.56,248.61;944.93,83.96;1183.75,751.5
