00000033.png 702.45,362.55;1507.17,363.71;1488.13,917.74;708.84,905.26
00001201.png 684.77,410.08;1556.23,412.75;1493.24,934.15;714.45,923.48
00001234.png 676.39,388.78;1556.91,393.48;1486.78,923.3;707.55,907.62
00001267.png 676.24,377.84;1559.85,383.82;1488.76,907.08;709.46,894.97
00001301.png 671.97,363.49;1564.76,372.03;1490.15,896.25;705.75,882.58
00001334.png 666.21,347.09;1570.4,358.8;1490.37,886.67;701.51,872.85
00001368.png 662.72,338.74;1570.38,352.68;1486.57,877.87;697.71,861.77
00001401.png 657.28,330.14;1569.53,347.07;1482.6,871.4;694.47,853.66
00001434.png 652.1,321.31;1569.12,342.13;1476.79,865.47;686.88,844.59
00001468.png 651.04,316.27;1569.46,341.55;1473.64,861.85;683.52,837.84
00001501.png 649.26,313.77;1569.61,342.51;1469.93,859.63;682.21,833.07
00001534.png 650.74,312.83;1575.87,345.16;1471.62,861.93;680.09,832.74
00001568.png 653.73,315.55;1585.14,352.12;1474.43,866.18;682.09,832.92
00001601.png 655.08,317.08;1588.55,355.62;1475.19,867.74;682.31,832.46
00001634.png 650.39,316.61;1594.01,358.33;1476.06,873.25;678.48,835.54
00001668.png 646.28,316.39;1592.09,360.64;1471.82,872.21;674.04,834.4
00001701.png 640.87,316.32;1589.75,362.27;1467.98,873.03;667.76,834.16
00001735.png 635.43,315.74;1583.92,362.77;1460.73,869.12;663.03,830.36
00001768.png 629.51,314.58;1578.47,363.86;1454.02,867.8;658.13,828.76
00001801.png 624.68,316.56;1574.97,366.93;1449.66,867.08;652.97,827.42
00001835.png 619.56,319.51;1571.34,370.5;1443.57,867.2;649.47,827.01
00001868.png 616.93,323.67;1565.38,375.09;1437.22,866.13;645.87,825.23
00001901.png 612.78,328.61;1562.6,381.61;1433.42,869.12;642.29,827.37
00001935.png 610.39,335.8;1562.33,390.02;1430.9,873.55;640.45,831.55
00001968.png 609.4,344.41;1560.04,399.05;1427.3,876.97;639.24,834.9
00002002.png 608.36,350.31;1559.79,408.37;1425.56,881.88;637.3,839.46
00002035.png 606.26,359;1558.46,417;1426,891.95;634.31,844.92
00002068.png 607.5,373.12;1559.94,433.7;1422.02,897.41;635.7,851.03
00002102.png 606.26,380.94;1560.02,442.08;1424.44,907.62;634.31,859.03
00002135.png 609.12,390.81;1564.4,455.3;1423.71,912.5;637.69,864.57
00002168.png 611.24,401.93;1564.91,464.66;1423.87,917.43;639.13,869.57
00002202.png 612.25,408.67;1567.26,473.87;1425.13,929.07;640.92,878.91
00002235.png 614.4,420.74;1571.42,483.33;1428.33,931.05;643.34,883.84
00002268.png 615.89,429.55;1573.55,492.29;1430.95,936.32;644.78,889.81
00002302.png 616.72,437.57;1577.37,497.73;1433.45,939.98;647.31,893.16
00002335.png 617.7,441.48;1581.63,502.18;1436.1,941.36;650.23,895.44
00002369.png 620.81,443.35;1580.6,502.24;1437.69,937.88;653.43,892.82
00002402.png 623.32,444.42;1586.12,501.78;1440.23,934.33;657.32,889.95
00002435.png 624.22,442.77;1591.71,500.5;1443.35,932.25;658.51,887.98
00002469.png 627.84,443.54;1596.01,501.06;1446.22,928.61;663.42,885.03
00002502.png 631.24,445.03;1598.32,502.86;1447.98,927.71;666.54,882.74
00002535.png 633.53,446.85;1602.89,504.16;1450.78,926.73;669.02,881.88
00002569.png 636.78,449.92;1604.53,508.29;1451.97,925.21;671.57,880.61
00002602.png 637.35,452.21;1607.08,512.39;1451.63,925.91;672.5,879.5
00002635.png 636.36,454.97;1607.17,516.91;1450.37,928.6;671.59,880.46
00002669.png 637.69,459.33;1608.38,522.5;1450.24,929.81;670.58,881.67
00002702.png 637.2,464.15;1608.04,528.76;1448.95,931.74;671.08,883.11
00002736.png 636.97,468.35;1608.74,533.84;1447.77,934.52;669.92,886.14
00002769.png 637.17,474.33;1606.48,538.69;1445.95,936.5;670.22,886.23
00002802.png 635.37,475.98;1604.6,542.16;1443.5,936.55;668.89,887.43
00002836.png 632.54,476.49;1601.68,542.63;1440.31,934.99;666.4,886.19
00002869.png 629.28,472.84;1595.52,538.68;1434.73,929.27;663.09,880.28
00002902.png 626.52,468.16;1588.65,533.26;1428.39,921.57;660.11,873.34
00002936.png 623.45,462.27;1582.75,526.66;1422.83,911.45;657.24,864.63
00002969.png 616.38,452.76;1580.33,518.94;1420.02,906.86;651.72,858.96
00003003.png 614.88,448.13;1576.85,513.34;1415.13,898.56;649.79,851.13
00003036.png 609.32,441.33;1570.39,508.66;1409.02,891.37;646.2,844.64
00003069.png 605.65,434.08;1566.57,503.45;1404.35,884.72;641.18,836.16
00003103.png 604.24,430.91;1564.26,500.25;1401.53,878.52;640.15,830.31
00003136.png 603.97,428.85;1560.21,499.37;1396.73,874.55;637.32,825.83
00003169.png 600.76,426.61;1561,498.1;1396.25,875.37;634.19,824.91
00003203.png 599.16,426.18;1558.01,501.72;1392.23,874.36;633.61,822.83
00003236.png 598.94,425.8;1556.09,503.38;1389.9,874.15;631.64,821.64
00003269.png 599.08,427.4;1559.79,505.28;1391.39,876.25;632.66,822.52
00003303.png 600.23,429.82;1558.79,509;1390.57,878.04;632.23,823.54
00003336.png 601.45,432.03;1560.49,512.67;1392.02,881.65;631.59,824.66
00003370.png 604.19,434.98;1557.95,515.52;1390.27,879.44;633.69,822.54
00003403.png 605.53,437.78;1561.05,519.76;1392.23,881.69;635.63,824.2
00003436.png 606.55,437.38;1565.04,521.52;1395.09,886.37;634.46,827.07
00003470.png 610.07,441.08;1564.91,523.21;1394.3,882.95;639.43,824.43
00003503.png 609.48,440.04;1565.93,523.51;1394.99,885.41;638.42,824.46
00003536.png 609.96,441.16;1563.72,525.27;1393.39,883.38;638.72,823.8
00003570.png 610.42,442.79;1564.2,528.57;1393.1,884.66;639.81,824.05
00003603.png 611.51,441.28;1565.03,526.55;1395.47,885.7;640.44,823.5
00003636.png 613,442.3;1566.91,527.44;1395.22,883.71;641.81,822.58
00003670.png 613.01,442.45;1565.82,527.67;1394.09,881.36;642.33,821.11
00003703.png 613.4,440.41;1567.73,525.46;1395.73,880.36;642.05,820.24
00003737.png 612.66,435.04;1567.06,519.45;1395.55,875.92;642.04,816.49
00003770.png 611.69,427.98;1567.79,512.21;1396.29,872.43;640.92,812.94
00003803.png 612.5,423.98;1567.2,505.99;1396.49,865.52;642.57,808.14
00003837.png 611,415.12;1571.17,496.7;1399.48,861.22;642.27,802.67
00003870.png 610.79,406.64;1573.03,486.49;1400.95,854.17;643.39,798.11
00003903.png 615.79,396.92;1570.93,473.43;1403.47,846.49;645.01,788.79
00003937.png 615.32,389.61;1575.21,464.32;1405.77,837.43;648.98,784.42
00003970.png 614.82,378.64;1576.25,452.08;1409,829.33;650.04,778.1
00004004.png 617.16,369.97;1578.72,437.37;1410.41,822.98;651.45,768.11
00004037.png 620.51,362.79;1579.64,428.53;1414.28,811.29;657.3,764.19
00004070.png 622.62,347.12;1584.44,409.55;1420.14,799.48;661.75,755.84
00004104.png 621.84,335.49;1584.96,395.05;1422.88,793.19;665.48,749.3
00004137.png 627.95,327.91;1587.63,383.74;1427.91,781.78;668.86,741.89
00004170.png 630.27,318.41;1590.05,369.2;1431.44,771.43;672.29,735.12
00004204.png 632,308.51;1590.94,356.14;1433.72,762.39;676.23,728
00004237.png 629.63,296.3;1592.75,341.76;1436.91,758.71;674.83,722.66
00004270.png 634.96,290.24;1592.19,331.97;1440.72,746.6;681.58,717.1
00004304.png 639.22,281.44;1594.24,319.3;1444.66,738.02;685.7,711.44
00004337.png 642.73,273.46;1599.51,308.03;1450.79,732.71;690.5,707.84
00004371.png 645.33,266.17;1604.09,300.03;1456.97,730.15;696.45,707.57
00004404.png 653.36,267.04;1605.96,294.02;1462.39,726.25;702.64,704.66
00004437.png 657.67,265.18;1610.56,288.62;1468.3,725.28;706.85,706.14
00004471.png 659.68,263.3;1615.04,285.29;1474.3,727.13;710.68,709.97
00004504.png 664.42,263.78;1616.85,283.57;1477.8,727.5;715.11,711.79
00004537.png 665.48,261.82;1616.13,280.63;1478.98,733.63;716.91,714.82
00004571.png 668.8,263.39;1617.44,278.74;1484.57,731.63;720.73,719.12
00004604.png 671.15,263.03;1616.67,276.73;1486.66,733.23;721.89,721.77
00004637.png 672.74,265.68;1617.9,277.11;1488.24,736.69;723.48,726.85
00004671.png 673.33,267.49;1614.25,276.29;1488.71,738.72;723.91,729.36
00004704.png 668.28,261.39;1611.13,273.93;1489.58,742.61;721.26,734.77
00004738.png 670.32,266.6;1606.23,272.13;1486.77,742.04;720.7,736.55
00004771.png 666.48,267.86;1603.29,270.57;1484.9,743.81;717.42,740.73
00004804.png 659.31,268.5;1595.21,271.46;1481.08,748.52;713.59,746.64
00004838.png 655.08,270.7;1586.02,272.29;1474.91,749.74;709.36,750.02
00004871.png 648.68,270.88;1579.04,269.51;1472.21,754.94;702.74,755.66
00004904.png 644.63,274.89;1569.09,271.91;1465.93,756.05;698.64,759.26
00004938.png 637.6,274.93;1562.05,272.09;1462.03,760.95;693.35,766.55
00004971.png 632.19,275.35;1556.83,270.32;1459.42,765.01;688.25,770.98
00005005.png 630.72,277.81;1551.86,271.83;1457.8,766.85;686.66,774.16
00005038.png 628.69,278.82;1548.03,271.93;1456.19,769.83;685.87,777.69
00005071.png 627.57,276.85;1545.29,269.1;1456.59,773.8;682.42,780.2
00005105.png 626.46,271.22;1545.03,264.11;1457.83,774.29;680.53,780
00005138.png 624.04,264.19;1545.56,257.85;1458.54,772.81;678.86,777.96
00005171.png 625.91,257.74;1543.3,252.23;1457.84,768.36;679.18,773.57
00005205.png 621.84,246.14;1539.76,243.01;1455.61,766.55;676.39,772.82
00005238.png 623.45,243.13;1541.72,237.86;1459.04,764.17;675.56,766.49
00005271.png 621.84,235.17;1535.09,233.6;1457.16,763.41;674.83,764.98
00005305.png 622.41,235.22;1532.96,231.21;1453.84,760.75;673.39,763.35
00005338.png 621.49,231.8;1527.01,228.27;1451.05,758.08;672.88,760.96
00005372.png 619.62,229.72;1523.62,226.8;1450.49,760.46;670.53,761.27
00005405.png 622.08,231.51;1520.29,227.18;1448.78,760.93;671.06,761.04
00005438.png 623.11,234.01;1523.42,228.53;1452.91,764.73;671.12,767.64
00005472.png 625.83,241.81;1523.5,235.15;1455.7,773.43;674.05,777.04
00005505.png 628.1,249.36;1523.76,241.47;1459.76,780.05;675.87,783.52
00005538.png 631.06,255;1529.32,246.01;1466.41,788.76;679.3,791.35
00005572.png 640.43,264.95;1538.42,254.33;1477.29,798.44;688.49,803.45
00005605.png 646.32,268.07;1547.09,253.83;1487,803.78;694.39,808.8
00005638.png 651.45,268.09;1550.67,250.84;1496.13,805.73;701.32,810.44
00005672.png 655.34,266.89;1555.3,249.54;1499.83,801.25;707.24,808.72
00005705.png 657.86,264.71;1554.79,244.84;1500.71,795.8;710.35,803.3
00005739.png 658.79,260.94;1552.35,240.25;1500.52,790.98;712.43,799.94
00005772.png 655.43,259.61;1549.73,238.04;1499.25,791.13;709.43,801.05
00005805.png 649.89,258.68;1544.44,233.6;1493.01,790.06;707.55,801.03
00005839.png 651.45,258.68;1533.53,235.17;1491.45,796.33;702.88,802.6
00005872.png 646.92,262.16;1528.3,238.65;1486.33,793.62;698.78,806.09
00005905.png 644.46,263.76;1522.86,239.24;1482.74,795.89;695.4,808.04
00005939.png 641.42,264.76;1515.65,241.54;1477.62,798.6;691.47,810.67
00005972.png 636.66,266.6;1511.11,244.15;1475.47,806.9;684.24,818.27
00006006.png 631.4,268.05;1505.09,245.48;1471.2,810.45;677.16,820.75
00006039.png 626.81,265.57;1498.12,244.47;1466.25,812.53;669.49,823.18
00006072.png 616.75,255.29;1482.27,236.33;1454.08,806.84;657.46,817.6
00006106.png 610.51,247.26;1471.41,229.64;1444.04,799.04;650.67,810.58
00006139.png 606.26,242;1462.88,225.32;1437.77,794.05;645.38,804.05
00006172.png 600.87,233.59;1454.74,217.94;1429.63,787.77;638.95,798.07
00006206.png 596.64,229.93;1446.49,214.23;1422.67,779.59;634.87,790.54
00006239.png 593.62,227.4;1438.93,210.98;1416.91,774.49;630.78,785.72
00006272.png 591.69,226.62;1430.83,209.07;1410.87,769.41;629.07,782.84
00006306.png 589.49,226.76;1428.03,208.3;1408.04,769.21;627.14,783.44
00006339.png 589.42,228.61;1421.24,208.95;1403.68,767.34;626.96,782.8
00006373.png 590.17,232.61;1416.64,210.76;1401.97,766.61;629.44,784.12
00006406.png 590.49,235.24;1412.45,212.87;1398.13,764.63;628.68,783.1
00006439.png 590.19,239.8;1405.76,217.03;1394.85,765.68;629.21,785.31
00006473.png 589.92,244.15;1401.86,219.14;1391.72,766.95;628.34,787.91
00006506.png 591.57,250.22;1396.24,224.98;1388.14,769.28;629.5,790.32
00006539.png 593.04,253.67;1395.57,228.06;1386.46,773.42;630.15,793.41
00006573.png 600.26,260.37;1393.13,235.38;1386.07,776.7;634.11,796.55
00006606.png 603.42,261.78;1396.47,238.69;1391.21,782.9;635.47,801.19
00006639.png 610.16,262.73;1398.42,242.21;1392.45,785.2;638.5,800.49
00006673.png 616.47,266.93;1397.96,249.34;1392.58,788.78;642.01,802.46
00006706.png 620.08,268.19;1401.28,251.98;1395.55,794.73;642.15,804.69
00006740.png 624.57,269.68;1399.59,256.14;1394.91,797.42;641.7,805.23
00006773.png 624.96,264.95;1401.06,253.98;1396.39,797.9;640.54,807.3
00006806.png 631.37,264.77;1402,256.11;1396.12,797.67;642.51,800.71
00006840.png 639.91,265.09;1402.51,257.56;1398.25,794.62;647.86,796.6
00006873.png 646.07,261.99;1404.97,256.06;1399.89,791.29;652.11,791.68
00006906.png 651.23,257.92;1406.53,250.78;1402.35,786.35;656.74,785.79
00006940.png 659.14,251.17;1407.19,243.65;1404.7,776.59;661.63,779.1
00006973.png 663.6,246.12;1407.63,236.77;1406.63,765.18;668.44,765.02
00007007.png 669.35,234.09;1410.56,226.06;1411.22,751.42;674.26,753.97
00007040.png 674.18,223.86;1416.06,213.78;1416.65,740.86;679.82,743.87
00007073.png 682.56,209.37;1426.34,197.31;1427.34,727.25;687.46,728.84
00007107.png 686.67,200.84;1435.17,188.22;1435.45,720.15;691.83,722.95
00007140.png 691.74,196.93;1440.83,185.14;1441.31,717.66;696.9,718.69
00007173.png 693.53,186.58;1449.37,181.87;1449.37,717.95;698.2,721.09
00007207.png 698.32,196.21;1452.54,186.6;1454.69,722.98;700.11,721.27
00007240.png 700.86,198.17;1460.1,189.85;1461.65,731.44;699.96,728.34
00007273.png 701.92,201.48;1462.75,195.64;1464.83,737.98;698.88,732.66
00007307.png 700.27,203.91;1466.75,198.39;1468.16,746.86;694.28,739.51
00007340.png 699.76,203.82;1469.63,202.25;1471.19,755.57;690.41,746.17
00007374.png 696.23,208.85;1467.61,205.96;1471.07,757.49;687.25,749.82
00007407.png 694.53,212.94;1466.47,208.98;1471.02,762.5;684.13,753
00007440.png 691.26,213.12;1468.23,209.86;1474.95,767.47;679.17,759.7
00007474.png 688.85,211.66;1466.52,205.39;1477.42,766.55;676.39,761.84
00007507.png 687.77,213.9;1465.27,208.25;1477.86,766.44;677.32,761.84
00007540.png 686.2,214.68;1463.86,204.4;1477.09,762.64;677.49,760.77
00007574.png 685.83,214.17;1460.91,200.93;1476.06,756.02;679.31,758.11
00007607.png 685.02,212.51;1460.33,197.72;1479.55,753.23;679.14,757.22
00007640.png 685.56,215.19;1458.13,197.7;1478.52,751.71;679.87,757.13
00007674.png 687.08,216.69;1456.72,199.01;1479.93,751.25;681.57,758
00007707.png 688.85,217.93;1455.61,202.25;1480.54,752.44;679.5,761.84
00007741.png 690.29,222.34;1455.85,203.5;1481.61,750.4;684.19,758.72
00007774.png 693.34,223.67;1455.95,204.72;1480.93,750.6;686.48,758.17
00007807.png 693.94,224.91;1457.7,206.33;1485.3,753.71;684.58,759.82
00007841.png 696.79,227.83;1457.3,209.29;1485.98,754.71;684.79,761.26
00007874.png 697.27,228.58;1457.79,212.91;1490.52,761.53;681.68,766.23
00007907.png 699.16,231.72;1458.59,214.63;1488.83,758.33;682.99,762.02
00007941.png 701.8,231.27;1458.39,215.48;1490.78,757.98;683.26,760.58
00007974.png 707.55,224.2;1457.16,214.79;1493.01,758.71;682.62,760.28
00008008.png 709.42,230.58;1458.71,216.71;1490.82,750.77;688.63,751.48
00008041.png 715.35,225.76;1460.28,211.66;1496.13,749.3;688.85,744.6
00008074.png 720.7,219.98;1463.63,206.65;1498.24,733.33;696.27,733.34
00008108.png 723.5,213.38;1464.77,198.85;1499.92,721.99;700.11,722.89
00008141.png 727.06,207.47;1463.82,191.77;1499.44,710.22;705.93,711.43
00008174.png 726.64,197.2;1464.63,179.73;1501.74,699.65;705.72,704.02
00008208.png 727.45,189.06;1463.86,171.11;1501.21,688.09;706.34,692.84
00008241.png 728.19,183.36;1463.13,163.52;1501.51,676.8;708.83,682.84
00008274.png 727.56,175.4;1462.64,153.33;1501.54,666.96;708.61,674.99
00008308.png 726.23,169.29;1462.13,145.71;1501.94,659.23;710.79,669.02
00008341.png 724.27,161.4;1462.1,137.85;1501.76,652.4;708.56,664.31
00008375.png 722.54,155.43;1457.58,130.7;1498.3,642.85;708.72,655.83
00008408.png 717.59,148.64;1455.8,122.71;1496.96,636.6;703.73,651.51
00008441.png 713.6,143.8;1452.86,116.96;1494.81,631.67;700.06,647.7
00008475.png 710.93,140.89;1448.31,114.74;1490.07,628.78;696.34,644.1
00008508.png 709.75,140.23;1446.2,114.67;1487.02,626.31;696.07,640.88
00008541.png 708.2,141.53;1445.07,116.94;1486.6,626.54;693.95,642.32
00008575.png 707.25,148.43;1441.33,125.25;1484.95,632.7;691.05,646.12
00008608.png 707.01,154.36;1440.22,132.44;1484.54,640.39;688.71,651.89
00008641.png 707.42,163.26;1437.78,140.65;1482.13,643.97;687.33,656.36
00008675.png 703.58,163.88;1434.17,151.34;1484.04,654.19;678.64,664.22
00008708.png 703.29,175;1433.45,156.95;1481.53,656.66;677.63,666.84
00008742.png 702.88,180.31;1433.79,161.5;1485.22,663.09;674.83,674.06
00008775.png 702.54,188.81;1432.24,171.66;1482.92,667.62;672.73,675.18
00008808.png 703.96,192.24;1433.53,176.77;1485.06,671.09;670.77,677.13
00008842.png 705.34,195.07;1434.01,180.04;1487.3,672.29;668.72,678.43
00008875.png 708.21,200.7;1433.58,187.06;1487.56,672.92;670.78,677.08
00008908.png 709.88,200.33;1434.79,186.47;1490.01,669.89;671.42,673.58
00008942.png 714.51,199.34;1437.17,185.07;1491.96,663.13;675.42,667.22
00008975.png 718.36,198.8;1438.05,183.1;1495.46,658.2;679.05,661.94
00009009.png 720.89,198.41;1438.54,182.18;1497.14,653.32;681.59,657.95
00009042.png 723.18,199.24;1437.8,180.64;1496.8,647.78;684.83,654.41
00009075.png 724.73,198.58;1438.57,178.43;1498.71,641.7;686.59,651.63
00009109.png 727.44,198.17;1439.33,176.85;1502.92,638.32;690.03,650.86
00009142.png 730.29,200.42;1439.47,174.47;1502.95,633.34;695.54,648.58
00009175.png 734.05,195.98;1440.02,166.2;1510.15,628.61;696.65,650.55
00009209.png 734.08,197.97;1442.95,166.03;1509.79,620.99;702.68,642.33
00009242.png 735.1,195.01;1442.81,161.1;1512.49,615.26;705.83,639.53
00009275.png 735.09,190.04;1442.53,153.77;1513.04,605.39;707.18,633.12
00009309.png 735.01,185.13;1442.57,148.51;1514.38,599.82;707.45,627.45
00009342.png 734.57,180.17;1440.24,138.79;1512.55,588.97;707.14,621.57
00009376.png 735.61,175.46;1441.49,136.32;1515.11,583.72;707.78,613.95
00009409.png 736.35,173.95;1439.15,135.15;1513.49,577.82;708.45,608.4
00009442.png 734.8,173.1;1436.62,135.65;1510.55,575.32;706.45,606.98
00009476.png 735.17,175.36;1431.67,139.06;1505.14,572.29;705.86,601.46
00009509.png 730.71,175.26;1427.91,138.89;1504.17,571.87;699.35,598.99
00009542.png 728.41,174.07;1424.2,138.12;1503.35,570.85;690.11,599.1
00009576.png 725.41,183.33;1420.55,149.21;1498.09,572.66;688.3,599.74
00009609.png 721.21,189.85;1417.76,154.45;1495.07,574.31;685.4,601.22
00009642.png 718.95,194.6;1414.18,160.15;1493.96,576.58;680.63,604.82
00009676.png 718.29,200.44;1412.31,164.86;1493.19,577.08;678.66,607.2
00009709.png 717.13,203.81;1410.35,168.07;1494.2,576.36;677.18,608.47
00009743.png 718.46,203.82;1410.41,166.2;1497.68,572.18;673.27,609.8
00009776.png 715.8,206.2;1408.92,166.49;1496.91,568.03;676.14,604.27
00009809.png 716.5,205.77;1408.19,164.63;1496.88,560.27;678.06,598.49
00009843.png 717.87,205.27;1406.12,161.69;1496.86,552.71;678.7,592.39
00009876.png 717.98,202.12;1405.78,156.77;1498.56,544.76;678.35,588.34
00009909.png 718.75,202.07;1404.67,155.77;1496.62,536.48;681.9,580.89
00009943.png 720.38,199.21;1405.08,151.43;1498.82,530.77;682.55,576.47
00009976.png 722.3,199.06;1406.34,149.86;1499.98,525.21;685.79,573.44
00010010.png 725.15,200.25;1407.67,149.69;1503.08,521.51;689.06,570.1
00010043.png 727.61,199.76;1408.14,148.36;1504.71,517.24;690.92,567.78
00010076.png 730.9,204.32;1411.13,149.15;1508.87,515.31;694.99,567.48
00010110.png 732.25,210.05;1411.13,154.12;1510.2,514.39;697.5,569.54
00010143.png 734.69,212.69;1411.1,155.92;1512.94,513.86;699.83,570.02
00010176.png 736.63,217.18;1413.53,158.16;1516.34,513.38;702.36,571.79
00010210.png 740.28,217.93;1413.53,153.66;1519.5,509.48;706,576.88
00010243.png 740.47,221.09;1415.87,158.45;1522.34,509.58;705.36,571.63
00010276.png 741.19,223.82;1417.85,160.32;1524.37,506.6;706.41,571.35
00010310.png 741.5,224.34;1419.04,158.1;1527.56,504.95;705.49,572.2
00010343.png 743.31,226.83;1419.22,160.1;1528.41,502.74;710.19,569.52
00010377.png 744.91,226.6;1421.83,158.44;1532.25,498.74;710.38,569.89
00010410.png 746.06,225.27;1425.5,155.67;1536.35,496.65;712.2,568.43
00010443.png 749.66,225.5;1425.33,155.22;1535.9,489.99;715.96,563.48
00010477.png 751.67,223.3;1429.91,150.57;1540.87,487.9;715.52,563.14
00010510.png 754.44,220.55;1428.39,149.97;1540.4,481.9;720.81,554.18
00010543.png 757.18,218.66;1429.43,148.57;1540.97,477.81;723.42,549.4
00010577.png 760.95,214.83;1433.42,146.41;1545.17,474.33;725.59,545.2
00010610.png 764.4,214.02;1437.26,147.02;1547.32,474.62;728.24,541.07
00010643.png 767.46,212.95;1439.49,148.84;1548.63,473.38;729.9,538.25
00010677.png 770.58,211.28;1441.61,149.53;1550.28,473.87;731.65,535.67
00010710.png 773.11,210.24;1444.86,150.82;1551.28,473.66;734.25,532.54
00010744.png 776.46,206.35;1449.32,150.17;1554.71,473.95;734.09,530.84
00010777.png 778.92,204.05;1452,151.49;1554.59,473.29;736.31,526.28
00010810.png 783.54,201.32;1455.97,152.04;1556.57,474.13;738.91,521.11
00010844.png 787.58,196.25;1461.61,150.01;1561.99,472.97;740.1,516.57
00010877.png 791.72,192.21;1465.8,149.15;1565.36,470.67;743.23,510.16
00010910.png 797.42,187.41;1471.74,146.25;1569.96,468.18;746.93,503.24
00010944.png 801.76,181.94;1476.22,143.88;1574.7,464.95;750.25,497.04
00010977.png 806.56,178.2;1482.31,142.79;1577.74,462.3;752.77,491.79
00011011.png 810.33,174.52;1487.17,141.65;1582.71,460.54;756.81,486.86
00011044.png 813.22,172.45;1490.16,142.11;1585.28,459.65;758.22,482.45
00011077.png 817.38,170.69;1495.21,142.78;1589.66,461.02;760.89,480.74
00011111.png 820.34,171.16;1499.26,145.1;1590.95,461.39;763.44,478.99
00011144.png 823.16,171.84;1499.51,147.62;1592.36,462.45;766.47,478.11
00011177.png 824.41,176.01;1500.63,152.49;1592.81,466.13;765.23,479.99
00011211.png 824.56,178.71;1501.26,156.39;1593.5,469.53;765.08,481.6
00011244.png 824.29,183.03;1500.05,161.86;1592.46,473.21;763.2,486.39
00011277.png 823.88,190.09;1497.6,168.99;1589.8,477.47;763.91,488.83
00011311.png 820.64,194.85;1494.63,173.89;1587.73,482.75;761,494.09
00011344.png 819.94,201.46;1491.46,180.4;1585.77,487.36;758.77,500.36
00011378.png 818.2,206.95;1486.78,181.87;1581.84,495.37;757.42,506.34
00011411.png 815.69,216.78;1484.15,194.25;1578.41,497.08;756.24,510.88
00011444.png 814.16,223.5;1480.68,200.56;1574.57,501.04;755.42,516.25
00011478.png 811.97,228.9;1477.42,203.82;1572.49,506.34;752.75,522.02
00011511.png 809.48,237.26;1473,211.47;1569.55,510.08;751.18,528.41
00011544.png 806.1,242.31;1469.49,214.92;1566.82,513.45;747.84,533.52
00011578.png 802.74,249.85;1462.36,221.71;1560.38,515.7;747.17,538.59
00011611.png 801.74,253.5;1459.77,223.21;1557.24,516.49;745.25,541.25
00011644.png 800.89,254.23;1457.88,223.63;1556.26,513.97;746.02,540.36
00011678.png 802.36,253.84;1457.76,222.29;1556.5,512.2;747.98,539.18
