00000033.png 608.77,306.19;1296.66,293.77;1324.36,836.75;601.84,846.14
00004604.png 318.6,56.26;1489.68,22.63;1543.87,941.02;321.61,978.29
00004637.png 318.67,54.77;1491.71,21.02;1549.04,943.88;319.62,977.97
00004671.png 312.42,52.07;1491.11,18.94;1540.51,943.42;316.61,978.86
00004704.png 307.24,51.82;1491.68,17.92;1543.44,945.54;308.78,980.14
00004738.png 303.8,51.8;1482.51,20.23;1534.65,942.87;308.26,980.19
00004771.png 301.65,52.89;1483.44,20.65;1532,943.85;303.61,981.86
00004804.png 299.14,51.78;1484.99,20.69;1535.66,949.33;299.59,983.18
00004838.png 300.01,55.16;1478.87,23.16;1529.04,946.75;300.29,983.38
00004871.png 298.36,53.64;1481.86,23.49;1528.46,947.81;299.05,982.64
00004904.png 303.14,57.95;1477.95,28.51;1526.3,945.35;303.45,981.28
00004938.png 306.59,59.01;1472.55,31.13;1524.03,943.47;306.29,978.31
00004971.png 313.03,63.21;1475.36,35.67;1522.18,940.82;311.61,974.89
00005005.png 318.1,66.41;1469.64,39.13;1518.38,939.8;316.17,972.71
00005038.png 324.7,71.86;1464.42,46.07;1513.69,935.65;322.75,968.14
00005071.png 332.55,74.81;1464.62,51.24;1505.79,933.74;328.96,964.58
00005105.png 342.78,81.23;1458.07,55.22;1506.61,926.04;337.84,958.15
00005138.png 351.83,83.46;1455.54,58.66;1507.79,922.76;345.55,952.12
00005171.png 356.85,84.98;1450.92,61.85;1506.06,916.39;351.44,947.28
00005205.png 368.04,87.91;1446.03,63.39;1500.88,907.09;360.85,937.28
00005238.png 375.96,88.88;1440.47,64.45;1496.89,896.76;369.48,928.03
00005271.png 385.61,88.12;1440.31,63.54;1498.22,887.88;377.34,917.76
00005305.png 395.58,91.38;1436.52,66.1;1495.73,877;386.97,909.34
00005338.png 403.94,95.57;1429.01,68.09;1489.02,866.73;393.84,902.36
00005372.png 406.98,95.31;1426.78,68.28;1489.83,864.86;396.97,898.65
00005405.png 412.13,97.63;1424,69.25;1487.76,857.14;403.35,890.7
00005438.png 418.4,100.5;1416.02,70.39;1481.86,845.89;409.13,884.1
00005472.png 423.94,101.72;1407.92,70.05;1477.58,834.99;413.83,875.35
00005505.png 428.48,101.58;1402.25,69.22;1474.95,824.39;418.86,866.18
00005538.png 431.32,102.68;1400.33,68.34;1474.78,818.48;420.67,863.38
00005572.png 435.45,105.61;1394.17,69.58;1473.81,809.69;426.95,858.2
00005605.png 438.25,108.94;1390.38,72.12;1473.51,806.38;429.77,855.85
00005638.png 442.73,113.58;1385.9,73.06;1474.41,798.09;435.5,853.05
00005672.png 450.76,118.83;1386.14,75.11;1479.31,792.93;446.02,850.36
00005705.png 458.93,123.96;1384.44,78.59;1483.62,786.49;457.54,848.08
00005739.png 463.91,128.45;1384.73,80.28;1485.32,784.05;462.87,846.88
00005772.png 473.43,136.61;1382.46,83.94;1488.88,776.93;474.6,845.58
00005805.png 481.5,143.95;1378.24,88.67;1492.07,769.11;486.15,842.28
00005839.png 487.36,152.19;1372.6,93.6;1491.11,763.11;494.86,840.58
00005872.png 491.63,160.25;1362.56,99.96;1488.7,756.56;500.66,839.88
00005905.png 491.41,163.38;1361.51,99.92;1486.17,751.43;504.2,837.26
00005939.png 494.17,169.46;1351.79,103.39;1483.13,742.69;508.21,833.08
00005972.png 498.52,174.04;1343.55,106.82;1478.83,732.68;513.99,824.66
00006006.png 503.04,176.78;1334.07,107.48;1471.82,719.01;519.23,815.93
00006039.png 507.76,179.81;1326.44,109.88;1465.24,708.23;526.58,804.57
00006072.png 511.51,180.83;1317.64,111;1454.06,699.24;528.57,794.52
00006106.png 511.56,182.99;1311.28,116.25;1447.84,694.64;528.74,789.99
00006139.png 515,186.39;1301.42,119.82;1436.14,688.02;529.1,780.23
00006172.png 514.4,188.35;1289,125.02;1423.57,680.42;528.55,771.62
00006206.png 519.79,191.24;1283.71,130.64;1411.65,675.57;530.61,761.26
00006239.png 524.04,193.19;1278.28,136.47;1405.74,671.49;532.28,751.77
00006272.png 528.64,195.66;1272.76,141.4;1395.93,668.1;535.38,745.72
00006306.png 532.36,196.82;1266.74,147.14;1386.21,663.17;535.81,736.57
00006339.png 533.97,196.08;1258.32,150.78;1374.81,658.45;532.63,724.92
00006373.png 536.7,195.04;1248.23,152.98;1357.28,648.46;528.7,709.14
00006406.png 532.96,190.18;1237.35,154.97;1341.13,639.69;521.45,696.62
00006439.png 532.09,182.95;1228.55,150.63;1328.97,630.06;514.05,679.24
00006473.png 530.36,178.93;1225.6,148.63;1318.73,622.54;510.13,668.47
00006506.png 534.3,169.13;1219.08,143.17;1308.79,605.61;509.84,647.02
00006539.png 539.66,159.19;1216.21,136.34;1301.67,590.77;511.97,625.99
00006573.png 549.87,155.49;1214.5,135.31;1294.83,577.58;520.12,608.93
00006606.png 560.13,154.11;1213.97,135.42;1291.4,565.64;530.26,594.49
00006639.png 565.22,153.7;1214.28,136.33;1291.72,562.14;535.45,589.55
00006673.png 576.36,156.84;1213.1,140.05;1287.01,556.71;544.99,580.99
00006706.png 583.56,160.92;1212.21,144.84;1287.36,552.95;553.24,576.51
00006740.png 594.09,168.46;1210.64,151.19;1284.4,547.52;565.49,571.45
00006773.png 605.41,176.59;1214.35,158.92;1284.87,547.11;577.57,570.13
00006806.png 618.71,184.05;1216.27,166.07;1289.09,544.38;592.34,568.12
00006840.png 624.38,185.85;1216.55,168.72;1289.51,542.28;599,566.37
00006873.png 635.39,192.03;1217.06,172.84;1291.21,537.28;613.9,561.1
00006906.png 644.24,194.87;1217.5,175.64;1291.42,530.5;623.9,556.71
00006940.png 648.16,193.99;1212.63,173.99;1288.79,520.62;631,547.89
00006973.png 653.85,192.09;1211.61,170.95;1286.32,509.55;638.01,535.97
00007007.png 656.15,190.19;1208.71,169.5;1283.42,502.38;640.87,530.69
00007040.png 659.72,188.29;1203.04,167.82;1276.99,491.18;645.97,519.53
00007073.png 662.41,190.3;1194.36,170.3;1269.32,482.69;652.47,510.87
00007107.png 662.49,194.02;1186.64,174.67;1258.73,478.29;651.89,506.99
00007140.png 660.92,199.75;1176.23,181.58;1245.81,479.29;649.95,505.26
00007173.png 660.41,209.93;1166.36,192.64;1235.6,481.29;649.98,505.66
00007207.png 660.19,215.74;1161.56,198.24;1228.35,482.52;648.73,506.93
00007240.png 659.16,225.12;1151.63,209.14;1217.68,486.54;647.52,509.98
00007273.png 659.42,234.63;1144.76,219.69;1206.63,491.1;645.87,513.37
00007307.png 659.18,243.18;1137.55,230.84;1197.54,494.65;644.32,514.49
00007340.png 660.32,252.93;1130.44,240.63;1187.57,499.4;644.91,516.58
00007374.png 660.94,256.41;1126.74,245.23;1183.4,499.72;643.03,517.43
00007407.png 662.69,261.64;1121.43,252.2;1174.34,502.69;643.02,516.54
00007440.png 664.23,265.62;1113.99,258.04;1164.87,501.35;641.95,512.56
00007474.png 663.62,266.52;1112.05,259.78;1158.04,497.36;641.2,507.63
00007507.png 666.2,264.81;1106.94,259.66;1149.82,491.81;641.5,499.72
00007540.png 672.21,262.75;1104.19,258.16;1144.5,483.37;644.99,489.88
00007574.png 673.45,260.73;1104.64,256.95;1142.93,480.11;647.63,485.99
00007607.png 680.11,258.58;1105.72,255.42;1141.42,473.62;653.12,477.31
00007640.png 686.57,256.65;1106.86,253.07;1142.1,468.55;658.34,470.79
00007674.png 694.05,254.3;1107.78,252.14;1140.89,462.58;664.63,463.39
00007707.png 700.18,253.37;1108.7,252.02;1139.6,455.96;671.66,458.14
00007741.png 702.58,253.99;1109.29,252.15;1139.61,454.14;674.59,456.5
00007774.png 709.35,252.8;1111.48,251.21;1141.7,451;679.54,451.76
00007807.png 713.57,253.53;1112.32,250.73;1141.5,445.82;685.46,447.64
00007841.png 717.14,252.14;1113.37,249.47;1143.51,444.58;687.72,448.05
00007874.png 719.97,253.49;1111.63,250.16;1140.23,438.93;692.57,442.87
00007907.png 722.12,252.6;1110.46,249.95;1139.16,435.92;695.06,439.88
00007941.png 722.69,253.64;1109.44,249.59;1138.39,434.69;696.5,438.42
00007974.png 723.22,251.42;1107.91,247.8;1136.7,428.85;698.41,433.5
00008008.png 725.46,248.18;1106.47,244.87;1136.68,422.21;701.76,428.21
00008041.png 727.28,244.38;1105.57,239.95;1135.23,413.36;704.74,420.64
00008074.png 731.21,237.75;1107.11,231.32;1137.69,403.76;710.4,410.62
00008108.png 733.01,235.35;1105.73,228.62;1136.98,399.22;713.18,404.72
00008141.png 734.8,226.39;1104.39,219.96;1136.07,388.01;715.94,394.82
00008174.png 733.93,218.35;1101.44,213.1;1133.46,378.28;717.05,384.3
00008208.png 731.96,212.05;1095.93,205.99;1128.44,367.18;717.21,375.36
00008241.png 731.32,206.84;1091.47,200.08;1123.91,360.13;715.32,368.31
00008274.png 728.53,203.31;1084.41,197.27;1117.36,352.78;713.04,361.22
00008308.png 726.97,201.65;1083.71,194.68;1115.62,349.82;714.02,358.3
00008341.png 725.63,198.58;1079.36,191.61;1111.58,346.14;711.18,354.02
00008375.png 724.01,197.5;1075.26,189.83;1106.89,343.14;710.71,350.99
00008408.png 720.74,195.24;1071.02,188.27;1104.07,343.3;707.42,349.72
00008441.png 719.07,195.35;1065.46,188.83;1097.22,336.93;706.01,344.8
00008475.png 716.33,193.49;1063.44,187.43;1095.05,335.6;703.98,343.48
00008508.png 714.5,191.99;1059.48,185.29;1089.76,333.53;701.26,340.99
00008541.png 711.6,189.25;1057.54,182.9;1085.88,331.19;697.03,336.92
00008575.png 708.93,185.66;1050.5,180.76;1078.67,324.54;693.69,332.2
00008608.png 706.6,182.41;1046.46,178.15;1071.67,319.06;690.61,325.38
00008641.png 704.74,178.46;1041.84,175.57;1066.72,317.84;687.83,321.16
00008675.png 704.74,177.32;1040.59,174.06;1063.44,313.85;687.59,316.91
00008708.png 704.37,173.4;1036.89,170.84;1058.57,307.05;684.72,311.19
00008742.png 705.9,169.93;1035.14,168.37;1054.18,302.13;686.13,305.14
00008775.png 709.13,167.02;1034.7,165.18;1053.93,298.54;688.23,300.11
00008808.png 713.31,164.91;1035.13,163.98;1052.15,293.54;691.13,295.44
00008842.png 715.17,164.3;1036.07,163.93;1052.45,293.04;693,293.11
00008875.png 722.76,163.95;1039.8,163.23;1055.11,288.98;699.35,290.44
00008908.png 728.72,163.62;1045.9,162.24;1060.35,290.1;706.01,290.67
00008942.png 738.16,165.18;1050.54,164.88;1064.85,289.56;714.41,290.48
00008975.png 745.72,169.24;1056.71,168.03;1069.53,291.11;724.48,290.74
00009009.png 751.95,173.38;1059.4,171.81;1073.54,292.41;730.1,293.14
00009042.png 754.28,174.96;1061.94,174.04;1075.08,293.32;732.64,295.69
00009075.png 759.5,178.54;1064.56,177.4;1078.67,296.71;736.41,298.12
00009109.png 762.89,181.62;1066.49,179.81;1080.63,298.72;740.25,299.82
00009142.png 767.07,186.94;1069.06,183.51;1081.8,301.9;747.1,302.33
00009175.png 769.67,191.86;1070.5,187.69;1086.37,306.64;750.51,308.35
00009209.png 770.91,193.01;1071.21,189.6;1086.26,305.12;752.85,307.39
00009242.png 773.01,196.99;1070.72,193.41;1086.87,306.46;755.12,310.65
00009275.png 774.95,200.6;1069.73,196.09;1086.92,308.21;757.48,312.63
00009309.png 774.29,201.76;1068.94,196.67;1085.26,307.41;759.92,312.61
00009342.png 773.9,199.58;1065.56,195.31;1083.5,302.6;759.91,308.66
00009376.png 774.84,197.25;1064.15,189.98;1083.41,296.94;761.89,303.91
00009409.png 775.49,194.17;1063.71,187.99;1082.4,294.09;762.4,301.24
00009442.png 773.68,188.85;1059.37,182.49;1079.85,285.81;763.44,293.69
00009476.png 772.01,182.72;1056.3,175.94;1075.95,277.42;762.53,285.54
00009509.png 767.95,176.93;1049.75,169.66;1069.87,270.53;758.92,279.34
00009542.png 764.5,172.28;1042.67,164.67;1064.06,262.74;755.95,270.76
00009576.png 761.01,168.98;1040.85,160.44;1062.6,259.09;753.67,268.58
00009609.png 754.68,163.54;1032.51,156.27;1056.44,254.1;748.03,263.88
00009642.png 749.36,161.72;1026.59,153.58;1049.74,250.34;742.12,259.25
00009676.png 743.34,158.79;1019.34,151.4;1043.15,248.86;736.2,258.91
00009709.png 736.54,160.43;1013.49,151.65;1036.94,249.96;730.11,258.3
00009743.png 734.64,159.88;1008.86,152.42;1032.22,248.57;728.38,257.58
00009776.png 730.01,160.72;1003.36,153.45;1026.24,247.98;723.68,257.07
00009809.png 726.71,161;999.66,153.24;1022.17,247.61;720.95,257.16
00009843.png 724.92,161.45;997.44,153.55;1019.87,247.62;718.94,256.65
00009876.png 722.67,162.27;994.7,155.02;1017.73,248.17;717.81,257.11
00009909.png 722.38,165.72;995.09,158.25;1015.16,252.27;716.51,260.36
00009943.png 722.04,166.51;994.57,159.89;1017.1,253.61;714.63,262.69
00009976.png 722.32,170.16;994.6,163.12;1016.42,255.73;715.62,265.68
00010010.png 722.59,174.63;996.26,167.03;1017.07,261.97;716.73,270.45
00010043.png 723.37,179.27;997.52,172.89;1019.95,266.96;716.77,275.61
00010076.png 724.24,183.09;1000.16,174.64;1023.51,273.26;719.13,282.42
00010110.png 726.51,184.74;1001.68,177.31;1024.01,272.77;718.46,282.51
00010143.png 726.93,188.15;1005.19,182.7;1027.62,278.64;719.21,287.67
00010176.png 730.02,192.38;1009.39,184.2;1031.97,284.49;721.29,292.98
00010210.png 732.08,196.66;1015.03,189.93;1036.64,290.76;723.46,298.72
00010243.png 735.29,201.19;1019.59,193.04;1041.38,297.73;724.63,304.57
00010276.png 736.03,204.89;1023.83,197.92;1045.81,302.46;726.4,310.33
00010310.png 736.79,206.23;1026.1,199.86;1048.07,306.22;726.07,314.29
00010343.png 740.7,208.78;1031.77,203.54;1054.2,314.16;727.13,321.47
00010377.png 742,211.55;1036.15,206.76;1056.69,314.74;729.28,322.35
00010410.png 744.03,211.86;1041.16,207.62;1061.33,320.04;729.88,325.19
00010443.png 746.21,211.81;1044.76,208.69;1063.68,322.3;730.45,325.19
00010477.png 745.8,212.06;1048.46,208.81;1066.6,325.48;729.5,327.24
00010510.png 748.56,210.49;1053,208.42;1070.19,325.82;729.54,329.48
00010543.png 751.96,210.46;1058.18,207;1075.84,326.42;731.98,328.79
00010577.png 754.66,208.03;1064.14,205.91;1080.69,325.9;734.79,328.32
00010610.png 760.54,205.28;1071.03,203.56;1086.74,324.96;739.38,327.1
00010643.png 765.94,200.89;1079.03,199.86;1095.06,324.77;744.04,325.62
00010677.png 768.54,199.3;1083.87,197.71;1099.62,323.78;746.19,323.59
00010710.png 774.63,197.41;1091.41,195.56;1106.66,321.36;753.51,321.17
00010744.png 778.34,193.43;1099.16,191.72;1116.17,319.43;756.07,321.38
00010777.png 782.92,190.75;1109.24,187.77;1125.1,321.04;759.14,323.31
00010810.png 787.27,189.82;1116.28,186.64;1134.06,320.14;764.61,322.31
00010844.png 789.32,188.29;1119.38,185.24;1139.04,320.62;767.01,324.44
00010877.png 793.1,189.26;1126.76,184.42;1147.78,323.26;771.26,326.84
00010910.png 795.34,192.13;1134.18,186.94;1156.01,327.36;774.19,332.74
00010944.png 794.39,196.48;1138.66,190.01;1163.35,335.57;774.46,342.52
00010977.png 792.42,202.37;1141.56,194.66;1168.11,344.03;773.68,352.66
00011011.png 788.66,208.84;1142.82,200.32;1171.39,352.11;771.44,361.66
00011044.png 787.41,212.09;1143.34,203.39;1173.62,358.03;768.55,369.08
00011077.png 781.18,221;1141.71,210.12;1174.71,367.64;765.5,379.61
00011111.png 773.58,224.63;1141.32,213.44;1175.55,378.82;758.05,391.09
00011144.png 762.87,232.03;1135.83,217.99;1171.54,385.98;749.71,399.88
00011177.png 751.8,235.91;1126.61,221.67;1165.75,391.35;739.46,407.71
00011211.png 746.56,237.8;1123.66,223.15;1163.66,395.47;731.95,411.66
00011244.png 735.69,241.06;1116.9,224.9;1158.7,401.36;722.95,418.65
00011277.png 725.58,243.73;1111.52,228.9;1155.63,408.14;712.26,426.68
00011311.png 716.1,249.33;1106.85,233.38;1151.17,415.76;704.23,435.18
00011344.png 711.74,255.8;1106.81,238.84;1153.18,425.63;700.04,445.98
00011378.png 706.69,261.2;1109.95,244.61;1159.54,440.61;695.49,458.37
00011411.png 706.11,264.87;1111.4,248.68;1159.11,442.5;693.75,462.28
00011444.png 705.37,271.39;1118.01,255.2;1167.68,458.02;692.9,475.8
00011478.png 705.5,280.14;1123.96,265.6;1173.33,470.43;691.96,491.03
00011511.png 707.31,292.06;1132.63,277.03;1183.41,489.88;693.42,506.68
00011544.png 710.11,303.34;1142.12,289.1;1194.2,510.29;691.44,527.56
00011578.png 710.33,309.3;1149,295.39;1199.37,520.76;691.86,537.46
00011611.png 706.98,321.06;1155.99,307.24;1207.61,542.82;685.93,559.49
00011644.png 703.31,332.21;1161.78,318.8;1214.09,565.63;677.85,580.96
00011678.png 696.97,343.36;1164.8,331.24;1216.28,587.58;668.97,600.61
