00000033.png 629.68,270.53;1302.91,259.43;1335.82,786.58;616.36,793.26
00002168.png 323,289.15;1011.79,221.78;1068.17,756.36;335.58,827.29
00002202.png 296.17,295.06;984.68,222.75;1042.19,754.29;310.8,830.33
00002235.png 270.61,296.55;959.62,221.43;1019.13,754.27;288.78,833.33
00002268.png 248.95,299.48;932.2,223.94;998.86,752.57;267.1,836.76
00002302.png 222.25,300.32;914.59,220.84;978.92,753.73;241.59,839.13
00002335.png 202.34,301.88;892.95,219.57;956.41,752.25;222.81,839.83
00002369.png 182.04,300.87;872.54,217.65;937.1,752.15;201,840.85
00002402.png 166.73,302.49;856.45,217.82;922.91,750.18;185.81,841.9
00002435.png 152.78,300.12;847.15,214.56;913.59,751.4;171.67,843.35
00002469.png 147,298.43;838.29,212.75;907.26,749.03;167.51,840.75
00002502.png 146.76,297.37;836.78,212.16;906.68,746.54;167.66,836.63
00002535.png 150.12,293.92;841.75,209.84;909.44,744.4;171.79,834.19
00002569.png 159.69,289.53;851.42,207.24;917.76,741.04;181.29,829.92
00002602.png 172.7,286.44;862.52,205.73;930.96,737.13;195.68,823.36
00002635.png 193.51,281.58;881.47,206.63;945.97,733.18;214.26,817.55
00002669.png 215.21,275.89;901.3,204.05;966.83,732.44;234.81,812.81
00002702.png 241.57,270.55;925.57,202.24;989.78,731.39;260.02,806.43
00002736.png 300.13,261.59;981.04,202.2;1039.9,729.34;317.85,794.53
00002769.png 333.54,255.79;1015.54,200.07;1069.99,728.82;347.12,788.77
00002802.png 365.7,250.01;1045.95,201.11;1101.58,727.17;378.55,781.87
00002836.png 399.38,244.21;1085.22,200.87;1134.36,729.02;412.28,775.32
00002869.png 437.33,242.02;1119.68,201.93;1169.45,729.8;443.52,769.54
00002902.png 474.64,235.56;1157.74,202.22;1202.08,727.44;481.78,762.06
00002936.png 516.84,231.09;1194.02,204.27;1236.98,731.43;514.79,757.23
00002969.png 556.24,227.17;1231.77,204.6;1273.14,734.32;552.37,752.58
00003003.png 594.91,223.83;1275.12,208.19;1309.33,736.38;591.93,747.9
00003036.png 636.04,221.83;1315.48,210.85;1349.81,738.12;627.69,743.37
00003069.png 676.2,219.56;1363.14,214.23;1395.18,747.38;663.94,743.33
00003103.png 719.29,221.82;1401.54,220.23;1429.23,750.81;704.31,743.11
00003136.png 757.2,217.53;1446.87,222.9;1474.73,758.33;740.92,741.77
00003169.png 798.82,219.8;1483.52,229.45;1504.76,761.57;781.59,739.9
00003203.png 836.97,217.83;1523.85,233.3;1543.51,767.18;821.46,740.49
00003236.png 880.65,221.22;1555.07,239.91;1581.03,771.28;859.54,741.22
00003269.png 915.26,221.27;1597.82,243.25;1615.75,779.26;895.04,742.22
00003303.png 946.89,221.92;1636.66,246.98;1656.04,784.22;923.37,743.7
00003336.png 979.39,221.21;1672.69,248.28;1690.52,789.13;955.45,745.72
00003370.png 1008.79,219.9;1704.88,250.91;1720.63,789.47;985.07,745.36
00003403.png 1041.59,219.62;1734.04,252.53;1751.9,793.94;1017.52,746.47
00003436.png 1065.14,216.44;1759.31,249.15;1777.75,791.13;1039.38,744.31
00003470.png 1084.37,214.94;1781.71,247.7;1797.57,790.76;1058.09,742.84
00003503.png 1094.87,210.54;1798.35,243.37;1816.93,792.59;1067.66,743.52
00003536.png 1100.89,208.38;1804.71,240.43;1819.53,787.89;1074.1,742.44
00003570.png 1098.5,206.95;1798.78,239.15;1818.45,782.97;1074.54,738.64
00003603.png 1090.46,204.98;1791.31,232.62;1810.94,779.02;1066.3,737.64
00003636.png 1052.6,202.09;1754.08,222.04;1772.78,767.26;1030.68,735.1
00003670.png 1026.19,201.44;1725.9,216.01;1745.6,761.42;1005.76,732.07
00003703.png 991.98,201.22;1694.89,211.65;1716.07,751.87;976.98,730.62
00003737.png 958.21,201.35;1658.54,206.79;1680.33,749.13;943.29,730.24
00003770.png 916.46,199.89;1621.82,197.72;1646.28,746.28;901.18,731.74
00003803.png 873.52,201.57;1571.59,193.12;1598.45,737.24;865.43,732.02
00003837.png 826.56,204.49;1527.7,188.41;1558.21,732.12;820.78,736.01
00003870.png 778.09,205.96;1478.51,185.89;1512.64,725.91;776.61,735.76
00003903.png 728.6,206.04;1426.69,180.46;1462.66,720.07;727.32,739.52
00003937.png 675.37,209.53;1376.98,176.19;1416.53,717.82;675.37,745.7
00003970.png 623.59,214.83;1322.21,176.5;1365.97,714.33;631.97,749.02
00004004.png 573.58,217.56;1273.01,175.54;1313.71,710.61;585.76,753.41
00004037.png 522.42,221.67;1221.01,170.87;1270.13,710.18;531.01,760.25
00004070.png 472.35,224.52;1174.39,170.68;1221.49,705.14;483.02,766.42
00004104.png 421.95,230.38;1127.92,168.54;1177.71,707.64;439.5,771.19
00004137.png 375.97,235.24;1078.37,170.65;1134.46,707.19;394.88,774.87
00004170.png 330.81,236.74;1039.2,171.83;1092.03,709.82;343.03,781.76
00004204.png 293.19,239.46;997.63,171.8;1052.86,711.77;308.89,784.37
00004237.png 256.46,241.39;961.96,171.73;1019.42,712.97;269.47,786.39
00004270.png 224.18,242.04;934.75,172.05;989.94,716.68;236.08,791.12
00004304.png 201.09,241.47;912.61,172.58;968.68,717.26;215.09,790.86
00004337.png 187.97,239.1;904.54,171.18;957.03,721.01;199.32,792.73
00004371.png 190.74,233.36;904.11,173.74;956.48,721.55;198.08,791.37
00004404.png 205.23,229.6;914.04,171.44;968.98,717.38;210.22,782.56
00004437.png 229.73,227.6;938.98,175.82;990.79,721.19;237.7,782.45
00004471.png 266.68,222.69;976.34,178.84;1026.21,721.75;274.35,773.33
00004504.png 366.35,218.19;1078.46,181.74;1129.33,721.47;372.29,761.74
00004537.png 431.36,212.59;1146.12,185.97;1188.97,726.85;439.47,756.17
00004571.png 502.12,210.28;1209.22,189.64;1250.14,731.26;509.79,744.15
00004604.png 573.07,206.03;1279.55,194.73;1312.69,731.58;575.46,742
00004637.png 655.22,205.12;1349.54,195.6;1383.01,732.52;653.72,732.52
00004671.png 721.32,199.47;1426.87,197.67;1460.28,733.97;720.8,728.82
00004704.png 794.2,198.24;1508.57,198.24;1537.23,741.34;783.97,720.69
00004738.png 865.68,194.74;1564.5,204.76;1588.47,744.69;849.19,721.13
00004771.png 914.57,194.96;1608.88,213.02;1635.74,752.05;894.11,722.39
00004804.png 947.23,197.6;1646.46,216.76;1669.39,762.99;927.92,729.09
00004838.png 964.03,201.6;1662.76,219.89;1685.02,767.48;940.9,732.6
00004871.png 960.38,204.65;1665,222.61;1686.56,772.78;935.74,739.95
00004904.png 939.37,215.77;1637.96,224.68;1659.18,771.58;917.28,745.76
00004938.png 894.82,222.93;1599.45,227.24;1620.94,771.62;877.03,758.83
00004971.png 845.88,242.73;1543.54,231.17;1565.07,774.42;825.78,771.53
00005005.png 771.18,258.16;1465.34,237.89;1502.15,774.43;766.99,784.15
00005038.png 690.51,267.78;1374.12,238.36;1430.59,769.92;692.14,798.43
00005071.png 602.67,289.81;1305.11,241.37;1355.12,771.47;613.32,820.26
00005105.png 514.31,307.63;1201.64,246.03;1267.86,775.13;531.94,843.47
00005138.png 428.38,327.7;1129.46,250.91;1198.7,779.5;456,864.33
00005171.png 362.85,339.22;1059.76,257.51;1141.6,785.71;396.08,884.75
00005205.png 327.82,348.8;1021.8,265.62;1106.64,796.23;363.48,895.29
00005238.png 317.68,349.06;1014.94,271.7;1099.42,804.86;351.37,900.03
00005271.png 338.74,344.57;1040.65,277.07;1117.22,810.87;370.94,895.62
00005305.png 390.93,333.98;1088.3,284.07;1157.92,819.13;413.55,883.86
00005338.png 462.92,319.24;1163.54,290.41;1225.52,829.59;473.29,870.46
00005372.png 553.89,307.67;1263.12,298.27;1309.83,838.18;547.8,852.75
00005405.png 736.21,279.7;1459.19,309.86;1474.3,853.86;711.54,816.76
00005438.png 831.23,268.31;1544,309.92;1544.92,857.61;790.74,802.74
00005472.png 898.1,255.71;1614.98,308.46;1615.7,861.19;849.78,791.83
00005505.png 952.99,250.7;1654.23,305.25;1651.47,855.65;901.61,781.27
00005538.png 968.66,241.55;1680.37,293.35;1678.93,853.77;915.31,779.79
00005572.png 959.56,240.97;1663.71,282.9;1666.89,837.33;910.21,777.71
00005605.png 913.61,242.71;1623.93,266.64;1633.75,823.73;874.33,781.64
00005638.png 836.83,250.75;1556.46,250.24;1570.08,805.48;806.38,788.15
00005672.png 743.22,253.93;1457.37,235.91;1494.83,788.15;738.54,797.55
00005705.png 632.31,263.13;1364.93,212.75;1414.28,771.78;636.47,808.37
00005739.png 541.75,269.59;1246.79,205.3;1322.36,750.89;562.12,815.63
00005772.png 476.43,269.26;1178.25,198.58;1254.17,734.99;502.91,819.72
00005805.png 421.08,265.24;1129.77,183.82;1210.01,720.87;459.93,814.44
00005839.png 408.55,259.61;1113.54,177.21;1202.25,716.95;449.89,809.04
00005872.png 429.07,253.8;1131.06,176.43;1218.01,711.59;473.12,801.15
00005905.png 474.94,246.52;1179.94,181.14;1263.27,713.55;513.3,793.61
00005939.png 543.19,238.81;1246.19,184.45;1328.7,718.82;578.2,781.77
00005972.png 645.94,230.27;1320.36,191.03;1394.66,727.67;670.32,766.73
00006006.png 734.46,227.45;1421.03,203.75;1481.16,738.12;755.17,758.68
00006039.png 800.78,224.05;1518.65,210.61;1572.41,746.61;807.44,752.37
00006072.png 901.97,214.99;1587.23,218.33;1633.13,751.03;899.27,740.83
00006106.png 948.13,208.65;1653.01,218.35;1691.25,759.92;935.6,736.85
00006139.png 987.47,206.65;1683.62,221.48;1713.42,760.38;971.42,732.04
00006172.png 993.5,200.4;1697.02,216.09;1724.68,764.11;970.79,733.38
00006206.png 965.92,204.34;1663.24,210.86;1689.72,755.3;946.44,731.73
00006239.png 903.99,207.35;1607.92,204.11;1638.88,750.18;885.53,739.03
00006272.png 812.19,216.09;1525.24,200.05;1555.46,747.4;806.58,751.74
00006306.png 631.95,231.5;1333.66,190.19;1384.02,732.42;633.55,772.12
00006339.png 533.33,234.14;1255.45,182.48;1307.78,724.1;540.6,781.15
00006373.png 455.52,240.72;1180.08,181.23;1244.07,722.36;471.17,790.5
00006406.png 404.89,243.02;1120.08,177.43;1188.07,721.12;422.36,795.06
00006439.png 375.74,240.4;1087.57,178.37;1159.52,719.81;401.32,796.74
00006473.png 371.66,239.11;1088.75,178.32;1161.29,725.47;397.08,800.17
00006506.png 399.14,238.47;1111.3,184.24;1182.18,725.52;423.4,792.7
00006539.png 449.67,230.45;1167.43,191.44;1232.03,731.8;468.34,785.26
00006573.png 534.35,224.98;1239.34,199.61;1294.99,740.03;547.84,770.78
00006606.png 623.55,220.12;1329.73,211;1383.5,748.6;623.05,760.58
00006639.png 701.78,207.33;1425.31,215.33;1466.31,754.42;697.81,746.41
00006673.png 792.02,207.53;1509,225.62;1530,761.9;781,737.47
00006706.png 871.1,211.02;1571.43,232.23;1594.63,771.99;842.4,730.35
00006740.png 916.7,201.71;1613.52,241.28;1624.69,775.26;887.81,729.94
00006773.png 939.25,204.35;1626.95,243.55;1636.46,778.32;902.9,727.36
00006806.png 928.13,210.63;1610.28,244.74;1620.44,781.02;890.57,732.98
00006840.png 887.56,220.58;1568.69,246.37;1579.78,779.83;855.44,741.29
00006873.png 822.58,231.42;1513.79,247.65;1529.49,778.17;790.65,754.71
00006906.png 758.28,246.83;1415.27,247.93;1445.97,778.27;736.17,767.81
00006940.png 662.19,259.57;1343.46,248.22;1381.31,775.39;644.8,788.8
00006973.png 557.46,273.92;1258.03,248.23;1300.99,772.94;555.32,808.23
00007007.png 494.97,285.26;1172.56,252.25;1224.93,772.2;484.33,822.54
00007040.png 421.5,294.5;1123.39,249.51;1179.88,777.88;430.51,836.77
00007073.png 392.78,298.43;1092.15,248.2;1153.91,777.53;406.5,845.33
00007107.png 394.8,302.23;1084.55,253.89;1154.49,778.89;410.91,844.39
00007140.png 416.52,303.85;1109.09,256.1;1177.15,780.28;437.63,844.54
00007173.png 465.23,305.41;1149.28,264.95;1216.49,785.48;480.64,844.51
00007207.png 589.15,303.54;1264.28,272.6;1331.8,790.48;601.42,828.65
00007240.png 640.87,300.56;1323.96,275.51;1384.91,794.42;662.4,825.62
00007273.png 693.08,301.7;1367.96,280.02;1434.15,800.17;699.5,823.81
00007307.png 729.6,303.8;1397.07,288.76;1453.65,800.4;731.86,823.48
00007340.png 744.9,309.77;1411.12,291.88;1467.78,808.51;743.55,827.25
00007374.png 745.98,314.69;1415.59,295.12;1471.99,818.26;745.25,836.6
00007407.png 740.67,322.58;1410.67,301.09;1470.77,825.75;740.35,844.35
00007440.png 731.99,329.74;1407.13,304.98;1468.5,833.18;730.97,855.88
00007474.png 722.55,336.47;1395.04,308.45;1461.93,834.05;726.08,863.44
00007507.png 710.26,343.18;1386.63,308.5;1456.48,837.82;718.42,873.28
00007540.png 698.12,350.09;1370.79,309.85;1446.26,835.19;709.53,877.02
00007574.png 686.03,353.85;1360.35,308.46;1439.73,833.36;701.58,881.23
00007607.png 675.86,355.71;1346.9,305.16;1431.8,828.2;694.27,882.88
00007640.png 663.63,356.27;1337.86,300.51;1425.8,821.56;686.11,885.34
00007674.png 654.91,359.27;1328.21,297.99;1419.93,814.49;680.21,886.16
00007707.png 647.85,357.38;1320.53,291.36;1416.28,810.48;676.49,883.93
00007741.png 641.17,358.28;1311.98,290.42;1411.7,804.53;673.13,884.29
00007774.png 639.18,358.04;1306.64,286.87;1410.51,799.28;674.34,881.42
00007807.png 637.81,359.46;1302.37,285.27;1408.66,792.61;675.78,878.83
00007841.png 636.1,357.59;1302.8,283;1410.85,792.4;675.22,878.23
00007874.png 638.03,357.4;1299.13,282.04;1407.88,786.17;676.58,873.73
00007907.png 637.62,356.26;1300.07,282.26;1407.07,782.18;677.13,870.11
00007941.png 639.1,357.25;1298.65,282.83;1407,782.88;677.11,869.15
00007974.png 641.62,359.95;1292.22,287.8;1399.7,780.71;677.55,865.05
00008008.png 641.26,361.35;1292.76,290.52;1399.47,780.99;674.11,864.1
00008041.png 643.02,363.33;1286.16,295.75;1389.94,777.59;675.05,856.48
00008074.png 646.22,364.02;1282.53,299.87;1382.12,775.88;673.04,851.28
00008108.png 647.61,364.55;1271.51,307.15;1371.04,771.52;667.33,839.82
00008141.png 649.54,364.01;1266.76,309.49;1360.59,765.85;666.39,829.35
00008174.png 648.32,359.87;1260.38,310.44;1350.71,759.33;662.39,817.79
00008208.png 645,353.62;1253.31,307.12;1341.4,748.72;655.81,804.52
00008241.png 642.45,345.56;1244.52,302.92;1329.43,737.31;647.44,786.66
00008274.png 637.81,334.92;1236.76,294.91;1316.82,722.76;638.83,770.34
00008308.png 633.97,325.75;1225.85,289.03;1301.63,707.01;631.98,751.1
00008341.png 629.04,312.28;1217.71,278.25;1294.52,690.97;622.91,732.14
00008375.png 626.21,301.32;1204.78,270.78;1277.61,671.89;616.39,707.37
00008408.png 622.75,289.94;1195.41,262.04;1263.78,654.26;610.35,686.65
00008441.png 618.03,280.04;1186.89,253.84;1252.52,640.59;601.47,669.41
00008475.png 617.45,269.7;1175.7,245.88;1236.2,618.24;599.81,645.97
00008508.png 616.78,256.24;1168.35,235.23;1226.39,596.17;597.21,622.61
00008541.png 618.69,247.02;1162.28,228.14;1220.08,582.85;597.16,605.2
00008575.png 621.73,238.47;1154.5,220.97;1209.27,561.48;599.78,583.84
00008608.png 626.75,229.12;1150.99,212.12;1202.88,543.43;603.72,562.83
00008641.png 633.71,220.06;1151.31,203.56;1200.41,528.52;610.18,545.03
00008675.png 639.32,212.52;1148.66,195.35;1197.76,511.62;615.09,528.78
00008708.png 645.69,206.9;1145.18,192.33;1193.45,497.58;621.32,513.18
00008742.png 650.61,202.71;1147.15,186.67;1193.73,487.59;626.52,502.46
00008775.png 656.76,198.35;1145.21,182.87;1190.8,476.31;631.18,493.66
00008808.png 662.09,195.46;1145.4,181.33;1188.76,466.33;637.32,481.68
00008842.png 666.6,193.19;1145.87,178.42;1190.69,459.86;641.08,474.91
00008875.png 670.62,191.18;1147.89,175.01;1189.79,453.62;647.36,468.53
00008908.png 679.13,192.8;1146.07,177.53;1188.37,446.96;655.66,462.88
00008942.png 684.29,193.44;1145.49,178.64;1188.83,443.24;661.79,459.58
00008975.png 694.55,192.88;1151.48,176.59;1192.09,435.82;671.38,448.36
00009009.png 699.7,192.45;1151.69,175.55;1194.64,431.72;677.7,446.51
00009042.png 706.26,192.27;1154.88,174.73;1195.74,428.09;684.67,442.55
00009075.png 710.14,189.19;1157.22,171.52;1197.81,421.98;688.12,436.47
00009109.png 711.95,187.18;1160.64,169.13;1201.39,419.42;691.05,435.11
00009142.png 718.46,188.75;1161.07,169.41;1204,414.6;697.27,432.79
00009175.png 721.51,187;1163.7,170.31;1205.36,414.41;701.46,430.44
00009209.png 724.85,187.03;1166.25,169.09;1208.64,414.18;704.61,431.62
00009242.png 727.48,187.57;1169.5,169.16;1212.51,412.65;708.35,429.72
00009275.png 728.8,187.7;1174.07,169.95;1218.48,415.46;710.7,431.81
00009309.png 729.72,187.37;1178.24,169.18;1222.49,416.83;713.31,434.07
00009342.png 733.93,189.63;1181.69,170.64;1227.03,417.43;717.09,435.38
00009376.png 733.3,188.8;1187.43,169.71;1235.67,422.85;715.84,439.91
00009409.png 734.87,191.88;1189.95,171.52;1238.49,426.65;717.8,444.42
00009442.png 735.9,195.89;1193.41,175.93;1242.27,432.8;717.95,451.08
00009476.png 735.57,197.36;1197.32,176.51;1248.02,437.63;718.43,456.48
00009509.png 732.55,199;1203.28,178.5;1256.78,447.05;715.11,466.03
00009542.png 728.32,200.5;1206.68,180.5;1258.99,451.16;711.4,472.3
00009576.png 726.33,203.63;1209.06,181.15;1264.73,459.45;709.44,479.14
00009609.png 722.27,208.2;1211.77,184.54;1270.76,468.02;706.15,490.1
00009642.png 718.07,207.31;1217.14,184.85;1278.21,477.51;700.48,500.94
00009676.png 713.4,211.58;1218.47,187.26;1282.76,488.22;695.3,512.21
00009709.png 706.33,215.34;1224.5,189.08;1290.54,497.46;689.37,524.29
00009743.png 698.91,212.19;1227.99,187.56;1299.45,506.55;683.69,535.46
00009776.png 692.36,214.91;1234.25,186.36;1308.56,518.54;676.28,546.97
00009809.png 685.72,215.81;1238.74,186.95;1316.9,527.78;669.22,560.63
00009843.png 677.13,213.63;1245.31,182.95;1326.95,536.51;661.13,569.34
00009876.png 657.85,209.53;1257.95,174.05;1346.69,554.7;644.37,596.17
00009909.png 648.17,206.84;1259.97,170.26;1354.23,563.01;633.27,606.18
00009943.png 635.96,206.25;1266.69,163.53;1365.58,571.62;622.45,620.3
00009976.png 626.81,204.83;1271.38,160.72;1374.48,583.03;614.03,637.58
00010010.png 613.39,202.62;1275.98,155.84;1385.42,594.92;600.06,651.3
00010043.png 599.52,202.28;1281,151.38;1397.14,606.92;588.14,669.09
00010076.png 585.95,202.65;1288.01,148.26;1411.39,625.77;574.45,691.42
00010110.png 574.05,206.2;1289.75,149.65;1419.5,638.1;562.46,708.32
00010143.png 557.75,204.63;1297.2,144.45;1429.51,655.45;546.97,729.86
00010176.png 543.73,209.15;1302.66,145.16;1439.78,673.39;533.2,753.34
00010210.png 525.81,211.67;1306.69,144.61;1451.82,689.85;516.2,779.06
00010243.png 507.7,211.67;1315.41,141.49;1464.76,705.48;499.21,800.73
00010276.png 495.64,216.82;1318.08,142.54;1474.75,729.34;485,828.38
00010310.png 477.38,220.26;1324.73,139.47;1489.68,746.84;465.82,855.07
00010343.png 460.38,225.96;1329.44,141.78;1504.88,773.1;447.6,888.43
00010377.png 445.13,236.21;1329.64,148.93;1509.32,794.88;433.97,915.37
00010410.png 428.68,243.61;1335.92,151.79;1521.46,818.13;415.37,945.01
00010443.png 413.23,254.19;1336.94,159.28;1527.21,840.16;401.98,973.24
00010477.png 401.69,266.47;1335.63,167.43;1529.99,863.79;389.42,998.94
00010510.png 387.62,273.96;1335.71,174;1532.17,879.74;373.44,1020
00010543.png 377.62,282.31;1331.69,181.18;1532.6,892.34;361.74,1036.06
00010577.png 367.55,293.13;1325.28,189.89;1520.01,901.76;352.29,1045.76
00010610.png 361.02,297.69;1311.38,198.04;1508.17,904.21;343.97,1046.13
00010643.png 355.42,302;1300.08,203.71;1490.33,899.9;338.66,1042.25
00010677.png 355.67,308.94;1282.93,213.79;1470,893.2;339.11,1033.16
00010710.png 358.17,308.22;1269.5,216.15;1447.32,879.15;340.52,1015.09
00010744.png 361.94,308.1;1254.61,217.25;1427.96,861.94;345.6,991.66
00010777.png 376.85,302.66;1223.36,219.55;1376.78,818.24;361.27,935.44
00010810.png 387.42,299.67;1206.12,221.65;1351.17,795.89;369.35,906.95
00010844.png 398.5,293.54;1191.62,221.33;1331.86,771.49;380.12,875.59
00010877.png 410.31,286.8;1176.06,219.79;1302.29,741.79;391.02,836.94
00010910.png 420.97,278.73;1157.68,217.55;1278.52,714.31;403.09,800.57
00010944.png 433.7,271.32;1144.91,214.85;1258.2,683.18;414.43,764.39
00010977.png 448.67,255.85;1137.13,203.7;1239.1,651.91;427.54,725.41
00011011.png 463.02,243.61;1123.82,196.96;1219.89,621.74;441.33,684.32
00011044.png 480.43,232.31;1113.62,188.98;1203.64,592.36;456.9,650.13
00011077.png 496.05,219.48;1107.07,182.19;1189.21,562.13;472.23,612.92
00011111.png 508.05,208.55;1100.96,174.01;1177.4,535.49;486.21,582.59
00011144.png 522.38,199.62;1095.67,167.25;1164.62,511.65;500.1,551.23
00011177.png 533.78,188.29;1090.64,159.58;1156.62,487.57;513.22,525.55
00011211.png 547.68,182.7;1085.68,156.97;1146.8,469.86;525.55,502.79
00011244.png 558.71,175.98;1083.18,152.41;1139.73,455.66;535.07,485.1
00011277.png 571.58,171.11;1079.98,149.27;1133.65,440.33;547.3,466.94
00011311.png 583.02,169.16;1079.27,149.35;1130.33,428.63;561.42,452.4
00011344.png 594.47,166.62;1078.38,148.42;1127.86,418.74;572.21,441.38
00011378.png 605.47,165.27;1078.33,147.15;1123.72,408.52;584.12,427.49
00011411.png 618.21,166.86;1078.8,151.58;1121.69,401.93;598.24,420.66
00011444.png 629.34,165.12;1082.53,148.97;1123.21,398.81;607.42,413.98
00011478.png 637.82,164.57;1084.23,152.23;1124.76,390.66;617.8,406.38
00011511.png 649.9,169.25;1087.32,155.44;1128.61,388.44;628.92,404.95
00011544.png 658.71,171.46;1094.52,156.51;1135.88,392.06;636.64,406.81
00011578.png 667.97,173.31;1097.96,158.52;1138.82,387.23;648.07,401.5
00011611.png 675.27,177.19;1103.2,162.49;1143.55,389.51;655.83,405.73
00011644.png 680.69,182.64;1109.68,166.67;1151.39,396.08;662.12,411.74
00011678.png 685.4,188.77;1126.2,170.69;1165.74,407.33;664.9,425.91
