00000033.png 582.21,208.54;1344.42,212.1;1354.04,809.11;564.42,802.09
00002702.png 521.58,862.17;698.06,132.38;1274.53,262.41;1086.12,1014.67
00002736.png 530.59,865.47;697.58,133.13;1274.71,256.06;1096.27,1011.77
00002769.png 538.86,872.92;692.71,136.47;1271.14,250.78;1107.3,1009.28
00002802.png 544.16,877.21;689.7,138.59;1270.67,243.76;1114.55,1006.57
00002836.png 549.81,881.99;684.03,141.12;1268.07,239.79;1121.28,1002.08
00002869.png 556.2,884.97;678.91,142.68;1263.55,229.27;1129.11,995.78
00002902.png 562.3,887.99;673.23,146.57;1262.77,222.34;1136.85,992.38
00002936.png 569.18,888.2;670.46,145.04;1257.13,215.81;1144.38,983.94
00002969.png 578.47,892.31;667.12,147.8;1254.58,207.89;1154.69,979.78
00003003.png 582.86,895.55;663.17,150.72;1251.12,204.69;1161.25,974.92
00003036.png 590.93,902.38;658.95,155.96;1245.19,201.14;1167.73,974.61
00003069.png 600.89,908.78;657.43,163.28;1243.45,198.1;1177.56,971.49
00003103.png 606.92,910.34;655.22,163.16;1245.33,191.2;1185.79,969.1
00003136.png 616.93,909.47;653.7,162.3;1243.17,182.76;1197.96,959.94
00003169.png 628.05,908.38;654.28,157.85;1246.24,169.84;1207.65,949.08
00003203.png 634.88,909.54;652.97,160.39;1246.03,162.53;1216.52,944.67
00003236.png 645.34,911.83;653.04,162.86;1243.61,154.96;1228.05,936.4
00003269.png 654.54,914.75;650.83,164.89;1243.56,148.78;1236.6,933.19
00003303.png 664.09,918.64;647.95,173.31;1240.76,143.39;1247.2,927.66
00003336.png 673.5,920.06;645.37,172.75;1236.89,133.9;1256.62,919.73
00003370.png 681.13,919.66;641.43,171.68;1233.32,128.4;1261.33,912.58
00003403.png 689.07,921.47;638.67,175.57;1227.77,121.56;1269.94,904.57
00003436.png 696.31,924.19;632.12,177.58;1220.81,114.26;1278.27,896.79
00003470.png 702.89,926.3;631.91,186.21;1216,112.84;1282.33,892.29
00003503.png 709.15,932.12;623.57,189.69;1208.65,107.87;1289.95,889.63
00003536.png 717.95,935.4;618.01,193.97;1203.07,99.62;1297.19,881.53
00003570.png 723.88,937.78;614.32,198.79;1196.51,97.15;1301.56,876.73
00003603.png 731.62,939.91;611.57,209.59;1185.31,96.16;1304.66,867.92
00003636.png 735.87,944.87;603.4,210.5;1179.25,89.75;1311.02,864.77
00003670.png 741.97,951.61;594.44,221.17;1168.14,89.71;1312.85,860.72
00003703.png 748.71,954.55;590.14,231.83;1157.63,89.34;1316.78,854.87
00003737.png 748.68,959.93;581.11,235.74;1153.07,84.64;1320.73,852.72
00003770.png 756.21,960.58;575.66,242.33;1140.56,82.91;1319.91,846.01
00003803.png 757.13,967.58;566.29,243.59;1132.91,76.61;1325.63,841.12
00003837.png 759.76,967.04;564.23,245.3;1125.46,75.31;1327.94,835.06
00003870.png 763.18,966.91;556.45,249.11;1119.97,69.41;1329.65,829.2
00003903.png 765.53,966.26;549.95,256.36;1108.61,65.03;1328.45,818.93
00003937.png 770.08,966.33;541.57,249.89;1101.27,54.56;1330.43,811.93
00003970.png 773.78,962.26;534.83,251.48;1092.11,46.78;1332.97,800.49
00004004.png 775.24,964.18;527.18,254.43;1081.39,45.29;1333.13,794.74
00004037.png 779.08,966.27;519.4,264.51;1070.19,43.1;1332.17,788.14
00004070.png 779.87,971.14;508.37,268.84;1056.25,37.94;1332.65,780.33
00004104.png 786.75,965.79;506.29,273.35;1047.36,35.85;1332.13,771.36
00004137.png 791.57,965.76;498.36,273.93;1037.33,25.28;1335.04,761.22
00004170.png 792.06,967.54;486.82,275.43;1024.96,18.54;1335.58,751.39
00004204.png 794.54,961.63;482.68,281;1014.87,16.62;1333.17,742.52
00004237.png 799.38,957.97;477.23,281.33;1005.72,9.23;1333.99,730.74
00004270.png 802.56,957.03;468.64,283.24;997.77,3.77;1334.2,721.8
00004304.png 805.69,956.28;464.8,288.29;991.09,3.13;1335.86,716.54
00004337.png 808.04,964.47;456.29,298.82;978.2,8.42;1333.03,719.95
00004371.png 807.93,969.77;453.86,307.03;969.2,14.92;1331.61,718.2
00004404.png 814.75,974.25;451.11,318.11;963.01,21.33;1330.25,717.57
00004437.png 817.65,982.67;447.97,330.1;956.11,23.67;1331.08,716.67
00004471.png 820.59,986.21;445.18,339.63;949.78,32.43;1330.69,715.97
00004504.png 828.29,991.55;444.95,348.25;940.49,31.99;1334.63,712.49
00004537.png 836.25,992.7;442.37,360.1;934.44,35.72;1338.05,709.61
00004571.png 842.47,996.45;441.43,368.05;929.29,37.61;1342.14,707.43
00004604.png 850.22,1003.15;436.23,383.52;921.75,43.82;1342.94,704.36
00004637.png 859.4,1007.88;434.81,392.75;910.84,47.84;1346.42,702.07
00004671.png 863.62,1014.11;430.78,403.39;904.39,51.26;1347.48,697.75
00004704.png 868.66,1020.8;427.42,419.11;892.19,58.71;1347.77,699.08
00004738.png 874.43,1029.05;421.78,435.51;881.92,65.3;1347.79,699.39
00004771.png 879.05,1032.27;419.25,442.29;874.68,73.03;1346.21,696.72
00004804.png 884.76,1036.43;417.39,459.31;864.25,82.78;1345.21,698.02
00004838.png 885.81,1044.29;412.92,469.63;857.15,88.02;1345,696.67
00004871.png 890.79,1049.94;406.75,484;843.39,94.34;1343.4,696.66
00004904.png 895.18,1058.13;404.46,496.65;836.04,100.8;1341.55,696.37
00004938.png 895.75,1060.87;400.36,504.04;829.44,106.67;1340.63,697.76
00004971.png 898.21,1066.17;397.61,515.61;821.79,113.28;1337.45,698.73
00005005.png 897.17,1069.11;393.61,522.27;813.4,118.09;1333.78,698.56
00005038.png 896.7,1067.49;392.81,522.93;810.67,119.08;1330.72,696.61
00005071.png 894.77,1064.07;390.24,524.28;805.98,118.7;1328.04,693.84
00005105.png 894.36,1060.41;386.61,520.39;803.4,112.25;1326.03,684.82
00005138.png 895.85,1052.82;386.61,515.14;800.84,105.76;1326.2,678.83
00005171.png 899.24,1043.25;388.35,510.02;798.35,99.25;1325.95,667.65
00005205.png 902.71,1036.6;388.33,507.08;795.26,94.96;1328.03,659.98
00005238.png 910.51,1032.55;388.52,512.18;788.63,94.58;1326,651.91
00005271.png 914.52,1030.42;387.53,514.55;782.97,90.53;1326.66,642.28
00005305.png 919.1,1027.62;385.62,520.15;776.74,91.2;1327.16,636.07
00005338.png 923.6,1025.66;385.58,527.12;766.08,98.04;1324.29,628.87
00005372.png 924.44,1028.5;379.69,537.19;756.76,101.53;1321.32,626.33
00005405.png 930.54,1030.34;383.86,547.13;749.22,107.8;1318.66,626.71
00005438.png 933.78,1033.98;374.4,556.84;740.87,113.01;1317.09,622.97
00005472.png 936.88,1029.01;374.23,561.37;732.68,110.18;1314.11,616.32
00005505.png 937.45,1026.42;370.05,560.95;726.51,106.59;1313.86,610.87
00005538.png 939.77,1025.01;369.07,567.72;717.42,109.87;1312,603.74
00005572.png 941.86,1022.38;367.23,570.44;712.5,110.56;1307.48,600.29
00005605.png 945.03,1019.87;364.93,577.14;703.96,111.71;1304.79,593.54
00005638.png 936.98,1008.78;362.65,583.83;692.73,115.74;1301.24,586.84
00005672.png 950.56,1016.5;361.96,587.65;686.14,115.9;1299.54,581.13
00005705.png 952.59,1010.76;358.23,594.27;673.76,116.44;1292.57,573.52
00005739.png 955.48,1011.93;350.5,602.46;661.82,116.92;1290.32,565.71
00005772.png 956.98,1008.4;348.98,607.94;653.75,121.42;1285.47,562.25
00005805.png 961.02,1008.06;344.77,617.08;643.15,126.66;1283.42,556.28
00005839.png 965.86,1005.7;345.84,624.1;635.29,127.95;1281.31,549.51
00005872.png 970.36,1002.82;344.16,625.56;630.5,127.22;1282.48,543.2
00005905.png 978.13,998.18;349.3,627.27;625.99,127.55;1283.79,535.12
00005939.png 983.16,993.98;352.68,631.16;627.61,128.94;1285.14,529.62
00005972.png 991.65,992.44;357.39,633.43;627.99,130.54;1288.71,524.18
00006006.png 1000.65,993.29;364.13,640.41;627.23,131.13;1294.58,522.26
00006039.png 1005.32,991.04;370.47,644.7;626.95,137.86;1295.93,519.64
00006072.png 1014.06,993.37;369.37,650.53;626.63,137.26;1301.19,516.66
00006106.png 1020.43,994.47;373.56,659.08;625.81,145.73;1301.65,514.7
00006139.png 1023.63,998.26;375.75,669.58;620.35,150.69;1300.12,516.91
00006172.png 1026.54,999.97;375.83,679.04;615.16,160.6;1297.57,515.15
00006206.png 1029.36,1001.56;374.76,689.69;606.57,168.11;1292.66,514.69
00006239.png 1029.38,1002;370.63,695.44;599.64,172.27;1289.01,512.75
00006272.png 1030.07,1000.75;365.14,703.61;586.92,174.31;1284.31,507.1
00006306.png 1028.8,995.59;363.95,706.82;574.74,177.43;1273.06,500.78
00006339.png 1031.2,990.62;363.38,712.55;568.87,178.76;1269.55,493.89
00006373.png 1033.1,987.04;356.32,715.27;557.44,177.09;1266.63,483.57
00006406.png 1036.5,982.37;356.33,720.49;549.63,179.01;1263.98,478.9
00006439.png 1039.32,981.02;354.72,727.54;541.02,183.21;1259.92,472.26
00006473.png 1042.26,978.82;352.9,736.32;532.66,190.74;1255.02,466.86
00006506.png 1046.31,977.78;357.44,743.86;527.48,195.41;1253.26,464.45
00006539.png 1051.25,977.96;356.94,752.11;520.17,203.09;1253.46,461.44
00006573.png 1057.75,978.62;356.77,760.74;514.76,208.53;1249.45,458.37
00006606.png 1058.27,976.18;357.24,766.58;511.54,211.9;1246.61,454.06
00006639.png 1064.04,972.81;358.34,771.05;504.85,212.45;1245.47,447.51
00006673.png 1068.7,970.56;358.33,779.5;497.95,216.57;1242.22,442
00006706.png 1071.7,966.36;364.33,783.24;493.92,223.35;1237.06,436.83
00006740.png 1078.19,960.41;368.89,787.55;491.17,226.07;1236.84,430.21
00006773.png 1082.16,958.08;371.13,791.21;487.06,224.55;1237.62,423.19
00006806.png 1088.51,949.47;378.29,795.72;484.16,231.26;1235.93,415.75
00006840.png 1097.18,946.77;381.31,804.34;478,232.98;1236.1,407.98
00006873.png 1101.4,942.2;384.54,808.08;475.93,237.4;1233.5,403.98
00006906.png 1108.88,938.73;394.38,817.61;472.3,247.31;1231.16,399.71
00006940.png 1117.12,940.81;396.82,827.06;470.01,255.88;1232.32,395.84
00006973.png 1125.52,938.13;404.42,834.64;469.91,262.4;1233.35,394.61
00007007.png 1134.32,936.57;411.78,842.85;469.63,270.74;1234.64,391.22
00007040.png 1140.61,929.65;422.58,845.55;469.85,279.91;1231.84,387.12
00007073.png 1145.67,927.64;421.48,852.11;466.23,281.54;1232.59,381.71
00007107.png 1149,924.32;428.5,856.94;464.47,288.24;1232.12,378.08
00007140.png 1154.13,924.61;431.13,862.91;462.31,293.32;1229.83,377.65
00007173.png 1160.7,926.69;435.68,872.02;460.85,301.4;1229.78,376.94
00007207.png 1162.93,921.44;445.91,877.78;460.51,310.68;1223.15,374.79
00007240.png 1168.83,920.52;446.63,884.54;457.69,317.44;1224.02,374.22
00007273.png 1174.56,918.66;451.58,890.51;455.09,319.55;1225.6,368.2
00007307.png 1179.53,909.15;458.5,891.33;453.69,322.64;1222.76,360.61
00007340.png 1182.69,903.52;468.95,888.83;454.87,330.24;1220.02,360.03
00007374.png 1191.27,902.59;472.82,900.92;453.88,334.61;1221.25,354.8
00007407.png 1196.82,902.3;483.52,909.92;454.35,349.64;1219.2,358.46
00007440.png 1201.7,906.42;485.95,919.9;454.17,360.77;1218.52,361.44
00007474.png 1205.87,909.31;489.29,930.61;452.26,370.81;1215.78,362.82
00007507.png 1209.7,910.25;493.99,936.95;451.75,377.94;1216.81,365.1
00007540.png 1211.48,913.02;496.44,942.95;452.28,383.4;1216.02,366.71
00007574.png 1213.74,913.17;496.46,947.14;452.11,388.55;1215.67,367.7
00007607.png 1213.44,911.3;499.34,943.39;454.58,385.92;1215.44,367.47
00007640.png 1214.05,909.97;494.86,937.7;452.5,377.85;1218.24,363.81
00007674.png 1208.03,908.68;493.32,930.43;454.68,369.15;1219.11,362.4
00007707.png 1202.63,908.34;483.61,925.05;452.46,362.57;1218.7,361.94
00007741.png 1196.21,914.22;473.54,919.15;453.7,353.68;1220.05,366.25
00007774.png 1187.4,915.92;469.6,907.89;456.12,345.41;1221.87,371.98
00007807.png 1183.16,923.61;460.01,905.01;457.18,336.94;1224.61,376.5
00007841.png 1176.56,929.85;451.16,898.01;462.31,327.64;1227.84,381.89
00007874.png 1168.03,934.14;447.15,889.12;468.25,321.58;1231.26,386.12
00007907.png 1157.53,938.9;442.72,880;471.41,315.31;1231.19,396.38
00007941.png 1150.83,948.99;429.63,877.32;471.17,308.28;1232.81,403.67
00007974.png 1144.21,949.61;422.95,868.14;473.54,300.34;1234.07,406.28
00008008.png 1135.65,949.28;415.8,852.57;478.65,284.89;1236.53,407.91
00008041.png 1124.93,947.67;409.21,837.12;482.65,271.46;1237.43,408.09
00008074.png 1119.08,942.31;408.18,824;486.1,260.11;1236.97,404.89
00008108.png 1112.67,940.83;399.87,809.99;488.57,247.27;1239.51,406.41
00008141.png 1107.77,947.27;396.95,803.16;497.26,239.64;1245.38,412.38
00008174.png 1104.61,951.73;399.31,800.08;504.99,240.79;1247.9,422.64
00008208.png 1102.03,965.96;399.16,799.03;515.58,242.44;1255.24,437.99
00008241.png 1101.61,979.64;401.39,800.55;530.93,251.7;1261.7,455.39
00008274.png 1098.59,987.68;402.16,799.22;538.63,252.37;1264.79,465.26
00008308.png 1094.53,996.51;400.02,793.52;546.36,247.14;1272.66,472.2
00008341.png 1090.45,997.78;397.74,791.09;549.34,245.2;1272.28,477.83
00008375.png 1085.14,1000.43;402.91,782.76;556.42,241.87;1271.88,483.29
00008408.png 1078.12,999.8;394.82,774.75;557.89,236.48;1271.12,485.28
00008441.png 1074.38,997.75;392.18,768.59;560.48,228.53;1272.32,486.01
00008475.png 1064.61,993.5;385.55,756.56;559.46,217.77;1269.54,484.14
00008508.png 1053.5,991.07;374.65,740.01;559,201.98;1268.9,483.08
00008541.png 1042.83,991.17;367.09,730.04;561.67,194.71;1264.06,485.08
00008575.png 1027.78,988.42;358.93,715.7;561.73,182.79;1258.55,491.61
00008608.png 1009.89,986.91;347.35,699.84;567.07,176.38;1254.55,494.67
00008641.png 999.96,989;340.73,688.43;566.63,165.28;1251.04,499.06
00008675.png 984.62,986.92;330.05,673.32;568.46,154.55;1244.87,503.45
00008708.png 974.88,986.39;325.13,663.5;570.93,148;1242.02,505.49
00008742.png 961.37,985.39;316.23,650.81;571.71,141.21;1235.64,509.68
00008775.png 951.59,983.86;315.21,639.95;578.45,134.62;1234.31,514.62
00008808.png 946.44,985.35;312.29,632.99;582.25,129.12;1236.9,518.52
00008842.png 938.33,983.29;312.88,620.87;591.01,123.16;1235.25,523.06
00008875.png 933.27,979.05;317.83,608.58;602.64,118.06;1236.75,527.91
00008908.png 931.02,977.7;316.38,595.87;611.86,106.8;1242.8,527.37
00008942.png 926.2,969.7;320.55,576.16;622.75,92.38;1247.14,526.65
00008975.png 920.16,965.98;319.85,558.72;634.5,81.15;1249.27,527.3
00009009.png 915.59,960.57;323.3,544.58;645.37,70.68;1253.19,528.03
00009042.png 910.31,951.07;328.64,523.83;658.91,58.46;1256.76,527.25
00009075.png 908.85,945.94;333.29,510.25;671.51,47.85;1261.96,526.1
00009109.png 906.56,938.32;338.3,493.31;686.67,38.24;1267.36,525.66
00009142.png 906.98,933.29;348.29,475.54;698.54,29.05;1274.63,526.61
00009175.png 906.45,929.79;351.86,468.49;709.91,21.89;1279.94,528.16
00009209.png 905.87,928.43;359.24,460.51;722.71,17.19;1284.67,532.65
00009242.png 906.7,930.76;367.67,455.69;736.24,19.25;1289.61,538.68
00009275.png 906.9,934.02;371.97,454.09;745.06,24.46;1291.95,546.68
00009309.png 903.82,935.39;382.51,452.41;756.53,32.28;1292.39,558.42
00009342.png 900.24,938.51;387.93,449.38;767.91,33.64;1295.43,568.73
00009376.png 895.26,942.44;385.96,441.54;776.18,31.57;1296.34,574.35
00009409.png 887.46,944.72;386.65,434.15;785.37,32.26;1294.33,582.83
00009442.png 881.78,943.88;391.76,425.01;794.86,31.47;1293.88,589.94
00009476.png 873.75,948.11;392.79,418.61;806.93,31.33;1295.16,598.89
00009509.png 864.97,951.32;393.47,411.01;816.47,32.39;1293.5,613.35
00009542.png 859.19,955.59;398.6,407.38;826.48,38.58;1292.22,621.36
00009576.png 852.35,960.43;401.77,402.03;838.21,40.9;1293.32,635.26
00009609.png 844.75,964.06;406.13,397.93;849.08,44.8;1292.99,648.01
00009642.png 837.33,968.89;405.75,394.57;855.57,48.2;1287.69,658.47
00009676.png 829.26,970.77;409.77,389;866.09,52.44;1287.33,668.59
00009709.png 822.74,972.78;415.02,383.39;876.31,54.77;1286.17,679.47
00009743.png 817.95,975.25;417.51,378.69;885.55,56.01;1287.03,686.72
00009776.png 810.97,979.04;423.84,376.69;895.71,61.64;1286.07,700.55
00009809.png 806.18,977.89;430.24,367.66;907.3,64.89;1285.93,708.8
00009843.png 802.68,974.38;436.29,359.5;918.18,63;1285.93,711.77
00009876.png 799.24,967.58;443.31,348.19;930.09,60.1;1287.15,715.12
00009909.png 797.82,965.8;452.75,341.64;938.62,61.16;1286.86,718.2
00009943.png 794.85,959.24;460.71,332.88;950.93,58.89;1286.91,721.73
00009976.png 791.57,958.31;466.38,320.55;964.53,56.13;1291.34,726.53
00010010.png 789.21,955.92;473.09,315.13;972.04,57.48;1291.34,730.03
00010043.png 787.83,957.82;482.49,310.03;985.11,59.34;1295.42,738.43
00010076.png 787.68,954.69;492.95,307.67;999,64.55;1296.37,748.17
00010110.png 785.68,953.49;498.43,300.1;1008.52,64.74;1298.01,752.06
00010143.png 783.91,950.48;507.68,293.75;1022.18,66.65;1299.41,758.98
00010176.png 779.31,947.45;515.16,284.11;1033.48,64.26;1300.05,763.79
00010210.png 776.32,944.34;520.52,278.46;1042.58,64.26;1298.77,765.84
00010243.png 774.78,939.73;533.28,271.82;1057.46,66.58;1298.45,771.84
00010276.png 772.9,939.95;537.69,266.66;1065.02,67.53;1301.68,776.41
00010310.png 770.11,935.34;543.39,256.27;1074.76,66.26;1301.16,779.28
00010343.png 764,933.97;547.26,253.65;1081.56,68.61;1298.96,784.49
00010377.png 759.24,934.72;549.09,253.11;1084.33,69.73;1296.11,789.53
00010410.png 754.69,933.09;550.69,247.44;1089.31,73.57;1291.24,795.23
00010443.png 747.47,937.41;551.46,244.17;1095.03,80.67;1287.39,805.83
00010477.png 741.74,936.94;551.82,243.61;1097.66,81.37;1284.94,812.8
00010510.png 734.77,938.96;552.69,238.77;1101.85,82.71;1281.34,818.59
00010543.png 726.7,940.38;554.46,237.72;1107.13,88.93;1275.76,825.68
00010577.png 719.1,944.35;554.12,235.22;1108.42,92.68;1271.21,834.1
00010610.png 708.46,946.57;554.11,240.7;1109.07,103.34;1262.92,845.3
00010643.png 702.93,949.23;553.66,234.59;1113.63,108.52;1256.95,855.63
00010677.png 693.25,950.72;556.7,235.21;1119.49,112.33;1252.85,862.28
00010710.png 687.06,945.27;562.78,230.18;1125.03,117.88;1246.91,869.47
00010744.png 680.17,941.98;569.07,224.37;1136.16,117.98;1243.89,872.01
00010777.png 673.08,938.1;575.4,214.52;1143.96,120.94;1238.95,878.45
00010810.png 669.24,929.59;586.45,199.59;1156.63,120.91;1236.52,882.26
00010844.png 665.01,922.96;591.09,192.03;1164.03,124.85;1232.46,883.85
00010877.png 662.31,917.22;604.29,187.53;1177.4,127.56;1231.54,891.85
00010910.png 657.76,914.38;614.07,180.39;1191.3,133.14;1228.05,898.88
00010944.png 659.17,911.07;626.84,178.24;1203.38,138.56;1229.76,904.39
00010977.png 656.85,902.74;643.78,172.15;1216.22,146.9;1226.94,911.02
00011011.png 654.62,900.89;657.24,167.52;1234.75,154.23;1224.55,920.69
00011044.png 652.85,897.94;668.5,164.91;1245.26,161.61;1223.73,928.66
00011077.png 652.64,893.34;684.66,161.71;1260.66,169.55;1223.15,936.76
00011111.png 652.62,885.52;695.53,155.95;1271.84,171.81;1220.85,937.11
00011144.png 649.86,878.19;706.2,150.27;1281.51,177.25;1216.91,941.44
00011177.png 646.91,868.7;716.65,146.78;1290.37,183.5;1212,941.86
00011211.png 647.78,862.35;726.75,144;1297.71,188.41;1206.59,943.78
00011244.png 641.74,856.61;736.83,133.79;1307.91,192.1;1203.84,950.63
00011277.png 640.07,847.87;748.45,130.82;1319.25,196.73;1198.64,953.93
00011311.png 635.35,840.61;758.25,125.01;1325.7,203.22;1192.81,954.91
00011344.png 629.86,834.13;769.8,120.08;1335.86,212.52;1183.58,961.38
00011378.png 623.94,825.71;778.49,118.39;1344.67,222.15;1173.55,967.08
00011411.png 616.96,819.16;787.56,113.04;1348.23,230.44;1166.3,971.07
00011444.png 610.83,809.54;797.08,105.79;1356.87,235.9;1154.41,974.06
00011478.png 603.36,798.15;807.9,97.64;1367.23,241.34;1146.02,975.55
00011511.png 600.6,789.46;815.35,95.04;1371.95,246.53;1139.09,976.85
00011544.png 595.44,779.69;826.79,88.42;1377.02,255.81;1128.38,979.17
00011578.png 589.62,771.18;834.78,86.37;1381.21,264.12;1119.61,980.26
00011611.png 584.46,760.41;847.27,79.07;1392.09,270.54;1111.22,984.1
00011644.png 582.37,746.75;862.47,71.6;1401.43,277.37;1101.46,982.79
00011678.png 580.02,734.74;873.66,66.9;1412.68,281.81;1095.73,981.15
