00000033.png 610.64,318.06;1311.87,309.42;1353.41,859.94;601.01,872.23
00002035.png 868.73,225.4;1383.9,389.04;1399.06,892.01;852.24,849
00002068.png 871.93,226.25;1379.87,391.2;1395.46,893.43;856.34,852.47
00002102.png 878.49,229.32;1375.55,394.83;1396.14,891.58;864.7,852.65
00002135.png 884.46,231.33;1374.49,398.89;1394.44,896.76;872.94,857.18
00002168.png 889.93,236.03;1375.45,404.47;1397.43,900.28;875.94,861.68
00002202.png 896.89,239.64;1378.14,412.19;1396.84,908.72;884.14,871.16
00002235.png 904.32,242.03;1380.38,417.63;1396.62,916.55;888.42,878.1
00002268.png 909.42,246.75;1376.71,423.09;1392.24,925.91;894.62,885.92
00002302.png 910.32,247.26;1373.82,427.91;1389.84,930.09;893.55,892.4
00002335.png 912.1,249.63;1370.31,433.29;1384.9,934.67;897.1,896.52
00002369.png 913.85,248.68;1363.64,436.73;1380.32,936.6;895.72,897.37
00002402.png 915.57,245.73;1362.96,435.52;1371.84,939.23;897.28,897.39
00002435.png 921.9,244.13;1359.09,436.41;1371.78,934.52;902.81,894.27
00002469.png 935.32,241.35;1367.7,437.06;1379.29,933.98;915.74,889.86
00002502.png 953.54,234.79;1376.78,434.26;1384.97,937.22;931.05,890.36
00002535.png 966.65,232.19;1381.54,433.68;1384.92,939.17;941.08,890.52
00002569.png 972.34,228.13;1382.4,434.44;1389.8,936.1;947.06,889.96
00002602.png 977.04,227.39;1379.39,434.35;1388.66,935.11;952,886.95
00002635.png 983.69,226.84;1376.14,434.8;1383.41,934.55;962.44,886.64
00002669.png 987.86,227.01;1377.4,436.67;1382.93,936.38;964.65,891.4
00002702.png 992.68,230.38;1374.3,441.73;1382.3,940.25;974.3,893.73
00002736.png 998.01,231.71;1373.16,443.25;1380.65,942.09;979.3,897.16
00002769.png 1006.37,233.01;1373.86,443.67;1376.16,946.96;983.81,901.55
00002802.png 1012.49,232.5;1371.4,446.62;1380.57,946.37;990.85,902.43
00002836.png 1020.67,229.46;1374.76,445.4;1380.82,947.32;997.61,902.61
00002869.png 1029.06,231.37;1374.62,447.11;1376.71,944.47;1007.85,902.07
00002902.png 1036.45,231.44;1372.92,449.3;1374.33,949.06;1011.92,903.96
00002936.png 1042.61,229.72;1373.82,450.06;1372.16,950.19;1016.93,904.04
00002969.png 1047.42,223.83;1372.26,447.37;1374.46,944.41;1023.48,903.09
00003003.png 1052.81,222.38;1367.12,444.33;1371.18,943.86;1033.65,899.45
00003036.png 1061.07,214.9;1372.29,441.97;1370.84,945.52;1039.74,897.99
00003069.png 1070.26,211.19;1372.1,438.22;1375.56,938.18;1051.24,894.78
00003103.png 1076.5,208.3;1372.68,437.43;1372.49,940.71;1059.56,897.14
00003136.png 1081.43,210.18;1370.49,436.98;1369.3,941.59;1064.78,901.1
00003169.png 1083.22,208.27;1367.89,437.17;1368.59,942.45;1067.65,904.9
00003203.png 1086.15,203.55;1367.24,433.96;1370.58,938.69;1070.13,906.78
00003236.png 1090.33,203.26;1365.48,431.93;1363.03,940.05;1073.09,907.53
00003269.png 1092.67,195.87;1361.17,424.96;1361.58,934.23;1075.52,901.28
00003303.png 1097.82,190.51;1359.33,421.52;1366.04,923.32;1085.68,890.92
00003336.png 1099.91,183.99;1355.89,419.01;1362.45,920.57;1088.49,888.64
00003370.png 1098.77,179.08;1353.46,417.28;1357.34,919.49;1092.48,883.92
00003403.png 1097.42,181.69;1346.83,417.74;1348.07,924.29;1084.6,890.08
00003436.png 1097.36,182.14;1343.06,420.98;1347.88,923.29;1089.21,892.47
00003470.png 1096.43,184.66;1337.88,422.99;1344.06,927.3;1091.31,899.57
00003503.png 1101.04,188.1;1334.24,427.41;1342.75,933.18;1095.99,901.58
00003536.png 1102.46,185.19;1335.61,427.81;1344.4,934.4;1097.86,903.56
00003570.png 1103.13,186.84;1332.49,428.31;1337.74,937.58;1096.49,903.34
00003603.png 1094.34,188.28;1327.6,430.31;1332.68,941.75;1090.9,906.72
00003636.png 1087.25,189.61;1321.68,432.48;1332.36,939.49;1086.02,907.67
00003670.png 1078.54,195.32;1317.92,437.07;1329.23,938.34;1074.75,906.89
00003703.png 1065.88,203.32;1307.1,440.45;1323.55,941.97;1066.93,909.86
00003737.png 1050.2,207.18;1305.06,442.24;1319.89,947.8;1050.2,919.22
00003770.png 1031.84,216.28;1298.08,448.39;1312.82,955.77;1033.78,927.91
00003803.png 1019.1,217.14;1298.86,446.97;1316.19,952.43;1021.69,929.83
00003837.png 1006.84,214.52;1298.17,443.28;1318.54,950.35;1012.65,927.2
00003870.png 1002.65,218.83;1301.76,442.55;1322.85,953.23;1009.45,927.19
00003903.png 998.13,222.3;1305.2,442.75;1329.49,953.75;1008.71,928.97
00003937.png 993.09,221.98;1308.07,440.65;1335.55,947.7;1004.79,928.05
00003970.png 987.14,226.57;1310.82,440.14;1339.61,948.5;1002.41,929.07
00004004.png 976.03,226.86;1311.61,437.14;1342.81,942.96;991.58,926.82
00004037.png 961.04,230.46;1305.26,433.91;1336.52,941.55;976.63,930.86
00004070.png 944.3,228.8;1301.6,431.47;1333.68,942.37;964.9,930.61
00004104.png 929.48,229.68;1298.3,427.5;1336.34,936.49;949.33,930.8
00004137.png 912.52,232.14;1294.55,427.78;1332.7,935.81;933.77,934.11
00004170.png 899.62,239.38;1289.94,426.34;1329.64,936.32;920.29,934.65
00004204.png 888.2,240.44;1293.43,424.22;1330.69,937.53;911.54,935.82
00004237.png 883.35,237.6;1296.9,421.42;1340.61,929.31;908.47,931.83
00004270.png 884.69,234.72;1308.42,414.25;1353.48,926.77;909.66,926.35
00004304.png 885.75,227.42;1326.39,406.16;1368.2,921.58;907.39,922.8
00004337.png 886.41,222.7;1335,400.35;1377.83,914.79;910.09,916.74
00004371.png 880.7,216.43;1339.97,393.28;1382.16,912.56;902.69,910.64
00004404.png 869.66,212.66;1341.12,386.81;1386.86,906.62;892.98,904.31
00004437.png 853.73,216.17;1337.33,384.92;1383.2,903.07;877.54,901.93
00004471.png 840.12,222.89;1336.43,384.6;1383.58,904.01;861.66,905.1
00004504.png 823.41,223.55;1334.54,382.15;1379.72,905.58;843.66,904.29
00004537.png 806.67,225.93;1332.18,379.15;1381.4,900.36;826.03,904.37
00004571.png 797.61,221.4;1337.58,373.8;1391.53,897.19;819.59,900.19
00004604.png 784.66,217.89;1339.59,366.04;1394.09,897.37;805.25,902.71
00004637.png 764.81,219.74;1334.93,361.73;1392.15,894.96;786.47,902.49
00004671.png 739.97,229.73;1326.6,365.69;1383.75,899.5;764.35,909.53
00004704.png 720.01,240.94;1322.2,365.91;1379.03,908.77;740.85,926.73
00004738.png 711,252.25;1322.8,369.95;1384.29,914.55;732.13,938.62
00004771.png 699.79,261.33;1330.98,372.65;1391.05,925.32;721.79,951.83
00004804.png 693.17,270.5;1336.29,374.22;1397.77,928.22;711.82,958.04
00004838.png 693.66,263.47;1350.98,364.23;1412.03,919.84;711.27,949.2
00004871.png 696.21,248.07;1365,347.18;1425.12,905.77;712.71,930.93
00004904.png 694.41,232;1370.44,328.4;1432.65,890.44;710.09,909.34
00004938.png 682.63,220.54;1373.29,314.01;1438.31,876.99;699.23,899.46
00004971.png 674.09,218.63;1370.91,301.85;1434.35,863.83;691.29,887.52
00005005.png 662.47,218.61;1367.09,291.34;1436.9,857.78;682.75,886.82
00005038.png 656.33,222.89;1369.08,285.47;1442.97,851.68;680.15,887.25
00005071.png 659.01,233.18;1371.82,282.81;1448.74,847.3;687.48,887.4
00005105.png 661.09,240.52;1377.23,282.25;1456.62,843.98;694.17,889.88
00005138.png 664.15,250.31;1383.34,281.47;1466.73,844.36;697.77,893.32
00005171.png 659.68,255.82;1384.95,279.61;1469.72,844.64;695.08,896.16
00005205.png 652.98,259.04;1383.21,276.9;1472.79,843.96;688.48,898.77
00005238.png 642.21,260.5;1379.65,271.66;1469.21,842.91;677.68,899.24
00005271.png 627.07,266.05;1367.94,270.38;1455.54,842.89;660.69,901.88
00005305.png nan,nan;nan,nan;nan,nan;nan,nan
00005338.png 589.72,271.94;1334.7,266.06;1426.4,837.85;621.73,902.7
00005372.png 579.48,275.32;1327.79,262.29;1420.98,835.51;611.68,902.63
00005405.png 574.52,272.23;1330.06,255.06;1421.8,827.85;605.71,899.07
00005438.png 572.05,265.77;1329.49,243.57;1422.31,821.75;603.42,889.66
00005472.png 571.44,261.86;1329.7,236.79;1421.11,814.82;601.91,883
00005505.png 565.54,257.35;1327.92,229.77;1417.21,807.55;595.51,876.48
00005538.png 557.96,255.15;1318.87,224.13;1406.23,806.44;584.41,872.01
00005572.png 542.89,253.92;1306.45,220.07;1392.31,802.08;567.52,868.49
00005605.png 530.2,250.45;1290.87,217.8;1374.97,796.89;551.63,860.91
00005638.png 520.86,248.34;1278.83,214.76;1360.91,789.52;537.68,852.61
00005672.png 513.89,240.96;1275.1,205.11;1353.92,785.23;529.66,846.76
00005705.png 516.91,242.28;1273.71,202.84;1352.48,780.14;532.76,841.85
00005739.png 522.72,253.95;1275.24,207.42;1360.41,784.42;542.51,850.84
00005772.png 538.69,275.51;1284.73,218.46;1376.18,793.07;565.15,866.52
00005805.png 540.85,301.66;1278.97,237.18;1375.33,806.48;572.37,887.44
00005839.png 532.32,316.29;1275.54,242.21;1372.71,811.87;568.5,903.68
00005872.png 528.67,325.03;1264.94,250.06;1364.86,817.11;562.66,907.17
00005905.png 527.73,328.22;1265.23,255.03;1361.38,825.28;556.34,910.22
00005939.png 531.33,332.72;1265.16,268.41;1352.81,841.05;545.88,911.24
00005972.png 535.3,330.56;1264.34,282.04;1333.54,851.88;534.86,902.43
00006006.png 540.38,318;1264.68,287.31;1318.46,855.61;520.72,884.98
00006039.png 544.16,305.68;1268.57,286.22;1306.1,857.51;509.61,866.27
00006072.png 555.56,303.24;1276.61,292.91;1303.19,865.93;511.06,860.61
00006106.png 562.63,307.41;1276.29,302.4;1294.48,874.14;509.7,857.45
00006139.png 549.32,313.19;1264.8,305.44;1279.02,881.78;493.02,865.76
00006172.png 533.97,321.19;1246.82,305.95;1260.78,885.29;479.36,870.49
00006206.png 526.1,325.56;1236.82,303.39;1253.58,887.27;472.79,876.03
00006239.png 519.62,331.16;1229.97,300.27;1248.17,886.34;468.91,881.16
00006272.png 514.39,331.52;1223.2,295.93;1242.27,884.64;462.57,882.19
00006306.png 504.1,333.54;1214.63,291.73;1233.67,885.29;456.05,885.49
00006339.png 490.09,340.25;1192.94,292.55;1214.2,882.38;445.97,891.38
00006373.png 470.77,346.3;1171.98,289.01;1193.76,885.45;427.59,895.93
00006406.png 454.26,350.49;1146.75,286.23;1168.32,879.31;411.14,895.44
00006439.png 437.25,352.25;1124.88,283.47;1150.88,876.85;398.49,898.24
00006473.png 426.8,356.11;1108,278.91;1134.68,875.47;388.55,900.73
00006506.png 421.3,360.77;1098.86,276.86;1127,875.94;385.08,903.37
00006539.png 420.26,367.67;1091.07,280.77;1120.39,884.85;385.3,912.61
00006573.png 418.8,374.12;1090.42,284.5;1114.99,891.48;382.99,918.31
00006606.png 420.44,379.71;1086.2,286.04;1112.56,898.04;385.81,922.89
00006639.png 423.03,384.68;1083.46,285.28;1112.4,896.39;390.07,925.99
00006673.png 429.47,385.09;1083.65,285.82;1112.07,899.68;395.06,925.71
00006706.png 430.46,387.19;1078.68,281.85;1104.04,898.68;397.04,925.36
00006740.png 433.09,388.73;1068.19,280.89;1092.49,890.36;397.14,921.54
00006773.png 440.32,389.14;1065.64,273.79;1094.67,888.73;409.8,920.71
00006806.png 448.52,393.76;1067.91,271.99;1097.32,888.83;420.04,922.15
00006840.png 456.03,402.34;1065.84,277.21;1092.61,892.04;431.37,927.98
00006873.png 459.77,407.78;1063.59,275.61;1091.54,893.29;437.55,932.52
00006906.png 465.82,413.75;1058.15,277.33;1092.89,899.98;445.13,934.09
00006940.png 471.06,416.72;1054.5,275.35;1096.55,896.64;452.3,936.79
00006973.png 472.18,417.7;1053.58,272.36;1090.39,891.41;461.08,938.67
00007007.png 474.9,423.3;1042.36,268.7;1085.99,887.96;463.44,937.59
00007040.png 475.16,426.54;1032.73,267.72;1078.55,887.86;463.95,940.66
00007073.png 474.51,429.91;1023.61,267.99;1068.26,888.14;466.24,940.72
00007107.png 471.58,436.68;1012.87,271.2;1062.19,894.32;464.83,949.07
00007140.png 475.08,441.58;1009.6,270.57;1056.23,896.32;470.68,953.75
00007173.png 478.77,447.82;1008.34,270.03;1061.25,900.39;477.92,960.38
00007207.png 484.08,450.63;1003.88,271.19;1058.79,896.18;485.46,958.77
00007240.png 488.26,452.35;1000.52,268.99;1055.72,894.03;491.11,958.53
00007273.png 484.2,456.56;988.71,270.84;1046.37,898.25;487.77,961.33
00007307.png 475.81,461.62;972.17,271.46;1031.48,899.21;479.85,966.45
00007340.png 475.98,467.32;963.44,275.4;1023.28,900.1;482.16,970.23
00007374.png 481.65,473.31;957.56,274.95;1017.7,900.47;489.13,973.47
00007407.png 492.22,478.24;955.45,275.8;1020.24,898.65;499.87,973.33
00007440.png 501.93,485.75;952.69,279.43;1019.67,900.33;511.65,979.21
00007474.png 506.11,488.51;950.26,278.45;1016.68,901.39;518.02,981.08
00007507.png 511.85,493.94;942.96,280.8;1011.18,904.49;524.2,984.77
00007540.png 511.72,499.82;936.97,283.76;1013.73,905.73;529.15,991.73
00007574.png 512.51,503.85;930.99,286.5;1003.86,909.86;529.42,995.74
00007607.png 510.1,509.84;923.34,289.98;997.01,918.85;528.05,1003.84
00007640.png 509.05,517.41;913.85,295.27;988.25,923;525.65,1008.32
00007674.png 507.94,521.58;903.77,300.78;977.48,925.31;526.75,1010.65
00007707.png 507.2,519.74;897.75,295.14;973.75,927.11;525.2,1012.52
00007741.png 508.41,517.46;890.62,291.79;966.2,921.56;528.12,1008.03
00007774.png 511.45,513.31;883.57,286.5;959.58,911.2;531.61,999.51
00007807.png 510.32,509.14;877.41,274.4;954.98,903.74;532.43,996.08
00007841.png 514.12,505.55;875.17,268.43;952.85,889.38;537.57,988.48
00007874.png 523.09,499.63;875.53,259.93;955.99,882.38;547.41,981.32
00007907.png 532.31,496.56;878.46,253.73;958.92,881.37;558.14,980.17
00007941.png 536.66,497.4;878.42,251.41;961.51,885.42;563.39,980.41
00007974.png 543.95,499.73;878.8,253.21;963.74,888.59;570.48,982.03
00008008.png 549.55,502.41;878.33,255.53;960.5,895.97;578.87,989.1
00008041.png 556.42,507.82;882.49,259.89;970.18,904.5;585.78,994.05
00008074.png 564.21,508.35;881.49,260.9;972.21,904.68;594.07,993.32
00008108.png 565.22,509.86;877.51,262.34;963.81,905.49;596.65,995.63
00008141.png 564.6,507.07;871.11,257.21;962.21,905.87;599.57,995.49
00008174.png 563.1,504.1;861.41,252.51;953.34,899.14;601.14,991.85
00008208.png 562.65,500.84;851.78,247.5;938.14,897.51;601.14,987.29
00008241.png 563.29,499.89;846.66,246.46;939.21,890.69;599.79,982.19
00008274.png 563.91,500.93;840.87,248.29;938.79,888.59;604.3,981.24
00008308.png 564.17,500.1;834.41,249.28;924.25,884.66;605.83,978.6
00008341.png 564.48,500.68;827.5,246.02;928.86,888.84;606.86,979.83
00008375.png 567.79,503.68;821.34,246.33;923.2,888.95;610.17,978.39
00008408.png 567.66,499.44;817.53,243.65;917.55,887;613.42,978.83
00008441.png 569.31,496.77;815.3,240.3;918.51,887.83;615.57,978.24
00008475.png 571.42,495.84;811.1,235.59;909.42,888.95;617.38,974.5
00008508.png 572.93,493.52;810.79,231.47;914.02,885.04;620.72,974.13
00008541.png 575.29,494.02;802.71,240.29;902.59,882.5;620.23,969.69
00008575.png 570.58,491.49;793.28,232.33;896.09,884.87;616.9,970.33
00008608.png 574,494.16;788.48,235.43;889.21,884.13;623.63,969.31
00008641.png 577.48,495.4;787.88,238.37;887.33,886.96;623.12,970.11
00008675.png 577.12,494.36;784.73,238.43;885.91,891.21;624.96,974.14
00008708.png 582.72,497.98;789.17,238.03;890.26,894.34;633.63,975.14
00008742.png 587.65,497.25;788.65,240.8;890.89,896.01;638.65,974.21
00008775.png 599.07,492.67;801.06,244.2;896.74,890.91;645.75,969.75
00008808.png 617.52,487.36;826.84,231.76;927.09,878.44;664.18,959.12
00008842.png 632.87,483.12;853.45,228.04;947.16,874.22;679.36,952.64
00008875.png 641.37,477.09;869.83,221.16;971.89,862.46;688.84,949.43
00008908.png 645.89,473.86;886.43,218.34;980.87,860.03;690.61,943.94
00008942.png 639.48,473.61;890.42,215.93;987.63,856.71;684.14,946.86
00008975.png 626.76,470;889.65,211.57;992.44,855.83;672.51,948.48
00009009.png 619.57,468.87;890.39,213.64;986.8,855.62;662.73,944.63
00009042.png 604.23,471.27;887.83,214.43;986.34,858.08;646.45,951.46
00009075.png 589.98,472.8;883.93,216.49;978.67,858.78;628.91,950.41
00009109.png 576.62,471.03;883.12,219.89;972.88,857.51;613.07,952.29
00009142.png 563.7,469.86;885.45,217.34;973.21,861.81;601.41,951.96
00009175.png 551.33,464.56;889.15,213.54;981.63,863.82;585.79,956.21
00009209.png 540.52,463.08;893.94,211.05;986.03,865.56;575.79,956.41
00009242.png 528.46,460.99;893.58,213.07;986.14,868.59;559.93,958.48
00009275.png 508.13,461.24;891.83,215.02;977.84,870.22;540.38,961.2
00009309.png 492.65,457.85;889.65,213.66;976.16,871.15;521.96,961.36
00009342.png 473.74,448.48;886.69,208.93;973.47,869.45;501.32,956.71
00009376.png 452.09,437.1;882.03,198.04;963.54,861.44;477.56,951.78
00009409.png 439.6,425.23;883.31,183.3;969.79,854.53;461.36,946.02
00009442.png 428.05,413.57;888.54,171.97;969.95,842.86;449.12,936.14
00009476.png 423.61,406.37;895.6,169.26;975.28,838.58;445.35,929.03
00009509.png 430.02,403.08;910.13,170.65;986.82,835.62;448.9,924.95
00009542.png 441.97,405.27;929.67,177.79;1005.48,837.99;455.72,923.84
00009576.png 456.2,410.45;950.85,189.67;1022.34,845.3;467.82,928.25
00009609.png 468.27,417.82;971.31,206.01;1042.38,853.51;478.89,934.73
00009642.png 473.34,421.51;989.75,212.49;1061.38,861.21;483.14,940.67
00009676.png 478.05,420.59;1006.68,217.57;1074.27,861.18;485.21,940.75
00009709.png 470.28,414.77;1010.01,218.11;1072.39,859.11;475.37,937.98
00009743.png 454.37,406.83;1007.06,211;1070.2,855.86;455.64,933.35
00009776.png 439.5,397.92;1003.96,207.43;1063.6,847.35;441.26,926.1
00009809.png 436.49,390.56;1008.17,203.31;1069.61,845.65;434.05,919.04
00009843.png 431.32,380.93;1018.47,198.49;1075.23,838.02;426.2,912.9
00009876.png 432.37,372.36;1025.79,197.73;1081.09,830.77;425.96,904.03
00009909.png 425.92,363.71;1030.7,195.57;1084.07,825.67;416.86,896.51
00009943.png 417.78,357.8;1031.9,194.81;1081.81,820.22;404.97,888.48
00009976.png 412.66,351.3;1033.55,196.58;1080.75,817.91;399.18,885.96
00010010.png 412.25,347.71;1042.54,197.02;1090.83,811.47;395.99,878.88
00010043.png 413.22,340.45;1052.21,198.6;1098.08,810.66;397,875.05
00010076.png 418.7,337.77;1063.05,201.5;1106.65,807.26;399.68,870.49
00010110.png 426.36,335.34;1076.8,203.68;1122.18,806.59;405.03,869.13
00010143.png 436.29,334.78;1089.91,209.41;1132.28,809.47;412.03,867.59
00010176.png 445.12,335.49;1103.59,215.67;1142.72,813.12;419.89,867.97
00010210.png 449.89,333.51;1110.7,218.17;1152.78,816.41;422.42,868.06
00010243.png 456.53,331.76;1119.36,223.22;1158.91,813.67;428.84,862.78
00010276.png 464.4,327.76;1137.95,222.96;1177.46,817.4;434.35,864.13
00010310.png 470.71,325.94;1150.46,227.73;1191.26,819;443.23,863.09
00010343.png 484.08,322.26;1171.4,228.78;1214.65,820.99;455.47,863.65
00010377.png 497.18,325.05;1190.18,236.01;1233.83,825.06;470.39,864.72
00010410.png 504.33,328.33;1198.97,240.69;1248.59,829.12;477.4,871.22
00010443.png 504.84,329;1201.79,244.47;1252.63,829.53;480.82,872.6
00010477.png 496.94,328.32;1197.24,242.87;1250.42,823.62;474.84,872.52
00010510.png 486.21,327.64;1189.12,240;1248.87,815.74;473.09,871.21
00010543.png 482.15,324.22;1191.73,233.15;1261.01,810.15;474.46,875.29
00010577.png 487.34,328.69;1198.7,235.21;1277.88,806.9;487.68,880.06
00010610.png 495.06,328.06;1210.37,232.91;1294.72,802.14;501.34,883.84
00010643.png 506.3,325.74;1221.7,226.7;1314.09,791.76;519.11,878.58
00010677.png 520.99,323.01;1233.34,223.96;1332.82,779.26;541,876.17
00010710.png 526.85,325.22;1239.98,223.04;1345.09,780.66;548.52,879.58
00010744.png 520.83,327.52;1238.31,226.64;1343.13,782.09;545.27,879.87
00010777.png 516.18,326.63;1231.57,229.19;1335.9,782.64;537.33,881.57
00010810.png 507.02,324.78;1218.83,233.73;1319.07,783.22;525.41,875.77
00010844.png 495.83,316.96;1208.17,235.4;1303.63,784.1;506.45,868.9
00010877.png 490.82,307.41;1198.3,234.72;1288.85,777.16;492.92,855.82
00010910.png 497.02,297.53;1201.89,236.3;1279.95,774.94;489.94,839.4
00010944.png 502.78,292.85;1207.14,238.23;1277.97,777.13;485.36,829.06
00010977.png 504.2,296.25;1204.05,246.42;1270.17,779.63;480.05,826.85
00011011.png 504.03,297.74;1197.85,255.63;1260.79,784.53;472.56,825.64
00011044.png 509.23,303.4;1198.43,265.85;1256.97,789.85;469.13,823.47
00011077.png 517.84,305.78;1206.14,274.43;1260.33,793.79;470.85,820.05
00011111.png 529.66,302.96;1210.76,275.23;1260.51,786.98;477.17,807.15
00011144.png 540.92,292.18;1219.46,270.26;1265.31,774.81;483.88,788.59
00011177.png 556.03,286.03;1224.02,267.91;1267.45,760.77;497.05,770.2
00011211.png 571.37,284.28;1233.57,267.62;1276.84,757.13;507.47,762.41
00011244.png 584.01,283.86;1245.13,268.42;1284.5,750.7;518.52,754.55
00011277.png nan,nan;nan,nan;nan,nan;nan,nan
00011311.png 601.55,286.16;1251.6,267.91;1294.78,739.26;534.91,743.37
00011344.png 603.69,291.18;1249.75,271.36;1295.11,736.23;536.25,743.29
00011378.png 604.26,300.82;1245.53,279.09;1292.79,736.18;538.11,746.85
00011411.png 602.16,316.57;1240.57,290.4;1289.26,743.96;536.83,758.94
00011444.png 596.4,333.15;1230.91,303.24;1285.09,751.18;531.97,770.95
00011478.png 588.4,349.1;1220.78,313.69;1279.71,756.97;527.3,782.32
00011511.png 587.71,355.38;1217.7,319.38;1282.69,755.87;529.65,787.94
00011544.png 588.38,357.85;1220.84,317.12;1292.29,749.81;536.78,787.2
00011578.png 594.05,350.2;1226.6,305.15;1303.63,731.2;547.63,775.2
00011611.png 596.36,345.83;1224.28,297.89;1307.04,715.33;553.4,765.48
00011644.png 590.09,342.03;1216.15,291.27;1306.24,705.01;550.27,758.66
00011678.png 582.14,331.01;1208.64,281.84;1297.37,688.33;542.17,743.85
00011711.png 578.95,327.19;1207.13,274.51;1298.89,676.58;540.98,734.18
00011745.png 583.68,327.23;1215.06,276.09;1309.97,672.64;547.4,731.67
