00000033.png 567.51,279.02;1336.89,265.28;1351.22,870.34;570.5,875.99
00001468.png 607,270.8;1371.46,255.16;1387.44,853.94;610.2,862.36
00001501.png 606.28,269.52;1371.82,254.62;1385.94,853.78;608.84,861.62
00001534.png 603.07,269.2;1370.58,253.44;1383.99,856.32;606.41,861.84
00001568.png 601.46,271.12;1367.47,254.7;1383.06,854.67;604.72,862.56
00001601.png 600.2,271.67;1366.3,255.06;1381.46,854.12;600.65,862.99
00001634.png 599.21,270.74;1363.31,254.88;1380.68,854.17;601.69,861.68
00001668.png 597.86,268.72;1365.28,251.2;1380.16,853.82;602,860.5
00001701.png 597.04,267.84;1361.5,252.15;1380.29,852.93;601.37,860.7
00001735.png 597.84,267.45;1363.19,252.67;1378.57,854.63;600.83,860.25
00001768.png 596.28,266.15;1367.22,251.11;1382.53,856.38;599.91,860.64
00001801.png 599.35,264.49;1361.85,250.25;1381.55,853.05;600.45,857.73
00001835.png 598.63,263.7;1369.11,249.25;1382.99,853.72;600.92,857.73
00001868.png 599.94,265.6;1367.74,249.94;1382.21,850.35;600.98,856.37
00001901.png 597.23,262.57;1365.84,249.37;1378.85,851.93;599.1,855.92
00001935.png 597.09,262.52;1365.82,247.83;1381.7,849.45;599.73,854.13
00001968.png 597.83,259.11;1366.28,246.68;1378.61,848.46;599.68,852.77
00002002.png 596.51,258.44;1361.8,246.58;1375.99,846.18;599.16,849.11
00002035.png 594.71,257.39;1363.96,242.85;1378.44,844.44;597.08,850.38
00002068.png 593.19,254.37;1364.34,241.36;1377.83,848.05;595.21,849.01
00002102.png 593,252.78;1363.15,241.01;1378.3,844.98;595.71,847.83
00002135.png 595.31,249.72;1366.46,238.35;1380.2,844.09;596.42,844.95
00002168.png 595.73,248.69;1366.85,237.68;1379.59,840.88;596.34,843.85
00002202.png 596.82,248.73;1365.32,237;1379.51,840.64;596.6,842.63
00002235.png 597.71,248.79;1364.94,237.94;1377.1,838.76;597.29,840.39
00002268.png 597.24,245.57;1364.44,235.39;1376.85,836.2;598.18,837.72
00002302.png 597.85,245.47;1364.88,233.43;1378.76,837.39;598.11,838.38
00002335.png 600.99,247.39;1360.28,237.46;1375.15,835.47;598.36,835.89
00002369.png 598.5,245.68;1360.41,234.27;1373.4,832.02;598.63,833.68
00002402.png 598.46,244.28;1363.39,232.59;1374.14,832.71;597.63,833.54
00002435.png 596.03,244.6;1363.52,234.21;1373.37,832.42;595.98,835.32
00002469.png 597.81,245.48;1361.44,236.02;1372.94,835.13;595.67,834.58
00002502.png 597.83,246.39;1362.4,236.9;1370.9,833.28;595.13,834.54
00002535.png 597.63,245.97;1363.05,237.29;1372.31,835.57;595.64,835.57
00002569.png 598.95,248.83;1360.97,239.91;1372.54,837.53;595.95,837.6
00002602.png 598.63,249.44;1361.32,240.53;1372.88,838.47;597.71,837.86
00002635.png 601.2,250.8;1362.45,241.47;1371.97,838.8;598.21,838.06
00002669.png 599.78,252.36;1362.61,243.83;1372.2,839.78;596.98,840.37
00002702.png 601.13,254.06;1360.41,245.23;1370.78,840.44;598.53,839.83
00002736.png 598.64,252.38;1361.46,244.73;1370.18,844.19;595.51,841.47
00002769.png 598.88,254.38;1359.67,247.7;1367.94,845.31;593.92,841.98
00002802.png 597.69,254.59;1360.09,248.07;1369.18,846.31;593.6,845.13
00002836.png 599.21,256.48;1360.47,248.86;1370.02,846.78;595.61,844.43
00002869.png 599.04,255.38;1363.83,247.58;1374.17,846.81;595.79,843.56
00002902.png 599.85,254.14;1364.2,248.16;1375.2,848.32;596.81,845.29
00002936.png 602.55,258.45;1361.41,251.05;1373.59,847.61;596.88,845.3
00002969.png 601.46,256.47;1362.71,249.25;1373.82,848.81;597.93,843.98
00003003.png 600.76,255.74;1361.27,250.22;1373.71,849.7;596.13,845.92
00003036.png 599.7,257.19;1363.35,251.5;1373.49,850.58;595.53,847.29
00003069.png 599.73,256.69;1363.35,251.49;1372.24,849;595.56,846.76
00003103.png 603.04,258.37;1362.3,251.36;1371.79,846.93;597.05,846.93
00003136.png 600.33,257.3;1364.9,251.24;1375.14,851.98;596.81,848.13
00003169.png 599.7,258.76;1364.52,252.31;1376.5,853.51;596.97,849.14
00003203.png 601.86,257.65;1364.99,250.67;1375,851.12;597.77,847.93
00003236.png 601.66,256.65;1365.1,251.86;1376.76,850.17;598.1,848.43
00003269.png 601.43,259.4;1359.8,252.42;1372.15,850.07;598.55,849.14
00003303.png 601.16,261.2;1361.32,254.39;1371.67,852.02;596.68,849.49
00003336.png 600.76,261.09;1360.31,254.04;1371.19,850.89;597.26,849.05
00003370.png 599.8,262.72;1358.66,256.7;1370.25,849.06;597,849.87
00003403.png 597.35,264.01;1357.32,255.66;1368.07,849.94;594.04,849.94
00003436.png 597.19,262.17;1356.33,254.66;1369.56,849.77;593.88,850.6
00003470.png 594.83,261.79;1356.89,255.07;1368.53,852.07;592.88,851.71
00003503.png 595.62,264.38;1358.33,254.02;1370.21,853.82;591.82,854.54
00003536.png 595.55,265.33;1357.64,253.23;1368.11,853.21;592.63,853.86
00003570.png 594.29,263.87;1358.84,255.67;1370.16,854.68;593.37,855
00003603.png 595.53,265.46;1358.59,257.41;1369.33,856.05;593.88,857.09
00003636.png 598.17,267.64;1357.49,258.61;1369.66,856.27;596.28,856.77
00003670.png 600.11,269.14;1358.77,259.73;1373.37,855.9;598.72,858.27
00003703.png 600.8,270.7;1361.39,261.38;1375.46,857.03;598.21,860.05
00003737.png 603.82,272.56;1359.82,262.27;1374.88,857.37;603.61,859.41
00003770.png 604.05,272.36;1363.85,261.63;1379.28,856.44;602.75,860.81
00003803.png 605.82,273.26;1362.26,262.97;1378.64,856.5;606.7,860.77
00003837.png 603.74,274.76;1367.36,259.75;1382.36,862.38;604.04,863.76
00003870.png 605.6,278.09;1365.35,265.06;1380.84,859.13;604.1,865.14
00003903.png 603.17,277.42;1364.16,265.96;1378.54,864.93;601.6,867.93
00003937.png 601.59,280.21;1358.27,267.87;1375.1,862.08;603.81,867.25
00003970.png 600.13,279.32;1362.63,264.9;1377.83,862.63;601.46,868.93
00004004.png 597.76,278.71;1363.68,265.83;1380.73,869.14;598.54,871.93
00004037.png 596.95,281.12;1362.89,267.63;1378.96,870.76;597.72,874.64
00004070.png 598.31,284.14;1361.78,270.6;1375.37,869.13;600.14,874.65
00004104.png 599.25,282.7;1361.7,270.18;1379.07,869.46;600.08,874.47
00004137.png 601.26,283.59;1359.85,273.33;1378.35,869.55;602.52,875.61
00004170.png 601.47,285.8;1362.66,273.41;1379.31,870.49;601.74,876.39
00004204.png 602.44,286.91;1364.36,274.56;1379.51,871.66;602.94,876.11
00004237.png 601.23,286.59;1363.18,275.2;1380.65,873.84;602,877.79
00004270.png 601.59,287.27;1363.39,276.7;1380.41,875.56;600.91,878.25
00004304.png 602.29,285.74;1364.12,277.97;1377.75,874.73;601.55,878.85
00004337.png 602.36,287.62;1362.76,278.01;1377.09,873.53;601.38,880.61
00004371.png 600.8,287.99;1364.5,277.79;1376.98,876.56;599.53,880.44
00004404.png 600.2,289.05;1363.31,278.26;1378.68,877.67;598.17,879.7
00004437.png 599.9,287.97;1363.33,278.67;1377.43,877.96;598,879.34
00004471.png 597.19,288.55;1360.88,280.15;1372.55,879.07;596.54,881.78
00004504.png 595.81,288.53;1360.64,279.35;1375.52,878.63;593.44,882.8
00004537.png 594.31,287.28;1361.76,278.92;1374.44,879.19;592.91,881.48
00004571.png 594.98,287.69;1361.73,280.97;1373.1,879.03;594.3,881.86
00004604.png 594.45,289.49;1359.3,279.86;1372.89,876.64;594.05,881.45
00004637.png 594.73,288.49;1357.59,280.22;1372.5,878.55;589.83,881.67
00004671.png 592.68,287.57;1354.13,281.04;1369.99,877.99;593.85,879.66
00004704.png 589.05,285.66;1357.49,278.6;1368.87,880.68;588.1,882.56
00004738.png 590.7,285.97;1356.46,278.69;1368.86,879.72;587.56,880.99
00004771.png 589.36,285.26;1357,276.74;1368.12,876.74;586.56,879.72
00004804.png 588.84,281.74;1357.52,275.8;1366.82,877;586.49,879.51
00004838.png 588.68,282.58;1356.54,275.51;1367.8,875.91;588.37,878.67
00004871.png 589.8,280.88;1357.78,274.61;1369.53,876.02;587.92,876.95
00004904.png 588.96,279.63;1358.26,272.34;1369.73,874.71;588.59,877.39
00004938.png 591.65,278.95;1362.23,269.82;1369.93,871.38;587.73,874.25
00004971.png 589.57,276.11;1357.16,268.71;1371.06,869.93;587.17,873.67
00005005.png 589.84,274.65;1358.19,266.36;1367.86,868.36;588.89,870.29
00005038.png 590.2,270.84;1356,264.48;1369.8,863.82;587.94,868.65
00005071.png 588.99,269.95;1357.88,262.81;1369.67,864.18;586.4,866.36
00005105.png 588.52,271.31;1355.51,262.69;1367.2,861.92;588.31,865.51
00005138.png 586.06,267.28;1354.98,261.38;1368.1,863.23;584.42,865.75
00005171.png 586.63,268.32;1354.01,260.89;1365.16,862.97;585,866.17
00005205.png 582.27,269.01;1351.94,262.38;1364.91,861.07;585.4,863.65
00005238.png 586.17,270.05;1353.68,258.4;1367.3,861.07;584.82,865.68
00005271.png 587.71,268.71;1353.36,261.09;1367.35,857.87;587.71,863.88
00005305.png 586.03,270.85;1353.34,261.33;1368.77,861.66;586.94,866.82
00005338.png 588.83,274.7;1352.11,263.01;1367.82,858.96;588.83,863.96
00005372.png 588.31,272.14;1350.74,263.4;1364.26,859.42;588.75,864.14
00005405.png 584.89,273.85;1353.45,261.73;1368.42,864.3;587.27,867.96
00005438.png 582.07,273.42;1351.69,261.63;1367.42,864.86;583.48,872.75
00005472.png 580.38,276.46;1348.84,263.9;1364.14,862.57;585.39,872.39
00005505.png 578.77,277.17;1346.71,264.51;1363.97,864.52;582.15,874.37
00005538.png 578.57,277.92;1347.72,262.6;1365.95,866.81;579.41,876.21
00005572.png 575.26,276.17;1347.09,262.37;1364.69,867.24;579.96,877.09
00005605.png 573.59,275.78;1342.76,265.52;1361.24,866.88;577.92,877.5
00005638.png 569.25,277.12;1343.28,265.56;1359.42,866.23;574.8,877.1
00005672.png 571.12,278.7;1341.97,264.51;1361.25,870.54;574.38,880.37
00005705.png 570.93,278.66;1341.72,266.41;1360.9,867.47;575.89,881.02
00005739.png 570.85,281.59;1343.49,265.04;1360.94,869.17;574.67,879.96
00005772.png 571.6,279.35;1343.14,265.68;1360.14,867.51;578.82,878.03
00005805.png 574.23,279.06;1345.52,264.65;1362.52,869.42;574.65,879.11
00005839.png 576.57,280.92;1347.23,264.77;1364.72,870.89;583.38,881.83
00005872.png 580.98,281.35;1347.2,263.78;1365.43,868.81;571.24,875.4
00005905.png 576.54,278.7;1352.18,266.12;1365.49,869.93;575.7,876.7
00005939.png 575.35,276.68;1351.07,267;1363.67,869.78;577.51,874.77
00005972.png 578.77,275.93;1352.53,265.43;1363.6,870.65;570.71,875.73
00006006.png 578.58,277.45;1350.67,267.97;1363.81,871.16;579.64,873.97
00006039.png 577.85,276.14;1351.09,268.62;1364.08,868.71;579.35,876.73
00006072.png 575.99,275.89;1348.98,267.53;1361.73,871.94;570.78,873.43
00006106.png 575.83,277.47;1342.26,273.46;1357.41,868.45;574.41,877.36
00006139.png 571.12,274.7;1345.81,268.98;1358.59,870.31;572.58,877.85
00006172.png 571.33,273.05;1346.35,264.66;1359.93,872.65;575.33,874.56
00006206.png 574.39,274.57;1344.67,265.78;1357.98,873.63;572.55,875.22
00006239.png 571.82,272.3;1345.98,264.45;1358.87,871.83;569.83,876.27
00006272.png 561.64,272.71;1340.41,267.29;1360.15,870.5;567.03,872.31
00006306.png 570.45,267.43;1341.89,263.8;1355.21,864.48;572.71,870.41
00006339.png 570.65,272.33;1338.82,263.99;1355.45,865.88;575.36,869.46
00006373.png 566.03,263.5;1339.29,261.11;1355.53,862.76;574.62,869.28
00006406.png 572.65,270.09;1337.65,260.78;1349.97,859.95;570.46,868.59
00006439.png 570.88,267.35;1336.02,257.45;1351.14,859.82;561.47,865.49
00006473.png 552.67,265.48;1329.64,256.45;1351.18,856.05;559.85,854.25
00006506.png 554.47,260.07;1335.03,256.45;1351.18,857.86;565.23,865.08
00006539.png 554.08,266.82;1330.78,256.02;1342.51,854.67;556.06,857.85
00006573.png 572.59,266.3;1330.36,258.9;1349.85,855.62;557.97,863.01
00006606.png 569.58,267.74;1337.66,253.38;1349.36,855.02;559.92,864.89
00006639.png nan,nan;nan,nan;nan,nan;nan,nan
00006673.png nan,nan;nan,nan;nan,nan;nan,nan
00006706.png nan,nan;nan,nan;nan,nan;nan,nan
00006740.png 570.85,268.1;1337.32,256.99;1354.29,850.86;571.85,852.88
00006773.png nan,nan;nan,nan;nan,nan;nan,nan
00006806.png 570.35,265.32;1340.06,256.48;1356.28,853.62;567.85,858.67
00006840.png nan,nan;nan,nan;nan,nan;nan,nan
00006873.png nan,nan;nan,nan;nan,nan;nan,nan
00006906.png 1018.58,396.09;1119.57,395.76;1120.54,460.98;1018.25,460.98
00006940.png nan,nan;nan,nan;nan,nan;nan,nan
00006973.png 542.86,259.4;1339.61,254.47;1352.34,858.83;543.64,862.62
00007007.png 543.35,266.3;1342.54,263.84;1346.4,862.2;540.5,857.16
00007040.png nan,nan;nan,nan;nan,nan;nan,nan
00007073.png nan,nan;nan,nan;nan,nan;nan,nan
00007107.png nan,nan;nan,nan;nan,nan;nan,nan
00007140.png nan,nan;nan,nan;nan,nan;nan,nan
00007173.png nan,nan;nan,nan;nan,nan;nan,nan
00007207.png nan,nan;nan,nan;nan,nan;nan,nan
00007240.png nan,nan;nan,nan;nan,nan;nan,nan
00007273.png nan,nan;nan,nan;nan,nan;nan,nan
00007307.png nan,nan;nan,nan;nan,nan;nan,nan
00007340.png nan,nan;nan,nan;nan,nan;nan,nan
00007374.png nan,nan;nan,nan;nan,nan;nan,nan
00007407.png nan,nan;nan,nan;nan,nan;nan,nan
00007440.png nan,nan;nan,nan;nan,nan;nan,nan
00007474.png nan,nan;nan,nan;nan,nan;nan,nan
00007507.png nan,nan;nan,nan;nan,nan;nan,nan
00007540.png nan,nan;nan,nan;nan,nan;nan,nan
00007574.png nan,nan;nan,nan;nan,nan;nan,nan
00007607.png nan,nan;nan,nan;nan,nan;nan,nan
00007640.png nan,nan;nan,nan;nan,nan;nan,nan
00007674.png nan,nan;nan,nan;nan,nan;nan,nan
00007707.png nan,nan;nan,nan;nan,nan;nan,nan
00007741.png nan,nan;nan,nan;nan,nan;nan,nan
00007774.png nan,nan;nan,nan;nan,nan;nan,nan
00007807.png 569.33,270.7;1337.95,265.06;1354.19,863.52;576.82,864.77
00007841.png nan,nan;nan,nan;nan,nan;nan,nan
00007874.png 563.89,273.12;1335.02,264.51;1351.41,860.61;559.21,865.31
00007907.png nan,nan;nan,nan;nan,nan;nan,nan
00007941.png 565.62,276;1331.38,266.08;1344.95,858.94;562.65,868.81
00007974.png 569.4,270.84;1333.71,263.4;1344.36,861.22;561.2,858.74
00008008.png nan,nan;nan,nan;nan,nan;nan,nan
00008041.png 552.16,267.98;1329.64,263.68;1345.6,862.82;559.85,872.31
00008074.png 554.47,270.9;1333.23,263.68;1351.18,863.28;561.64,863.28
00008108.png 573.17,272.57;1337.63,262.13;1353.14,862.07;572.35,868.18
00008141.png 574.61,269.6;1341.19,261.91;1354.95,862.29;575.08,867.95
00008174.png 565.23,269.1;1338.62,263.68;1352.97,861.47;565.23,861.47
00008208.png 571.98,272.02;1341.74,262.65;1355.52,861.27;570.41,863.39
00008241.png 579.97,271.55;1344.9,266.55;1358.13,862.26;579.97,867.5
00008274.png 580.16,274.87;1342.36,269.69;1356.63,866.86;574.69,868.2
00008308.png 578.93,272.81;1344.44,267.33;1357.39,867.96;575.49,871.24
00008341.png 570.46,272.88;1345.79,265.15;1362.67,867.25;576,865.08
00008375.png 567.67,271.99;1348.23,266.57;1360.8,864.36;571.26,862.56
00008408.png 583.31,273.44;1347.67,269.85;1361.38,868.57;577.96,871.35
00008441.png 588.41,275.86;1350.06,268.64;1363.5,865.7;581.84,868
00008475.png 587.17,275.97;1352.54,267.5;1366.3,866.97;579.78,866.63
00008508.png 588.18,273;1352.68,266.77;1366.86,869.67;583.27,870.41
00008541.png 588.25,271.8;1355.85,268.26;1368.85,868.19;585.72,869.27
00008575.png 591.57,273.46;1357.95,267.03;1369.36,867.17;591.57,867.51
00008608.png 593.84,270.88;1359.6,266.7;1372,865.15;591.36,868.49
00008641.png 595.27,273.2;1361.58,267.73;1374.26,866.54;591.82,868.81
00008675.png 600.61,272.77;1362.46,268.65;1371.88,863.92;597.59,866.92
00008708.png 600.47,273.8;1363.09,266.29;1375.49,864.74;598.16,866.03
00008742.png 601.5,272.38;1367.76,266.61;1379.18,864.69;598.69,865.79
00008775.png 600.38,270.88;1369.18,266;1379.31,866.18;597.34,863.75
00008808.png 603.78,270.53;1369.98,265.31;1381.61,866.57;599.66,866.48
00008842.png 605.81,271.01;1368.01,266.55;1380.19,864.4;603.71,864.12
00008875.png 603.77,270.02;1369.49,264.49;1381.48,865.04;599.89,864.79
00008908.png 604.64,271.04;1369.45,264.28;1381.63,862.53;602.51,864.37
00008942.png 606.92,268.49;1371.71,261.44;1382.84,861.53;600.08,862.68
00008975.png 605.09,266.36;1370.84,262.35;1380.99,857.67;602.09,857.93
00009009.png 604.75,268.72;1368.41,261.62;1379.49,859.87;602.01,860.21
00009042.png 604.93,268.28;1368.77,260.19;1380.12,858.26;601.17,859.51
00009075.png 603.84,266.59;1367.92,261.16;1380.52,860.85;600.18,859.93
00009109.png 602.52,267.84;1368.12,261.77;1379.21,857.87;599.93,859.87
00009142.png 601.31,265.79;1369.89,261.94;1381.45,859.47;599.52,860.77
00009175.png 607.28,266.49;1371.49,261.58;1383.66,859.52;602.41,860.13
00009209.png 606.39,264.94;1370.9,260.02;1384.6,859.5;604.26,858.58
00009242.png 611.78,265.86;1373.32,261.24;1383.26,858.1;605.37,857.89
00009275.png 609.86,265.07;1372.7,261.07;1383.38,857.94;607.33,855.57
00009309.png 612.57,265.59;1370.57,261.19;1382.31,856.59;608.91,854.08
00009342.png 611.77,265.22;1370.78,262.41;1383.5,853.16;609.44,854.78
00009376.png 612.81,267.15;1372.44,262.38;1380.79,857.26;607.21,854.23
00009409.png 611.1,265.78;1370.97,265.85;1381.92,856.2;606.49,854.53
00009442.png 611.5,268.36;1369.95,264.35;1379.54,857.11;608.3,855.51
00009476.png 612.02,267.23;1372.3,264.05;1380.26,859.21;605.55,855.72
00009509.png 613.71,267.03;1372.27,265.08;1380.2,860.48;606.1,856.81
00009542.png 612.08,267.14;1371.9,265.36;1381.31,859.07;605.97,856.9
00009576.png 612.44,268.79;1369.57,265.37;1381.5,859.41;611.52,859.35
00009609.png 611.83,269.32;1371.91,265.93;1382.22,861.23;606.72,859.64
00009642.png 611.22,268.33;1371.77,264.84;1383.12,863;607.12,859.19
00009676.png 609.45,268.37;1370.89,264;1380.64,862.21;604.01,858.69
00009709.png 611.36,272.01;1368.57,265.97;1380.56,862.39;605.37,858.36
00009743.png 608.38,271.81;1364.55,267.23;1375.1,860.81;600.71,861.19
00009776.png 604.31,273.43;1363.12,267.95;1375.98,861.99;599.92,862.59
00009809.png 601.56,272.52;1362.68,266.42;1372.31,860.09;598.32,861.5
00009843.png 599.82,270.83;1359.73,265.55;1372.44,861.45;596.09,861.94
00009876.png 600.04,274.48;1354.91,269.27;1369.69,858.82;598.01,861.92
00009909.png 600.74,274.84;1356.79,267.45;1369.13,861.62;594.37,861.56
00009943.png 599.01,273.55;1357.11,268.77;1369.92,862.69;594.65,863.42
00009976.png 600.31,272.9;1358.19,267.3;1368.85,862.54;595.58,863.77
00010010.png 600.95,274.47;1360.79,266.16;1374.11,863.02;598.47,864.06
00010043.png 602.75,273.37;1362.38,266.13;1376.92,862.33;599.83,863.27
00010076.png 603.95,272.19;1363.98,265.93;1376.95,859.61;600.42,861.89
00010110.png 603.45,270.38;1364.52,265.43;1377.46,861.32;601.26,861.81
00010143.png 603.23,274.84;1362.67,267.28;1374.86,860.65;600.1,861.64
00010176.png 603.3,274.03;1361.6,266.95;1374.58,858.67;600.72,861.64
00010210.png 601.97,272.62;1362.25,264.1;1375.2,861.03;600.65,861.25
00010243.png 603.37,272.69;1361.36,265.05;1374.51,858.3;601.45,859.45
00010276.png 605.17,273.58;1360.44,266.64;1373.29,857.87;602.51,859.24
00010310.png 606.82,274.64;1359.28,265.82;1373.69,857.15;603.88,859.21
00010343.png 604.45,272.27;1361.64,264.08;1375.17,857.94;601.82,860.58
00010377.png 605.65,271.23;1359.56,270.38;1374.28,856.43;602.25,859.24
00010410.png 606.29,273.58;1362.12,264.4;1375.35,856.17;602.15,858.67
00010443.png 607.01,272.91;1360.95,263.11;1375.99,858.38;602.73,859.27
00010477.png 605.35,269.53;1362.36,262.32;1376.36,857.29;601.5,858.69
00010510.png 603.96,269;1363.35,262.22;1374.68,855.13;602.36,858.69
00010543.png 602.75,269.07;1361.82,260.18;1375.23,857.18;599.92,858.98
00010577.png 603.62,270.59;1362.14,261.01;1373.57,853.71;601.3,859.08
00010610.png 603.66,268.58;1363.37,260.3;1376.51,854.12;601.77,856.38
00010643.png 605.2,269.16;1363.21,259.13;1377.53,854.26;603.04,855.37
00010677.png 605.02,266.46;1363.55,256.61;1377.01,851.47;601.89,855.56
00010710.png 606.15,266.99;1364.06,257.55;1374.94,850.93;603.31,854.47
00010744.png 606.47,267.74;1362.5,259.18;1375.64,851.04;603.4,853.17
00010777.png 606.19,267.11;1362.12,257.69;1379.09,852.9;602.68,854.07
00010810.png 607.56,267.06;1366.73,257.67;1380.89,854.28;602.16,854.35
00010844.png 609.05,266.41;1365.71,258.07;1378.11,853.18;604.91,854.01
00010877.png 608.71,264.21;1370.74,257.52;1381.84,856.24;603.82,856.1
00010910.png 610.4,263.21;1371.47,257.02;1383.82,856.22;606.55,854.34
00010944.png 611.02,264.65;1372.72,258.14;1385.01,853.75;608.17,854.36
00010977.png 612.63,265.66;1375.3,257.9;1386.94,856.56;608.47,857.08
00011011.png 611.61,265.79;1376.16,258.09;1388.45,857.65;608.01,856.77
00011044.png 610.45,264.71;1375.99,257.2;1388.43,859.68;605.74,857.93
00011077.png 608.78,265.01;1373.25,259.68;1383.74,856.71;605.3,858.44
00011111.png 609.79,265.46;1371.75,259.92;1382.12,856.52;604.82,858.01
00011144.png 605.98,265.75;1365.98,260.53;1380.06,858.23;602.13,858.07
00011177.png 604,267.07;1366.35,260.69;1378.02,860.84;598.88,859.13
00011211.png 599.49,268.55;1363.01,261.53;1373.75,858.12;598.17,862.74
00011244.png 597.37,268.03;1364.54,261.66;1372.33,859.95;594.75,860.94
00011277.png 594.19,267.39;1364.59,259.28;1377.07,864.8;592.23,864.01
00011311.png 595.98,268.33;1362.43,261.27;1373.59,862.15;592.58,863.47
00011344.png 596.26,268.24;1361.51,260.62;1373.1,860.6;591.46,861.8
00011378.png 594.81,267.38;1361.11,260.7;1375.21,861.96;593.27,861.82
00011411.png 596.37,267.97;1362.83,262.14;1375.06,863.06;593.32,862.84
00011444.png 598.28,267.14;1366.39,262.65;1375.45,862.78;594.5,862.45
00011478.png 601.44,264.87;1370.31,259.06;1378.86,861.96;597.66,861.76
00011511.png 603.63,264.63;1372.75,259.79;1383.16,859.68;600.65,857.68
00011544.png 606.47,264.97;1370.21,261.65;1380.46,859.66;603.25,858.66
00011578.png 607.03,265.31;1374.97,259.74;1384.48,860.96;602.79,859.63
00011611.png 608.53,263.7;1374.22,259.5;1387.42,861.2;602.9,859.86
00011644.png 608.59,265.06;1378.02,259.43;1386.84,862.4;603.45,859.03
00011678.png 608.69,265.42;1372.23,260.69;1382.44,859.22;604.18,857.7
00011711.png 606.88,264.01;1375.44,257.72;1384.08,859.81;604.03,856.94
00011745.png 605.63,260.6;1376.83,256.11;1387.85,861.42;601.53,859.75
00011778.png 603.7,260.02;1372.81,256.84;1384.16,854.7;600.35,856.78
00011811.png 602.25,261.42;1370.29,255.16;1380.62,856.11;599.15,856.11
00011845.png 598.1,261.62;1367.8,254.69;1380.36,858.76;595.97,859.21
00011878.png 594.86,261.65;1366.82,255.86;1376.38,855.87;595.07,858.37
00011911.png 597.82,260.26;1365.23,252.74;1375.98,854.53;592.86,857.04
00011945.png 595.13,259.57;1367.68,251.82;1379.45,854.62;593.21,856.13
00011978.png 596.01,258.45;1366.4,250.44;1378.37,852.14;594.62,854.59
