00004733.png 634.43,357.08;1187.06,349.02;1194.67,704.06;640.8,713.84
00005700.png 624.74,345.66;1174.43,337.74;1181.47,689.91;631.1,700.94
00005733.png 624.22,346.05;1175.01,337.84;1180.79,690.26;630.53,701.2
00005766.png 623.87,346.65;1172,338.22;1180.6,690.3;632.48,701.21
00005800.png 624.96,347.36;1172.84,340.37;1180.09,691.44;630.44,701.59
00005833.png 624.7,348.2;1171.04,339.77;1179.53,691.73;630.16,703.1
00005866.png 625.59,349.57;1171.06,341.81;1177.85,692.06;631.04,701.92
00005900.png 625.21,349.7;1170.62,342.24;1177.8,692.84;630.24,703.19
00005933.png 624.18,349.96;1171.13,342.02;1177.65,692.97;630.75,703.63
00005966.png 624.19,349.56;1172.44,342.88;1178.55,694.51;630.41,704.76
00006000.png 625.87,351.56;1172.41,343.74;1178.27,694.46;632.15,704.38
00006033.png 626.83,351.75;1171.94,342.91;1179.91,694.8;632.05,704.63
00006066.png 626.63,352.55;1173.63,344.56;1179.49,694.52;633.5,703.84
00006100.png 627.02,352.37;1172.96,345.21;1180.26,695.27;635.16,705.37
00006133.png 629.07,352;1175.12,344.94;1181.61,695.02;634.56,705.56
00006166.png 630.05,352.42;1174.74,344.96;1181.92,694.59;636.03,704.7
00006200.png 630.32,352.68;1174.6,343.59;1181.39,693.84;635.98,705.21
00006233.png 630.31,352.06;1175.72,345.23;1182.51,693.67;636.65,704.59
00006266.png 630.87,352.38;1176.53,342.8;1182.87,693.97;635.65,705.34
00006300.png 632.26,352.35;1177.9,344.48;1185.11,694.61;637.34,705.82
00006333.png 632.67,351.59;1177.71,344.07;1184.8,694.56;637.86,704.72
00006366.png 633.7,352.14;1179.8,344.38;1185.47,694.36;638.87,704.86
00006400.png 633.65,351.99;1179.55,344.31;1185.09,694.44;639.46,704.38
00006433.png 634.94,351.47;1179.94,343.85;1185.59,694.84;639.64,705.05
00006466.png 633.9,350.98;1179.77,343.99;1185.28,695.01;640.65,704.46
00006500.png 634.32,351.11;1179.64,342.27;1186.52,694.53;640.84,703.99
00006533.png 636.58,351.89;1180.54,343.4;1187.75,693.63;641.71,702.86
00006566.png 637.53,352.27;1180.07,344.09;1187.55,694.39;643.52,703.95
00006600.png 636.06,350.17;1180.46,343.11;1188.38,693.37;642.97,702.46
00006633.png 639,352.15;1183.22,343.66;1190.11,694.06;644.11,703.51
00006666.png 638.45,351.99;1181.03,344.6;1189.52,693.71;642.41,704.52
00006700.png 638,352.16;1182.95,345.07;1190.11,694.17;643.77,705.34
00006733.png 638.8,352.19;1183.22,344.38;1190.12,693.88;644.86,704.54
00006766.png 640.56,352.28;1183.94,344.86;1190.72,693.41;646.45,703.64
00006800.png 640.07,351.73;1184.91,343.76;1191.07,693.83;646.11,704.75
00006833.png 639.64,352.47;1184.61,344.94;1190.83,694.63;646.55,703.73
00006866.png 642.25,354.21;1185.06,346;1191.85,695.35;647.8,704.45
00006900.png 642.34,355.45;1186.58,347.27;1192.39,696.2;647.76,706.73
00006933.png 642.05,354.92;1187.37,347.27;1192.44,696.98;646.76,706.81
00006966.png 642.9,357.14;1187.22,349.33;1193.49,699.05;648.4,707.93
00007000.png 644.07,357.24;1187.2,349.98;1193.78,699.71;650.84,710.17
00007033.png 645.05,357.07;1187.75,349.66;1195.49,700.32;649.56,709.02
00007066.png 643.48,357.53;1188.73,351.35;1195.74,700.65;649.7,710.08
00007100.png 644.03,358.95;1188.56,350.97;1193.99,700.77;649.48,710.77
00007133.png 644.27,359.21;1188.12,350.09;1194.91,700.8;650.4,710.81
00007166.png 644.48,359.31;1187.89,350.41;1194.23,701.57;649.73,710.22
00007200.png 644.19,359.55;1187.82,352.51;1195.96,701.4;650.1,712.32
00007233.png 645.38,360.97;1188.16,352.55;1195.51,702.54;651.12,712.29
00007266.png 645.03,361.31;1188.19,353.42;1195.58,704;650.04,713.58
00007300.png 644.53,361.93;1189.16,353.48;1196.37,705.03;649.15,713.85
00007333.png 645.9,362.15;1187.65,354.39;1195.07,702.59;651.57,712.38
00007366.png 645.86,361.95;1188.57,353.52;1195.44,702.86;651.01,713.02
00007400.png 644.65,361.8;1189.21,353.49;1195.02,703.79;650.51,713.23
00007433.png 644.68,361.7;1189.76,352.11;1197.68,702.93;650.57,713.16
00007466.png 643.74,361.69;1190.83,352.63;1197.63,704.6;650.87,713.16
00007500.png 644.76,361.87;1190.47,352.28;1196.8,703.9;650.04,713.46
00007533.png 644.92,361.42;1190.42,354.07;1196.05,705.03;649.29,715.46
00007566.png 645.05,361.76;1190.05,354.91;1196.76,705.42;649.96,715.6
00007600.png 644.17,363.63;1189.88,354.35;1196.03,707.37;649.35,715.86
00007633.png 644.32,364.19;1189.73,355.07;1196.07,706.69;650.21,715.78
00007666.png 644.79,365.07;1189.82,355.52;1195.66,707.22;650.11,716.08
00007700.png 643.14,364.47;1188.32,356.75;1195.56,707.46;648.34,717.01
00007733.png 642.73,364.78;1187.89,356.84;1195.49,708.15;648.71,717.66
00007766.png 642.61,364.41;1190.57,356.53;1196.27,707.85;648.96,717.73
00007800.png 642.79,365.42;1188.11,357.78;1196.07,708.94;647.13,720.22
00007833.png 643.37,367.1;1190.23,358.54;1196.74,711.78;646.51,722.64
00007866.png 642.99,369.46;1187.85,360.44;1195.16,712.6;648.74,722.71
00007900.png 641.5,368.72;1189.17,359.8;1196.54,712.56;646.65,723.62
00007933.png 644.52,369.4;1191.08,360.72;1198.15,713.02;650.19,723.64
00007966.png 643.83,370.13;1191.51,362.31;1197.84,713.93;649.68,724.27
00008000.png 644.99,370.77;1192.38,360.92;1200.48,714.9;651.48,725.24
00008033.png 645.69,371.56;1195.41,363.6;1202.08,715.69;653.56,725.58
00008066.png 647.52,371.57;1194.95,363.8;1202.91,716.34;654.1,727.02
00008100.png 648.49,372.12;1198.01,363.27;1204.36,717.03;654.78,727.9
00008133.png 651.16,374.28;1197.93,364.33;1205.22,717.31;657.37,727.5
00008166.png 652.86,374.77;1197.7,366.24;1204.49,716.49;659.64,729
00008200.png 651.3,375.52;1199.68,366.63;1206.93,719.16;659.25,730.08
00008233.png 653.26,376.98;1199.56,366.94;1207.67,719.64;661.16,731.3
00008266.png 653.09,376.16;1198.5,367.63;1208.12,719.03;658.18,730.97
00008300.png 652.9,377.11;1200.4,367.54;1207.54,720.42;659.55,731.77
00008333.png 653.05,376.48;1199.64,366.29;1208.6,720.31;659.52,731.65
00008366.png 653,377.21;1200.11,368.32;1207.46,719.71;660.92,731.09
00008400.png 653.14,376.4;1201.85,366.52;1208.07,719.72;658.37,731.73
00008433.png 653.46,376.88;1200.41,366.75;1208.81,719.68;660.7,731
00008466.png 653.4,376.74;1200.71,367.73;1208.32,720.12;660.07,731.53
00008500.png 654.12,376.32;1200.63,366.73;1207.87,718.35;659.3,731.09
00008533.png 653.62,376.01;1202.13,366.34;1209.4,719.39;660.42,731.54
00008566.png 654.42,376.89;1200.47,367.14;1208.19,719.24;660.88,730.37
00008600.png 651.83,375.65;1199.96,366.56;1207.65,718.18;659.07,730.91
00008633.png 652.9,376.78;1200.58,366.77;1206.46,718.85;659.69,730.22
00008666.png 651.19,375.79;1198.72,365.92;1207.74,719.03;656.86,730.64
00008700.png 650.42,376.92;1197.14,366.65;1205.79,718.29;656.66,731.6
00008733.png 648.01,376.08;1198.13,366.51;1204.94,719.56;654.43,731.67
00008766.png 648.04,377.34;1195.95,366.87;1202.74,718.94;655.51,731.68
00008800.png 646.76,376.56;1195.03,366.81;1203.41,719.42;654.98,731.63
00008833.png 647.52,378.36;1194.28,368.35;1200.17,719.06;654.3,731.34
00008866.png 645.51,376.93;1193.23,367.65;1199.43,718.9;652.49,731.89
00008900.png 644.14,378.07;1191.88,368.32;1199.41,720.18;652.28,732.45
00008933.png 644.56,377.6;1190.88,368.04;1198.12,720.12;651.81,733.31
00008966.png 643.48,377.78;1189.78,367.73;1197.49,720.01;650.48,732.23
00009000.png 642.07,376.9;1189.91,367.46;1196.99,718.56;651.01,732.07
00009033.png 644.05,376.52;1189.01,366.96;1196.7,719.95;649.48,731.78
00009066.png 642.85,377.37;1190.32,365.97;1197.72,718.88;650.58,729.96
00009100.png 641.94,376.36;1190.15,365.94;1197.68,718.35;650.97,730.02
00009133.png 642.98,375.72;1188.26,363.65;1198.44,717.88;652.47,730.96
00009166.png 643.66,375.69;1189.98,365.69;1198.58,718.22;652.26,730.95
00009200.png 644.8,374.21;1192.08,363.95;1199.91,717.06;650.83,730.26
00009233.png 644.97,375.15;1191.95,363.76;1200.55,716.29;653.33,729.48
00009266.png 647.08,375.05;1192.69,364.64;1201.42,717.39;654.33,728.23
00009300.png 645.73,375.3;1193.94,364.71;1201.78,716.76;654.58,729.03
00009333.png 647.42,375.41;1194.1,366.17;1199.76,716.56;655.91,730.07
00009366.png 648.58,374.75;1195,365.19;1202.84,716.69;656.36,729.44
00009400.png 647.9,374.31;1194.79,364.37;1202.04,713.49;655.48,727.09
00009433.png 647.67,374.42;1195.47,363.83;1202.89,716.11;655.63,729.22
00009466.png 648.04,374.42;1194.55,364.47;1202.94,715.37;654.84,727.95
00009500.png 648.16,372.11;1195.22,362.79;1202.9,715.45;655.5,727.7
00009533.png 648.36,372.69;1195.37,362.89;1201.25,714.51;656.3,727.7
00009566.png 646.91,372.18;1194.34,361.4;1202.3,714.02;656.62,726.76
00009600.png 645.83,372.38;1194.46,361.58;1202.09,714.23;653.51,726.83
00009633.png 644.59,371.49;1193.09,361.68;1201.02,714.97;653.33,727.52
00009666.png 644.71,370.17;1192.72,360.45;1200.6,712.53;652.22,724.93
00009700.png 644.95,370.94;1191.87,360.58;1199.89,711.62;651.34,726.03
00009733.png 644.04,370.5;1191.65,360.38;1199.89,712.69;651,725.24
00009766.png 644.92,369.68;1192.14,360.58;1196.67,711.29;651.26,724.94
00009800.png 643.58,370.46;1190.93,360.43;1198.39,711.86;650.91,724.42
00009833.png 644.72,370.71;1190.23,360.82;1197.89,711.69;650.9,724.91
00009866.png 643.11,370.27;1191.54,358.52;1199.05,713;649.83,725.69
00009900.png 644.99,370.6;1190,360.51;1198.45,711.37;649.83,723.74
00009933.png 645.41,369.57;1190.78,360.19;1199.41,711.11;652.1,725.36
00009966.png 644.74,369.74;1191.82,359.7;1199.9,712.71;652.82,724.74
00010000.png 644.67,369.86;1192.23,359.27;1200.37,712.09;652.75,724.25
00010033.png 644.71,368.92;1191.43,358.2;1199.57,711.21;652.5,723.66
00010066.png 642.85,367.32;1188.65,357.42;1197.7,709.38;653.99,721.89
00010100.png 644.81,366.62;1190.21,356.44;1198.23,709.08;650.84,721.77
00010133.png 643.74,367.45;1190.03,356.53;1197.73,709.97;652.77,722.25
00010166.png 642.47,366.66;1189.48,356.86;1198.08,707.57;651.32,721.67
00010200.png 643.89,366.98;1187.94,356.06;1196.09,706.32;651.13,720.42
00010233.png 642.76,365.26;1189.66,355.62;1196.82,708.01;651.21,721.45
00010266.png 640.71,365.27;1188.7,354.72;1195.59,707.1;648.56,720.02
00010300.png 642.41,364.55;1189.52,354.31;1195.17,707.41;650.89,718.78
00010333.png 642.34,364.37;1188.31,355.84;1195.67,706.09;649.69,718.6
00010366.png 642.49,363.87;1188.62,354.32;1195.27,706.18;649.35,717.84
00010400.png 642.97,363.8;1187.35,354.53;1195.09,705.7;648.88,718.25
00010433.png 640.36,363.27;1187.2,354.09;1197.25,704.74;647.9,716.9
00010466.png 640.75,362.16;1187.52,352.6;1193.34,703.25;646.93,715.26
00010500.png 642.99,361.84;1187.92,352.21;1194.62,704.01;647.3,717.01
00010533.png 642.19,362.47;1187.18,352.37;1194.25,703.37;646.46,716.17
00010566.png 642.26,362.45;1187.22,351.86;1195.42,703.2;647.03,716.19
00010600.png 641.22,360.32;1186.76,350.73;1194.69,702.12;648.12,714.63
00010633.png 641.31,359.06;1187.2,349.96;1195.35,701.13;648.58,715.23
00010666.png 641.49,358.81;1187.57,349.67;1194.52,700.03;647.58,713.63
00010700.png 640.85,358.58;1189.23,349.67;1194.66,699.93;649.71,713.12
00010733.png 641.36,358.86;1187.38,348.6;1195.76,699.73;646.81,713.26
00010766.png 641.34,358.38;1184.94,349.28;1194.44,700.45;646.77,714.1
00010800.png 640.49,359.1;1185.62,349.08;1193.19,699.21;647.31,712.45
00010833.png 641.75,357.59;1185.4,348.58;1193.19,699.14;646.7,713.77
00010866.png 640.6,358.31;1185.32,349.59;1193.57,699.43;646.1,712.57
00010900.png 640.66,357.74;1185.94,349.56;1193.7,700.43;645.79,712.08
00010933.png 640.03,357.75;1184.99,349.75;1192.95,700.19;646.91,713.29
00010966.png 639.34,358.2;1185.76,350.01;1193.32,701.47;646.82,712.82
00011000.png 639.39,359.53;1184.1,350.54;1193.04,701.81;645.8,712.96
00011033.png 638.15,360.25;1185.11,350.44;1192.68,702.34;646.76,714.89
00011066.png 639.39,360.73;1185.93,350.46;1192.27,699.81;647.31,713
00012666.png 649.83,358.45;1195.8,351.06;1204.29,699.04;658.88,712.12
00012700.png 651.33,359.2;1198.77,349.8;1206.77,701.63;660.04,713.51
00012733.png 652.89,357.63;1199.73,348.49;1207.87,701.49;661.33,712.08
00012766.png 651.91,357.85;1201.25,348.58;1210.32,702.18;659.52,714.65
00012800.png 652.96,358.4;1201.84,349;1209.81,701.62;662.97,713.76
00012833.png 655.63,359.59;1201.95,350.95;1209.19,701.2;663.33,714.4
00012866.png 659.39,360.38;1203.46,349.92;1211.29,700.64;663.99,714.74
00012900.png 655.73,359.59;1203.41,349.13;1212.46,702.12;663.88,714.4
00012933.png 658.31,360.25;1205.01,350.94;1214.1,704.11;664.44,717.23
00012966.png 655.19,359.68;1204.33,349.19;1214.5,703.51;662.5,717.65
00013000.png 659,360.39;1206.64,349.86;1212.23,703.33;666.44,713.86
00013033.png 658.5,359.61;1206.55,351.45;1214.78,702.74;665.49,714.63
00013066.png 658.94,359.68;1206.61,349.67;1214.76,700.84;670.71,713.58
00013100.png 660.14,360.24;1206.79,350.19;1219.93,703.24;666.48,715.38
00013133.png 660.71,361.2;1209.74,350.74;1215.63,702.36;669.31,712.82
00013166.png 663.9,360.03;1209.88,350.94;1216.1,702.9;668.43,713.7
00013200.png 663.88,359.39;1211.53,349.31;1218.14,701.56;669.87,714.89
00013233.png 664.99,358.18;1210.26,351.79;1218.74,698.63;674.89,713.56
00013266.png 665.81,359.3;1211.22,350.2;1217.45,700.46;673.73,713.53
00013300.png 666.44,357.89;1213.43,348.55;1221.32,701.51;674.33,711.78
00013333.png 667.61,357.94;1213.35,350.04;1221.36,700.53;673.37,711.91
00013366.png 666.88,357.84;1214.43,348.27;1221.03,699.71;673.88,711.63
00013400.png 667.73,357.39;1215.12,346.73;1220.61,698.73;674.56,708.55
00013433.png 668.05,356.43;1213.84,347.11;1221.62,697.64;674.18,709.87
00013466.png 667.69,354.59;1214.99,345.02;1220.74,696.37;675.36,709.04
00013500.png 668.81,353.27;1213.77,343.25;1221.92,695.33;674.7,708.07
00013533.png 668.43,351.78;1214.29,342.68;1221.54,696.58;674.77,708.4
00013566.png 668.84,352.18;1214.86,343.64;1220.04,694.33;673.21,707.68
00013600.png 665.76,352.08;1212.7,342.07;1219.66,693.92;673.32,706.08
00013633.png 666.22,349.44;1212.19,340.91;1217.14,692.02;672.58,705.53
00013666.png 665.1,349.95;1211.7,340.08;1218.88,693.08;670.84,704.63
00013700.png 664.3,349.42;1211.56,339.37;1217.78,690.69;671.96,704.7
00013733.png 663.05,348.03;1208.73,338.42;1216.42,690.04;670.76,701.87
00013766.png 662.6,348.09;1210.74,337.86;1217.77,689.9;669.95,701.74
00013800.png 662.56,347.17;1208.42,337.62;1218.38,688.78;668.9,701.97
00013833.png 662.71,347.3;1209.17,335.69;1215.89,689.55;668.5,700.66
00013866.png 659.77,345.39;1209.33,335.14;1217.03,689.49;668.9,700.4
00013900.png 661.11,345.27;1209.15,334.26;1216.56,687.32;670.44,700.26
00013933.png 660.68,344.46;1209.48,333.71;1215.89,685.94;668.11,698.41
00013966.png 660.68,343.17;1209.62,333.06;1216.9,687.03;668.77,698.58
00014000.png 659.87,343.13;1209.87,333.74;1215.48,685.32;666.66,697.53
00014033.png 660.72,342.25;1208.77,332.7;1215.4,685.92;667.34,697.4
00014066.png 661.61,342.62;1209.25,332.84;1215.68,685.46;667.42,697.25
00014100.png 660.74,342.85;1209.32,333.75;1215.66,684.91;669.8,696.74
00014133.png 662.29,342.62;1209.15,332.48;1217.77,686.69;670.92,697.52
00014166.png 661.68,342.16;1209.7,331.17;1215.75,684.75;669.33,695.92
00014200.png 660.95,341.54;1209.7,331.31;1217.12,684.86;670,696.01
00014233.png 660.74,340.47;1208.39,330.22;1216.54,682.75;668.86,696.4
00014266.png 661.2,339.41;1210.37,329.06;1216.95,683.03;669.81,694.82
00014300.png 661.5,338.78;1209.84,328.37;1216.78,681.31;671.08,694.07
00014333.png 660.37,337.17;1209.86,328.08;1216.64,680.61;670.78,691.98
00014366.png 660.29,337.87;1209.31,327.62;1216.26,680.14;670.21,691.42
00014400.png 660.42,336.36;1210.39,326.45;1217.05,680.16;668.4,692.1
00014433.png 660.15,336.13;1208.96,325.87;1216.66,678.4;669.44,690.22
00014466.png 659.33,335.9;1209.76,324.84;1216.94,678.8;668.49,690.66
00014500.png 661.49,334.11;1209.52,324.6;1216.97,676.85;667.75,688.09
00014533.png 660.23,332.81;1210,322.81;1216.79,677.53;669.09,688.89
00014566.png 661.05,331.33;1209.99,321.86;1217.14,675.37;668.33,687.45
00014600.png 660.67,332.16;1209.19,321.68;1217.44,674.25;668.15,687.44
00014633.png 657.77,331.54;1209.9,319.34;1217.25,673.58;667.62,686.42
00014666.png 658.14,331.65;1209.21,321.95;1214.3,671.64;667.76,686.99
00014700.png 659.28,331.57;1207.79,320.99;1214.73,673.51;668.37,685.06
00014733.png 658.15,330.22;1207.32,319.98;1216.37,671.38;669.26,686.16
00014766.png 658.84,332.17;1207.85,319.5;1215.2,671.68;666.85,685.29
00014800.png 655.58,330.08;1207.83,319.27;1215.04,672.72;667.38,684.71
00014833.png 656.28,329.48;1207.59,319.24;1213.47,672.68;664.89,684.97
00014866.png 655.91,329.95;1205.18,318.18;1211.97,670.71;664.29,684.93
00014900.png 655.02,329.25;1204.98,318.02;1211.64,672.22;663.57,683.96
00014933.png 655.49,329.16;1205.26,318.32;1212.09,672.49;661.95,683.39
00014966.png 654.09,328.84;1203.72,318.29;1210.75,672.02;661.03,684.5
00015000.png 654.54,330.2;1203.05,318.83;1210.51,671.47;662.06,684.8
00015033.png 652.59,330.56;1202.78,319.74;1210.2,673.7;662.88,684.77
00015066.png 652.22,330.86;1203.97,319.1;1210.66,674.02;662.05,685.18
00015100.png 652.53,331.32;1203.04,319.54;1210.41,673.41;660.61,686.23
00015133.png 652.82,331.45;1203.72,319.59;1210.78,674.7;661.45,686.7
00015166.png 654.05,331.93;1204.89,319.96;1211.36,675.61;662.43,687.64
00015200.png 654.57,332.57;1205.11,321.32;1212.48,676.97;663.6,689.24
00015233.png 654.5,333.76;1205.42,321.39;1213.44,678.11;663.36,688.06
00015266.png 655.61,333.62;1206.52,322.07;1212.98,677.48;665.18,689.99
00015300.png 656.08,334.24;1206.8,322.63;1213.29,677.01;665.24,689.45
00015333.png 655.9,334.66;1207.48,323.51;1214.35,677.22;666.14,689.96
00015366.png 657.86,334.69;1208.52,323.74;1215.56,678.3;665.73,689.92
00015400.png 659.38,335.84;1209.03,323.28;1216.1,679.36;667.3,690.02
00015433.png 658,334.81;1210.17,323.94;1217.3,678.98;667.01,689.65
00015466.png 659.14,334.75;1208.97,324.38;1216.54,678.63;668.18,689.69
00015500.png 659.87,335.02;1209.35,324.19;1216.35,677.98;668.73,689.71
00015533.png 659.18,335;1208.88,324.42;1215.76,677.48;668.21,689.69
00015566.png 658.83,334.28;1208.79,322.03;1215.47,677.65;667.29,689.17
00015600.png 658.39,333.67;1209.48,321.23;1215.6,677.27;666.9,688.48
00015633.png 658.86,333.27;1208.71,322.22;1215.57,676.77;666.55,688.68
00015666.png 657.65,332.87;1206.69,322.11;1215.53,675.82;666.27,688.15
00015700.png 656.63,332.22;1206.56,320.38;1213.8,675.64;665.22,687.47
00015733.png 655.55,332.37;1207.27,320.9;1212.93,674.79;664.76,687.78
00015766.png 654.38,332.03;1204.56,320.64;1212.71,674.54;663.22,687.73
00015800.png 655.38,331.56;1203.96,320.64;1212.56,674.54;663.98,686.82
00015833.png 653.78,331.55;1204.69,320.96;1210.67,675.17;662.87,687.2
00015866.png 654.39,332.69;1202.85,321.14;1210.25,675.18;663.45,687.43
00015900.png 653.98,332.52;1203.24,319.39;1210.18,673.41;661.73,686.05
00015933.png 652.99,331.55;1202.79,319.8;1208.81,674.1;660.2,685.98
00015966.png 652.05,332.51;1201.55,319.74;1207.74,673.87;661.52,685.98
00016000.png 652.33,331.42;1201.61,319.62;1208.66,674.44;659.39,686.43
00016033.png 651.99,331.69;1202.29,319.81;1208.62,674.71;660.55,686.51
00016066.png 651.04,331.25;1201.63,320.33;1207.06,674.22;659.84,686.51
00016100.png 651.11,332.21;1199.25,320.35;1207.39,673.79;659.27,686.53
00016133.png 649.66,333.04;1199.17,323.8;1206.25,675.62;658.86,687.7
00016166.png 649.17,331.84;1199.67,320.47;1208.16,674.7;658.22,687.78
00016200.png 649.79,332.16;1200.07,321.41;1207.48,674.83;657.63,687.43
00016233.png 648.2,332.18;1199.94,322;1207.68,675.85;656.7,689.1
00016266.png 648.06,333.04;1198.07,322.03;1205.25,676;657.46,688.39
00016300.png 647.56,332.18;1199.9,324.37;1207.68,675.47;658.88,688.98
00016333.png 647.55,332.92;1198.85,321.65;1206.21,676.46;656.27,688.4
00016366.png 647.58,332.27;1200,321.82;1207.33,675.61;657.23,689.59
00016400.png 647.11,332.19;1200.26,322.06;1206.48,675.73;657.68,688.81
00016433.png 648.47,332.57;1198.68,322.39;1207.71,675.94;656.96,689.04
00016466.png 649.26,333.34;1200.18,322.03;1207.12,675.75;658.48,688.51
00016500.png 649.96,333.11;1200.51,321.56;1207.71,676.17;660.31,688.12
00016533.png 650.66,332.6;1200.62,321.78;1207.5,674.99;661.11,687.54
00016566.png 652.21,332.09;1202.24,321.18;1209.03,674.53;660.45,687.26
00016600.png 653.76,332.69;1203.05,319.91;1209.57,673.59;661.95,685.55
00016633.png 653.48,330.44;1203.16,318.97;1210.68,673.96;662.15,685.34
00016666.png 652.81,329.86;1203.01,318.55;1210.03,672.59;662.63,685.14
00016700.png 651.6,328.8;1202.69,316.36;1210.79,671.95;660.2,684.7
00016733.png 651.12,327.08;1203.28,316.27;1210.53,671.57;659.86,683.18
00016766.png 651.66,326.65;1204.23,314.78;1209.83,669.53;659.96,682.49
00016800.png 650.75,325.91;1202.05,314.56;1209.4,669.37;660.6,682.44
00016833.png 650.77,325.53;1202.39,314.4;1209.51,668.49;660.33,681.04
00016866.png 650.54,324.39;1201.74,314.15;1209.66,667.82;659.72,680.9
00016900.png 649.47,324.01;1202.19,313.07;1208.34,667.27;659.02,678.99
00016933.png 649.12,323.06;1200.67,311.65;1207.35,665.7;659.28,679.21
00016966.png 648.51,321.53;1200.85,311.78;1208.54,665.81;657.26,678.41
00017000.png 649.07,322.4;1202.06,310.9;1206.77,665.42;657.53,677.93
00017033.png 648.33,321.49;1199.22,308.52;1207.14,665.6;658.02,676.97
00017066.png 648.99,320.78;1200.23,309.43;1208.39,664.22;657.46,677.19
00017100.png 647.37,321.77;1200.01,309.81;1207.5,665;656.35,677.09
00017133.png 646.84,321.72;1197.09,309.98;1204.87,664.37;656.18,677.36
00017166.png 647.48,322.32;1197.32,308.88;1205.12,664.42;654.44,676.86
00017200.png 645.25,321.12;1196.32,308.5;1205.94,663.88;654.31,678.09
00017233.png 645.63,321.88;1197.49,309.32;1206.15,665.11;654.14,677.98
00017266.png 645.4,322.12;1197.57,309.91;1204.99,665.37;656.65,677.77
00017300.png 645.69,322.23;1197.08,310.2;1204.73,664.64;655.74,676.92
00017333.png 644.03,320.28;1197.56,310.5;1203.45,664.4;654.87,677.59
00017366.png 645.02,322.16;1197.61,309.65;1205.27,665.54;654.12,678.29
00017400.png 645.04,322.3;1198.16,311.37;1204.95,665.72;654.1,679.82
00017433.png 644.13,323.99;1198.19,312.13;1205.59,666.79;654.07,680.29
00017466.png 645.72,324.74;1197.3,311.93;1204.26,668.55;654.95,680.56
00017500.png 646.97,326.77;1199.17,314.44;1204.83,667.54;656.02,682.32
00017533.png 646.62,326.96;1198.37,315.11;1204.71,669.46;655.68,681.74
00017566.png 645.29,326.42;1199.19,314.48;1206.54,669.28;654.99,683.03
00017600.png 647.02,326.98;1199.9,314.59;1207.31,670.04;656.64,682.59
00017633.png 648.36,327.14;1199.75,314.86;1207.64,670.03;657.69,682.31
00017666.png 647.84,326.64;1201.35,314.82;1208.42,671.61;658.91,682.98
00017700.png 648.22,327.25;1203.61,315.51;1210.39,670.89;658.19,685.1
00017733.png 650.38,326.98;1202.92,314.4;1210.01,671.8;658.69,684.68
00017766.png 650.87,328.47;1202.98,316.68;1210.51,672.03;660.2,684.6
00017800.png 651.66,328.63;1204.73,316.84;1212.5,672.31;659.78,685.32
00017833.png 650.4,328.92;1205.13,316.98;1212.55,672.81;659.83,686.35
00017866.png 652.82,328.96;1207.39,317.19;1213.28,673.12;662.59,686.73
00017900.png 653.09,328.71;1207.1,316.78;1213.68,673.42;662.03,687.04
00017933.png 653.93,330.24;1204.85,318.16;1214.75,672.82;663.12,687.04
