00000033.png 636.3,374.14;1098.64,372.77;1101.16,670.04;633.28,673.16
00004604.png 284.87,361.35;737.31,345.41;749.43,633.09;286.95,651.98
00004637.png 311.79,360;767.47,344.46;776.29,632.22;315.46,650.72
00004671.png 344.61,359.08;797.95,346.06;805.25,631.28;348.63,648.55
00004704.png 402.62,353.55;854.47,340.89;868.47,627.97;404.97,643.82
00004738.png 430.61,352.13;887.54,341.13;898.44,625.33;438.15,641.4
00004771.png 467.28,351.36;916.35,339.53;927.38,625.81;470.22,638.39
00004804.png 500.95,348.63;947.67,338.54;960.78,624.95;504.73,637.65
00004838.png 533.16,346.92;986.63,338.19;996.88,622.6;536.31,634.89
00004871.png 606.38,346.43;1053.59,337.63;1065.67,622.38;611.1,632.32
00004904.png 643.48,348.43;1089.99,340.11;1097.81,622.52;647.28,633.48
00004938.png 682.21,346.78;1125.42,340.36;1135.77,624.67;684.01,631.57
00004971.png 717.51,348.39;1159.03,340.8;1170.16,625.96;721.75,633.2
00005005.png 749.8,350.15;1196.42,343.49;1208.4,627.49;753.89,633.52
00005038.png 823.75,353.71;1267.4,347.52;1279.28,631.74;833.01,634.85
00005071.png 866.45,355.96;1302.6,350.59;1312.11,633.27;870.84,634.45
00005105.png 898.51,356.11;1343.91,351.67;1355.04,635.5;904.29,636.95
00005138.png 935.89,358.74;1376.32,354.49;1389.57,636.89;941.31,638.1
00005171.png 970.01,358.12;1411.74,355.9;1422.76,637.74;975.16,638.48
00005205.png 1038.34,360.03;1487.17,358.12;1499.46,641.18;1043.38,639.59
00005238.png 1076.39,360.97;1518.85,359.49;1529.88,641.33;1080.8,640.59
00005271.png 1109.01,362.63;1552.36,360.75;1566.08,641.78;1114.61,639.9
00005305.png 1148.57,363.57;1589.45,361.36;1602.16,642.42;1156.55,641.3
00005338.png 1182.23,363.06;1626.16,360.84;1637.57,644.92;1190.75,641.79
00005372.png 1247.81,363.12;1693.47,361.81;1709,643.23;1254.6,641.6
00005405.png 1281.55,358.8;1720.66,360.47;1736.37,642.58;1290.65,641.75
00005438.png 1309.41,359.15;1748.69,359.82;1763.91,640.27;1318.68,640.27
00005472.png 1331.49,360.3;1772.7,357.14;1789.16,639.42;1341.12,637.98
00005505.png 1353.92,357.15;1793.86,356.48;1811.72,638.93;1364.51,637.59
00005538.png 1383.97,352.56;1820.29,350.06;1839.36,631.22;1393.18,632.51
00005572.png 1387.54,350.33;1828.06,346.59;1844.79,627.51;1396.97,629.29
00005605.png 1383.5,346.87;1824.26,344.36;1843.28,626.47;1392.59,628.98
00005638.png 1368.51,348.65;1812.44,344.21;1827.14,625.31;1377.89,628.75
00005672.png 1348.11,348.77;1787.86,342.95;1804.4,625.96;1355.5,630.88
00005705.png 1274.35,351.4;1720.9,342.01;1736.91,625.65;1286.52,633.67
00005739.png 1232.98,353.3;1681.45,341.32;1698.32,625.1;1236.87,634.83
00005772.png 1177.98,354.91;1632.14,341.16;1650.51,627.68;1188.34,636.14
00005805.png 1126.28,356.96;1578.56,339.38;1595.81,625.39;1135.93,638.36
00005839.png 1077.15,357.6;1522.29,339.95;1538.05,627.39;1083.06,640.83
00005872.png 958.43,363.66;1413.34,338.77;1434.73,629.25;966.65,645.02
00005905.png 903.24,361.91;1351.44,339.38;1367.98,625.66;908.2,645.69
00005939.png 843.89,362.61;1288.08,340.22;1299.48,626.75;858.16,647.23
00005972.png 777.71,365.91;1234.99,340.69;1249.16,626.7;786.51,650.13
00006006.png 729.66,367;1167.06,343.04;1180.83,629.05;736.93,653.24
00006039.png 593.25,371.76;1046.42,346.38;1059.65,633.5;603.83,662.88
00006072.png 532.84,375.64;982.7,348.93;1000.9,636.89;540.28,666.1
00006106.png 468.37,379.8;931.4,351.13;945.19,637.79;476.63,671.07
00006139.png 409.79,383.13;871.67,352.08;883.67,643.36;416.05,673.73
00006172.png 356.48,384.03;815.86,354.75;827.84,644.37;362.13,677.2
00006206.png 255.97,385.47;720.45,355.87;734.7,648.52;258.48,681.51
00006239.png 213.84,385.35;673.39,354.07;688.98,646.44;217.84,680.53
00006272.png 181.59,380.3;636.92,350.5;648.36,643.76;186.56,675
00006306.png 154.48,376.49;613.67,347.94;627.47,641.1;162.07,670.01
00006339.png 139.71,373.47;599.5,344.09;612.07,638.56;142.36,668.61
00006373.png 132.08,363.56;593.28,336.74;608.9,634.49;138.51,662.23
00006406.png 143.73,360.29;606.13,333.4;619.86,628.76;149.82,656.99
00006439.png 162.37,355.76;623.93,331.35;638.63,626.51;168.25,652.4
00006473.png 187.36,352.25;648.26,328.89;663.75,622.96;195.79,647.77
00006506.png 220.91,350.31;682.87,326.96;697.46,619.47;227.59,643.21
00006539.png 307.44,343.34;770.48,325.58;785.92,618.52;315.53,639.24
00006573.png 361.69,343.9;824.6,327.53;840.86,616.9;375.74,635.68
00006606.png 421.32,344.09;887.04,328.74;903.86,617.02;430.38,634.98
00006639.png 489.29,342.83;949.76,330.18;966.55,616.14;499.37,633.38
00006673.png 560.54,341.62;1009.96,330.78;1023.95,616.86;572.19,631.11
00006706.png 700.07,341.1;1153.25,333.37;1164.53,614.6;714.23,626.02
00006740.png 778.33,341.57;1216.62,332.39;1230.68,615.33;783.3,624.52
00006773.png 838.52,340.59;1280.68,332.15;1296.55,615.62;849.86,622.08
00006806.png 907.84,341.11;1340.13,334.57;1353.57,615.68;912.85,618.49
00006840.png 958.24,340.92;1402.3,333.91;1423.07,616.94;965.16,618.95
00006873.png 1068.55,341.82;1508,336.75;1526.67,619.73;1076.2,622.09
00006906.png 1113.18,344.21;1561.51,339.23;1577.8,621.43;1119.76,622.25
00006940.png 1162.83,343.44;1596.97,340.12;1617.72,619.35;1171.95,619.45
00006973.png 1202.2,343.45;1639.7,339.96;1654.87,621.51;1210.44,620.2
00007007.png 1234.91,342.27;1672.59,339.07;1689.5,619.6;1244.73,620.7
00007040.png 1277.76,339.34;1717.57,335.38;1733.55,615.65;1288.71,619.46
00007073.png 1284.53,337.9;1723.28,332.85;1740.34,614.11;1293.17,617.27
00007107.png 1275.4,337.12;1715.93,330.51;1733.13,612.74;1284.54,618.25
00007140.png 1252.65,338.37;1693.98,331.31;1708.84,614.45;1260.15,620.02
00007173.png 1212.42,341.87;1657.13,331.95;1670.29,617.24;1220.75,623.51
00007207.png 1090.38,350.77;1537.38,336.53;1539.71,623.44;1098.85,632.04
00007240.png 1000.87,356.38;1463.53,340.82;1476.37,627.53;1006.66,637.94
00007273.png 923.64,360.66;1368.01,346.01;1378.08,633.15;932.61,644.67
00007307.png 827.18,365.93;1290.32,349.93;1300.34,636.9;829.77,651.59
00007340.png 739.1,368.28;1185.22,351.14;1198.61,641.21;742.73,658.59
00007374.png 546.46,372.34;1002.94,354.82;1010.38,644.44;558.04,665.31
00007407.png 458.26,369.89;929.16,351.8;932.94,641.52;452.59,663.74
00007440.png 374.87,370.58;848.06,349.78;855.9,639.36;375.91,662.96
00007474.png 295.36,366.8;773.81,344.91;783.27,637.8;294.41,661.28
00007507.png 242.69,363.97;706.65,339.9;718.99,632.87;232.82,655.28
00007540.png 154.69,349.95;617.42,328.17;627.7,619.69;155.72,646.66
00007574.png 136.69,344.48;603.74,321.92;609.73,615.19;139.69,640.26
00007607.png 135.83,340.45;598.18,319.69;607.97,612.93;138.22,637.24
00007640.png 147.81,337.34;610.9,315.31;621.49,612.44;153.1,633.81
00007674.png 179.62,332.57;642.65,313.75;657.18,608.75;186.32,629.59
00007707.png 299.71,328.93;754.99,315.47;768.19,608.71;306.42,624.86
00007741.png 369.66,328.82;838.58,318.46;853.28,611.4;381.42,626.2
00007774.png 460.58,335.27;934.33,323.02;946.7,612.68;470.22,626.07
00007807.png 562.58,334.33;1026.26,327.77;1040.56,616.45;566.27,627.8
00007841.png 655.43,338.14;1117.17,332.83;1123.57,621.13;667.27,627.32
00007874.png 837.83,343.48;1309.35,339.99;1322.9,627.49;845.39,628.44
00007907.png 926.19,344.78;1392.29,344.69;1408.68,630.6;932.54,628.41
00007941.png 1012.69,344.72;1469.12,346.2;1480.14,631.74;1023.72,628.78
00007974.png 1085.48,345.61;1548.24,347.5;1562.43,631.61;1094.89,627.41
00008008.png 1160.06,343.05;1606.62,343.05;1619.85,631.01;1163.37,626
00008041.png 1266.6,333.54;1711.5,338.54;1722.25,624;1273.22,619.82
00008074.png 1298.18,330.5;1743.08,334.68;1757.97,623.47;1299.01,616.79
00008108.png 1307.44,330.29;1755.99,335.25;1765.24,622.5;1311.39,617.69
00008141.png 1294.49,333.5;1743.39,337.44;1752.58,626.55;1297.53,622.01
00008174.png 1265.28,339.36;1710.77,341.1;1716.98,630.98;1263.65,627.3
00008208.png 1135.51,352.85;1610.86,353.17;1609.79,643.68;1131.74,642.56
00008241.png 1053.92,361.06;1531.93,358.12;1537.75,653.25;1049.39,651.95
00008274.png 966.27,369.09;1448.53,365.98;1449.56,662.69;962.15,663.72
00008308.png 874.37,380.71;1355.56,376.09;1350.96,670.83;867.48,670.83
00008341.png 792.07,386.83;1234.69,382.61;1239.99,678.93;783.24,681.66
00008375.png 601.53,397.24;1058.21,394.76;1055.75,685.24;594.17,697.66
00008408.png 503.99,400.31;974.19,394.66;976.11,693.74;502.59,703.63
00008441.png 427.81,401.86;913.98,396.05;915.29,695.85;417.78,708.48
00008475.png 381.72,402.48;858.84,395.22;863,696.31;380.94,706.81
00008508.png 356.43,403;828.25,393.04;832.22,692.48;353.9,704.24
00008541.png 336.92,402.52;807.4,393.39;813.76,692.67;335.75,706.42
00008575.png 344.08,402.62;817.09,392.66;824.4,692.01;345.73,706.37
00008608.png 362.7,401.35;831.92,391.88;840.15,688.96;364.47,703.16
00008641.png 385.4,399.29;854.77,389.64;862.95,684.29;387.87,700.04
00008675.png 410.91,396.39;880.14,386.43;887.38,681.89;415.35,697.16
00008708.png 464.33,396.61;922.96,386.25;931.05,677.71;467.27,691.77
00008742.png 490.36,398.28;945.02,386.88;954.52,675.53;494.92,689.05
00008775.png 514.07,399.41;965.63,386.97;977.62,671.32;520.87,688.17
00008808.png 541.16,399.67;984,388.15;995.14,671.16;545.07,684.79
00008842.png 561.48,401.12;1003.94,390.03;1013.5,669.65;564.12,685.24
00008875.png 598.34,402.56;1031.25,390.72;1042.66,661.96;605.24,677.76
00008908.png 616.96,401.91;1041.21,389.51;1052.64,657.89;622.47,672.42
00008942.png 634.2,399.45;1049.88,385.99;1063.46,650.01;638.99,664.97
00008975.png 651.34,397.57;1057.77,383.94;1069.34,640.53;657.12,656.1
00009009.png 662.72,395.71;1060.83,376.15;1076.88,630.59;671.15,648.45
00009042.png 686.18,384.92;1067.11,366.56;1083.52,605.26;694.44,624.42
00009075.png 696.27,381.49;1067.46,362.1;1085.23,594.8;704.4,615.11
00009109.png 702.47,378.51;1065.84,358.21;1083.6,584.25;712.11,606.07
00009142.png 708.9,375.03;1065.4,353.23;1084.87,575.03;719.48,596.82
00009175.png 714.39,372.6;1062.4,350.48;1083.17,565.61;725.23,590.15
00009209.png 719.88,372.03;1055.03,348.95;1076.64,553.65;732.32,579.25
00009242.png 722.21,372.98;1049.23,347.94;1072.28,549.29;735.1,575.99
00009275.png 724.15,373.4;1046.84,348.31;1070.36,543.84;736.85,572.72
00009309.png 724.61,375.86;1042.95,349.52;1066.59,541.51;738.48,570.06
00009342.png 725.52,379.69;1037.65,354.03;1060.42,540.35;739.73,570.17
00009376.png 723.31,390.69;1024.25,363.15;1049.92,543.01;736.15,572.99
00009409.png 720.81,395.12;1019.84,369.48;1043.32,545.96;735.3,574.27
00009442.png 719.53,400.35;1013.69,373.25;1038.35,547.44;733.47,576.63
00009476.png 719.06,404.13;1007.5,378.62;1031.08,546.08;732.25,574.44
00009509.png 718.07,405.33;1002.17,379.69;1025.88,546.35;731.62,574.55
00009542.png 715.78,405.01;991.28,380.71;1013.71,540.73;727.86,567.07
00009576.png 714.71,404.01;986.6,380.57;1008,535.4;726.29,561.87
00009609.png 714.45,401.52;981.63,379.19;1003.43,529.77;727.03,554.97
00009642.png 714.33,397.73;977,375.38;998.07,522.34;726.38,547.71
00009676.png 715.05,392.3;972.06,371.79;992.38,515.8;724.79,539.73
00009709.png 717.72,380.08;966.09,359.77;984.68,496.54;725.6,518.43
00009743.png 718.6,373.5;962.62,355.22;979.7,488.16;726.69,508.61
00009776.png 718.51,368.82;958.47,350.57;975.98,480.08;726.03,498.1
00009809.png 719.77,361.71;955.3,345.66;971.45,470.39;727.74,488.3
00009843.png 722.13,355.72;953.94,340.19;969.37,461.01;730.04,478.81
00009876.png 727.64,338;950.86,325.26;965.18,440.87;735,456.27
00009909.png 729.88,333.78;949.06,319.88;962.17,432.51;736.53,447.17
00009943.png 732.72,328.07;949.18,314.93;962.2,424.48;737.79,439.43
00009976.png 734.11,323.17;947.22,310.85;960.32,418.94;739.68,432.08
00010010.png 735.51,319.36;945.87,307.99;958.28,413.67;740.02,425.79
00010043.png 739.4,314.88;943.21,302.82;955.4,403.12;742.69,416.29
00010076.png 742.27,312.28;942.99,301.66;955.57,398.35;746.66,412.29
00010110.png 746.13,312.43;944.45,300.31;956.11,396.51;749.9,408.1
00010143.png 750.15,311.17;946.34,300.29;956.78,393.34;753.76,404.89
00010176.png 752.63,310.51;946.21,299.6;958.25,391.41;756.55,404.14
00010210.png 759.29,310.1;949.55,299.19;959.79,389.18;762.3,400.39
00010243.png 761.24,311;950.12,298.92;960.47,387.06;765.12,399.14
00010276.png 762.51,310.64;949.92,299.28;960.45,386.02;767.03,398.89
00010310.png 764.17,311.14;949.92,299.33;960.48,385.52;767.84,399.25
00010343.png 766.22,311.78;949.82,300.18;960.03,384.75;769.77,397.02
00010377.png 766.93,315.51;948.78,302.04;959.13,385.53;771.11,398.43
00010410.png 766.54,317.16;947.93,304.95;959.33,388.95;769.8,402.49
00010443.png 765.67,319.4;949.38,305.83;958.81,390.13;770.46,404.07
00010477.png 766.79,322.84;947.12,309.51;957.65,392.53;769.8,407.08
00010510.png 762.69,325.16;948.47,311.36;958.78,397.11;767.93,412.39
00010543.png 761.63,332;947.98,318.06;957.92,404.72;765.55,419.56
00010577.png 759.66,335.33;949.32,320.18;960.16,407.45;764.48,424.11
00010610.png 758.79,338.22;949.46,323.51;961.18,412.12;763.33,428.19
00010643.png 758.34,342.09;949.7,326.02;962.13,416.39;763.17,431.46
00010677.png 757.75,345.78;952.47,328.54;963.19,420.78;761.92,438.5
00010710.png 755.16,348.29;956.61,331.34;970.13,428.42;761.1,447.03
00010744.png 754.17,351.61;958.51,334.19;972.96,432.29;758.91,451.38
00010777.png 749.54,355.11;959.08,334.92;974.01,438.29;755.34,459.47
00010810.png 747.62,359.11;961.06,340.02;976.41,443.95;753.94,465.46
00010844.png 743.95,359.39;962.21,339.09;977.87,449.08;750.88,469.38
00010877.png 735.74,361.4;961.4,339.86;978.85,454.79;743.42,476.42
00010910.png 731.92,361.17;961.86,338.64;980.62,458.13;740,480.99
00010944.png 726.6,359.48;964.73,336.09;981.37,460.31;735.51,484.58
00010977.png 720.6,356.89;963.32,332.65;980.63,460.67;729.63,487.18
00011011.png 713.22,351.23;961.34,325.16;982.51,460.63;722.12,484.56
00011044.png 699.88,336.72;962.03,310.09;983.51,451.39;710.98,479.65
00011077.png 695.48,331.12;963.06,304.17;985.77,448.45;707.02,480.32
00011111.png 688.31,326.49;964.57,295.5;988.92,447.75;702.07,479.26
00011144.png 685.84,322.05;966.04,290.84;991.81,445.28;698.59,479.48
00011177.png 679.38,317.26;969.82,283.09;997.17,445.8;693.86,481.6
00011211.png 668.33,313.12;975.29,278.4;1003.87,452.01;684.73,489.93
00011244.png 662.06,313.37;976.52,275.25;1007.18,455.09;680.14,495.83
00011277.png 656.52,312.28;980.62,274.88;1012.14,461.42;674.4,502.61
00011311.png 650.83,314.24;985.05,276.36;1016.18,469.74;669.85,512.06
00011344.png 645.5,319.48;986.65,279.38;1021.29,479.38;665.96,522.94
00011378.png 634.66,327.22;993.95,284.54;1030.33,496.1;656.02,544.04
00011411.png 630.05,332.85;998.13,289.09;1034.45,507.27;651.78,556.89
00011444.png 623.2,338.68;1001.86,294.89;1039.35,519.75;645.97,571.43
00011478.png 616.76,344;1005.1,299.26;1044.79,532.96;639.92,583.71
00011511.png 611.78,351.01;1010.22,304.96;1049.65,547.03;633.54,600.22
00011544.png 596.93,364;1020.92,314.58;1063.49,573.77;621.92,630
00011578.png 590.56,372.58;1027.91,322.34;1070.94,591.58;616.83,649.85
00011611.png 585.68,381.32;1037.24,328.38;1084.39,607.92;612.45,668.08
00011644.png 579.67,387.96;1047.04,335.78;1095.32,627.45;607.18,689.74
00011678.png 575.24,398.72;1055.47,346.09;1105.97,645.24;603.8,707.9
00011711.png 563.49,416.67;1073.72,360.75;1124.99,681.26;594.08,747.2
00011745.png 560.46,425.35;1082.83,367.03;1133.9,697.66;591.31,766.21
