00005500.png 585.1,187.37;1170.51,161.87;1188.21,762.69;598.59,773.46
00008266.png 559.85,190.19;1141.49,163.47;1159.82,757.21;576.04,773.62
00008300.png 559.23,192.07;1139.99,164.51;1159.61,757.7;576.25,773.53
00008333.png 558.51,191;1139.68,164.8;1160.06,758.79;575.73,775.62
00008366.png 556.39,191.21;1139.41,164.62;1159.58,759.87;575.24,774.97
00008400.png 555.27,191.13;1139.02,165.01;1158.33,759.65;573.12,775.26
00008433.png 554.69,190.22;1138.25,163.63;1157.49,759.93;571.79,775.75
00008466.png 556.64,188.6;1138.26,163.13;1158.36,759.25;573.91,775.17
00008500.png 555.44,191.08;1140.29,164.04;1157.61,758.98;573.19,774.75
00008533.png 556.66,188.79;1136.81,163.8;1157.53,756.56;574.62,775.99
00008566.png 555.05,191.06;1138.34,164.74;1157.07,759.39;572.5,775.4
00008600.png 557.7,191.73;1136.7,164.58;1157.91,757.17;574.45,774.93
00008633.png 554.31,189.72;1137.5,163.99;1159.23,759.49;571.54,774.32
00008666.png 553.16,188.59;1136.6,164.03;1157.11,758.59;572.1,776.22
00008700.png 552.46,191.79;1135.04,162.47;1156.25,757.72;572.8,775.49
00008733.png 552.43,191.33;1136.96,164.17;1156.92,759.48;572.08,775.11
00008766.png 552.92,192.78;1135.35,164.57;1155.78,759.36;571.83,775.5
00008800.png 551.43,190.59;1134.95,163.67;1157.74,759.99;570.06,774.81
00008833.png 551.15,190.33;1136.32,165.08;1155.55,758.69;571.1,776.32
00008866.png 551.77,189.37;1135.2,163.44;1155.57,757.97;570.33,775.25
00008900.png 549.46,188.91;1134.86,161.71;1154.97,756.38;568.87,774.32
00008933.png 549.2,187.9;1133.55,163.03;1155.65,755.61;568.65,775.16
00008966.png 551.06,186.43;1134.35,160.69;1154.91,756.9;568.32,773.79
00009000.png 551.3,186.9;1134.76,158.47;1155.09,753.72;570.75,772.38
00009033.png 550.38,186.66;1133.19,159.06;1152.47,752.98;568.49,771.15
00009066.png 549.99,187.46;1134.1,159.78;1154.8,754.53;568.77,772.46
00009100.png 551.41,185.46;1134.56,157.96;1155.07,752.86;568.08,772.76
00009133.png 549.7,186.88;1134.01,159.42;1154.87,752.71;569.65,773.15
00009166.png 549.63,185.27;1133.96,158.43;1154.67,754.11;568.06,770.59
00009200.png 549.55,185.42;1133.73,158.47;1153.35,752.59;569.18,770.15
00009233.png 551.41,183.79;1135.98,157.14;1154.76,751.28;565.78,770.16
00009266.png 549.69,183.96;1132.67,157.12;1152.73,752.36;567.94,770.55
00009300.png 546.69,183.96;1131.91,156.21;1152.59,752.4;565.57,769.84
00009333.png 546.55,182.62;1132.13,154.19;1151.23,751.92;564.94,770.4
00009366.png 545.03,182.92;1130.18,156.72;1150.39,751.55;564.37,770.18
00009400.png 544.81,184.72;1129.89,156.86;1150.27,753.09;564.23,770.72
00009433.png 544.5,185.03;1130.07,158.17;1150.28,753.07;563.92,771.76
00009466.png 545.5,182.85;1128.96,155.31;1149.29,751.45;563.18,770.1
00009500.png 542.86,184.08;1128.8,156.77;1148.71,753.03;562.19,770.06
00009533.png 542.81,185.3;1127.58,157.86;1147.56,752.73;562.42,770.36
00009566.png 544.41,182.11;1128.57,156.52;1147.67,751.41;562.09,769.32
00009600.png 540.19,184.66;1126.75,156.77;1146.6,752.67;560.87,770.6
00009633.png 538.87,182.21;1125.37,156.38;1145.47,751.6;560.68,770.89
00009666.png 539.44,183.48;1122.41,157.96;1146.18,749.8;556.87,770.54
00009700.png 541.6,183.63;1124.92,157.34;1145.12,751.92;560.26,769.97
00009733.png 539.99,185.27;1125.42,157.63;1145.49,752.6;559.26,771.47
00009766.png 539.81,186.11;1124.19,159.12;1144.51,753.83;559.17,771.56
00009800.png 536.75,185.54;1122.59,159.72;1144.09,754.41;557.94,772.61
00009833.png 537.39,186.16;1122.97,159.44;1142.64,753.78;557.4,773.79
00009866.png 536.67,186.61;1121.81,159.38;1142.92,755.16;554.96,775.09
00009900.png 534.51,188.32;1120.89,161.06;1142.14,757.32;554.71,776.13
00009933.png 535.12,190.24;1119.57,162.4;1140.45,757.52;554.72,775.15
00009966.png 534.2,188.56;1118.36,162.26;1140.29,757.15;555.41,776.35
00010000.png 535.94,189.9;1117.63,163.25;1140.62,757.61;555.39,778.04
00010033.png 534.39,191.16;1118.53,163.97;1138.02,757.23;553.67,776.64
00010066.png 533.74,190.17;1118.36,163.7;1137.85,756.77;553.23,775.32
00010100.png 537.21,189.07;1117.14,164.19;1138.35,756.78;555.78,773.66
00010133.png 535.38,191;1117.34,162.09;1137.31,754.67;554.99,772.57
00010166.png 532.8,188.12;1116.12,161.4;1137.74,753.01;553.89,773.62
00010200.png 532.53,188.08;1115.99,160.34;1138.23,753.01;552.77,771.68
00010233.png 534.06,185.35;1116.64,159.58;1136.97,748.61;555.28,770.83
00010266.png 533.7,186.48;1116.46,160.33;1137.14,752.54;553.15,771.47
00010300.png 533.87,187.05;1116.69,160.03;1136.4,751.17;553.57,770.91
00010333.png 534.13,186.94;1116.95,160.29;1137.03,752.81;553.15,772.62
00010366.png 532.84,186.6;1115.59,160.45;1136.35,750.99;553.36,770.46
00010400.png 531.99,186.63;1113.48,159.08;1135.7,753.01;551.5,770.23
00010433.png 533.23,186.38;1114.29,161.37;1135.55,752.01;553.18,769.71
00010466.png 533.73,186.46;1112.77,160.7;1136.64,750.61;554.07,771.05
00010500.png 533.39,187.44;1113.88,162.42;1135.24,751.83;553.1,770.95
00010533.png 533.33,187.38;1113.25,161.79;1135.32,752;552.45,770.96
00010566.png 535.17,186.57;1113.32,162.58;1133.66,750.72;551.97,772.94
00010600.png 532.15,189.53;1113.57,162.22;1134.31,753.1;552.44,771.33
00010633.png 532.24,189.67;1112.34,162.35;1133.29,752.96;552.3,771.19
00010666.png 531.52,188.36;1112.74,160.72;1132.6,752.49;551.35,770.68
00010700.png 530.51,189.28;1112.77,162.1;1133.07,753.17;550.9,772
00010733.png 530.5,188.8;1111.49,162.48;1132.71,755.34;549.23,773.74
00010766.png 530.31,189.15;1111.33,161.02;1132.35,754.51;549.68,771.45
00010800.png 527.71,190.62;1110.51,162.71;1130.61,754.9;548.6,773.55
00010833.png 528.11,189.72;1109.28,162.79;1130.77,754.13;548.24,773.69
00010866.png 527.75,190.64;1109.07,163.45;1130.16,755;547.79,774.8
00010900.png 526.8,191.88;1110.68,164.13;1132.04,757.18;547.26,777.29
00010933.png 526.48,193.69;1110.08,165.7;1130.93,758.17;546.97,777.59
00010966.png 528.09,192.18;1109.32,164.91;1130.64,756.53;546.78,777.2
00011000.png 527.84,191.87;1108.67,164.46;1130.09,756.82;546.8,775.46
00011033.png 526.54,193.42;1108.09,165.38;1129.5,756.46;547.92,775.28
00011066.png 526.18,191.23;1108.74,163.16;1128.77,756.46;547.32,774.86
00011100.png 526.99,190.27;1107.63,165.32;1130.84,756.19;546.27,775.7
00011133.png 525.35,189.84;1108.66,164.26;1130.3,756.5;547.93,776.06
00011166.png 524.04,193.35;1108.75,165.63;1130.66,756.3;547.7,778.29
00011200.png 526,192.86;1108.35,165.77;1129.85,758.82;547.66,777.58
00011233.png 526.62,193.95;1108.49,166.02;1130.28,757.96;547.22,776.78
00011266.png 526.85,193.88;1107.52,165.89;1130.15,755.95;547.4,777.28
00011300.png 527.08,190.65;1108.7,165.06;1131.12,756.56;548.37,775.75
00011333.png 526.82,193.87;1108.59,165.47;1130.77,757.25;546.85,777.27
00011366.png 526.77,191.46;1108.46,163.92;1130.56,755.61;548.87,777.82
00011400.png 525.95,191.55;1107.31,163.78;1129.96,756.14;546.76,775.49
00011433.png 525.4,190.46;1107.44,163.45;1130.08,755.5;548.03,776.11
00011466.png 525.83,191.97;1106.99,164.68;1130.15,757.35;548.12,777.4
00011500.png 524.87,190.99;1110.61,167.12;1133.71,758.56;543.88,775.74
00011533.png 526.6,193.84;1109.18,165.41;1132.16,756.22;546.94,779.32
00011566.png 528.01,192.75;1108.73,165.91;1131.79,756.44;547.91,778.28
00011600.png 529.7,191.23;1107.85,162.81;1129.95,755.39;549.15,777.6
00011633.png 527.09,193.33;1108.42,164.7;1129.8,756.23;547.67,776.07
00011666.png 525.24,193.01;1108.1,165.16;1131,757.53;547.04,776.65
00011700.png 526.4,192.23;1108.25,164.29;1129.61,756.53;546.39,777.2
00011733.png 524.41,193.25;1107.93,164.49;1129.69,758.01;546.19,777.4
00011766.png 524.79,194.32;1107.65,165.2;1130.28,759.32;546.03,779.04
00011800.png 525.06,194.99;1107.17,167.21;1128.59,758.14;547.75,778.06
00011833.png 527.14,194.69;1104.23,168.39;1128.98,756.89;546.94,777.5
00011866.png 525.76,193.79;1107.29,166.5;1127.64,757.28;545.27,777.54
00011900.png 526.6,196.56;1109.57,165.93;1128.58,759.37;541.81,779.79
00011933.png 526.38,191.57;1106.31,164.92;1127.52,756.61;546.72,777.04
00011966.png 523.09,192.52;1105.04,164.96;1127.65,756.03;545.4,778.16
00012000.png 526,189.62;1101.72,165.19;1128.24,751.56;544.78,775.99
00012033.png 524.89,192.47;1104.56,164.23;1126.38,754.93;545.06,774.46
00012066.png 523.5,190.28;1104.55,165.83;1127.29,755.72;544.54,776.76
00012100.png 526.23,190.99;1106.15,164.69;1128.08,753.19;547.45,775.93
00012133.png 525.18,191.72;1104.45,164.3;1125.25,754.61;545.59,774.09
00012166.png 523.26,191.1;1104.37,163.42;1127.42,754.57;545.25,774.59
00012200.png 523.36,190.66;1103.92,163.05;1124.89,752.01;544.92,771.63
00012233.png 525.5,190.85;1104.54,162.42;1125.76,751;548.37,774.6
00012266.png 522.53,190.82;1104.06,162.43;1126.15,754.14;543.9,775.61
00012300.png 522.84,191.98;1102.94,164.17;1125.05,754.72;543.25,774.78
00012333.png 523.12,191.18;1103.05,164.53;1125.15,751.78;545.22,775.77
00012366.png 524.84,190.04;1100.56,165.35;1125.36,754.66;543.83,775.04
00012400.png 522.8,192.49;1102.85,165.12;1124.89,755.43;542.72,775.74
00012433.png 521.45,193.45;1102.11,165.43;1125.26,755.41;542.2,776.03
00012466.png 522.37,194.84;1101.62,165.54;1123.89,754.84;542.97,775.18
00012500.png 520.93,193.67;1102.01,166.79;1124.34,756.44;542.45,777.04
00012533.png 521.38,192.02;1101.19,166.55;1123.24,756.37;541.57,777.33
00012566.png 520.7,192.93;1100.63,165.22;1123.26,754.42;541.21,777.17
00012600.png 519.33,194.2;1100.6,165.43;1122.59,756.76;540.56,776.2
00012633.png 518.89,195.58;1100.66,166.94;1123.46,758.1;540.54,778.38
00012666.png 520.32,196.76;1100.02,168.4;1122.46,758.07;541.18,777.62
00012700.png 520.8,194.86;1099.26,167.56;1123.35,758.11;542.18,779.48
00015033.png 517.24,202.69;1094.83,175.13;1117.32,762.22;537.53,782.84
00015066.png 518.05,202.64;1095.07,174.1;1116.98,760.55;537.67,782.73
00015100.png 518.2,200.25;1094.84,174.78;1117.18,761.54;538.55,782.65
00015133.png 515.85,201.58;1094.28,174.34;1116.99,760.29;538.56,782.88
00015166.png 514.87,199.89;1094.69,173.14;1118.47,760.95;536.85,782.78
00015200.png 515.57,197.79;1095.85,173.34;1117.96,761.4;538.53,781
00015233.png 515.43,200.09;1094.33,172.9;1118.25,761.07;537.86,780.8
00015266.png 515.9,200.12;1094.38,171.9;1116.09,759.79;537.47,779.85
00015300.png 515.34,200.15;1095.16,172.43;1116.48,760.27;537.82,779.6
00015333.png 517.36,198.05;1093.89,175.31;1116.78,760.71;538.98,782.03
00015366.png 516.71,200.86;1094.48,174.74;1117.4,761.7;537.97,781.9
00015400.png 514.56,201.51;1095.37,173.08;1117.47,757.67;536.66,784.32
00015433.png 514.77,200.01;1093.12,171.98;1115.39,760.04;536.41,780.72
00015466.png 515,199.22;1092.09,171.93;1116.99,758.27;537.18,781.92
00015500.png 514.06,200.35;1093.63,171.68;1117.1,760.3;535.56,781.34
00015533.png 513.45,200.6;1093.84,172.26;1117.47,760.88;535.64,782.62
00015566.png 514.02,201.62;1093.71,171.6;1116.35,759.94;535.97,782.05
00015600.png 512.59,198.55;1092.08,170.13;1114.79,758.06;536.14,779.31
00015633.png 513.18,198.51;1093.1,170.08;1116.09,754.67;535.28,779.54
00015666.png 510.55,198.73;1089.34,169.73;1113.1,757.09;536.01,779.84
00015700.png 508.31,198.89;1090.86,170.12;1114.07,758.38;533.36,781.32
00015733.png 510.35,200.25;1088.78,171.69;1114.03,759.19;532.52,781.81
00015766.png 509.69,199.26;1089.91,172.18;1112.35,760.18;535.26,783.49
00015800.png 508.37,200.45;1090.95,172.02;1113.05,759.28;534.89,783.26
00015833.png 509.5,201.66;1086.94,174.18;1111.4,761.97;532.06,781.91
00015866.png 508.16,202.8;1087.13,174.71;1111.68,761.83;530.41,785.44
00015900.png 506.9,203.06;1086.71,174.74;1110.19,761.2;530.68,785.71
00015933.png 505.36,205.67;1086.9,174.46;1111.39,761.5;531.29,785.47
00015966.png 505.72,201.63;1085.44,174.7;1112.55,766.12;531.07,786.24
00016000.png 505.38,205.62;1084.22,175.44;1106.99,761.62;529.2,784.2
00016033.png 504.73,203.23;1082.44,173.24;1107.19,759.61;532.57,783.6
00016066.png 505.7,201.6;1083.93,173.74;1108.65,761.1;530.99,784.99
00016100.png 505.82,203.66;1080.79,174.52;1106.25,760.89;529.86,785.05
00016133.png 504.54,205.4;1082.26,175.56;1107.73,761.99;527.96,784.92
00016166.png 504.06,206.18;1083.06,175.46;1108.28,761.28;527.59,785.48
00016200.png 508.32,200.45;1081.83,172.69;1107.25,757.94;530.42,786.82
00016233.png 503.84,202.43;1082.02,172.37;1105.42,758.73;528.09,781.96
00016266.png 503.52,200.73;1077.22,171.17;1104.94,756.82;529.54,780.13
00016300.png 502.67,201.66;1079.71,170.51;1105.2,757.99;527.58,782.16
00016333.png 501.89,201.29;1077.41,173.52;1105.26,755.94;527.99,779.93
00016366.png 500.54,203.71;1077.97,172.07;1104.55,758.88;525.75,783
00016400.png 499.08,203.8;1077.28,172.32;1103.4,759.59;525.04,784.61
00016433.png 497.66,202.51;1075.97,174.55;1102.56,759.06;523.2,784.76
00016466.png 498.05,204.29;1076.33,174.38;1102.05,760.59;522.71,784.6
00016500.png 496.08,203.28;1075.39,175.61;1101.42,759.68;523.41,785.27
00016533.png 494.64,204.18;1076.68,174.33;1099.86,761.89;520.49,786.69
00016566.png 495.27,205.14;1072.87,174.76;1099.92,761.27;520.2,786.95
00016600.png 493.14,204.75;1073.89,173.99;1098.56,760.4;521,787.69
00016633.png 494.39,202.97;1071.93,174.31;1099.06,761.4;519.25,787.78
00016666.png 492.32,205.02;1071.63,173.52;1098.47,761.48;518.73,786.72
00016700.png 492.6,205.27;1072.94,175;1099.42,762.3;518.15,788
00016733.png 493.99,203.62;1071.08,175.19;1097.78,763.06;519.87,787.81
00016766.png 491.55,204.47;1071.85,173.76;1097.8,760.89;518.68,787.44
00016800.png 490.59,205.78;1070.78,173.69;1097.79,761.32;517.7,786.12
00016833.png 490.18,204.8;1069.68,173.81;1096.99,760.2;516.6,785.59
00016866.png 490.22,205.08;1068.52,173.66;1094.78,759.15;517.44,784.62
00016900.png 488.91,203.46;1069.62,173.43;1094.99,760.01;516.99,786.39
00016933.png 488.98,205.71;1067.47,173.58;1094.72,761.67;514.63,786.47
00016966.png 489.51,205.61;1066.05,174.3;1092.82,761.19;513.71,786.61
00017000.png 487.21,205.84;1065.76,174.49;1093.47,761.08;514.51,786.9
00017033.png 486.21,204.09;1065.11,173.61;1092.69,761.34;513.75,786.68
00017066.png 486.28,206.54;1063.8,174.63;1091.46,761.7;511.79,786.36
00017100.png 485.27,207.11;1064.21,175.34;1090.81,761.92;512.58,788.08
00017133.png 486.76,206.19;1063.28,176.06;1089.6,762.1;513.87,786.84
00017166.png 486.65,206.8;1063.03,174.11;1089.91,759.76;512.11,786.77
00017200.png 485.58,205.33;1063.22,175.21;1090.25,763.02;511.12,787.24
00017233.png 483.31,206.16;1062.43,174.11;1088.98,761.4;510.37,786.5
00017266.png 481.69,206.02;1062.55,173.88;1090.81,759.65;508.71,787.31
00017300.png 484.3,202.57;1062.3,173.92;1087.19,760.71;509.9,786.05
00017333.png 483.95,203.51;1061.21,174.51;1088.67,761.04;509.17,785.92
00017366.png 483.56,205.54;1061,174.01;1087.86,760.2;508.85,783.75
00017400.png 483.27,205.5;1060.99,174.04;1087.39,760.74;508.75,784.61
00017433.png 479.71,205.49;1061.42,176.14;1088.03,756.82;506.33,786.17
00017466.png 482.35,201.93;1060.07,172.89;1085.15,759.46;508.06,784.93
00017500.png 484.89,201.62;1058.62,173.19;1084.59,756.56;509.81,784.93
00017533.png 481.33,203.26;1060.21,171.97;1084.47,758.96;506.33,784.69
00017566.png 480.14,203.58;1060,173.01;1085.45,760.24;505.66,784.74
00017600.png 479.25,204.13;1059.53,174.18;1085.32,761.39;505.58,785.7
00017633.png 479.21,205.35;1059.33,173.98;1085.55,761.39;505.64,784.42
00017666.png 480.19,203.22;1059.31,173.64;1085.24,761.25;505.65,785.01
00017700.png 480.55,203.51;1060.42,173.1;1083.87,760.74;505.08,784.57
00017733.png 480.06,201.41;1058.91,172.08;1083.55,759.58;503.31,783.63
00017766.png 479.64,202.03;1059.84,172.84;1085.24,759.59;505.15,783.49
00017800.png 479.87,201.9;1060.33,171.52;1085.9,759.89;505.08,784.29
00017833.png 479.34,200.73;1059.89,171.22;1084.87,759.01;504.83,782.25
00017866.png 479.01,199.76;1059.95,171.13;1084.96,758.14;505.03,781.96
00017900.png 480.58,197.23;1059.62,170.58;1085.26,756.06;506.22,780.93
00017933.png 479.63,197.5;1060.19,168.24;1084.45,757.22;503.92,780.71
00017966.png 479.5,197.89;1060.57,167.38;1085.78,756.84;504.16,781.29
00018000.png 478.6,196.23;1061.09,168.37;1087.43,757.07;507.28,780.39
00018033.png 478.53,197.72;1060.06,168.01;1085,756.74;503.42,780.34
00018066.png 480.69,195.73;1060.83,163.8;1084.32,752.39;502.79,780.15
00018100.png 476.38,195.04;1060.85,167.15;1084.98,756.69;502.42,780.83
00018133.png 477.27,196.47;1060.14,168.11;1085.31,757.61;502.75,781.47
00018166.png 480.14,196.01;1061.39,168.25;1083.49,754.61;505.55,781.26
00018200.png 478.73,196.55;1059.54,167.8;1084.59,758.16;502.75,781.51
00018233.png 477.42,197.58;1059.86,169;1084.21,758.86;502.34,782.47
00018266.png 477.47,196.48;1060.7,167.01;1082.24,757.23;501.02,781.44
00018300.png 475.14,195.34;1059.77,166.43;1083.74,756.66;500.6,780.86
00018333.png 476.14,193.05;1057.76,166.33;1083.22,755.4;500.47,779.85
00018366.png 472.61,194.67;1057.5,164.56;1083.06,757.54;496.96,780.49
00018400.png 474.34,190.74;1056.69,161.86;1081,753.78;497.54,782.65
00018433.png 471.87,192.86;1056.93,163.25;1080.15,755.99;495.92,778.78
00018466.png 469.94,193.65;1055.73,162.79;1081.76,756.4;496.17,780.85
00018500.png 470.63,193.51;1055.57,164.41;1080.59,756.61;494.19,780.15
00018533.png 470.37,193.77;1055.16,166.02;1079.83,757.25;495.3,780.69
00018566.png 469.82,194.49;1054.73,165.06;1078.8,756.96;494.55,780.87
00018600.png 468.87,192.06;1055.08,164.05;1077.74,755.54;493.11,779.4
00018633.png 469.64,190.18;1049.78,159.64;1078.79,751;495.88,781.54
00018666.png 467.12,190.54;1052.04,162.83;1076.69,754.12;491.96,778.54
00018700.png 465.68,189.63;1050,162.12;1076.89,752.61;490.03,776.76
00018733.png 463.07,190.91;1050.97,162.87;1076.03,755.53;489.99,779.6
00018766.png 465.49,191.16;1051,163.5;1075.39,754.71;490.81,779.17
00018800.png 464.23,191.12;1047.68,161.81;1074.21,752.61;491.63,778.38
00018833.png 465.24,191.72;1049.77,163.68;1073.3,754.66;489.27,779.15
00018866.png 464.32,192.12;1048.9,163.91;1073.28,754.48;489.18,778.21
00018900.png 463,190.84;1048.85,161.83;1073.12,754.72;487.31,777.86
00018933.png 461.65,189.7;1049.13,163.73;1072.81,753.75;486.96,777.6
00018966.png 461.84,191.41;1047.26,163.79;1072.81,755.1;487.67,778.41
00019000.png 463.07,190.34;1047.43,162.62;1073.6,755.73;486.6,777.94
00019033.png 460.86,188.63;1047.85,161.97;1071.72,751.89;487.38,778.54
00019066.png 459.94,188.88;1047.21,161.83;1071.89,754.47;484.56,778.18
00019100.png 460,189.36;1047.29,161.45;1070.98,754.6;484.89,777.7
00019133.png 461.92,188.13;1047.68,161.77;1072.97,754.25;486.56,777
00019166.png 463.01,186.63;1048.03,159.9;1073.09,751.33;486.49,775.44
00019200.png 460.58,185.79;1047.57,157.36;1072.33,751.72;486.22,774.82
00019233.png 462.17,185.12;1049.81,157.31;1072.23,750.12;486.64,773.23
00019266.png 462.31,184.51;1049.56,156.92;1072.5,749.4;486.74,772.22
00019300.png 462.57,185.13;1047.8,154.92;1073.43,747.5;485.55,772.38
00019333.png 462.19,184.94;1048.21,156.84;1072.21,749.4;486.65,771.17
00019366.png 462.04,183.83;1047.42,156.88;1071.11,747.87;487.89,770.48
00019400.png 462.1,181.41;1048.25,155.93;1071.8,748.25;486.65,770.14
00019433.png 461.72,184.09;1047.8,156.72;1070.66,747.94;487.01,770.65
