00000033.png 525.54,230.17;1216.73,226.46;1234.76,924.83;520.85,935.84
00003169.png 1061.24,71.39;1370.5,242.38;1377.93,915.02;1058.78,1033.59
00003203.png 1064.4,65.13;1373.58,238.71;1380.75,910.43;1063.69,1029.16
00003236.png 1076.25,60.54;1379.76,233.97;1388.34,904.68;1075.7,1023.04
00003269.png 1082.71,56.96;1383.3,230.9;1391.3,900.09;1083.7,1018.3
00003303.png 1092.34,46.73;1388.06,222.71;1395.31,896.68;1091.5,1014.09
00003336.png 1099.23,42.38;1390.05,220.74;1398.15,893.06;1100.65,1010.58
00003370.png 1106.31,36.51;1393.36,216.8;1401.19,891.76;1106.77,1010.33
00003403.png 1108.68,37.85;1391.74,217.95;1400.27,892.28;1110.77,1012.57
00003436.png 1109.89,41.1;1389.35,220.09;1397.48,893.97;1112.63,1014.04
00003470.png 1109.9,46.52;1385.45,225.2;1394.07,896.48;1112.5,1018.74
00003503.png 1109.72,45.74;1382.47,226.42;1388.98,898.62;1111.81,1021.61
00003536.png 1108,47.02;1377.6,227.99;1385.3,899.91;1108.53,1022.41
00003570.png 1110.63,48.5;1376.36,230.18;1383.64,900.92;1111.55,1022.96
00003603.png 1121.58,46.64;1380.79,230.16;1389.83,900.73;1123.46,1022.1
00003636.png 1126.99,45.25;1383.44,229.61;1390.27,901.94;1129.33,1024.57
00003670.png 1136.22,46.31;1387.26,230.51;1394.07,903.41;1137.01,1028.4
00003703.png 1140.16,45.94;1388.4,229.72;1394.56,902.31;1140.84,1028.26
00003737.png 1142.1,43.81;1389.79,227.82;1395.25,901.04;1143.18,1027.89
00003770.png 1149.67,34.84;1394.9,221.09;1401.21,897.35;1151.06,1022.95
00003803.png 1155.51,27.06;1398.27,213.55;1405.27,889.45;1155.91,1014.4
00003837.png 1151.98,16.23;1397.13,205.9;1403.77,881.3;1152.98,1002.17
00003870.png 1140.23,13.48;1389.9,203.01;1396.89,877.56;1140.81,997.71
00003903.png 1114.05,22.07;1373.47,206.55;1382.71,878.81;1118.79,999.28
00003937.png 1090.75,30.63;1360.21,212.22;1369.96,883.14;1096.97,1006.95
00003970.png 1066.53,37.9;1348.06,216.37;1362.02,888.19;1075.7,1013.46
00004004.png 1056.86,35.38;1346.61,214.34;1359.93,888.39;1067.9,1014.63
00004037.png 1043.12,32.84;1342.39,211.65;1359.36,886.94;1056.71,1013.31
00004070.png 1032.13,33.33;1340.4,210.92;1357.57,887.74;1046.97,1015.06
00004104.png 1012.22,36.34;1333.16,211.28;1352.41,890;1028.39,1019.33
00004137.png 996.12,39.25;1327.22,210.99;1348.12,890.22;1013.17,1020.38
00004170.png 972.73,44.01;1319.54,211.13;1342.15,892.99;990.25,1027.2
00004204.png 954.87,46.69;1315.01,211.75;1338.71,897.04;977.59,1033.95
00004237.png 943.51,45.02;1314.98,207.6;1338.95,894.72;967.28,1033.45
00004270.png 930.38,40.16;1313.81,200.9;1340.05,887.64;956.43,1023.09
00004304.png 921.91,36.13;1316.19,195.7;1343.43,887.74;948.77,1026.33
00004337.png 903.89,34.12;1313.56,190.94;1341.83,883.99;932.28,1023.93
00004371.png 890.64,32.06;1311.82,185.95;1342.03,880.78;922.75,1020.62
00004404.png 873.79,20.41;1312.38,174.87;1345.94,877.72;910.09,1018.37
00004437.png 856.98,16.59;1307.78,169.39;1343.62,873.88;894.44,1016.56
00004471.png 838.07,20.11;1303.69,167.89;1341.34,874.1;879.47,1016.9
00004504.png 827.47,22.22;1304.33,168.03;1344.36,875.69;870.96,1020.66
00004537.png 822.51,32.33;1309.24,172.09;1351.43,880.19;869.85,1026.02
00004571.png 824.82,34.33;1319.48,170.78;1362.89,881.41;872.32,1027.53
00004604.png 826.6,34.64;1331.1,169.83;1375.56,883.85;875.56,1029.09
00004637.png 825.62,35.99;1338.11,169.01;1383.01,885.37;874.03,1029.7
00004671.png 820.09,41.13;1340.85,170.95;1386.6,887.93;868.37,1032.96
00004704.png 805,47.18;1340.52,174.62;1385.83,894.66;852.4,1040.23
00004738.png 787.15,54.26;1334.44,177.76;1379.49,901.82;832.34,1047.35
00004771.png 761.64,61.92;1325.39,183.23;1370.58,909.27;805.75,1054.09
00004804.png 745.46,56.64;1323.25,180.08;1368.54,911.14;789.25,1055.44
00004838.png 728.77,44.5;1322.9,170.79;1368.54,909.15;771.6,1048.07
00004871.png 721.04,37.8;1323.81,165.6;1369,905.69;763.59,1039.68
00004904.png 711.33,43.27;1322.37,167.84;1367.05,907.82;748.38,1039.41
00004938.png 695.5,44.91;1319.08,167.25;1365.51,909.05;735.19,1039.07
00004971.png 674.13,43.74;1313.46,164.67;1360.38,910.61;714,1040.73
00005005.png 654.19,42.14;1307.78,159.56;1356.69,911.45;693.85,1042.35
00005038.png 635.46,39.97;1303.09,155.6;1353.4,911.19;676.63,1041.57
00005071.png 609.12,37.03;1295.68,149.15;1346.31,911.53;651.13,1039.99
00005105.png 591.34,36.75;1289.34,145.74;1341.6,909.52;633.58,1036.44
00005138.png 584.09,32.77;1292.49,138.43;1345.18,902.5;626.45,1024.28
00005171.png 587.69,30.61;1300.51,133.46;1353.81,896.91;630.06,1012.74
00005205.png 595.87,30.4;1315.91,126.37;1368.1,890.73;637.98,1001.22
00005238.png 604.96,35.64;1327.49,124.06;1379.35,888.49;645.81,993.95
00005271.png 602.68,45.26;1331.72,124.93;1384.31,887.15;641.05,988.62
00005305.png 592.34,51.96;1326.75,124.8;1379.07,885.87;630.17,984.77
00005338.png 576.85,65.3;1317.83,128.77;1371.41,887.25;615.3,984.32
00005372.png 572.64,69.19;1319.17,126.62;1373.11,887.33;611.23,982.53
00005405.png 570.93,73.77;1324.71,124.05;1378.84,886.9;608.86,979.94
00005438.png 570.4,74.7;1328.67,121.81;1381.25,884.91;607.96,974.63
00005472.png 567.19,71.1;1333.39,115.14;1385.26,883.85;603.26,969.75
00005505.png 564.17,66.22;1339.81,104.65;1390.28,879.59;598.35,961.2
00005538.png 565.64,64.41;1346.35,99.32;1395.66,876.97;599.74,955.4
00005572.png 568.93,63.6;1352.76,93.49;1399.54,872.7;602.34,945.11
00005605.png 569.56,66.63;1354.17,91.64;1400.43,871.33;600.51,941.75
00005638.png 559.53,70.46;1351.72,91.5;1396.41,876.91;588.67,943.77
00005672.png 556.65,77.1;1351.39,95.11;1394.22,882.17;584.1,947.15
00005705.png 562.19,83.4;1352.77,98.7;1394.1,881.29;587.99,939.96
00005739.png 571.12,81.04;1360.01,95.33;1398.83,876.19;594.35,930.33
00005772.png 578.95,78.7;1366.18,92.62;1401.3,872.93;597.54,920.41
00005805.png 580.91,79.78;1366.09,94.66;1396.98,873.07;595.27,915.65
00005839.png 579.67,76.35;1364.06,92.16;1389.85,869.41;589.62,904.49
00005872.png 576.65,73.76;1360.26,88.67;1382.23,866.16;583.23,897.05
00005905.png 570.19,75.48;1350.1,90.49;1368.17,865.57;574.44,891.47
00005939.png 563.65,74.64;1342.74,88.31;1359.17,862.35;564.47,884.08
00005972.png 557.42,72.51;1338.77,83.87;1352.58,860.46;556.17,878.93
00006006.png 548.2,72.98;1330.25,81.3;1340.74,858.69;543.95,873.1
00006039.png 548.31,73.15;1324.72,81.12;1333.66,855.06;545,864.85
00006072.png 552.1,78.87;1322.89,83.35;1330.4,856.29;546.17,861.8
00006106.png 555.98,83.36;1325.27,87.8;1331.88,858.79;548.4,862.84
00006139.png 559.9,82.52;1326.87,84.65;1331.92,856.8;549.71,857.45
00006172.png 563.18,83.31;1323.07,84.07;1325.95,849.89;552.37,847.86
00006206.png 570.11,90.05;1320.51,87.72;1322.01,849.79;555.5,844.37
00006239.png 579.68,97.38;1323.56,92.86;1325.48,851.07;564.96,842.7
00006272.png 597.02,102.47;1337.66,94.55;1336.77,853.81;580.35,841.3
00006306.png 611.99,107.27;1350.36,96.44;1345.15,856.5;592.92,838.14
00006339.png 618.62,107.47;1352.9,94.81;1346.95,856.05;597.08,834.91
00006373.png 606.49,108.5;1341.55,92.27;1333.56,862.1;582.81,836.93
00006406.png 589.51,112.08;1325.08,92.97;1313.37,864.7;565.19,840.01
00006439.png 568.94,122.5;1292.78,97.93;1283.62,867.47;545.9,841.42
00006473.png 557.25,130.17;1274.24,102.79;1268.55,869.53;536.05,843.41
00006506.png 543.68,136.63;1254.04,101.83;1250.34,868.22;525.51,844.9
00006539.png 533.48,140.61;1239.82,99.81;1238.69,868.07;517.96,847.01
00006573.png 518.68,143.74;1221.18,95.15;1223.62,868.72;506,850.13
00006606.png 508.47,149.14;1207.65,95.01;1214.77,871.76;499.66,854.12
00006639.png 496.32,159.09;1188.33,96.46;1199.57,874.79;492.23,861.22
00006673.png 487.29,164.74;1171.75,95.04;1186.74,875.15;487.4,863.54
00006706.png 479.97,168.78;1156.71,93.19;1175.29,872.32;484.13,863.04
00006740.png 475.1,175.93;1138.52,91.4;1162.63,868.61;483.69,863.18
00006773.png 474.6,176.98;1130.42,85.25;1158.76,862.77;487.56,858.85
00006806.png 481.09,176.89;1124.77,76.94;1158.29,853.85;499.1,851.92
00006840.png 488.17,179.18;1123.32,73.85;1160.69,850.29;508.72,851.41
00006873.png 493.42,182.1;1119.82,69.49;1159.97,846.92;517.09,849.52
00006906.png 494.62,185.14;1113.18,67.96;1155.78,846.72;520,849.88
00006940.png 493.53,187.79;1104.34,66.1;1148.15,846.4;520.36,849.15
00006973.png 493.5,188.14;1097.04,63.87;1142.22,844.84;520.36,847.96
00007007.png 497.45,195.03;1093.57,68.95;1138.96,849.38;524.53,852
00007040.png 505.73,203.91;1094.69,76.68;1140.44,856.01;531.89,856.49
00007073.png 515.33,213.47;1097.59,84.8;1144.51,863.55;540.82,863.15
00007107.png 520.84,221.1;1096.58,91.61;1142.51,869.56;545.85,868.05
00007140.png 521.44,224.75;1092.49,93.06;1139.3,872.95;544.85,869.65
00007173.png 516.09,229.76;1079.65,95.98;1125.79,877.1;540.2,873.92
00007207.png 513.13,231.61;1070.37,95.1;1116.3,878.35;536.55,875.2
00007240.png 510.42,237.13;1061.41,98.66;1108.28,882.02;533.99,878.12
00007273.png 516.23,244.59;1061.32,107.09;1107.67,886.89;540.17,883.06
00007307.png 519.79,251.68;1054.87,114.15;1102.78,888.69;542.97,884.75
00007340.png 519.7,251.88;1051.15,112.53;1098.39,889.65;542.97,885.49
00007374.png 521.63,253.54;1044.83,110.97;1093.11,890.06;544.71,885.09
00007407.png 527.67,254.29;1043.74,110.24;1091.54,890.97;551.92,885.59
00007440.png 537.91,255.97;1051.44,110.56;1098.21,896.41;561.73,885.44
00007474.png 541.26,253.52;1050.86,108.08;1095.78,896.21;564.63,882.96
00007507.png 538.94,252.33;1039.4,107.49;1081.72,894.41;561.02,878.85
00007540.png 533.04,249.1;1028.5,104.56;1069.68,893.33;554.4,875.03
00007574.png 534.06,245.2;1022.46,101.21;1060.14,887.66;552.25,868.8
00007607.png 533.52,243.93;1016.93,98.97;1053.97,889.97;551.28,868.45
00007640.png 538.32,247.75;1015.64,103.99;1048.71,894.62;554.01,869.51
00007674.png 545.77,250.99;1015.53,107.17;1048.2,897.33;560.1,870.12
00007707.png 550.36,253.43;1014.54,109.01;1046.01,900.96;563.79,871.7
00007741.png 554.4,255.48;1011.47,109.58;1041.85,903.91;567.7,873.5
00007774.png 555.38,258.31;1005.07,111.88;1034.91,905.81;568.78,874.12
00007807.png 558.05,260.01;998.5,113.43;1028.33,906.49;572.19,874.16
00007841.png 562.6,260.67;997.63,110.91;1029.53,907.95;576.52,874.7
00007874.png 569.65,262.88;1000.37,111.17;1033,911.52;585.31,877.53
00007907.png 578.58,264.43;1004.97,111.38;1037.14,914.36;592.02,879.08
00007941.png 584.66,269.13;1006.62,116.09;1037.96,919.48;598.56,883.26
00007974.png 591.96,275.06;1006.61,119.8;1041.51,923.64;606.97,886.14
00008008.png 592.82,278.89;1002.58,122.61;1036.66,928.62;608.11,891.8
00008041.png 593.33,281.86;993.08,123.56;1028.9,926.24;610.41,890.39
00008074.png 593.87,283.66;985.99,123.32;1024.4,925.29;610.99,891.31
00008108.png 598.89,285.29;983.74,123.06;1022.18,922.24;617.34,889.72
00008141.png 601.24,286.05;982.24,122.18;1021.13,921.93;620.23,889.37
00008174.png 605.15,284.9;980.91,120.12;1020.49,921.29;624.34,887.63
00008208.png 607.9,285.58;980.36,121.16;1018.19,921.29;625.73,887.8
00008241.png 610.97,287.13;980.98,123;1017.23,923.92;628.33,889.24
00008274.png 612.76,290.07;979.3,127.27;1013.24,927.87;626.69,891.9
00008308.png 609.25,293;971.76,131.63;1002.08,933.6;620.5,895.17
00008341.png 604.26,295.49;961.62,134.41;989.62,936.86;614.2,897.93
00008375.png 600.33,298.15;953.32,137.12;977.97,939.06;607.9,898.02
00008408.png 598.46,301.54;944.56,142.73;965.76,941.29;602.99,900.38
00008441.png 597.26,303.58;940.56,144.14;959.87,942.97;601.45,901.65
00008475.png 600.25,304.39;939.68,144.84;956.74,945.65;602.36,902.29
00008508.png 603.89,304.94;940.32,144.74;957.19,947.24;605,903.71
00008541.png 608.35,306.34;941.16,144.96;956.3,951.08;608.23,904.96
00008575.png 612.05,307.7;941.06,145.93;955.36,951.51;611.37,905.54
00008608.png 616.51,308.36;939.83,146.68;953.64,951.98;615.49,905.33
00008641.png 616.89,308.66;935.94,145.77;949.34,952.56;616.48,905.94
00008675.png 619.99,308.36;931.9,144.49;945.56,950.86;619.87,904.21
00008708.png 623.34,308.78;930.83,144.87;946.77,951.15;623.97,904.55
00008742.png 630.58,311.34;936.59,145.34;952.6,956.86;632.63,907.45
00008775.png 635.08,312.84;939.41,146.11;955.1,959.59;637.23,909.08
00008808.png 639.18,312.78;939.76,146.79;956.63,957.53;641.79,907.64
00008842.png 639.56,313.1;935.48,147.12;952.85,960.2;642.76,909.7
00008875.png 639.73,313.8;933.44,147.26;951.45,961.53;643.82,909.95
00008908.png 639.72,314.44;928.8,148.77;948.79,962.81;645.11,909.15
00008942.png 640.02,314.43;924.78,148.47;944.73,959.99;646.08,907.9
00008975.png 636.42,311.42;918.35,144.13;938.97,957.16;643.24,904.99
00009009.png 634.4,309.51;911.66,141.88;933.71,955.55;642.06,903.19
00009042.png 629.32,308.24;902.79,138.9;924.66,955.11;637.86,902.41
00009075.png 626.57,308.05;896.28,138.28;918.71,953.25;635.93,901.47
00009109.png 629.84,309.53;895.32,142.55;919.14,956.13;638.57,902.69
00009142.png 633.16,310.58;897.66,143.7;922.19,955.88;642.96,902.07
00009175.png 634.96,311.3;899.61,144.52;923.54,958.02;645.68,903.78
00009209.png 638.37,310.88;903.58,144.26;928.88,959.07;648.95,904.13
00009242.png 644.09,313.97;911.27,147.23;936.49,963.18;655.14,906.72
00009275.png 651.35,314.2;923.26,148.26;949.64,965.19;661.89,908.62
00009309.png 658.55,315.53;935.51,150.43;964.38,967.63;670.47,910.96
00009342.png 670.99,316.83;957.35,151.95;985.6,974.14;681.93,915.13
00009376.png 677.24,317.58;972.58,152.3;1000.07,978.7;688.72,918
00009409.png 681.13,317.42;988.82,151.19;1017.75,985.5;692.27,922.67
00009442.png 683.06,316.02;1000.87,149.96;1029.34,988.58;694.65,924.9
00009476.png 683.2,313.49;1015.67,147.49;1046.15,992.72;694.93,927.8
00009509.png 681.52,309.7;1024.52,142.54;1055.16,994.41;692.55,928.03
00009542.png 680.87,301.67;1039.75,132.88;1070.3,991.54;692.16,926.29
00009576.png 678.55,296.15;1048.48,126.18;1081.05,989.02;691.17,924.09
00009609.png 675,293;1052.38,123.43;1083.82,988.22;686.12,922.68
00009642.png 669.23,284.12;1059.1,113.56;1088.58,983.11;679.61,917.81
00009676.png 666.43,277.14;1064.33,105.38;1092.78,977.74;676.23,912.58
00009709.png 671.59,268.16;1079.97,96.82;1106.67,968.26;680.05,906.33
00009743.png 676.26,262.19;1093.94,89.95;1119.21,965.58;684.08,902.23
00009776.png 683.63,257.62;1113.53,86.72;1136.88,965.34;688.72,901
00009809.png 688.38,254.22;1125.36,85.27;1149.33,965;692.75,899.07
00009843.png 690.47,251.14;1142,81.86;1163.26,966.74;693.4,900.46
00009876.png 694.07,249.94;1153.06,82.87;1172.97,969.53;695.97,901.82
00009909.png 698.19,250.62;1168.13,84.58;1187.82,974.3;699.16,905.27
00009943.png 698.15,250.38;1178.97,84.92;1198.88,978;699.84,908.02
00009976.png 699.46,249.85;1190.14,85.14;1212.51,980.46;701.48,910.99
00010010.png 694.29,249.09;1192.56,84.6;1215.59,980.15;695.86,912.54
00010043.png 682.81,246.52;1186.5,81.21;1209.6,979.8;685.79,912.46
00010076.png 665.83,241.29;1175.52,75.36;1199.72,976.1;668.79,911.69
00010110.png 650.59,237.28;1169.9,70.78;1195.97,975.53;655,912.12
00010143.png 634.22,232.17;1163.53,65.97;1191.31,975.88;638.8,913.36
00010176.png 622.65,227.57;1160.65,62.97;1187.91,972.22;627.1,912.45
00010210.png 614.45,222.97;1165.64,59.8;1192.59,970.26;618.53,911.89
00010243.png 609.29,218.72;1172.37,58.08;1199.65,969.96;612.86,912.19
00010276.png 607.94,214.7;1187.39,57.11;1213.54,969.86;610.1,912.32
00010310.png 606.75,212.71;1197.27,58.13;1222.46,970.36;608.43,913.34
00010343.png 597.05,206.29;1204.44,54.51;1228.24,970.84;597.34,914.67
00010377.png 587.56,203.12;1205.04,52.92;1228.19,970.3;587.61,914.84
00010410.png 571.57,199.78;1200.01,54.23;1222.84,970.87;569.58,917.04
00010443.png 557.3,197.04;1194.69,54.63;1216.9,971.76;555.34,918.68
00010477.png 543.33,196.29;1188.5,58.22;1208.92,972.52;540.46,920.8
00010510.png 526.73,191.11;1180.84,58.82;1201.17,969.75;522.42,919.33
00010543.png 519.07,184.55;1183.68,55.41;1204.26,964.58;514.83,916.23
00010577.png 521.66,175.63;1200.47,50.93;1218.66,959.1;514.56,912.98
00010610.png 528.58,168.95;1218,48.72;1235.88,957.13;520.01,911.03
00010643.png 542.1,168.08;1248.11,53.33;1265.44,964.04;532.15,916.38
00010677.png 550.85,169.71;1269.67,60.23;1286.21,970.48;541.5,922.44
00010710.png 559.91,172.26;1291.12,67.52;1306.07,977.73;547.91,929.03
00010744.png 556.6,171.92;1294.61,70.94;1310.86,980.2;543.91,932.99
00010777.png 545.93,167.82;1294.28,71.86;1311.24,978.9;534.41,934.61
00010810.png 532.76,162.1;1286.82,68.46;1303.83,974.52;519.76,933.58
00010844.png 508.95,152.36;1270.56,63.67;1288.26,964.36;496.97,928.95
00010877.png 491.26,146.99;1256.96,61.91;1275.33,957.64;479.69,926.61
00010910.png 475.28,142.57;1249.25,62.99;1267.46,957.27;463.02,928.37
00010944.png 465.11,136.31;1250.77,63.73;1268.91,955.33;451.52,929.48
00010977.png 467.9,131.34;1259.23,67.4;1276.9,954.06;452.97,929.16
00011011.png 483.27,127.02;1284.78,72.03;1301.07,956.15;464.33,931.04
00011044.png 497.98,129.57;1301.24,80.25;1316.53,958.92;479.05,934.18
00011077.png 514.84,125.83;1326.21,83.25;1340.28,959;492.77,934.74
00011111.png 521.71,123.43;1334.73,84.35;1350.91,957.88;498.53,936.47
00011144.png 518.42,121.92;1333.79,85.24;1350.65,955.59;494.7,938.26
00011177.png 507,120.85;1325.97,85.64;1344.77,955.51;484.51,941.49
00011211.png 495.89,121.89;1314.65,88.96;1336.83,953.28;477.51,945.82
00011244.png 487.94,126.71;1307.68,92.85;1333.91,953.21;472.89,950.01
00011277.png 483.98,126.43;1302.06,93.3;1332.54,948.13;472.17,950.93
00011311.png 480.46,125.55;1298.03,90.36;1335.05,940.48;472.98,951.44
00011344.png 480.87,126.52;1300.22,89.5;1344.47,938.46;479.48,956.25
00011378.png 491.73,133.25;1310.61,91.39;1365.58,933.94;498.71,962.96
00011411.png 501.98,141.15;1317.69,94.33;1384.28,932.46;516.09,971.2
00011444.png 505.98,165.91;1314.42,111.08;1398.11,939.79;531.06,993.41
00011478.png 505.12,186.96;1305.29,125.86;1403.43,945.86;539.51,1012.02
00011511.png 494.38,201.18;1292.55,132.34;1406.49,944.09;539.58,1027.5
00011544.png 490.82,201.48;1285.24,128.74;1407.62,932.79;542.27,1025.5
00011578.png 481.82,194.4;1272.35,119.53;1398.67,916.57;536.57,1017.06
