00000033.png 559.6,249.3;1199.19,236.41;1218.66,884.83;563.63,898.03
00005538.png 1026.72,952.62;491.33,668.53;783.58,117.36;1333.47,427.56
00005572.png 1039.94,948.13;496.88,677.49;774.02,118.96;1333.44,415.6
00005605.png 1048.81,945.24;500.96,684.31;769.76,120.09;1333.07,407.47
00005638.png 1056.47,940.83;505.05,690.17;763.73,121.85;1331.55,399.38
00005672.png 1063.21,939.32;508.05,697.7;755.91,125.31;1328.96,392.9
00005705.png 1073.45,939.56;511.59,712.18;745.43,134.65;1323.56,386.63
00005739.png 1077.94,939.15;512.08,721.04;737.28,139.86;1320.14,382.3
00005772.png 1083.95,936.31;515.36,728.17;730.3,142.48;1317.96,376.33
00005805.png 1090.28,934.29;519.05,734.13;724.1,145.02;1315.48,370.48
00005839.png 1098.06,929.83;522.45,743.17;715.11,150.31;1310.7,363.01
00005872.png 1103.01,927.1;525.5,750.12;709.11,153.8;1308.11,358.2
00005905.png 1108.8,926.56;528.19,756.33;704.35,157.21;1305.9,353.33
00005939.png 1115.47,923.94;532.54,762.54;700.31,162.27;1304.2,349.06
00005972.png 1124.78,924.32;540.99,772.99;697.94,172.24;1302.79,347.01
00006006.png 1131.17,923.17;546.47,779.13;695.29,177.97;1302.11,344.92
00006039.png 1136.9,925.63;551.33,788.51;694.03,186.8;1300.24,346.23
00006072.png 1141.54,927.1;557.06,796.85;692.73,195.75;1298.72,347.78
00006106.png 1146.09,927.97;560.69,802.99;689.33,202;1296.47,347.78
00006139.png 1153.46,926.93;565.18,811.45;683.99,207.56;1294.8,343.26
00006172.png 1158.36,923.75;570.71,814.34;682.4,210.12;1294.23,339.32
00006206.png 1163.43,921.02;573.71,817.64;680.78,212.2;1293.82,335.21
00006239.png 1169.44,916.43;579.09,819.23;678.91,214.09;1292.94,330.16
00006272.png 1177.48,909.29;586.67,820.37;675.77,212.95;1294.29,320.6
00006306.png 1183.24,901.85;592.43,820.95;675.03,212.43;1293.13,313.67
00006339.png 1187.9,896.76;597.15,820.6;673.18,212.21;1291.86,306.6
00006373.png 1191.48,891.95;601.41,821.18;670.41,214.49;1288.64,302.32
00006406.png 1197.58,886.8;606.19,825.93;666.26,217.76;1285.7,295.66
00006439.png 1200.12,885.64;608.38,832.12;661.42,223.31;1281.38,293.28
00006473.png 1204.84,884.88;612.99,836.81;659.1,229.58;1278.68,292.93
00006506.png 1211.15,883.23;618.44,841.86;657.04,234.44;1278.5,289.44
00006539.png 1216.18,881.41;623.82,845.85;657.04,238.39;1277.81,288.19
00006573.png 1224.42,875.15;632.17,847.7;655.84,240.29;1278.16,280.31
00006606.png 1227.93,870.23;633.95,847.82;652.67,238.63;1276.6,274.23
00006639.png 1230.69,863.68;638.33,846.69;651.46,239.5;1274.7,268.32
00006673.png 1234.53,858.46;641.36,844.88;650.48,236.61;1273.97,261.55
00006706.png 1239.07,849.73;647.06,841.91;649.91,234.58;1273.41,253.04
00006740.png 1242.1,846.54;649.73,841.8;648.28,233.98;1273.66,249.85
00006773.png 1246.11,843.53;651.57,842.63;646.62,231.85;1274.04,244.09
00006806.png 1248.9,840.81;654.17,842.43;645.04,231.42;1274.13,239.88
00006840.png 1251.05,836.29;655.74,842.71;643.1,232.15;1272.1,235.53
00006873.png 1252.87,836;658.32,845.15;642.94,235.02;1270.57,235.81
00006906.png 1255.13,837.58;660.23,848.2;641.46,239.49;1270.18,237.22
00006940.png 1258.89,837.72;662.87,851.51;642.63,241.58;1270.26,236.55
00006973.png 1262.77,836.9;664.92,853.31;642.8,242.62;1271.61,233.89
00007007.png 1264.56,834.85;668.22,855.12;641.32,244.11;1270.74,232.11
00007040.png 1265.77,834.27;668.45,855.69;639.06,244.63;1269.63,230.97
00007073.png 1266.23,834.64;668.88,858.52;638.41,245.89;1268.65,229.87
00007107.png 1265.08,837.51;667.53,862.12;636.03,251.41;1265.01,234.64
00007140.png 1267.9,842.21;668.55,867.45;636.23,255.88;1264.67,237.36
00007173.png 1269.03,842.72;669.51,868.87;636.23,256.47;1267.19,237.27
00007207.png 1271.31,843.03;670.68,870.16;638.36,255.58;1269.75,237.17
00007240.png 1273.95,845.73;673,870.41;640.75,256.51;1271.97,238.36
00007273.png 1277.41,847.36;676.69,870.69;646.21,256.69;1277.12,240.98
00007307.png 1278.55,850.44;676.61,872.29;648.4,257.09;1279.7,241.92
00007340.png 1278.8,853.16;676.78,873.86;650.77,258.55;1281.19,245.46
00007374.png 1278.34,859.34;675.26,878.07;652.87,262.62;1282.74,251.12
00007407.png 1276.95,866.35;673.98,883.09;652.96,266.18;1283.44,258.06
00007440.png 1275.22,875.56;672.37,887.95;655.84,272.95;1285.07,267.81
00007474.png 1273.55,882.39;669.78,892.99;656.82,276.72;1284.83,275.44
00007507.png 1271.07,889.86;668.8,897.28;658.2,282.86;1285.08,283.53
00007540.png 1268.14,897.45;664.88,902.26;658.78,288.19;1285.05,292.12
00007574.png 1264.85,905.15;661.14,905.73;658.92,289.8;1286.05,299.83
00007607.png 1260.71,909.96;656.88,906.89;658.44,290.26;1285.53,304.23
00007640.png 1257.48,913.2;653.65,906.25;659.12,290.97;1285.24,307.93
00007674.png 1253.5,916.25;649.43,905.56;659.59,290.52;1285.32,311.35
00007707.png 1248.44,919.05;643.86,901.16;660.85,284.59;1287.14,313.19
00007741.png 1246.25,920.39;641.73,897.92;664.71,282.16;1290.37,315.53
00007774.png 1243.02,921.6;639.42,892.3;666.67,277.47;1292.46,316.67
00007807.png 1239.8,921.66;637.58,887.37;671.04,273.76;1295.01,318.29
00007841.png 1235.94,922.18;634.24,883.2;672.93,268.27;1295.67,320.15
00007874.png 1231.27,925.37;630.5,876.72;679.17,263.63;1299.47,323.98
00007907.png 1228.45,929.07;627.44,874.34;683.37,261.89;1301.89,328.48
00007941.png 1224.65,934.46;622.95,874;684.98,261.25;1303.97,333.55
00007974.png 1220.96,939.85;618.92,873.24;687.91,259.44;1306.21,338.51
00008008.png 1213.26,950.1;609.92,873.66;689.88,260.26;1307.06,348.68
00008041.png 1206.57,954.9;603.5,871.42;690.05,257.2;1306.85,353.53
00008074.png 1199.39,958.89;597.17,868.91;690.85,256.36;1306.03,358.33
00008108.png 1193.47,962.28;592.83,866.18;692.55,254.24;1306.42,363.39
00008141.png 1184.81,962.23;586.22,855.86;695.77,246.88;1307.53,366.11
00008174.png 1179.28,960.56;582.45,847.81;698.22,240.12;1308.76,366.36
00008208.png 1171.95,957.63;578.32,838.26;700.81,233.05;1308.39,366.72
00008241.png 1166.02,954.9;575.32,828.19;704.5,225.16;1310.47,365.5
00008274.png 1162.5,950.02;571.62,816.86;708.69,213.51;1314.87,362.44
00008308.png 1155.59,944.77;568.7,799.92;715.81,199.67;1319.4,360.17
00008341.png 1151.27,939.85;566.39,786.95;720.65,190.15;1321.35,357.74
00008375.png 1147.24,932.49;564.32,773.34;725.69,176.74;1325.85,352.64
00008408.png 1144.71,924.56;564.84,759.03;733.3,165.39;1330.8,347.95
00008441.png 1141.89,920.5;566.34,742.07;745.54,151.12;1339.09,346.22
00008475.png 1140.32,919.7;568.29,734.25;753.35,145.96;1345.03,347.61
00008508.png 1137.8,919.17;568.93,726.2;762.81,142.71;1349.4,350.56
00008541.png 1136.82,921.83;569.68,721.45;770.84,140.64;1355.05,355.77
00008575.png 1129.85,927.92;565.36,715.89;779.38,136.7;1360.58,364.4
00008608.png 1125.53,932.95;561.96,711.89;784.39,135.35;1364.78,371.33
00008641.png 1121.32,934.29;562.59,706.8;792.74,134.38;1366.8,377.72
00008675.png 1115.22,937.47;559.88,701.87;797.14,131.99;1369.04,383.75
00008708.png 1107.96,938.51;557.58,690.81;807.83,128.17;1372.85,389.89
00008742.png 1102.4,938.23;554.25,681.74;812.46,119.46;1376.06,392.28
00008775.png 1097.08,937.01;552.11,673.67;819.18,114.62;1377.97,394.81
00008808.png 1091.55,934.11;551.76,663.71;825.5,109.58;1379.99,397.7
00008842.png 1084.81,933.42;548.54,655.19;830.03,103.04;1381.31,400.08
00008875.png 1073.17,930.81;543.3,643.55;835.19,98.17;1379.29,404.25
00008908.png 1065.57,933.3;538.34,638.17;836.3,95.85;1377.34,408.36
00008942.png 1060.97,935.22;536.87,633.51;841.95,95.11;1377.49,413.64
00008975.png 1055.84,936.78;535.52,630.58;845.9,96.43;1379.07,420.93
00009009.png 1051.63,942.86;538.63,627.97;856.11,99.83;1382.52,432.34
00009042.png 1048.79,945.42;537.42,625.64;861.91,100.8;1385.73,439.55
00009075.png 1044.55,947.78;536.9,621.78;867.39,101.69;1386.72,444.85
00009109.png 1038.5,947.49;535.81,615.29;871.34,98.21;1387.19,448.61
00009142.png 1031.14,946.92;533.68,606.73;879.34,95.31;1388.05,454.89
00009175.png 1027.79,947.26;534.49,600.69;886.06,93.83;1390.76,458.69
00009209.png 1024.74,947.95;535.46,595.25;892.73,92.43;1393.98,463.61
00009242.png 1021.05,949.69;534.95,589.69;898.96,89.21;1396.63,467.66
00009275.png 1016.56,951.89;534.37,586.39;904.7,91.05;1397.84,475.19
00009309.png 1010.45,956;532.93,580.71;912.35,92.18;1398.47,483.65
00009342.png 1005.5,958.96;531.78,577.76;917.39,92.2;1400.55,490.14
00009376.png 1000.81,963.06;530.49,576.12;921.81,94.52;1401.3,497.59
00009409.png 996.14,966.47;529.09,575.64;925.39,98.63;1400.43,505.43
00009442.png 990.35,969.5;528.67,571.74;932.41,100.26;1400.66,513.3
00009476.png 987.76,969.73;530.11,567.57;936.74,99.57;1401.99,517.76
00009509.png 982.81,968.86;527.23,563.34;939.97,98.43;1401.18,520.31
00009542.png 977.22,967.99;525.15,557.37;943.01,95.88;1399.74,522.57
00009576.png 964.55,964.86;517.78,547.93;942.48,91.98;1393.52,525.52
00009609.png 955.6,961.3;512.22,539.73;942.72,85.54;1390.64,525.53
00009642.png 949,956.81;509.89,530.04;945.72,81.07;1387.19,526.45
00009676.png 940.24,952.36;506.95,518.98;947.77,75.75;1384.02,526.45
00009709.png 931.26,947.03;502.35,508.9;949.66,69.94;1381.14,526.51
00009743.png 918.3,937.64;495.84,491.7;952.14,59.31;1375.03,525.29
00009776.png 910.35,931.33;492.38,480.98;954.24,54.89;1371,525
00009809.png 902.49,924.52;489.87,470.22;956.15,48.38;1368.02,523.27
00009843.png 896.18,918.13;489.1,459.61;959.06,43.28;1365.24,521.99
00009876.png 887.66,912.8;486.11,448.38;962.75,38.47;1361.5,523.61
00009909.png 881.38,911.93;482.48,443.46;963.9,35.9;1359.19,525.75
00009943.png 876.86,913.38;481.32,441.72;965.77,38.22;1357.7,530.44
00009976.png 872.97,914.42;480.86,440.1;968.08,39.84;1356.6,534.96
00010010.png 867.86,914.59;482.42,436.85;970.83,43.26;1353.72,540.69
00010043.png 867.17,915.68;482.71,435.92;975.2,44.53;1355.07,543.18
00010076.png 865.83,915.64;485.13,435.35;978.21,46.32;1354.99,547.47
00010110.png 864.05,915.93;485.24,432.8;981.39,47.75;1355.22,550.19
00010143.png 863.01,914.36;487.89,429.32;984.87,46.32;1355.97,551.24
00010176.png 861.05,911.58;489.45,423.82;990.2,44.71;1357.01,552.86
00010210.png 859.38,910.71;489.79,420;994.85,44.44;1357.98,555.46
00010243.png 856.27,910.37;490.66,417.16;997.55,44.19;1357.87,558.06
00010276.png 853.69,910.63;491.81,413.75;1001.67,44.94;1357.85,561.16
00010310.png 849.65,907.88;494.11,407.9;1007.7,45.67;1357.29,566.12
00010343.png 847.29,906.49;495.38,403.49;1013.01,46.1;1357.18,569.59
00010377.png 844.87,904.81;500.16,399.27;1018.74,47.7;1357.58,573.3
00010410.png 841.3,902.78;502.46,393.65;1024.52,48.86;1357.87,577.41
00010443.png 837.15,898.32;507.99,383.4;1037.39,48.42;1359.77,584.13
00010477.png 833.52,893.22;511.22,374.07;1045.48,46.08;1359.42,586.74
00010510.png 827.42,887.61;513.46,363.01;1053.07,44.02;1359.65,589.17
00010543.png 820.96,879.9;514.38,348.94;1060.85,37.24;1359.27,588.65
00010577.png 812.79,871.68;514.38,336.25;1066.66,32.9;1354.99,589.69
00010610.png 802.72,860.08;516.63,315.32;1078.28,25.03;1352.01,591.3
00010643.png 794.64,855.81;516.51,305.57;1084.18,24.9;1348.88,595.66
00010677.png 785.72,853.32;516.05,297.34;1088.73,25.31;1344.97,600.73
00010710.png 778.4,851.63;515.83,291.24;1093.49,27.34;1340.62,607.61
00010744.png 764.92,853.32;514.67,287.2;1096.38,36.38;1330.91,619.34
00010777.png 755.31,854.88;512.48,285.87;1097.1,42.82;1323.77,627.57
00010810.png 747.44,855.57;510.3,284.03;1098.51,48.63;1318.12,635.8
00010844.png 739.58,854.77;509.95,282.51;1099.39,54.67;1311.74,643.32
00010877.png 729.91,853.96;511.86,277.82;1103.99,63.07;1304.42,652.53
00010910.png 723.11,853.2;512.71,275.73;1106.3,68.35;1300.16,659.42
00010944.png 716.6,852.16;513.98,271.8;1110.32,72.39;1296.19,666.28
00010977.png 709,850.37;515.36,266.81;1114.8,76.2;1291.4,672.97
00011011.png 702.42,849.38;517.29,262.75;1120.09,81.05;1287.54,680.88
00011044.png 693.68,847.82;523.2,254.77;1130.98,89.18;1283.8,693.71
00011077.png 687.8,843.88;530.11,251.87;1137.4,98.22;1279.42,701.18
00011111.png 681.58,837.34;533.74,240.98;1143.64,99.38;1274.3,704.25
00011144.png 673.46,828.65;537.4,229.83;1149.83,99.44;1268.31,706.27
00011177.png 663.61,812.55;542.55,210.93;1158.34,97.77;1259.96,707.14
00011211.png 656.15,803.24;544.69,198.98;1163.06,95.68;1254.4,707.23
00011244.png 648.52,794.83;546.29,186.02;1168.74,94.29;1249.07,708.42
00011277.png 640.81,786.72;547.16,175.6;1171.97,93.37;1242.33,709.69
00011311.png 628.6,778.2;548.94,162.63;1177.69,95.22;1232.71,714.5
00011344.png 622.15,772.59;550.78,155.91;1179.83,98.68;1226.72,716.99
00011378.png 614.31,768.19;551.59,149.31;1182.54,100.99;1220.79,720.12
00011411.png 608.44,762.92;552.51,142.07;1186.92,102.38;1215.55,723.01
00011444.png 603.33,753.52;559.38,132.33;1194.35,105.3;1211.09,725.96
00011478.png 600.54,748.27;565.24,126.69;1199.74,108.37;1209.2,727.79
00011511.png 598.59,742.93;572.44,122.03;1206.08,111.42;1206.74,730.66
00011544.png 598.32,738.33;579.54,115.99;1214.73,113.64;1206.01,733.81
00011578.png 598.16,734.6;587.77,111.52;1221.52,119.57;1205.4,738.36
00011611.png 600.43,728.11;604.72,107.72;1237.03,128.92;1205.99,746.87
00011644.png 602.48,724.73;617.63,107.52;1246.23,137.31;1206.43,752.49
00011678.png 603.83,722.78;629.4,105.06;1259.51,145.26;1208.93,761.47
